Key,English,Simplified_Chinese
TEXTCLIENT_DROPITEM_TOOMUCH,There are too many items already on the ground.,地面上已经有太多物品了。
TEXTCLIENT_GEM_SUCCESS,You have created %dx %s.,您已经制作了 %d 个 %s。
TEXTCLIENT_GEM_FAILURE,Jewel creation failed.,宝石制作失败。
TEXTCLIENT_COMBATPOWER_RANKING_MAIL,Congratulations for your rank %d (%s) in the Combat Power ranking!,恭喜你在战斗力排名中排名%d（%s）！
TEXTCLIENT_PVPLIMIT,This PvP kill is not counted because you already fought together a little while ago.,这次PvP击杀不算在内，因为你们刚刚战斗过。
TEXTCLIENT_GEM_WRONG,Please use the correct Jewel for the weapon.,请使用适用在武器上的宝石。
TEXTCLIENT_CONVERTUNIQUE_SUCCESS,Conversion to Unique weapon successful!,转化史诗武器成功！
TEXTCLIENT_CONVERTUNIQUE_FAIL,Conversion to Unique weapon failed.,转化史诗武器失败！
TEXTCLIENT_BOUNTY_OTHERCHANNEL,The player is currently in a different channel.,该玩家正在不同的频道。
TEXTCLIENT_BOUNTY_SAFETY,The player is currently in a safety zone.,该玩家在安全区内。
TEXTCLIENT_TELEPORT_NEAR,You are already very close to this place!,你已经在这附近了！
TEXTCLIENT_GIANTHUNT_RANKING_MAIL,Congratulations for your rank %d in the Giant Hunt ranking!,恭喜你在BOSS猎杀排名中排名%d！
TEXTCLIENT_GIANTHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Giant Hunt ranking!,恭喜你在BOSS击杀排名中获得%d分！
TEXTCLIENT_GIANTHUNT_RECEIVE,You received %d Giant Hunting Points (Total %d)!,你获得了%d点BOSS击杀积分 (总计%d)！
TEXTCLIENT_CASHSHOP_MAINTENANCE,You cannot purchase because the server will have a maintenance in a few seconds.,您无法购买，因为服务器将在几秒钟内进行维护。
TEXTCLIENT_CTRLRECOVERY,You found a HP container!,你找到了一个HP容器！
TEXTCLIENT_PURCHASE_CLAIMED,Rewards successfully claimed,奖励领取成功
TEXTCLIENT_REAPCASH,You received %s Bonus fCoins.,你收到了%s奖励飞飞币。
TEXTCLIENT_UPGRADEEFFECT_NONE,The weapon does not have any upgrade effect.,武器没有任何强化效果。
TEXTCLIENT_UPGRADEEFFECT,Upgrade effects are changed for this weapon.,此武器的强化效果已更改。
TEXTCLIENT_INVALIDOTP,Invalid Two Factor authentication code.,无效的双重身份验证代码。
TEXTCLIENT_CAPTCHAFAILED,Failed to complete the challenge. Try again please.,未能完成挑战。请再试一次。
TEXTCLIENT_SERVERCLOSED,The game is in maintenance. Please wait.,游戏正在维护中。请稍等。
TEXTCLIENT_PRIVATE_SHOP_LEVEL,You must complete your 1st Job Change to open a Private Shop.,你必须完成一转才能开一家私人商店。
TEXTCLIENT_VENDOR_SHOP_LEVEL,You must reach level %d to open a Vendor Shop.,你必须达到%d级才能开替身商店。
TEXTCLIENT_CANT_CHAT_LEVEL,Guest Characters under Level %d cannot use the chat.,%d级以下的角色无法使用聊天。
TEXTCLIENT_CANT_CHAT_LEVEL2,Characters under Level %d cannot use the chat.,%d 级以下的角色无法使用聊天。
TEXTCLIENT_TOOMANYREQUESTS,Too many requests. Please try again later.,请求过多。请稍后再试。
TEXTCLIENT_PLAYERDISCONNECTED,Player %s disconnected.,玩家 %s 已失去连接。
TEXTCLIENT_ERROR_CATCHERLEVEL,You must complete your 1st Job Change to attack this monster.,你必须完成第一次转职才能攻击这个怪物。
TEXTCLIENT_ERROR_RESURRECTPK,You can only be resurrected on a PK channel.,你只能在PK线路被复活
TEXTCLIENT_GUILD_ADDBAG,%s expanded the guild bank!,%s扩大了公会仓库容量！
UI_CASHSHOP_MAXPURCHASE,Maximum amount of purchases per character: %d,每个角色的最大购买量：%d
TEXTCLIENT_LEADERSHIPOFF,Cannot transfer Leadership to offline player.,无法将会长转给不在线的玩家
TEXTCLIENT_PET_NOTFOUND,You do not have a summoned pet.,你没有召唤宠物。
TEXTCLIENT_PET_USEFEED,You have used %d pet candy.,你使用了%d个宠物糖果
TEXTCLIENT_PET_HATCH,Bring your Pet to the Pet Tamer to upgrade it!,把你的宠物带到宠物驯练师处升级吧！
TEXTCLIENT_PET_WRONGCANDY,You must use the correct Pet Candy to feed your pet.,你必须使用正确的宠物糖果来喂养宠物。
TEXTCLIENT_PET_HATCH_CONF,Turns an egg into a D Level pet. Pet class will be decided at random.,将宠物蛋转换为D级宠物。宠物类别将随机产生。
TEXTCLIENT_PET_REQEGG,Use on your egg.,对你的宠物蛋使用。
TEXTCLIENT_PET_REROLL_TIER,The tier of the pet must be higher or equal.,必须大于等于当前宠物等级。
TEXTCLIENT_PET_REROLL_ALREADY,Your pet already has the maximum level possible.,你的宠物已达到最高等级。
TEXTCLIENT_PET_REROLL,"Your pet has got a new, higher level!",你的宠物提升到了新的，更高的等级！
TEXTCLIENT_PET_REROLL_LOWER,"You rolled the same or a lower level, so nothing changed.",你随机到了相同或较低等级，因此无事发生。
TEXTCLIENT_PET_ENERGYFULL,The energy bar is already full.,能量条已满。
TEXTCLIENT_PET_NOTEGG,Cannot use on egg.,不能对宠物蛋使用。
TEXTCLIENT_PET_TRANSMUTE,Your pet has got a new appearance!,你的宠物获得了新的外观！
TEXTCLIENT_GUILDCOMBAT_REDCHIPS,%d Red Chips have been sent to your inventory or mail box.,%d 红纸片已发送至您的背包或邮箱。
TEXTCLIENT_PET_TRANSMUTE_CONF,Your pet will get a new appearance. Do you want to continue?,您的宠物将得到新的外观。你想继续吗？
TEXTCLIENT_ITEM_TRANSMUTE_SUCCESS,You have transmuted your item!,你已经幻化了你的物品！
TEXTCLIENT_ITEM_TRANSMUTE_INCOMPATIBLE,These items are not compatible for transmutation.,这些物品不适合外观转换。
TEXTCLIENT_ITEM_TRANSMUTE_REMOVE,The transmutation has been removed.,外观转换已被移除。
TEXTCLIENT_ADDWARDROBE,The item has been added to your wardrobe.,该物品已被添加到您的衣橱。
TEXTCLIENT_GUILDWARCHANNEL,Unable to declare war in this channel.,无法在此频道宣战。
TEXTCLIENT_APP_BATTLEPASS,Flyff Pass,Flyff通行证
TEXTCLIENT_BATTLEPASS_MISSIONCOMPLETE,%s mission %s completed.,%s 任务 %s 已完成。
TEXTCLIENT_BATTLEPASS_GETPOINTS,You received %d %s points.,你获得了 %d %s 点数。
TEXTCLIENT_BATTLEPASS_RESET,The %s season has been reset!,%s赛季已重置！
TEXTCLIENT_BATTLEPASS_NEWRANK,You reached the %s grade %d!,您达到了%s等级%d!
TEXTCLIENT_BATTLEPASS_NEWBONUSRANK,You reached the %s bonus grade %d+%d!,You reached the %s bonus grade %d+%d!
TEXTCLIENT_BATTLEPASS_ENDED,There is no more active Flyff Pass.,现在不处于战斗通行证赛季。
TEXTCLIENT_BATTLEPASS_PAID,Thank you for purchasing the Extended %s!,感谢您购买%s扩展包！
TEXTCLIENT_BATTLEPASS_PURCHASE_PAID,Purchase the Extended %s to receive more rewards!,购买%s扩展包以获得更多的奖励!
TEXTCLIENT_GUILDCOMBAT80_MAXLEVEL,Only characters level 80 or less can apply to this Lv80 Guild Siege.,只有80级或以下级别的角色可以申请本次Lv80公会战。
TEXTCLIENT_GUILDCOMBAT60_MAXLEVEL,Only characters who did not complete the second class change can apply to this Lv60 Guild Siege.,只有还未完成二转职业的角色才能申请本次Lv60公会战。
TEXTCLIENT_GUILDCOMBAT165_MAXLEVEL,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.,Only characters who did not complete the third class change can apply to this Lv165 Guild Siege.
TEXTCLIENT_GUILDCOMBAT_ENTER1,The Lv80 Guild Siege is held for this week.,Lv80公会战本周正常举行。
TEXTCLIENT_GUILDCOMBAT_ENTER2,The Lv60 Guild Siege is held for this week.,Lv60公会战本周正常举行。
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT1,Today's Lv80 Guild Siege will not be held due to lack of participants.,Today's Lv80 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_NEXT_COMBAT2,Today's Lv60 Guild Siege will not be held due to lack of participants.,Today's Lv60 Guild Siege will not be held due to lack of participants.
TEXTCLIENT_GUILDCOMBAT_END1,The Level 80 Guild Siege has ended.,80级公会战已经结束了。
TEXTCLIENT_GUILDCOMBAT_END2,The Level 60 Guild Siege has ended.,60级公会战已经结束了。
TEXTCLIENT_GUILDCOMBAT_CHIPS,%d %s have been sent to your inventory or mail box.,%d %s 已发送至您的背包或邮箱。
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG1,"From now on, Atlas in Flarine can let you into the Lv80 Guild Siege arena.",从现在开始，在帕里镇的阿特拉斯可以让您进入Lv80公会战场。
TEXTCLIENT_GUILDCOMBAT_OPEN_MSG2,"From now on, Olivia in Flarine can let you into the Lv60 Guild Siege arena.",从现在开始，在帕里镇的奥利维娅可以让您进入Lv60公会战场。
TEXTCLIENT_GUILDCOMBAT_ANOTHER,Another Guild Siege is happening.,另一场公会战正在进行。
TEXTCLIENT_SKILL_ROOT,You cannot move right now.,您现在无法移动。
TEXTCLIENT_WORLDBOSS_KILLED,%s has fallen!,%s 已经倒下！
TEXTCLIENT_EVENT_REQGUILD,You should join a Guild to participate to the event!,你应该加入一个公会来参加活动！
TEXTCLIENT_GUILD_WORLDCUP_POINTS,%s brought %d GET'EM B'ALL points to the Guild (Total: %d)!,%s 为公会带来了 %d 点抢足球活动积分 (总计: %d)！
TEXTCLIENT_WORLDCUP_RANKING_MAIL,Congratulations for your rank %d in the GET'EM B'ALL ranking!,恭喜您在抢足球排名中排名第 %d ！
TEXTCLIENT_REMOVEPIERCING_NOSELECTION,You need to select a card to remove !,你需要选择一张卡片来移除！
TEXTCLIENT_REMOVEPIERCING_NOCARD,The slot you selected has no card in it !,你选择的槽位上没有卡片！
TEXTCLIENT_DUNGEON_FAIL_ENTER,Unable to enter the dungeon.,无法进入副本
TEXTCLIENT_DUNGEON_FAIL_LEADER,Your leader must enter the dungeon first.,你的队长需要先进入副本。
TEXTCLIENT_DUNGEON_START,%s started the dungeon %s!,%s 开启了副本 %s！
TEXTCLIENT_DUNGEON_START_DIFFICULTY,%s started the dungeon %s (%s)!,%s 开启了副本 %s (%s)！
TEXTCLIENT_DUNGEON_FULL,Too many players are in this dungeon. Please wait a moment.,副本内人数太多，请稍等。
TEXTCLIENT_DUNGEON_NOTRANS,You cannot enter an instanced dungeon while you are using a Trans.,使用变身球时无法进入副本。
TEXTCLIENT_DUNGEON_NOTRANSUSE,You cannot use a Trans inside of an instanced dungeon.,你无法在副本内使用变身球。
TEXTCLIENT_DUNGEON_CLOSING,The previous instance is closing. Please wait a moment.,前一副本正在关闭，请稍等。
TEXTCLIENT_DUNGEON_GROUP_FULL,This dungeon does not allow more than %d group members.,该副本不允许超过%d以上团队成员进入。
TEXTCLIENT_DUNGEON_NOENTRY,Entrance is not allowed for now.,现在无法进入。
TEXTCLIENT_DUNGEON_KILL_TIMER,%d minute(s) remaining to clear %d monsters,剩余%d分钟击杀%d只怪物
TEXTCLIENT_DUNGEON_TIMEOUT,"Time is up, you failed the dungeon...",时间到，你失败了...
TEXTCLIENT_LACKITEM,You do not have the required items.,你没有所需物品。
TEXTCLIENT_DUNGEON_ENTER,Prepare yourself!,做好准备！
TEXTCLIENT_DUNGEON_CHANNEL,Your dungeon is running on another channel.,你的副本正在另一频道进行。
TEXTCLIENT_DUNGEON_COOLDOWN,Please wait before challenging this dungeon again.,想要再次挑战该副本请稍等。
TEXTCLIENT_DUNGEON_PARTY_REQ,You must be in a Party to enter this dungeon.,想要进入该副本必须在剧团中。
TEXTCLIENT_DUNGEON_GUILD_REQ,You must be in a Guild to enter this dungeon.,想要进入该副本必须在公会中。
TEXTCLIENT_GUILDCOMBAT_NOMASTERS,You cannot join a Lv80 Guild Siege or Lv60 Guild Siege when doing a master quest!,大师任务过程中无法参加80级和60级公会战！
TEXTCLIENT_ACHIEVEMENT_SKILLUNLOCK,You unlocked skill [%s] lv.%d!,你解锁了技能 [%s] 的等级%d！
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL,Congratulations for your rank %d in the Thief Santa Hunt ranking!,恭喜您在圣诞小偷猎杀排名中排名第 %d名！
TEXTCLIENT_THIEFSANTAHUNT_RANKING_MAIL1,Congratulations for reaching %d points in the Thief Santa Hunt ranking!,恭喜您在圣诞小偷猎杀排名中获得 %d分！
TEXTCLIENT_THIEFSANTAHUNT_RECEIVE,You received %d Thief Santa Hunting Points (Total %d)!,您获得了 %d 点圣诞老贼猎杀分数 (总计 %d)！
TEXTCLIENT_APP_LOTTERY,Lottery,抽奖
TEXTCLIENT_LOTTERY_LOWLEVEL,"Your level is too low, you must be level %d minimum to start this lottery!",您的等级太低，你必须至少达到 %d 才能开始这个抽奖！
TEXTCLIENT_LOTTERY_HIGHLEVEL,"Your level is too high, you must be level %d maximum to start this lottery!",您的等级太高，你最高等级必须达到 %d 才能开始这个抽奖！
TEXTCLIENT_LOTTERY_ITEMSMISSING,You must have %d %s to start this lottery!,您必须有 %d %s 才能开启此次抽奖！
TEXTCLIENT_LOTTERY_ERRORSTARTED,You already started a lottery! Wait for it to finish!,你已经开始抽奖了！等待它完成！
TEXTCLIENT_LOTTERY_NOREWARD,Unlucky.. You got no reward this time!,很不幸..您此次没有奖励！
TEXTCLIENT_LOTTERY_NOFREESPINS,You don't have any free spins left!,您没有剩余的免费转盘次数了！
TEXTCLIENT_LOTTERY_FREESPIN,You can now claim your free Lottery Wheel spin!,您现在可以领取免费的抽奖旋转转盘！
TEXTCLIENT_APP_EVENTPASS,Lunar Pass,春节通行证
TEXTCLIENT_BATTLEPASS_REWARD,You need to be at least level %d to claim %s rewards!,您至少需要 %d 等级才能领取 %s 奖励！
TEXTCLIENT_EXCHANGECONSUME_ERROR,You already have one buff of that type active.,你已激活同类型buff。
TEXTCLIENT_GUILD_NOTFOUND,The guild %s was not found.,无法找到%s公会。
TEXTCLIENT_GM_WARNING_MISSING,You must provide a reason.,你必须提供一个理由。
TEXTCLIENT_GM_WARNING,You have received a warning from %s: %s,你收到了一个来自%s: %s的警告
TEXTCLIENT_GM_WARNING_FEEDBACK,%s has been warned.,%s 已被警告。
TEXTCLIENT_GM_WARNING_FEEDBACK2,"%s is offline, but the warning was logged anyway.",%s 不在线，但警告已登记。
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER,%d minute(s) remaining to kill %s,剩余%d分钟击杀%s
TEXTCLIENT_DUNGEON_KILL_MONSTER_TIMER_N,%d minute(s) remaining to kill %dx %s,剩余%d分钟击杀%dx %s
TEXTCLIENT_TICKETEXPIRED,Your ticket has expired! You were teleported back to Madrigal!,你的门票已过期！你已被传送回瑞加大陆！
TEXTCLIENT_PETCAGE_FAIL01,The pet inside did not survive.,未能成功解救宠物。
TEXTCLIENT_MINTARGETLEVEL,This item can only be used on items level %d and above.,该道具只能使用在%d级和以上的物品上。
TEXTCLIENT_DUNGEON_MAXENTRY,Your reached the maximum entrance amount for today.,你已达到每日最大入场次数。
TEXTCLIENT_DUNGEON_MAXINSTANCE,You already have %d dungeon running. Please wait.,你已经有%d个副本正在进行，请稍等。
TEXTCLIENT_DUNGEON_RATELIMIT,Too many players are starting dungeons. Please try again soon.,当前开启副本玩家太多，请重试。
TEXTCLIENT_DUNGEON_FAILMASTER,You cannot enter dungeons while on a Master quest.,大师任务过程中无法进入副本。
TEXTCLIENT_ITEM_PK,This item is only usable on a PK Channel.,该物品仅在PK频道可用。
TEXTCLIENT_DUNGEON_RANKING_MAIL,Congratulations for your rank %d in the %s!,恭喜你排名%d在%s中！
TEXTCLIENT_DUNGEON_WINNER,This week's winner of the %s is %s Guild,本周 %s 的胜者是 %s 公会！
TEXTCLIENT_DUNGEON_NOWINNER,There is no winning Guild of the %s,本周的 %s 没有公会取得胜利。
TEXTCLIENT_CHANNELPK,You cannot teleport on a non-PK channel while using a PK ticket,使用PK门票时你无法传送到非PK频道。
TEXTCLIENT_DUNGEON_CLEARED,Dungeon cleared in %s!,耗时%s通关副本!
TEXTCLIENT_DUNGEONFORCEDSPAWN,Congratulations! You killed all the %s(s)! Boss will spawn with a bonus!,恭喜！你们击杀了全部%s(s)! Boss会带着额外加成刷新！
TEXTCLIENT_SOMEONEUSING,Another player is using this! Please wait..,其他玩家正在使用! 请稍等..
TEXTCLIENT_NOTUSESKILL_ITEMUSE_CUMULABLE,The item %s is only cumulable if the buff is the exact same item. Current buff item %s.,物品 %s 仅在增益物品完全相同时可叠加。当前生效的增益物品为 %s。
TEXTCLIENT_COSTUMECOLLECTION_ISEVENTUSED,Costume is already used.,该服装已被使用。
TEXTCLIENT_COSTUMECOLLECTION_NOTHING,You have nothing to submit.,当前没有可提交的物品。
TEXTCLIENT_APP_EVENTS,Events,活动
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_1,You have nothing to submit.,当前没有可提交的物品。
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_2,Achievement collection error 02.,Achievement collection error 02.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_3,Achievement collection error 03.,Achievement collection error 03.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_4,Achievement collection error 04.,Achievement collection error 04.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_5,Costume is already used.,该服装已被使用。
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_6,Achievement collection error 06.,Achievement collection error 06.
TEXTCLIENT_ACHIEVEMENT_COLLECTION_ERROR_7,Achievement collection error 07.,Achievement collection error 07.
TEXTCLIENT_ACHIEVEMENT_COLLECTIONSUCCESS,Costumes successfully submitted.,Costumes successfully submitted.
TEXTCLIENT_ACHIEVEMENT_LEVEL,"You reached %d of ""%s""","You reached %d of ""%s"""
TEXTCLIENT_MESSAGE_TOO_LONG,Your message exceeds the maximum length.,Your message exceeds the maximum length.
TEXTCLIENT_FREEZE_NOTUSE,You cannot teleport if you're frozen.,You cannot teleport if you're frozen.
TEXTCLIENT_MINLVLTRADE,You must reach level %d to trade premium items.,You must reach level %d to trade premium items.
TEXTCLIENT_MINLVLMOTION,You must reach level %d to use this emote.,You must reach level %d to use this emote.
TEXTCLIENT_APP_SWITCHEQUIP,Switch Equip,切换装备
TEXTCLIENT_SWITCHEQUIP_NOTUSEITEM,You can only equip items from the SwitchEquip menu/shortcut.,You can only equip items from the SwitchEquip menu/shortcut.
TEXTCLIENT_SWITCHEQUIP_SUCCESS_UPDATED,You Successfully updated preset %s!,You Successfully updated preset %s!
TEXTCLIENT_SWITCHEQUIP_ERROR_COUNT,You have too many presets!,你有太多预设了！
TEXTCLIENT_SWITCHEQUIP_SUCCESS_ADD,You successfully created preset %s!,You successfully created preset %s!
TEXTCLIENT_SWITCHEQUIP_SUCCESS_DELETED,You successfully deleted preset %s!,You successfully deleted preset %s!
TEXTCLIENT_SWITCHEQUIP_USEBATTLEPASS,This preset is only available with the Extended Flyff Pass.,This preset is only available with the Extended Flyff Pass.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT,You cannot add %s to the preset equipment. Requirements not met.,You cannot add %s to the preset equipment. Requirements not met.
TEXTCLIENT_SWITCHEQUIP_ERROR_REQUIREMENT_KEEPTIME,You first need to equip that item once before adding it to the preset equipment.,You first need to equip that item once before adding it to the preset equipment.
TEXTCLIENT_SWITCHEQUIP_USEWAIT,Please wait a little before using another switch.,Please wait a little before using another switch.
TEXTCLIENT_PVPCONTEST_NOGUILD,You need a guild and be the leader to register.,You need a guild and be the leader to register.
TEXTCLIENT_PVPCONTEST_ALREADYREGISTERED,Your guild is already registered for the FWC PVP Contest!,Your guild is already registered for the FWC PVP Contest!
TEXTCLIENT_PVPCONTEST_NOTCLOSED,You can't register now. FWC PVP Contest has already started or will start tomorrow!,You can't register now. FWC PVP Contest has already started or will start tomorrow!
TEXTCLIENT_PVPCONTEST_COMPOSITIONNOTCLOSED,You can't change your participating players now. FWC PVP Contest has already started or will start tomorrow!,You can't change your participating players now. FWC PVP Contest has already started or will start tomorrow!
TEXTCLIENT_PVPCONTEST_NOTREGISTERED,Your guild is not registered for the FWC PVP Contest.,Your guild is not registered for the FWC PVP Contest.
TEXTCLIENT_PVPCONTEST_COMPOSITIONSUCCESS,You successfully set your player composition!,You successfully set your player composition!
TEXTCLIENT_PVPCONTEST_REGISTRATIONSUCCESS,You successfully registered your guild for the FWC PVP Contest!,You successfully registered your guild for the FWC PVP Contest!
TEXTCLIENT_PVPCONTEST_NOGOLDS,You need at least %s Penya to register to the FWC PVP Contest!,You need at least %s Penya to register to the FWC PVP Contest!
TEXTCLIENT_PVPCONTEST_STATE_REGISTRATIONS,Registrations for FWC PVP Contest are now open! ,Registrations for FWC PVP Contest are now open! 
TEXTCLIENT_PVPCONTEST_STATE_PRELIMINARY,Preliminaries will start from now on!,Preliminaries will start from now on!
TEXTCLIENT_PVPCONTEST_STATE_BACKUP,Backup Match will start from now on!,Backup Match will start from now on!
TEXTCLIENT_PVPCONTEST_STATE_FINALS,Final Matchs will start from now on!,Final Matchs will start from now on!
TEXTCLIENT_PVPCONTEST_HAVENOT_PLAYER,You need to select players to participate the FWC PVP Contest!,You need to select players to participate the FWC PVP Contest!
TEXTCLIENT_PVPCONTEST_SELECTION_MAX,You can only select %d players maximum!,You can only select %d players maximum!
TEXTCLIENT_PVPCONTEST_LIMIT_LEVEL_NOTICE,Selected player must be at least level %d!,Selected player must be at least level %d!
TEXTCLIENT_PVPCONTEST_ALREADY_ENTRY,That player is already selected! Please pick another.,That player is already selected! Please pick another.
TEXTCLIENT_PVPCONTEST_HAVENOT_MASTER,Guild leader has to participate to the FWC PVP Contest!,Guild leader has to participate to the FWC PVP Contest!
TEXTCLIENT_PVPCONTEST_PRESTATE_PRELIMINARY,Registrations for FWC PVP Contest will end in an hour! Make sure you registered your guild to participate!,Registrations for FWC PVP Contest will end in an hour! Make sure you registered your guild to participate!
TEXTCLIENT_PVPCONTEST_SELECTEDPLAYERS_EMPTY,There was an error with fetching your selected players list. Please try again.,There was an error with fetching your selected players list. Please try again.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_ERROR,You need to select a match.,You need to select a match.
TEXTCLIENT_PVPCONTEST_SELECTEDMATCH_CONFIRM,"Thank you for confirming, your next match will start at %02d:%02d today.","Thank you for confirming, your next match will start at %02d:%02d today."
TEXTCLIENT_PVPCONTEST_NO_MEMBER,"Unable to use the member management function during FWC PVP Contest, or you're trying to edit a member that has been selected for the registration.","Unable to use the member management function during FWC PVP Contest, or you're trying to edit a member that has been selected for the registration."
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_NAME,You cannot change your guild name during FWC PVP Contest.,You cannot change your guild name during FWC PVP Contest.
TEXTCLIENT_PVPCONTEST_NOT_CHANGE_LOGO,You cannot change your guild logo during FWC PVP Contest.,You cannot change your guild logo during FWC PVP Contest.
TEXTCLIENT_PVPCONTEST_NOT_WAR,Unable to declare war during FWC PVP Contest.,Unable to declare war during FWC PVP Contest.
TEXTCLIENT_PVPCONTEST_CANNOT_FRIENDADD,You cannot add friends in the FWC PVP Contest.,You cannot add friends in the FWC PVP Contest.
TEXTCLIENT_PVPCONTEST_CANNOT_PARTY,You cannot make a party in the FWC PVP Contest.,You cannot make a party in the FWC PVP Contest.
TEXTCLIENT_PVPCONTEST_NO_OUTWAR,You cannot use Blinkwings to escape the FWC PVP Contest.,You cannot use Blinkwings to escape the FWC PVP Contest.
TEXTCLIENT_PVPCONTEST_MATCHEND_WINNER,Match has ended! Winner is %s!,Match has ended! Winner is %s!
TEXTCLIENT_PVPCONTEST_MATCHEND_NOWINNER,Match has ended! There was no winner this time!,Match has ended! There was no winner this time!
TEXTCLIENT_PVPCONTEST_CAPTION_WAITINGOPPONENT,Waiting for opponent.. ,Waiting for opponent.. 
TEXTCLIENT_PVPCONTEST_CAPTION_PREPARE,Preparation phase. Match will start in: ,Preparation phase. Match will start in: 
TEXTCLIENT_PVPCONTEST_CAPTION_FIGHT,End combat  ,End combat  
TEXTCLIENT_PVPCONTEST_CAPTION_ENDING,Match has ended! You will be teleported on Madrigal in ,Match has ended! You will be teleported on Madrigal in 
TEXTCLIENT_PVPCONTEST_SCHEDULES_LEADER,Only the leader can select match schedules!,Only the leader can select match schedules!
TEXTCLIENT_PVPCONTEST_ALREADYPLAYEDTODAY,You already played a match today! You can't select another schedule.,You already played a match today! You can't select another schedule.
TEXTCLIENT_PVPCONTEST_CANTTELEPORT,You can't teleport in the match anymore. Match has started.,You can't teleport in the match anymore. Match has started.
TEXTCLIENT_PVPCONTEST_TELEPORTNOMATCH,Teleportation is not possible since there is no match waiting for you.,Teleportation is not possible since there is no match waiting for you.
TEXTCLIENT_PVPCONTEST_NOOPPONENT,"No opponent joined! Match will then end, giving you the victory!","No opponent joined! Match will then end, giving you the victory!"
TEXTCLIENT_PVPCONTEST_NOOPPONENTWIN,No opponent was found for your match! We then considered your match as won!,No opponent was found for your match! We then considered your match as won!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION,[%s] %s killed [%s] %s!,[%s] %s killed [%s] %s!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE_STOP,[%s] %s killed [%s] %s and stopped their killing spree!,[%s] %s killed [%s] %s and stopped their killing spree!
TEXTCLIENT_PVPCONTEST_KILLNOTIFICATION_KILLINGSPREE,[%s] %s is on a killing spree!,[%s] %s is on a killing spree!
TEXTCLIENT_PVPCONTEST_MATCHSOON,You can't change your participation now. Matches are starting soon!,You can't change your participation now. Matches are starting soon!
TEXTCLIENT_PVPCONTEST_PLAYERNOTJOINED_LIVES,A player has not joined or has left the match! Total guild remaining lives have been decreased by %d!,A player has not joined or has left the match! Total guild remaining lives have been decreased by %d!
TEXTCLIENT_PVPCONTEST_PRELIMINARYMATCHESENDANNOUNCEMENT,The FWC PVP Contest Preliminary %d:%d UTC matches have ended! The next matches will start at %d:%d UTC!,The FWC PVP Contest Preliminary %d:%d UTC matches have ended! The next matches will start at %d:%d UTC!
TEXTCLIENT_TRANSITEM_TRANSY,Your transmuted item does not have an equivalent item for the other gender. Please consider removing the transmutation or trying a different item.,Your transmuted item does not have an equivalent item for the other gender. Please consider removing the transmutation or trying a different item.
TEXTCLIENT_PVPCONTEST_WINNER_GUILD,The FWC PVP Contest has ended! The winner is: %s! Congratulations!,The FWC PVP Contest has ended! The winner is: %s! Congratulations!
TEXTCLIENT_PVPCONTEST_WINNER_NOGUILD,The FWC PVP Contest has ended on a draw! Congratulations!,The FWC PVP Contest has ended on a draw! Congratulations!
TEXTCLIENT_PVPCONTEST_NOMATCHS,There is no match to spectate.,There is no match to spectate.
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_1,You can't spectate if you're already participating in a match.,You can't spectate if you're already participating in a match.
TEXTCLIENT_PVPCONTEST_SPECT_ERROR_2,The match you're trying to spectate is ending. Please select another one.,The match you're trying to spectate is ending. Please select another one.
TEXTCLIENT_PVPCONTEST_RANK34,"You lost that match, but you will have the opportunity to compete in a final match for the 3rd rank against the other losing guild when the final match takes place. Best of luck!","You lost that match, but you will have the opportunity to compete in a final match for the 3rd rank against the other losing guild when the final match takes place. Best of luck!"
TEXTCLIENT_SERVERTRANSFER,You have requested a server transfer to %s.,You have requested a server transfer to %s.
TEXTCLIENT_RPS_DAILYLIMITOVER,You've used all the chances for today.,You've used all the chances for today.
TEXTCLIENT_RPS_SOLDOUT,All the rewards for today are gone. See you tomorrow.,All the rewards for today are gone. See you tomorrow.
TEXTCLIENT_RPS_ISOPENED,You are already speaking with this NPC.,You are already speaking with this NPC.
TEXTCLIENT_RPS_MINTARGETLEVEL,Only available to level %d or above.,Only available to level %d or above.
TEXTCLIENT_RPS_PLAYABLE,You can't play Lucky RPS. Check your state.,You can't play Lucky RPS. Check your state.
