Key,English,Simplified_Chinese
UI_COUPLE_PROPOSAL,Couple Proposal,求婚
UI_COUPLE_PROPOSAL_TEXT,%s is proposing to you! Accept their proposal request and become a couple?,%s 正在向你求婚！接受对方的求婚请求并成为情侣吗？
UI_COUPLE_RING_REPLACE,Ring Replacement,戒指替换
UI_COUPLE_RING_REPLACE_TEXT,Your partner is proposing to change the ring to the following ring. Accept?,你的伴侣提议将戒指更换为如下戒指，是否接受？
UI_COUPLE_PARTNER_OFFLINE,Your partner must be online.,您的情侣必须处于在线状态。
UI_COUPLE_BREAKUP_DEADLINE,Break up response deadline: %s,分手回应截止时间：%s
UI_COUPLE_BREAKUP_NOTI,Break up notification time: %s,解除关系通知时间：%s
UI_COUPLE_NEXTEXP_TIME,Next Couple EXP: %s,Next 情侣经验：%s
UI_COUPLE_NEXTEXP_OFFLINE,No Passive EXP (Partner Offline),无被动经验 (情侣离线)
UI_COUPLE_BREAKUP,Break Up,分手
UI_COUPLE_BREAKUP_FORCE,Break Up (F),分手 (女)
UI_COUPLE_TELEPORT,Teleport,传送至对方位置
UI_COUPLE_TELEPORT_TEXT,Teleport to your partner's location? Teleportation is not possible if your partner is in an inaccessible area.,是否传送至伴侣所在位置？若伴侣位于不可到达区域，则无法传送。
UI_COUPLE_CHEER,Cheer,鼓励
UI_COUPLE_FORM_DATE,Established On,缔结于
UI_COUPLE_STORAGE_AVAIL,Available Storage Slots,可用仓库栏位
UI_COUPLE_MAX_TELEPORTS,Maximum Daily Teleports,最大每日传送次数
UI_COUPLE_MAX_CHEERS,Maximum Daily Cheers,最大每日鼓励次数
UI_COUPLE_MAX_POINTS,Maximum Couple Points,最大情侣点数
UI_COUPLE_TOTAL_QUESTS,Couple Quests Completed,情侣任务完成数
UI_COUPLE_SINGLE,You are single.,你现在单身。
UI_COUPLE_TABPARTNER,Partner,伙伴
UI_COUPLE_BREAKUP_TEXT,"If you break up with your partner, all items in couple storage will be permanently lost, and couple functions will no longer be available. Proceed?",若与伴侣解除关系，伴侣仓库中的所有物品将永久消失，且伴侣功能将不再可用。是否继续？
UI_COUPLE_BREAKUP_FORCE_TEXT,"Forcing a breakup will permanently delete all items in couple storage, and couple functions will no longer be available. Proceed?",强制分手将永久清空伴侣仓库中的所有物品，且伴侣功能将不再可用。是否继续？
UI_COUPLE_BREAKUP_NOTIFY,"Your partner has requested a breakup. If you accept, all items in couple storage will be permanently lost, and you will no longer have access to couple functions. Accept?",您的伴侣已提出分手。若您接受，伴侣仓库中的所有物品将永久消失，且您将无法再使用伴侣功能。是否接受？
UI_COUPLE_PROPOSE,Propose,求婚
UI_COUPLE_PROPOSE_INFO,Send a couple proposal using the inserted couple ring.,使用已放入的情侣戒指发起求婚。
UI_TOOLTIP_COUPLE_LEVEL,Required Couple Level: %d,需要的情侣等级： %d
UI_TOOLTIP_COUPLE_POINTS,Required Couple Points: %d,需要的情侣点数： %d
UI_COUPLEBANK_TITLE,Couple Storage,情侣仓库
UI_ULTIMATE_JEWEL_TOPAZ,Topaz,黄宝石
UI_ULTIMATE_JEWEL_RUBY,Ruby,红宝石
UI_ULTIMATE_JEWEL_SAPPHIRE,Sapphire,蓝宝石
UI_ULTIMATE_JEWEL_EMERALD,Emerald,绿宝石
UI_ULTIMATE_JEWEL_DIAMOND,Diamond,钻石
UI_ULTIMATE_JEWEL_AMETHYST,Amethyst,紫水晶
UI_ULTIMATE_JEWEL_ONYX,Onyx,黑曜石
UI_RAINBOW_ULTIMATE_JEWEL_COMPOSE_TITLE,Create Rainbow Ultimate Jewel,合成彩虹终极珠宝
UI_RAINBOW_ULTIMATE_JEWEL_INFO,Combine one of each jewel type of the same grade to obtain a Rainbow Jewel of that grade.,集齐同等级各类型宝石各一颗，即可合成一颗对应等级的彩虹宝石。
UI_RAINBOW_ULITMATE_JEWEL_DISMANTLE_TITLE,Dismantle Rainbow Jewel,Dismantle Rainbow Jewel
UI_RAINBOW_ULTIMATE_JEWEL_DISMANTLE_INFO,You can dismantle the Rainbow Jewel to get Ultimate Jewel.,可分解彩虹珠宝以获得终极珠宝。
UI_RAINBOW_ULTIMATE_JEWEL_DISMANTLE_NOTICE,"If you fail, you will lose your item.",如果你失败了，你将失去你的物品。
UI_HOUSINGWARDROBE_INFO,Wardrobe items can only be worn by #bone#nb NPC at a time.,时装道具一次仅可由 #b一名#nb NPC 穿戴。
UI_HOUSINGWARDROBE_CONFIRM,Equip,装备
UI_HOUSINGWARDROBE_CONFIRMMESSAGE,The selected NPC will wear the chosen costume item. Only one NPC can wear the same costume item at a time. Proceed?,已选 NPC 将穿戴所选时装。同一件时装一次仅可由一名 NPC 穿戴。是否继续？
UI_HOUSINGWARDROBE_USEDBY,Worn by %s,穿戴 NPC： %s
UI_HOUSINGWARDROBE_UNEQUIP,Unequip,卸下
UI_HOUSINGWARDROBE_MSGBOX_TITLE,Unequip Item?,卸下物品？
UI_HOUSINGWARDROBE_MSGBOX_CONFIRM,Unequip this item from the NPC?,要从NPC身上取下该物品吗？
UI_HOUSINGSETUP_PETS,Pets,宠物
UI_HOUSING_PETTRAINING_INFO,"You can train Raised Pets in your housing inventory by entrusting them to a Caretaker. Each Caretaker NPC has different feeding schedules and intervals and is intended for a specific pet tier.\n\nSelect the Raised Pet you wish to train by #bdouble-clicking or dragging it into the slot#nb, then press the ""Done"" button to begin training.\n\n#cffff0000If you change the Raised Pet, the feeding schedule will reset. If the Caretaker's duration expires, training will end.#nc",你可以在房屋仓库中，通过将已培育宠物委托给看护者来进行训练。每位看护者 NPC 拥有不同的喂食时间表与间隔，且仅适用于特定阶位的宠物。\n\n请通过 #b双击或将已培育宠物拖入槽位#nb 来选择要训练的宠物，然后点击“完成”按钮开始训练。\n\n#cffff0000若更换已培育宠物，喂食时间表将被重置；若看护者持续时间结束，训练也将终止。#nc
UI_PETTRAINING_PET,Pet to Train,训练宠物
UI_PETTRAINING_CANDY,Pet Candy,宠物糖果
UI_PETTRAINING_INTERVALS,Feeding Interval,喂养间隔
UI_PETTRAINING_CONFIRM,"#bThe selected pet cannot be used while in training. #cffff0000If you stop the training, the pet will be returned.#nb#nc Proceed?",已选宠物正在训练中，无法使用。#cffff0000若停止训练，宠物将被归还。#nc是否继续？
UI_PETTRAINING_TOTALTRAINING,Total Training Time,总训练时长
UI_PETTRAINING_CLAIM,Claim,领取
UI_PETTRAINING_NEXTCANDY,Next Candy In,下次糖果时间：
UI_PETTRAINING_CANCELTRAINING_HOUSING,You are about to cancel pet training. The pet will be returned to your housing inventory with its current progress. Proceed?,你即将取消宠物训练。宠物将按当前进度返还至你的房屋仓库。是否继续？
UI_PETTRAINING_CANCELTRAINING,You are about to cancel pet training. The pet will be returned to your inventory with its current progress. Proceed?,你即将取消宠物训练。宠物将按当前进度返还至你的背包。是否继续？
UI_PETTRAINING_INFO,"You can train Raised Pets in your inventory by entrusting them to a Caretaker. Each Caretaker NPC has different feeding schedules and intervals and is intended for a specific pet tier.\n\nSelect the Raised Pet you wish to train by #bdouble-clicking or dragging it into the slot#nb, then press the ""Done"" button to begin training.\n\n#cffff0000If you change the Raised Pet, the feeding schedule will reset. If the Caretaker's duration expires, training will end.#nc",你可以在背包中通过将已培育宠物委托给看护者来进行训练。每位看护者 NPC 拥有不同的喂食时间表与间隔，且仅适用于特定阶位的宠物。\n\n请通过 #b双击或将已培育宠物拖入槽位#nb 来选择要训练的宠物，然后点击“完成”按钮开始训练。\n\n#cffff0000若更换已培育宠物，喂食时间表将被重置；若看护者持续时间结束，训练也将终止。#nc
UI_COUPLE_RING_TP,Teleports: %d,传送次数： %d
UI_COUPLE_RING_CHEER,Cheers: %d,鼓励次数： %d
UI_COUPLE_RING_SLOTS,Storage Slots: %d,情侣仓库: %d
UI_COUPLE_MOTION_TITLE,Couple Emotes,情侣动作
UI_COUPLE_MOTION_REQUEST,Your partner would like to perform the %s emote with you. Accept?,你的伴侣想与你一同做出 %s 动作。是否接受？
UI_APP_LIFE_TIP,View and manage life skills.,查看并管理生活技能。
UI_LIFE_GATHERING_TAB,Gathering,采集
UI_LIFE_PRODUCTION_TAB,Production,制作
UI_LIFE_TITLE,Life,生活技能
UI_LIFE_MASTERY_EFFECT,Mastery Details,精通详情
UI_LIFE_IDENTIFIED_HARVESTING,Identified Resources,已鉴定资源
UI_LIFE_HARVESTING_INFORMATION,Resource Information,资源信息
UI_LIFE_EXPERTBTN,Set as Expertise,设为专长
UI_LIFE_MASTERY_EFFECT_DESC,"Gathering Success Rate +%d%%\nGathering Great Success Rate +%d%%\n%sIf less than 100 Mastery is obtained, 10%% mastery is decreased on Monday 00:00(Expert) Gathering Great Success Rate +10%%#nc",采集成功率 +%d%%\n采集大成功几率 +%d%%\n%s若未达成 100 点精通，则于周一 00:00（专家）采集大成功几率 +10%%#nc
UI_LIFE_MASTERY,Mastery,精通
UI_LIFE_EXPERT_TIME,Change Expertise In: %s,更改专长： %s
UI_REPAIR_TITLE,Repair,维修
UI_REPAIR_DESC_DEFAULT,Do you wish to repair %s?\n(%s),是否进行修理 %s？\n(%s)
UI_REPAIR_DESC_PERCENT,Do you wish to repair %s?\n(%s%%),是否进行修理 %s？\n(%s%%)
UI_LIFE_FISHING_MINIGAME,Minigame,小游戏
UI_LIFE_FISHING_SKIP_MINIGAME,Auto-Skip Minigame,自动跳过小游戏
UI_LIFE_FISHING_SKIP_MINIGAME_AUTO,Skipping the minigame means you will not gain the fishing success increase from winning. Proceed?,跳过小游戏意味着你将无法获得胜利带来的钓鱼成功率加成。是否继续？
UI_LIFE_FISHING_SKIP_MINIGAME_INFORMATION,Skipping the minigame means you will not gain the fishing success increase from winning. Proceed?,跳过小游戏意味着你将无法获得胜利带来的钓鱼成功率加成。是否继续？
UI_LIFE_FISHING_BAIT_SELECTION,Bait Selection,鱼饵选择
UI_LIFE_FISHING_BAIT_SELECTION_INFORMATION,Select the bait to use for fishing. The selected bait affects the rarity of fish you can catch.,选择用于钓鱼的鱼饵。所选鱼饵会影响可钓到鱼类的稀有度。
UI_QUEST_GATHERING_HERB,Gather Herbs #cffc32f07#b%d/%d#nb#nc,采集草药 #cffc32f07#b%d/%d#nb#nc
UI_LIFE_FISHING_GUESS,Guess which bait the fish will bite.,猜猜鱼儿会咬哪种鱼饵。
UI_LIFE_FISHING_SUCCESS_RATE_INCREASE,Guessing correctly increases your fishing success rate.\n(Current success rate: %.1f%%),猜对可提升钓鱼成功率。\n（当前成功率：%.1f%%）
UI_SEC,%d sec,%d 秒
UI_CONFIRM,Confirm,确认
UI_LIFE_FISHING_TIME,Fishing Time:,钓鱼时间：
UI_LIFE_FISHING_NUMBEROF_ATTEMPTS,Number of Attempts:,尝试次数：
UI_LIFE_FISHING_NUMBEROF_FISH_CAUGHT,Number of Fish Caught:,已捕获鱼类数量：
UI_LIFE_FISHING_NUMBEROF_LARGEFISH_CAUGHT,Number of Trophy Fish Caught:,已捕获奖杯鱼数量：
UI_LIFE_FISHING_SUCCESS_RATE,Success Rate:,成功率：
UI_LIFE_FISHING_TIME_FORMAT,%d hrs %d min %d sec,%d 小时 %d m分 %d 秒
UI_TIMES,%d time(s),%d 次
UI_LIFE_FISHING_STATUS,Fishing Status,钓鱼状态
UI_WAITING,Waiting,等待中
UI_LIFE_RECIPEBTN,Recipes,配方
UI_LIFE_RECIPES,Recipes,配方
UI_LIFE_RECIPES_CATEGORY,Category,分类
UI_LIFE_RECIPES_DETAILS,Recipe,配方
UI_LIFE_RECIPES_GRADE,Grade,Grade
UI_LIFE_RECIPES_NOSELECTED,No recipe selected,未选择配方
UI_LIFE_RECIPES_TEXT_INFO,Required Mastery: %d\nRequired Title: [%s]\nRequired Ingredients:,所需精通：%d\n所需称号：[%s]\n所需材料：
UI_LIFE_RECIPES_TEXT_INFO_NOTITLE,Required Mastery: %d\nRequired Ingredients:,所需精通：%d\n所需材料：
UI_LIFE_PRODUCTION_TITLE,Production,制作
UI_LIFE_PRODUCTION_SUCCESS_RATE,Success Rate,成功率
UI_LIFE_PRODUCTION_TIME,Production Time Per Cycle,单次生产时间
UI_LIFE_PRODUCTION_REQUIREMENTS,Required Mastery: %d\nRequired Title: [%s],所需精通：%d\n所需称号：[%s]
UI_LIFE_PRODUCTION_REQUIREMENTS_NOTITLE,Required Mastery: %d,所需精通：%d
UI_LIFE_PRODUCTION_REQ_MASTERY,Required Mastery:,Required Mastery:
UI_LIFE_PRODUCTION_REQ_TITLE,Required Title:,Required Title:
UI_LIFE_RECIPE_CATEGORY_0,Ingredients,材料
UI_LIFE_RECIPE_CATEGORY_1,Drinks,饮品
UI_LIFE_RECIPE_CATEGORY_2,Pills,药丸
UI_ALL,All,全部
UI_LIFE_PRODUCTION_INFORMATION,"Add material items to produce. If no recipe is selected, a hidden recipe will be attempted. When producing randomly, only one production attempt will be made.",放入材料以开始生产。若未选择配方，将尝试制作隐藏配方；随机制作时仅会进行 1 次生产。
UI_LIFE_PRODUCTION_PROGRESS_INFORMATION,Production is currently in progress.,正在生产中。
UI_LIFE_PRODUCTION_PROGRESS_REMAINING,Remaining Time,剩余时间
UI_LIFE_PRODUCTION_DUTAION_REDUCTION,Duration is reduced.,持续时间缩短。
UI_LIFE_MASTERY_ORDINALY_HERB,Common herb found throughout the world. Yields Common herbs.,世界各处常见的草药。可产出普通草药。
UI_LIFE_MASTERY_REGULAR_HERB,Common herb with a typical appearance. Yields Common-Uncommon herbs.,外观普通的常见草药。可产出普通至稀有草药。
UI_LIFE_MASTERY_ORDINALY_TREE,Tree commonly found throughout the world. Yields Common logs.,世界各处常见的树木。可产出普通木材。
UI_LIFE_MASTERY_REGULAR_TREE,Tree with a typical appearance. Yields Common-Uncommon logs.,外观普通的常见树木。可产出普通至稀有木材。
UI_LIFE_MASTERY_ORDINALY_ORE,Rock commonly found throughout the world. Yields Common ores.,世界各处常见的岩石。可产出普通矿石。
UI_LIFE_MASTERY_REGULAR_ORE,Rock with a typical appearance. Yields Common-Uncommon ores.,外观普通的常见岩石。可产出普通至稀有矿石。
UI_PRODUCTION_INGREDIENT,Ingredients,材料
UI_PRODUCTION_FOOD,Food,食物
UI_PRODUCTION_BUFF,Buffs,状态
UI_PRODUCTION_DRINK,Drinks,饮品
UI_PRODUCTION_REFRESHER,Refreshers,解暑饮品
UI_PRODUCTION_PILL,Pills,药丸
UI_PRODUCTION_FURNITURE,Furniture,家具
UI_PRODUCTION_ACCESSORY,Accessories,首饰
UI_PRODUCTION_COUPLERING,Couple Ring,恋人戒指(15天)
UI_TOOLTIP_PRODUCTION_CREATOR,Creator: %s,制作者: %s
UI_TOOLTIP_PRODUCTION_QUALITY,Quality: %s,品质:%s
UI_TOOLTIP_BUFF_STACKABLE,Stackable: %dx,可叠加: %dx
UI_TOOLTIP_TOOL_DURABILITY,Durability: %d/%d,持续: %d/%d
UI_TOOLTIP_PRODUCTION_GRADE_D,D,D
UI_TOOLTIP_PRODUCTION_GRADE_C,C,C
UI_TOOLTIP_PRODUCTION_GRADE_B,B,B
UI_TOOLTIP_PRODUCTION_GRADE_A,A,A
UI_TOOLTIP_PRODUCTION_GRADE_OVER_A,A+,A+
UI_LIFE_MASTERY_DECREASE,"If less than %d Mastery is gained, Mastery will decrease by %d%% on Monday at 00:00",若获得的精通少于 %d，则每周一 00:00 精通降低 %d%%
UI_LIFE_MASTERY_HERBGATHERING_SUCCESS,Gathering Success Rate +%d%%,采集成功率 +%d%%
UI_LIFE_MASTERY_HERBGATHERING_GREATSUCCESS,Gathering Great Success Rate +%d%%,采集大成功几率 +%d%%
UI_LIFE_MASTERY_HERBGATHERING_EXPERT,(Expert) Gathering Great Success Rate +%d%%,（专家）采集大成功几率 +%d%%
UI_LIFE_MASTERY_WOODCUTTING_SUCCESS,Woodcutting Success Rate +%d%%,伐木成功率 +%d%%
UI_LIFE_MASTERY_WOODCUTTING_GREATSUCCESS,Woodcutting Great Success Rate +%d%%,伐木大成功几率 +%d%%
UI_LIFE_MASTERY_WOODCUTTING_EXPERT,(Expert) Woodcutting Great Success Rate +%d%%,（专家）伐木大成功几率 +%d%%
UI_LIFE_MASTERY_MINING_SUCCESS,Mining Success Rate +%d%%,采矿成功率 +%d%%
UI_LIFE_MASTERY_MINING_GREATSUCCESS,Mining Great Success Rate +%d%%,采矿大成功几率 +%d%%
UI_LIFE_MASTERY_MINING_EXPERT,(Expert) Mining Great Success Rate +%d%%,（专家）采矿大成功几率 +%d%%
UI_LIFE_MASTERY_FISHING_SUCCESS,Fishing Success Rate +%d%%,钓鱼成功率 +%d%%
UI_LIFE_MASTERY_FISHING_GREATSUCCESS,Fishing Great Success Rate +%d%%,钓鱼大成功几率 +%d%%
UI_LIFE_MASTERY_FISHING_EXPERT,(Expert) Fishing Great Success Rate +%d%%,（专家）钓鱼大成功几率 +%d%%
UI_LIFE_MASTERY_ALCHEMY_SUCCESS,Alchemy Success Rate +%d%%,炼金成功率 +%d%%
UI_LIFE_MASTERY_ALCHEMY_GREATSUCCESS,Alchemy Great Success Rate +%d%%,炼金大成功几率 +%d%%
UI_LIFE_MASTERY_COOKING_SUCCESS,Cooking Success Rate +%d%%,烹饪成功率 +%d%%
UI_LIFE_MASTERY_COOKING_GREATSUCCESS,Cooking Great Success Rate +%d%%,烹饪大成功几率 +%d%%
UI_LIFE_MASTERY_SMITHING_SUCCESS,Smithing Success Rate +%d%%,锻造成功率 +%d%%
UI_LIFE_MASTERY_SMITHING_GREATSUCCESS,Smithing Great Success Rate +%d%%,锻造大成功几率 +%d%%
UI_LIFE_MASTERY_CARPENTRY_SUCCESS,Carpentry Success Rate +%d%%,木工成功率 +%d%%
UI_LIFE_MASTERY_CARPENTRY_GREATSUCCESS,Carpentry Great Success Rate +%d%%,木工大成功几率 +%d%%
UI_LIFE_MASTERY_PRODUCTION_EXPERT,(Expert) Earn unbound item for Great Success,（专家）大成功时获得非绑定道具
UI_LIFE_PRODUCTION_STATUS_TIME,Production Time:,生产时间：
UI_LIFE_PRODUCTION_STATUS_NUMBEROF_ATTEMPTS,Number of Attempts:,尝试次数：
UI_LIFE_PRODUCTION_STATUS_NUMBEROF_SUCCESSES,Number of Successes:,成功次数：
UI_LIFE_PRODUCTION_STATUS_SUCCESS_RATE,Success Rate:,成功率：
UI_LIFE_REPRODUCTION_TITLE,Product Upgrade,成品升级
UI_LIFE_REPRODUCTION_REGISTER_ITEM,Please insert the material items.,请放入材料。
UI_LIFE_REPRODUCTION_INFO,Exchange lower-tier production items for a chance to obtain a higher-tier version of the item.\nExchange ratio: D:C = 10:1 • C:B = 15:1 • B:A = 20:1,消耗低阶成品，有机会获得更高阶成品。\n兑换比例：D:C = 10:1 • C:B = 15:1 • B:A = 20:1
UI_LIFE_SHOP_REFRESH_TITLE,Shop Refresh,商店刷新
UI_LIFE_WANDERING_SHOP_REFRESH_MSG,Use a Wandering Merchant Refresh Ticket to refresh the shop inventory?,是否使用流浪商人刷新券刷新商店库存？
UI_LIFE_SHOP_REFRESH_BUTTON_TOOLTIP,Use %s to refresh the shop inventory,使用 %s 刷新商店库存
UI_LIFE_WANDERING_SHOP_TOGGLE_PRICE,Buy with %s,Buy with %s
UI_LIFE_MASTERY_RANKING_TITLE,Mastery Rankings,精通排行榜
UI_LIFE_MASTERY_RANKING_RANK,Rank,排名
UI_LIFE_MASTERY_RANKING_CHARNAME,Character Name,角色名称
UI_LIFE_MASTERY_RANKING_JOB,Job,职业
UI_LIFE_MASTERY_RANKING_POINT,Mastery Points,精通点数
UI_LIFE_MASTERY_RANKING_CLOSE,Close,关闭
UI_LIFE_MASTERY_RANKING_REWARD_TITLE,Mastery Ranking Rewards,精通排名奖励
UI_LIFE_MASTERY_RANKING_REWARD_CLAIM_REWARD,Claim Rewards,领取奖励
UI_LIFE_MASTERY_RANKING_REWARD_DESC_ITEM_COUNT,%s x %d,%s x %d
UI_LIFE_MASTERY_RANKING_REWARD_DESC_TITLE_ITEM_COUNT,"[%s]Title, %s x %d",[%s]称号，%s x %d
UI_LIFE_MASTERY_RANKING_REWARD_REWARD,Rewards,奖励
UI_ACHIEVEMENTS_TITLE_TITLE,Achievement titles,成就称号
UI_ACHIEVEMENTS_INDEPENDENTTITLE_TITLE,Independent titles,独立称号
UI_ACHIEVEMENTS_INDEPENDENTTITLE_REMAININGTIME,remaining time: \n%d day(s) %d:%d:%d,剩余时间：\n%d天 %d:%d:%d
UI_LIFE_MASTERY_UNIQUE_HERB,Herb with a unique fragrance. Yields Common-Rare herbs.,带有独特香气的草药。可产出普通至稀有草药。
UI_LIFE_MASTERY_RARE_HERB,Rare herb that is difficult to find. Yields Common-Very Rare herbs.,难以寻觅的稀有草药。可产出普通至非常稀有草药。
UI_LIFE_MASTERY_LEGENDARY_HERB,Legendary herb known to few. Yields Rare-Very Rare herbs.,鲜为人知的传奇草药。可产出稀有至非常稀有草药。
UI_LIFE_MASTERY_UNIQUE_TREE,Tree with a unique appearance. Yields Common-Rare logs.,外观独特的树木。可产出普通至稀有木材。
UI_LIFE_MASTERY_RARE_TREE,Rare tree that is difficult to find. Yields Common-Very Rare logs.,难以寻觅的稀有树木。可产出普通至非常稀有木材。
UI_LIFE_MASTERY_LEGENDARY_TREE,Legendary tree known to few. Yields Rare-Very Rare logs.,鲜为人知的传奇树木。可产出稀有至非常稀有木材。
UI_LIFE_MASTERY_UNIQUE_ORE,Rock with a unique appearance. Yields Common-Rare ores.,外观独特的岩石。可产出普通至稀有矿石。
UI_LIFE_MASTERY_RARE_ORE,Rare rock that is difficult to find. Yields Common-Very Rare ores.,难以寻觅的稀有岩石。可产出普通至非常稀有矿石。
UI_LIFE_MASTERY_LEGENDARY_ORE,Legendary rock known to few. Yields Rare-Very Rare ores.,鲜为人知的传奇岩石。可产出稀有至非常稀有矿石。
UI_LIFE_PRODUCTION_START,Production Start,开始生产
UI_LIFE_CRAFT_START,Start,Start
UI_LIFE_CRAFT_STOP,Stop,Stop
UI_LIFE_CRAFT_SEC_REDUCTION,%d sec\n(%d%% reduction applied),%d sec\n(%d%% reduction applied)
UI_LIFE_CRAFT_RESET,Reset,Reset
UI_LIFE_PRODUCTION_MSGBOX_TEXT,"Once production starts, it cannot be canceled. Proceed?\n\n#cffffc000Production time: %s#nc",生产一旦开始将无法取消。是否继续？\n\n#cffffc000生产时间：%s#nc
UI_LIFE_PRODUCTION_MSGBOX_TEXT_UNKNOWN,"Once production starts, it cannot be canceled. Proceed?\n\n#cffffc000Production time: %s~%s#nc",生产一旦开始将无法取消。是否继续？\n\n#cffffc000生产时间：%s~%s#nc
UI_QUEST_GATHERING_MINING,Mine Ore #cffc32f07#b%d/%d#nb#nc,开采矿石 #cffc32f07#b%d/%d#nb#nc
UI_QUEST_GATHERING_WOODCUTTING,Cut Trees #cffc32f07#b%d/%d#nb#nc,砍伐树木 #cffc32f07#b%d/%d#nb#nc
UI_QUEST_GATHERING_FISHING,Catch Fish #cffc32f07#b%d/%d#nb#nc,捕捉鱼类 #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_COOKING,Cook Food #cffc32f07#b%d/%d#nb#nc,烹饪食物 #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_ALCHEMY,Perform Alchemy #cffc32f07#b%d/%d#nb#nc,进行炼金 #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_CARPENTRY,Perform Carpentry #cffc32f07#b%d/%d#nb#nc,进行木工 #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_SMITHING,Smith Items #cffc32f07#b%d/%d#nb#nc,锻造物品 #cffc32f07#b%d/%d#nb#nc
UI_CHAT_COPYNAME,Copy name,复制名称
UI_RAINBOWRACE_WRONG_CHANNEL_1,The Rainbow Race will begin in %d minutes.\nYou cannot participate in the Rainbow Race in the current channel.\n\nPlease enter through the Rainbow Race Officer NPC located in %s Darken.\n\nPress OK to move to %s.,彩虹竞赛将在 %d 分钟后开始。\n当前频道无法参加彩虹竞赛。\n\n请通过位于 %s 达肯镇的彩虹竞赛管理员NPC进入。\n\n按下确定前往 %s。
UI_RAINBOWRACE_WRONG_CHANNEL_2,The Rainbow Race will begin in %d minutes.\nYou cannot participate in the Rainbow Race in the current channel.\n\nPress OK to move to %s.,彩虹竞赛将在 %d 分钟后开始。\n当前频道无法参加彩虹竞赛。\n\n按下确定前往 %s。
UI_RAINBOWRACE_WRONG_CHANNEL_3,The Rainbow Race has started.\nYou cannot participate in the Rainbow Race in the current channel.\n\nPress OK to move to %s.,彩虹竞赛已经开始。\n当前频道无法参加彩虹竞赛。\n\n按下确定前往 %s。
UI_RAINBOWRACE_ENTER_CONFIRM,Enter the Rainbow Race now?,现在进入彩虹竞赛吗？
UI_CREATENPC_TITLE,Create NPC,Create NPC
UI_CREATENPC_AGRESSIVE,Aggressive,Aggressive
UI_CREATENPC_NOWNER,No Owner,No Owner
UI_CREATENPC_NOEXPLOSS,No Exp Loss,No Exp Loss
UI_CREATEITEM_FLAGS,Flags,Flags
UI_CREATEITEM_TIME,Time (Sec),Time (Sec)
UI_CREATEITEM_CHARGED,Charged,电击小子
UI_TOOLTIP_ALCHEMY_SUCCESS_RATE,Alchemy Success Rate,炼金成功率
UI_TOOLTIP_COOKING_SUCCESS_RATE,Cooking Success Rate,烹饪成功率
UI_TOOLTIP_CARPENTRY_SUCCESS_RATE,Carpentry Success Rate,木工成功率
UI_TOOLTIP_SMITHING_SUCCESS_RATE,Smithing Success Rate,锻造成功率
UI_HOUSINGSETUP_GATHERING,Gathering,采集
UI_HOUSINGSETUP_NEXTHARVEST,Ready in:,准备就绪：
UI_HOUSINGSETUP_HARVESTREADY,Ready to Harvest,准备收获
UI_GACHA_HOUSINGGATHERING,Harvest Cooldown,收获冷却
UI_HOUSINGSETUP_HARVESTCOUNT,Harvests: %d/%d,收获次数：%d/%d
UI_HOUSINGSETUP_HARVESTCOUNTINFINITE,Infinite Harvests,无限收获
UI_TOOLTIP_HARVESTCOOLTIME,Harvest Cooldown:,收获冷却：
UI_HOUSINGSETUP_HARVESTCOOLTIME,Growth Time:,生长时间：
UI_QUEST_MOTION,Emote: %s,Emote: %s
UI_TOOLTIP_REQ_QUEST,Required Quest: %s,所需任务：%s
UI_TOOLTIP_PVE_DMG_FLAT,PvE Damage,PvE伤害
UI_TOOLTIP_PVEINCOMINGDMG_FLAT,PvE Dmg Resist,PvE伤害减免
UI_GENERALAWAKE_START,Start,开始
UI_GENERALAWAKE_HEADERITEM,Item to Awake:,觉醒所需物品：
UI_GENERALAWAKESLOT_INDEX,Stat %d,属性 %d
UI_SEARCHSHOP_TELEPORT_TITLE,Shop Teleport,商店传送
UI_SEARCHSHOP_TELEPORT_CONFIRM,Teleport to the shop?,传送到商店吗？
UI_PRIVATE_SHOP_ADS,Shop Advertisement:,商店广告：
UI_SEARCHSHOP_ADVERTISED,Advertised,已发布广告
UI_PRIVATE_SHOP_ADSOPEN,Your Shop Advertisement item will be consumed.,您的商店广告道具将被消耗。
UI_PRIVATE_SHOP_ADSCLOSE,Your Shop Advertisement item cannot be reused.,您的商店广告道具无法重复使用。
UI_GENERALAWAKE_TITLEGODDESSBLESSING,Blessing of the Goddess,女神的祝福
UI_GENERALAWAKE_TITLEDEMONBLESSING,Blessing of the Demon,恶魔的祝福
UI_TOOLTIP_FREEBLESSING,Demon Blessing,恶魔的祝福
UI_CHARINFO_HOUSING_SLOTS,Pet Inventory Slots,宠物背包栏位
UI_GENERALAWAKE_SOULBIND_TITLE,Use Blessing?,使用祝福？
UI_GENERALAWAKE_SOULBIND,Applying a blessing will make the item soul-linked while the blessing is active. Proceed? Blessings of the Goddess can be removed by Jewel Manager NPCs.,添加祝福将使物品绑定角色，确认继续吗？
