Key,English,Simplified_Chinese
NPC_400000,Collect some #bW-Token#nb from masquerpets and I will give you nice rewards!,从假面怪身上收集一些 #bW-Token#nb ，我就给你丰厚的奖励！
NPC_100130,"Upgrade Costume Boxes with Repair Hammer that drops when you hunt a monster, and get various items!",用猎杀怪物时掉落的修复锤升级时装宝箱，就能获得各种道具！
NPC_100131,"I'm the guardian of The Wilds, a wild and savage realm. What brings you here?",我是荒野的守护者，这片疆域狂野而蛮荒。你为何而来？
NPC_100132,Always another group thinking they can conquer 'The Wilds.' Let's see who comes out in one piece this time.,总又有一伙人以为能征服「荒野」”。咱们就看看这次谁能完好无损地出去。
NPC_100133,"Stay safe out there. Remember, not all who wander find their way back.",在外务必保重。记住，并非所有迷途之人，都能找到归途。
NPC_100134,"A wise decision, my friend. You're about to embark on a journey that will carve your legend. Brace yourself, for the untamed awaits.",明智的选择，我的朋友。你即将踏上一段铸就传奇的旅程。做好准备，因为蛮荒之地正在等着你。
NPC_100135,"Life's full of choices, and 'The Wilds' isn't for everyone. If you ever hunger for adventure, remember where I stand.",人生充满抉择，「荒野」并非适合所有人。若你渴望冒险，记得我就在这里。
NPC_100136,Interested in having your very own room?,想拥有一间属于你自己的房间吗？
NPC_100137,You now have the opportunity to claim your own space! Invite a few friends or organize exclusive meetings with your guildmates.,现在你有机会拥有一片属于自己的专属空间！你可以邀请几位朋友，或是和公会伙伴们举办专属聚会。
NPC_100138,I specialize in crafting top-notch furniture and other household items to adorn your room. I'm renowned as the finest carpenter around!,我专门打造顶级家具和各类家居用品来装饰你的房间。我可是远近闻名、手艺最好的木匠！
NPC_100139,Owning a splendid home can rejuvenate and fortify you for battles in Madrigal.,拥有一座华丽的家园，能为你恢复活力、强化实力，让你更好地迎接瑞加大陆的战斗。
NPC_100140,Does your guild aspire to have its own house?,你的公会想要拥有属于自己的家园吗？
NPC_100141,"Greetings! If you're interested in acquiring a guild ship, you're in the right place. You'll need a guild with a minimum of 12 members.",你好！如果你想获得一艘公会飞船，那你来对地方了。你需要一个至少拥有 12 名成员的公会。
NPC_100142,"Hello, my name is Lousiana, and I manage this ship.",你好，我叫露易丝安娜，负责管理这艘飞船。
NPC_100143,"Look who we have here on the vibrant shores of Coral Island! After all these years, fresh faces like yours bring a spark of excitement to my inventor's heart. With your helping hand, I just might accelerate the pace of my ingenious projects!",看看是谁来到了珊瑚岛这片生机勃勃的海岸！这么多年过去，像你这样的新面孔，让我这个发明家内心重新燃起了兴奋的火花。有你的帮忙，我那些绝妙的计划，说不定就能加快进度了！
NPC_100144,"Hey there! It's a thrill to have you join our little island community! I'm on the brink of something revolutionary, and I need someone as creative and ambitious as you to help me build my next groundbreaking invention. Together, we can shape the destiny of Madrigal!",嘿！很高兴你加入我们这个小岛大家庭！我即将完成一项颠覆性的发明，正需要像你这样富有创意和抱负的人来助我一臂之力。让我们一起，改写瑞加的命运！
NPC_100145,"Building complex machinery is like crafting art - it takes time, patience, and vision. If you're intrigued by the world of invention and wish to collaborate in the future, know that I'll be here, ready to embark on electrifying ventures!",打造精密机械就如同创作艺术 —— 需要时间、耐心与远见。如果你对发明创造充满兴趣，希望日后一同合作，我会在这里，随时准备开启激动人心的新冒险！
NPC_100146,"Greetings, I'm Remi! A fervent inventor who can't resist the allure of gadgets and gizmos. Coral Island is my canvas, and I'm constantly conjuring up new marvels and tinkering with the unknown.",你好，我是蕾米！一名狂热的发明家，对各种小装置和小玩意儿毫无抵抗力。珊瑚岛就是我的画布，我总在不断创造新奇的奇迹，钻研未知的事物。
NPC_100147,"As you set forth on your adventures across this bewitching island, remember it's a realm of both beauty and peril. Be cautious, intrepid traveler, for the world of invention may be exhilarating, but Madrigal can be equally treacherous!",当你在这座迷人的岛屿上展开冒险时，请记住这里既是美丽之地，也是危险之境。务必小心，勇敢的旅人。发明的世界固然令人振奋，但瑞加大陆同样危机四伏！
NPC_100148,"Welcome to our charming Coral Island village! I've dedicated myself to mastering the culinary arts, conjuring delectable dishes with the island's finest ingredients.",欢迎来到我们迷人的珊瑚岛村庄！我一心钻研厨艺，用岛上最优质的食材烹制美味佳肴。
NPC_100149,"Oh, what a delight to have new and hungry souls to satiate! There's no greater joy for a chef like me than the smiles and satisfaction of full bellies.",哦，能为饥饿的新朋友献上美食，真是太开心了！对我这样的厨师来说，没有什么比看到大家吃饱喝足、露出满足的笑容更幸福的了。
NPC_100150,"If you ever find yourself yearning for the extraordinary flavors that Coral Island has to offer, look no further. Come to me, and I'll whip up a tantalizing feast that'll leave your taste buds dancing! Rare food ingredients, you say? Consider it a delicious deal!",若是你渴望品尝珊瑚岛独有的绝妙风味，不必再寻他处。尽管来找我，我会为你献上一场诱人盛宴，让你的味蕾尽情舞动！你说有珍稀食材？那这桩美味交易，我接下了！
NPC_100151,"I'm Pau Pau, the culinary maestro of Coral Island. I've harnessed my love for cooking to nourish and cherish my friends here. May your time on this island be a banquet of delights, and may your travels be seasoned with happiness!",我是泡泡，珊瑚岛的厨艺大师。我用满腔热爱烹饪，用心滋养、关怀这里的朋友们。愿你在这座岛上的时光，如同一场欢乐盛宴；愿你的旅途，处处洒满幸福滋味！
NPC_100152,"Keep those eyes wide open as you explore the island; you'll stumble upon a treasure trove of marvelous cooking ingredients. They're scattered like edible gems all around Coral Island, waiting for the discerning palates of adventurous souls like yours!",在岛上探索时可要睁大眼睛哦；你会偶然发现超多超棒的烹饪食材。它们像可食用的宝石一样散落在珊瑚岛各处，正等着像你这样有敏锐味蕾的冒险者呢！
NPC_100153,"It's a real treat to have you grace our cozy little village. Our mail system hasn't been very active the past few years, but I have a hunch that things are about to change now that the island's mysterious mist has lifted!",你能光临我们这个温馨的小村庄，真是我们的荣幸。过去几年，我们的邮政系统一直不太活跃，但我有种预感，随着岛上神秘迷雾的消散，一切即将改变！
NPC_100154,"You, my friend, are as sharp as a tack! It's no wonder the folks in this village put their faith in you. Your trustworthiness shines like a beacon.",朋友，你可真是机敏过人！难怪村里的人都这么信任你。你的可靠就像一座灯塔，闪闪发光。
NPC_100155,"Coral Island is a haven, but peril lurks in the shadows. That's why we welcome outsiders like you with open arms. A helping hand from adventurers like you is always a ray of sunshine.",珊瑚岛虽是一方乐土，但阴影之中仍潜藏着危险。这也是我们如此敞开怀抱欢迎你这样外来者的原因。有你这般冒险者的援手，对我们来说永远如同阳光一般温暖。
NPC_100156,"Greetings, greetings! I'm none other than your cheerful host, Sunny Pang. I'm here to make your island life a breeze. Whether it's sending heartwarming letters to friends, safeguarding your treasures in the bank, or just being the friendly face of our village, you can count on me!",你好呀，你好呀！我就是你最热情的东道主 —— 阳光胖胖。我会让你在岛上的生活轻松又愉快！无论是给朋友们寄暖心信件、在银行保管你的珍宝，还是只想找个亲切的村里人聊聊天，尽管找我！
NPC_100157,"Feel the warmth of Coral Island's embrace as you savor your stay, and rest assured, I'll be right here, ready to lend a helping flipper wherever I can. Enjoy the island, dear friend!",好好感受珊瑚岛的热情款待吧，安心享受这里的时光。放心，我会一直在这里，尽我所能伸出援手。好好享受这座岛，亲爱的朋友！
NPC_100158,"Oh, what an absolute delight to welcome a visitor like you to our cozy village! Your presence warms my heart, and I hope that my humble wares bring a smile to your face.",哦，能欢迎你这样的客人来到我们温馨的小村庄，真是太开心了！你的到来让我满心欢喜，希望我这些不起眼的货品能让你露出笑容。
NPC_100159,We're deeply grateful for your kindness and support in helping our tight-knit community. Every bit of assistance is like a ray of sunshine on our village's path to prosperity.,我们衷心感谢你对这个紧密社群的善意与帮助。每一份助力，都如同阳光一缕，照亮我们村庄迈向繁荣的道路。
NPC_100160,"Coral Island is a treasure trove of experiences waiting to be explored. Take your sweet time, immerse yourself in the lush jungles, and set sail on the boundless seas that surround this enchanting island.",珊瑚岛是一座满载奇遇的宝藏之地，正等你来探索。放慢脚步，沉浸在郁郁葱葱的丛林之中，扬帆航行在环绕这座迷人岛屿的无垠大海上吧。
NPC_100161,"I'm Kammie, your friendly neighborhood General Vendor. I make sure our village stays well-stocked with all the essentials our villagers and allies need to brave the wild frontiers of Coral Island.",我是卡米，你身边最亲切的货品商。我会确保我们村庄物资充足，为村民和伙伴们准备好一切必需品，让大家勇敢闯荡珊瑚岛的荒野边境。
NPC_100162,"Don't be a stranger, dear visitor! If there's ever anything you desire or require, do return for a visit. I'll be here with open arms and a collection of goods to make your heart flutter!",亲爱的客人，可别见外呀！无论你想要什么、需要什么，随时都可以再来找我。我会一直在这里，热情地等着你，还有一大堆让你心动的商品呢！
NPC_100163,"Hohoho, this island is a treasure trove of enigmas and formidable beasts! If you seek the keys to ultimate power, you're in the right place. The secrets are out there for the taking.",吼吼吼，这座岛屿可是充满了谜团与强悍巨兽的宝藏之地！如果你在追寻通往极致力量的钥匙，那你来对地方了。那些秘密，正等着人去揭开呢！
NPC_100164,Your bravery is your greatest asset in the boundless adventures that Coral Island offers. May every experience on our extraordinary island be etched in your heart and memory!,在珊瑚岛无尽的冒险中，你的勇气便是你最宝贵的财富。愿在这片非凡岛屿上的每一段经历，都深深镌刻在你的心底与记忆里！
NPC_100165,"Know that you are always welcomed with open arms in our village, no matter how far your travels take you. Return to our cozy haven whenever you wish.",请记住，无论你去往多远的远方，我们的村庄永远敞开怀抱欢迎你。随时都可以回到这个温暖的港湾。
NPC_100166,"Greetings, fellow adventurer! I'm BoBu, the mighty blacksmith of Coral Island village, and this little winged friend is Polly. Together, we forge the most potent armor for our villagers, and now, for our esteemed visitors like you!",你好啊，冒险者！我是珊瑚岛的铁匠波布，这位长翅膀的小伙伴是波莉。我们一起为村民们锻造最强力的盔甲，现在，也为你这样尊贵的客人效劳！
NPC_100167,"Until we meet again, adventure. If you ever desire to fortify your armor or seek my expertise in the future, don't hesitate to return. Your safety and strength are my top priorities!",再会了，冒险者。日后若你想加固盔甲，或是需要我的专业技艺，尽管回来找我。你的安全与力量，就是我最看重的事！
NPC_100168,"Coral Island is a crucible of potent weapon technologies, born from the island's bountiful resources and our village's ingenious craftsmanship. Here, we shape the future of armaments!",珊瑚岛乃是强力武器工艺的试炼熔炉，源自岛上丰饶的资源与我们村庄精妙的锻造技艺。在此，我们铸就兵器的未来！
NPC_100169,"Ah, I can see you're as keen as the sharpest of blades! It's an absolute pleasure to have you join us and collaborate on forging a path to greatness.",啊，我看得出来，你如利刃一般敏锐果决！很高兴能与你并肩同行，一同铸就通往辉煌的道路。
NPC_100170,"Remember, dreams are like trees. They bear fruit only when nurtured with determination and action.",记住，梦想就像树木，唯有以决心与行动浇灌，方能结出果实。
NPC_100171,"Step into my workshop, my friend! I'm Talus, your weapon master at Coral Island village. I work endlessly to craft potent weapons for our village's protection and hunting needs.",朋友，欢迎来到我的工坊！我是塔卢斯，珊瑚岛村的武器大师。为了守护村庄、满足狩猎所需，我日夜不息，打造强力兵器。
NPC_100172,"Should the need arise for weapon enhancement or if you seek the craftsmanship of a true master, don't hesitate to return. I'm here to empower you on your journey!",若是你需要强化武器，或是想见识真正大师级的工艺，尽管再来找我。我会为你的冒险之旅增添力量！
NPC_100173,"The elusive secrets of Ultimate power are concealed within the very heart of Coral Island, waiting to be unveiled.",终极之力的隐秘奥秘，就藏在珊瑚岛的心脏地带，静待有人将其揭开。
NPC_100174,"Should your determination remain steady, the day may dawn when the keys to Ultimate power are yours to wield.",只要你的信念坚定不移，终有一天，你将亲手掌握那通往终极之力的钥匙。
NPC_100175,"The journey to uncover the island's arcane mysteries lies before you, should you dare to embark upon it.",揭开这座岛屿神秘奥秘的旅程，就在你眼前 ———— 只要你敢踏上征途。
NPC_100176,My desire is to witness the revelation of Ultimate power in those who prove themselves worthy of such extraordinary gifts.,我渴望见证，终极之力在那些证明自己配得上这份非凡馈赠的人身上，彻底显现。
NPC_100177,"Return to my side bearing the essence of Ultima, and in exchange, I shall bestow upon you a fragment of the unfathomable Ultimate power.",带着终极精粹回到我身边，作为交换，我将赠予你一丝深不可测的终极之力碎片。
NPC_100178,Happy New Year~!\nMay the new year of 2024 be full of fun adventures!,Happy New Year~!\nMay the new year of 2024 be full of fun adventures!
NPC_100179,"Hi! I would like to ask you a favor, could you hear me out?",你好！我想请你帮个忙，你愿意听我说说吗？
NPC_100180,"Have you heard of the rumor? The rumor that a blacksmith made a couple ring thinking only about his beloved until he died after losing her in an accident! When lovers put on the couple's ring and think about going to their lover, they fly to their lover in an instant, which is amazing, isn't it?",你听过那个传闻吗？有个铁匠，满心只想着他深爱的人，可他的爱人在一场意外中离世，他也随之逝去了。当情侣戴上这对戒指，心里想着要去见对方时，就能瞬间飞到爱人身边 ———— 这简直太神奇了，不是吗？
NPC_100181,Do you want to exit the dungeon?,你想要退出副本吗？
NPC_100182,"Did you know that the more you polish seashells in the sea, the more beautiful they become? I once saw seashells that were very highly polished. It was so beautiful.\nI know where I can get the materials I need to polish clams. Can you get the material there and polish the shells? It's dangerous, but it might be a great vacation for you",你知道吗？贝壳在海里打磨得越久，就会变得越漂亮。我曾见过被打磨得无比精美的贝壳，美极了。\n我知道去哪里找能打磨蛤蜊的材料。你能去那里取来材料，帮我打磨贝壳吗？那里虽然危险，但对你来说，或许会是一场超棒的冒险之旅呢。
NPC_100183,"It's the 20th anniversary of Flyff! How are you celebrating this lovely occasion? I'm going to be reminiscing, reading up on all kinds of history...","It's the 20th anniversary of Flyff! How are you celebrating this lovely occasion? I'm going to be reminiscing, reading up on all kinds of history..."
NPC_100184,"In order for me to give you a quest, all partners of your couple must be online!",要想让我把任务交给你，和你结成情侣的另一方必须同时在线才行！
NPC_100185,"I am Cupid, the messenger of love sent from the heavens. I've been dispatched to fill Madrigal with love. If you have someone you love, don't hesitate, confess your feelings using a ring!",我是丘比特，天界派来的爱之使者。我奉命让瑞加这片大地充满爱意。如果你心有所属，别再犹豫 ———— 用戒指，向你爱的人告白吧！
NPC_100186,"Hello there. Enjoying your life in Madrigal? If you wish to expand your horizons, come see me.",你好呀。在瑞加过得还愉快吗？如果你想开拓眼界、提升实力，就来找我吧。
NPC_100187,"Speaking of me, I'm a master of thousand crafts. Herbs, trees, ores, fish, anything you don't know about this world, ask me. I'll tell you all about it.",说到我，我可是精通千种技艺的大师。草药、树木、矿石、鱼类…… 这个世界里你不知道的一切，尽管问我。我都会告诉你。
NPC_100188,We reuse our food - of course joking!,我们的食物都是循环再用的 —— 当然是开玩笑啦！
NPC_100189,Hello there! I may have something useful for you. Would you mind taking a look in my bag?,你好呀！我这儿可能有你用得上的东西。要不要来看一看我包里有什么？
NPC_100190,I'm just walking around and selling stuff.,我就是四处逛逛，顺便卖点东西。
NPC_100191,"I don't know what items will be available when, so come back whenever you have time. Hehe",我也说不准什么时候会有什么货品，所以有空随时过来看看就好～嘿嘿
NPC_100192,"Arrr, ye got that look in yer eye! Reminds me of when I was a young scallywag, barely old enough to tie me own boots. There I was, face to face with a storm that could sink the fiercest ship. But here I am, still breathin'! Takes a bit o' grit to survive out here, but I reckon ye've got what it takes.",嗷，我看你这眼神！让我想起我还是个小混混的时候，连自己的靴子都系不明白。那会儿我直面一场能把最凶猛的船都掀翻的风暴！可我现在还活着呢！在这儿活下去得有点骨气，但我觉得你绝对有这本事。
NPC_100193,"Ahoy! Captain Sovann, scourge o’ the seas of Madrigal! I’ve clashed blades and cannons in countless battles, and more than a few of 'em against the dark forces of Shade herself. Ain't many who could boast survivin’ such encounters! If there’s danger to face or treasure to seize, ye can bet ol' Sovann’s been there!",喂！我是索万船长，瑞加海域的灾星！我身经百战，刀剑与炮火都见过无数，更与暗影女王的黑暗势力多次交锋！没多少人能从那些战斗里活下来吹嘘！只要有危险要面对、有宝藏要夺取，你尽管相信 ———— 老索万肯定都去过！
NPC_100194,"As ye embark on yer journey through these treacherous waters and enchanted lands, remember Madrigal’s beauty is as deadly as it is mesmerizing. Stay sharp, bold traveler, for adventure may beckon, but danger lurks beneath every wave. Fare thee well, and may the tides favor ye till we cross paths again!",当你踏上这段征途，穿越这片凶险海域与魔法大地时，请记住：瑞加的美，既令人沉醉，又致命危险。保持警惕，勇敢的旅人啊 ———— 冒险在召唤，但危险潜藏在每一道浪涛之下。再会了。愿潮汐眷顾你，直到我们再次相遇！
NPC_100195,"Ahoy! Fresh faces like yers bring new fire to these old sails. With a mate like ye, I just might find the spark for me next grand venture on the high seas!",嗬！像你这样的新面孔，给这些旧船帆又添了一把新火！有你这样的伙伴，我说不定又能燃起激情，开启下一场壮阔的远洋冒险！
NPC_100196,"Sailing the high seas is more than just a test of strengt it’s an art, a blend of courage, wit, and the call o’ the unknown. If yer heart yearns for the thrill of discovery and the clash of steel, know that I’ll be here, ready to welcome ye on ventures wild and grand!",远航可不只是考验力量 ———— 那是一门艺术，是勇气、智慧与对未知的向往交织而成的艺术。若你的心渴望探索的悸动、渴望刀剑的碰撞，我会在这里，随时准备迎接你，一同踏上狂野而壮丽的冒险！
NPC_100197,"Uncover the secrets within the Revolutionary Journal, and great rewards await you",揭开革命日志中隐藏的秘密，丰厚的奖赏便会等着你。
NPC_150001,"I mean… what could really happen in a place this quiet? A short break won’t hurt, right?",我是说…… 这么安静的地方，能出什么事呢？稍微休息一下，应该没关系吧？
NPC_150002,"My name’s Doran. I’m an airport guard… though it’s honestly duller than I expected. You’re from across the sea, right? Seen anything interesting?",我叫多兰，是机场的守卫…… 说实话，这里比我预想的还要无聊。你是从海的另一边来的，对吧？有没有见过什么有趣的事？
NPC_150003,"I don’t recognize any of you. Who are you? You’re not one of those wolves, are you?",我一个都不认识。你们是谁？你们该不会是那些狼怪吧？
NPC_150004,"I'm Chiron, a soldier stationed here. We can forgive an old man for failing a mission, but not for neglecting his watch.",我是凯隆，驻守在这里的士兵。一个老人任务失败尚可原谅，但玩忽职守绝不能姑息。
NPC_150005,"Hey, look at those clouds. Doesn’t that one look like a cat’s face?",嘿，看那些云。那朵云看起来是不是特别像一张猫脸？
NPC_150006,"Hey there, I’m Bran! Sometimes listening is more important than guarding… don’t you think?",嘿，我是布兰！有时候，倾听比守卫更重要…… 你不觉得吗？
NPC_150007,"This airport feels safe, doesn’t it? But have you ever seen fire fall from the sky where you thought you were safe?",这座机场看起来很安全，对吧？但你可曾经历过 ———— 在你自以为安全的地方，天火从天而降？
NPC_150008,"I'm Karr. If you drop your guard during wartime, that moment might be your last.",我是卡尔。战争时期，一旦放松警惕，那一瞬间可能就是你的最后一刻。
NPC_150009,…Do you need something?,…你需要什么吗？
NPC_150010,My name’s Zerke. Keep your questions short. I’ll help if I can.,我是泽克。有话直说，我会尽力帮你。
NPC_150011,"It feels good to protect something, doesn’t it?",守护某样东西的感觉，真的很好，不是吗？
NPC_150012,I'm Elin. My job is to make sure everyone coming through here stays safe.,我是艾琳。我的工作，就是确保经过这里的每一个人都安然无恙。
NPC_150013,Protecting a village isn’t simple. All those lives rest on us.,守护一个村庄并非易事。那么多生命，都寄托在我们身上。
NPC_150014,I am Gard. I’m one of the guardians who protect this place.,我是加德。我是守护此地的卫士之一。
NPC_150015,"Hello! Beautiful morning, isn’t it? I’m Gard.",你好！今早天气真好，不是吗？我是加德。
NPC_150016,"Even cats need a break sometimes. Still, patrol never stops.",就算是猫咪，偶尔也需要休息一下。不过，巡逻可永远不会停下。
NPC_150017,"I’m Liont. If my jokes get old, bear with me. I’ll keep this village safe.",我是莱恩特。要是我的笑话老套了，还请多担待。我会守护好这座村庄的。
NPC_150018,Why am I a guard? Because it’s cool. Simple as that.,我为什么当守卫？因为很帅啊。就这么简单。
NPC_150019,War? I’m not afraid of it. I’ll fight until my last breath.,战争？我才不怕。我会战斗到最后一口气。
NPC_150020,I’m Serkan. Need a reason to fight? I don’t. I just enjoy facing strong enemies.,我是塞尔坎。需要战斗的理由吗？我不需要。我只是享受直面强敌的感觉。
NPC_150021,Let’s make today a good one. Victory awaits.,就让我们好好度过今天吧。胜利正在前方等着我们。
NPC_150022,Why don’t those dogs come near us? Easy. They’re scared of our claws.,那些狗为什么不敢靠近我们？很简单，它们怕我们的爪子。
NPC_150023,Call me Kras. I protect this village.,叫我克拉斯就好。我守护着这个村庄。
NPC_150024,I used to be an adventurer like you… until I took an arrow to the knee.,我以前也和你一样是个冒险家…… 直到我的膝盖中了一箭。
NPC_150025,A new face. I hope we stay on friendly terms.,新面孔啊，希望我们能和睦相处。
NPC_150026,"I’m Maeron. I’ve fought for a long time, and I’ll keep fighting until we win.",我是梅伦。我已经战斗很久了，而且我会一直战斗下去，直到我们胜利。
NPC_150027,You’re not ready.,You’re not ready.
NPC_150028,Great day for patrol. Is there even such a thing as bad weather? Not for me.,今天真是巡逻的好日子。对我来说，根本就没有所谓的坏天气。
NPC_150029,My name’s Kerion. I’m on patrol—let me know if you spot anything odd.,我是凯里恩，正在巡逻 —— 如果发现任何可疑情况，立刻告诉我。
NPC_150030,"Go, adventurer… go.",去吧，冒险者…… 去吧。
NPC_150031,"It’s wonderful seeing everyone living in peace, isn’t it?",能看到大家安稳生活，真是太美好了，不是吗？
NPC_150032,I’m Raon! No one loves this village more than me.,我是罗恩！没人比我更热爱这座村庄了。
NPC_150033,You can’t pass.,你不能过去。
NPC_150034,"Stay calm. If the soldiers panic, who will the villagers rely on?",保持冷静。如果士兵都慌了，村民们还能依靠谁呢？
NPC_150035,"I am Dreon, Captain Baron’s loyal left hand. Everything I do is for this village.",我是德瑞恩，巴伦队长忠诚的左膀右臂。我所做的一切，都是为了这座村庄。
NPC_150036,The guy next to me? He’s connected. Says he’s friends with someone named Waldo.\nDo you know who that is?,我身边这家伙？他人脉很广的。说他有个朋友叫沃尔多。\n你知道那人是谁吗？
NPC_150037,"You’ve made it this far… but from here on, things might get dangerous.",你已经走到这一步了…… 但从这里开始，事情可能会变得危险。
NPC_150038,"I’m Merk, head of scouting. Seen any Lycan activity?",我是默克，侦察队队长。你有看到狼人的踪迹吗？
NPC_150039,Quiet. Scouting only works if we stay hidden.,安静点。我们只有隐蔽好，侦察才能奏效。
NPC_150040,"Protecting the village is an honor, but never easy—especially when those beasts outside keep baring their fangs.",守护村庄是一种荣耀，但绝非易事 —— 尤其是当外面那些野兽一直露出獠牙的时候。
NPC_150041,"I am Baron, captain of Eillun’s guards. As the shield and sword of this place, I won’t allow any threat near our people. Under my command, no one slacks off.",我是巴伦，艾伦守卫队的队长。作为此地的盾与剑，我绝不允许任何威胁靠近我们的子民。在我的指挥下，没人能够松懈。
NPC_150042,The Lycans are growing bolder. Keep your weapon ready.,狼人越来越胆大了。把你的武器准备好。
NPC_150043,This village has a long history… a very long one. But you don’t need to know everything. Sometimes knowledge becomes a burden.,这座村庄有着悠久的历史…… 非常非常悠久。但你不必知晓一切。有些时候，知道太多反而会成为负担。
NPC_150044,"I am Gaurang, the Jarl. I’ve protected this village for decades. My bones ache with age, yet the afterlife still refuses to take me. Strange, isn’t it?",我是高朗，这座村庄的领主。数十年来，我一直守护着这里。岁月让我的骨头酸痛不已，可冥界却依旧不肯收留我。你说，是不是很奇怪？
NPC_150045,Welcome to Eillun Village. I hope you enjoy your stay.,欢迎来到艾尔伦村。愿你在此过得愉快。
NPC_150046,A new visitor… Let’s hope that’s a good sign.,新来的旅人…… 但愿这是个好兆头。
NPC_150047,"I am Ayr, one of the elders. I’ve helped uphold this village for a long time. It’s been harder lately, though. Maybe you’ll bring change.",我是艾尔，长老之一。我守护这座村庄已经很久了。只是近来越发艰难…… 或许，你会带来改变。
NPC_150048,sigh The jarl threw his work at me again today…\nI’m too old for this. Can’t even retire quietly.,（叹气）领主今天又把活儿丢给我了……\n我年纪大了，实在扛不住。就不能安安静静退休吗。
NPC_150049,Do you always trust what you see? Think it through.,你永远该相信眼前所见吗？好好想一想。
NPC_150050,"I’m Elder Traitus, in charge of supplies. Now then… how am I supposed to find enough for today?",我是特雷图斯长老，负责物资供给。话说回来…… 我该上哪儿凑齐今天所需的物资啊？
NPC_150051,We’re not like the Khajiit… not like them at all.,我们可不是卡吉特人…… 跟他们一点都不一样。
NPC_150052,"Sometimes protecting the village requires sacrifice. It’s harsh, but true.",有些时候，守护村庄需要牺牲。很残酷，但这是事实。
NPC_150053,"I’m Melak, responsible for security with Baron. Things get worse every day. Please don’t give me another reason to worry. I’ll be keeping an eye on you.",我是梅拉克，和巴伦一同负责安保。局势一天比一天糟。拜托别再给我添乱了。我会盯着你的。
NPC_150054,It’s dangerous to go alone.,独自一人上路太危险了。
NPC_150055,How long are we going to sit around? We need to strike back and show them who we are.,我们还要坐视不管到什么时候？必须反击，让他们知道我们的厉害。
NPC_150056,I am Silar. There’s one way to protect this village: make our enemies fear us more than we fear them.,我是西拉。守护这座村庄只有一个办法：让敌人惧怕我们，胜过我们惧怕他们。
NPC_150057,We have a great communicator here… want to guess who?,咱们这儿可有位超厉害的交涉大师呢…… 猜猜是谁？
NPC_150058,"Is a long life a blessing? Stay too long in a place you were meant to leave, and the ground starts to feel like it’s sinking under you.",长寿真的是一种恩赐吗？在本该离开的地方停留太久，脚下的土地都会开始变得像在不断下沉。
NPC_150059,"I’m Ebron, just an old man with too much spare time. Live long enough and you start noticing things others don’t.",我是埃布伦，一个闲得发慌的老头。活得够久，就会看见别人看不见的东西。
NPC_150060,"Time is a strange thing, isn’t it?",时间这东西，真是奇妙，不是吗？
NPC_150061,Stock up on supplies before you leave. Better to have too much than too little.,出发前备足物资，有备无患总是好的。
NPC_150062,"I’m Liana, owner of the general store. Traveler or villager, I’ll make sure you get what you need.",我是莉安娜，杂货店的店主。不管是旅人还是村民，我都能让你买到需要的东西。
NPC_150063,"Hand over the Penya peacefully, and no one gets hurt.",乖乖把钱亚交出来，这样就没人会受伤。
NPC_150064,Look at this gemstone! It’s not just jewelry—it’s art.,瞧瞧这颗宝石！它可不只是首饰 ———— 它是艺术品。
NPC_150065,"I’m Teron. When it comes to gems, my eyes are sharper than anyone’s. I can find the perfect one for you.",我是特伦。说到宝石，我的眼力比谁都好。我能为你找到最完美的那一颗。
NPC_150066,Jewels are art! Do you appreciate art? Train your eye—your skills might improve along with it.,珠宝便是艺术！你懂得欣赏艺术吗？磨炼你的眼力 —— 你的技艺也会随之精进。
NPC_150067,Good armor is like having a second life.,好的盔甲就好比第二条命。
NPC_150068,I’m Haret. Picking armor isn’t about preference—it’s survival. Think you’ll find better quality anywhere else? Doubt it.,我是哈雷特。挑选盔甲无关喜好 —— 关乎生存。你觉得别处能找到比这更好的？别想了。
NPC_150069,You won’t find armor like this anywhere else. Buy today and I’ll even give you a small discount.,你在别处绝对找不到这样的盔甲。今天买的话，我还能给你打个小折扣。
NPC_150070,A good weapon never betrays its wielder. Find one that suits you.,一把好武器永远不会背叛它的主人。去找到一把适合你的吧。
NPC_150071,"Name’s Domir. Swords, axes, bows—whatever you need, I can forge it.",我是多米尔。剑、斧、弓 ————— 无论你需要什么，我都能锻造。
NPC_150072,You sure you’re happy with that weapon? You deserve better. Let me show you something nice.,你确定对这把武器满意吗？你值得更好的。让我给你看看好东西。
NPC_150073,"Attacking is important, but if you can’t defend yourself, you won’t last a battle.",进攻固然重要，但如果无法自保，你在战斗中撑不了多久。
NPC_150074,"I’m Toran, the best shieldsmith in the village. If you need a shield crafted, I’m your guy.",我是托兰，村里最厉害的盾匠。如果你需要打造盾牌，找我就对了。
NPC_150075,"That shield won’t last long out here. Lucky for you, I’ve got a sturdier one.",这面盾牌在外面撑不了多久。算你走运，我这儿有更坚固的。
NPC_150076,Fresh off the fire! I’ve even got a warm pot of soup. Want a bowl?,刚出炉的！我还炖了一锅热汤，要来一碗吗？
NPC_150077,"I’m Karen, the best cook in the village. And no, my secret recipes aren’t going anywhere.",我是卡伦，村里最棒的厨师。而且，我的秘方是不会告诉任何人的。
NPC_150078,Fresh goods from the forest! Stock up before you travel.,刚从森林里采来的新鲜货！出发旅行前赶紧囤点吧。
NPC_150079,A staff or wand is just a tool. The real magic depends on the person holding it.,法杖或魔杖不过是工具，真正的魔法，取决于握着它的人。
