Key,English,Simplified_Chinese
ACHIEVEMENT_USE_FRUITPARFAIT_NAME,Fruit Parfait,水果冰淇淋
ACHIEVEMENT_USE_FRUITPARFAIT_DESC,"Eat 200,000 Fruit Parfaits.","食用 200,000 个水果冰淇淋。"
ACHIEVEMENT_USE_FRUITPARFAIT_TITLE,Pure,纯粹
ACHIEVEMENT_USE_FRUITSHERBET_NAME,Fruit Sherbet,水果布丁
ACHIEVEMENT_USE_FRUITSHERBET_DESC,"Eat 200,000 Fruit Sherbets.","食用 200,000 个水果布丁。"
ACHIEVEMENT_USE_FRUITSHERBET_TITLE,Icy,冷漠的
ACHIEVEMENT_USE_ICECREAMCAKE_NAME,Icecream Cake,冰淇淋蛋糕
ACHIEVEMENT_USE_ICECREAMCAKE_DESC,"Eat 200,000 Icecream Cakes.","食用 200,000 个冰淇淋蛋糕。"
ACHIEVEMENT_USE_ICECREAMCAKE_TITLE,Chilled,冷冻的
ACHIEVEMENT_USE_BISCUIT_NAME,Biscuit,饼干
ACHIEVEMENT_USE_BISCUIT_DESC,"Eat 200,000 Biscuits.","食用 200,000 个饼干。"
ACHIEVEMENT_USE_BISCUIT_TITLE,Baker,烘焙师
ACHIEVEMENT_USE_CORAL_ISLAND_CURRY_NAME,Coral Island Curry,风味咖喱
ACHIEVEMENT_USE_CORAL_ISLAND_CURRY_DESC,"Eat 50,000 Coral Island Curries.","食用 50,000 个风味咖喱。"
ACHIEVEMENT_USE_CORAL_ISLAND_CURRY_TITLE,Saucy,巧手
ACHIEVEMENT_USE_FRUIT_PUNCH_NAME,Fruit Punch,混合果汁
ACHIEVEMENT_USE_FRUIT_PUNCH_DESC,"Eat 200,000 Fruit Punch.","食用 200,000 个混合果汁。"
ACHIEVEMENT_USE_FRUIT_PUNCH_TITLE,Punta Cana,椰角
ACHIEVEMENT_USE_TUNASUSHI_NAME,Tuna Sushi,金枪鱼寿司
ACHIEVEMENT_USE_TUNASUSHI_DESC,"Eat 200,000 Tuna Sushi.","食用 200,000 个金枪鱼寿司。"
ACHIEVEMENT_USE_TUNASUSHI_TITLE,Soy Sauce,寿司酱油
ACHIEVEMENT_STAT_STRENGTH_NAME,Strength,力量
ACHIEVEMENT_STAT_STRENGTH_DESC,Get 253 BASE STR.,基础力量点数达到253。
ACHIEVEMENT_STAT_STRENGTH_TITLE,Mighty,强大的
ACHIEVEMENT_STAT_STAMINA_NAME,Stamina,体质
ACHIEVEMENT_STAT_STAMINA_DESC,Get 253 BASE STA.,基础体质点数达到253。
ACHIEVEMENT_STAT_STAMINA_TITLE,Immortal,不朽的
ACHIEVEMENT_STAT_DEXTERITY_NAME,Dexterity,敏捷
ACHIEVEMENT_STAT_DEXTERITY_DESC,Get 253 BASE DEX.,基础敏捷点数达到253。
ACHIEVEMENT_STAT_DEXTERITY_TITLE,Nimble,灵活的
ACHIEVEMENT_STAT_INTELLIGENCE_NAME,Intelligence,智力
ACHIEVEMENT_STAT_INTELLIGENCE_DESC,Get 253 BASE INT.,基础智力点数达到253。
ACHIEVEMENT_STAT_INTELLIGENCE_TITLE,Sage,贤明的
ACHIEVEMENT_DAILY_PLAY_TIME_NAME,Daily Playtime,每日游戏时间
ACHIEVEMENT_DAILY_PLAY_TIME_DESC,"Unlock rewards at 10, 20, 30, and 40 minutes of playtime. Resets daily at midnight.",在线10，20，30和40分钟以领取奖励，0点重置。
ACHIEVEMENT_DAILY_PLAY_TIME_LVL1,10 min,10分钟
ACHIEVEMENT_DAILY_PLAY_TIME_LVL2,20 min,20分钟
ACHIEVEMENT_DAILY_PLAY_TIME_LVL3,30 min,30分钟
ACHIEVEMENT_DAILY_PLAY_TIME_LVL4,40 min,40分钟
ACHIEVEMENT_CONNECTION_SERIES_NAME,Login Streak,连续登录
ACHIEVEMENT_CONNECTION_SERIES_DESC,Log in on consecutive days to unlock increasing daily rewards. Missing a day resets the streak. Resets at midnight.,连续登录以获得奖励，0点重置。
ACHIEVEMENT_CONNECTION_SERIES_LVL1,Day 1,第1天
ACHIEVEMENT_CONNECTION_SERIES_LVL2,Day 2,第2天
ACHIEVEMENT_CONNECTION_SERIES_LVL3,Day 3,第3天
ACHIEVEMENT_CONNECTION_SERIES_LVL4,Day 4,第4天
ACHIEVEMENT_CONNECTION_SERIES_LVL5,Day 5,第5天
ACHIEVEMENT_TOTAL_CONNECTION_NAME,Login Rewards,总登录天数
ACHIEVEMENT_TOTAL_CONNECTION_DESC,Unlock a reward for each day you log in.,累计登录以获得奖励。
ACHIEVEMENT_TOTAL_CONNECTION_LVL1,Day 1,第1天
ACHIEVEMENT_TOTAL_CONNECTION_LVL2,Day 2,第2天
ACHIEVEMENT_TOTAL_CONNECTION_LVL3,Day 3,第3天
ACHIEVEMENT_TOTAL_CONNECTION_LVL4,Day 4,第4天
ACHIEVEMENT_TOTAL_CONNECTION_LVL5,Day 5,第5天
ACHIEVEMENT_TOTAL_CONNECTION_LVL6,Day 6,第6天
ACHIEVEMENT_TOTAL_CONNECTION_LVL7,Day 7,第7天
ACHIEVEMENT_TOTAL_CONNECTION_LVL11,Day 8,第8天
ACHIEVEMENT_TOTAL_CONNECTION_LVL12,Day 9,第9天
ACHIEVEMENT_TOTAL_CONNECTION_LVL13,Day 10,第10天
ACHIEVEMENT_TOTAL_CONNECTION_LVL14,Day 11,第11天
ACHIEVEMENT_TOTAL_CONNECTION_LVL15,Day 12,第12天
ACHIEVEMENT_TOTAL_CONNECTION_LVL16,Day 13,第13天
ACHIEVEMENT_TOTAL_CONNECTION_LVL8,Day 14,第14天
ACHIEVEMENT_TOTAL_CONNECTION_LVL17,Day 15,第15天
ACHIEVEMENT_TOTAL_CONNECTION_LVL18,Day 16,第16天
ACHIEVEMENT_TOTAL_CONNECTION_LVL19,Day 17,第17天
ACHIEVEMENT_TOTAL_CONNECTION_LVL20,Day 18,第18天
ACHIEVEMENT_TOTAL_CONNECTION_LVL21,Day 19,第19天
ACHIEVEMENT_TOTAL_CONNECTION_LVL22,Day 20,第20天
ACHIEVEMENT_TOTAL_CONNECTION_LVL9,Day 21,第21天
ACHIEVEMENT_TOTAL_CONNECTION_LVL23,Day 22,第22天
ACHIEVEMENT_TOTAL_CONNECTION_LVL24,Day 23,第23天
ACHIEVEMENT_TOTAL_CONNECTION_LVL25,Day 24,第24天
ACHIEVEMENT_TOTAL_CONNECTION_LVL26,Day 25,第25天
ACHIEVEMENT_TOTAL_CONNECTION_LVL27,Day 26,第26天
ACHIEVEMENT_TOTAL_CONNECTION_LVL28,Day 27,第27天
ACHIEVEMENT_TOTAL_CONNECTION_LVL29,Day 28,第28天
ACHIEVEMENT_TOTAL_CONNECTION_LVL10,Day 30,第30天
ACHIEVEMENT_SKILL_RESURRECTION_NAME,Savior,救世主
ACHIEVEMENT_SKILL_RESURRECTION_DESC,"Resurrect 1,000 players.",复活1000位玩家。
ACHIEVEMENT_ALPHA_TESTER_NAME,Alpha Tester Reward,Alpha测试奖励
ACHIEVEMENT_ALPHA_TESTER_DESC,A unique reward for players who participated in the FlyForFun.io Alpha Test in 2019!,2019年参加FlyForFun.io Alpha测试玩家的特殊奖励！
ACHIEVEMENT_ALPHA_TESTER_TITLE,Alpha Tester,Alpha测试玩家
ACHIEVEMENT_BETA_TESTER_NAME,Beta Tester Reward,Beta测试奖励
ACHIEVEMENT_BETA_TESTER_DESC,A unique reward for players who reached level 40 in Flyff Project M!,Flyff Project M中等级达到40级玩家的特殊奖励！
ACHIEVEMENT_BETA_TESTER_TITLE,Beta Tester,Beta测试玩家
ACHIEVEMENT_HATCHING_EGG_NAME,Egg Hatcher,孵化者
ACHIEVEMENT_HATCHING_EGG_DESC,Hatch 100 eggs.,孵化100个宠物蛋。
ACHIEVEMENT_HATCHING_EGG_TITLE,Master Hatcher,孵化专家
ACHIEVEMENT_FLYFFIPEDIA_NAME,Flyffipedia Creator,Flyffipedia创建者
ACHIEVEMENT_FLYFFIPEDIA_DESC,A unique reward for the player who created Flyffipedia. Thanks Swaight!,对创建Flyffipedia的玩家独特奖励。感谢Swaight!
ACHIEVEMENT_FLYFFIPEDIA_TITLE,Flyffipedia,Flyff百科
ACHIEVEMENT_TRANSLATOR_NAME,Translator Reward,翻译组奖励
ACHIEVEMENT_TRANSLATOR_DESC,A unique reward for players who help translate the game.,为帮助制作游戏翻译的玩家们提供独特奖励。
ACHIEVEMENT_TRANSLATOR_TITLE,Translator,汉化组
ACHIEVEMENT_MASTER60_NAME,Master 60 - 70,Master 60 - 70
ACHIEVEMENT_MASTER60_DESC,Complete the first Master Quest.,完成第一个大师任务。
ACHIEVEMENT_MASTER70_NAME,Master 70 - 80,Master 70 - 80
ACHIEVEMENT_MASTER70_DESC,Complete the second Master Quest.,完成第二个大师任务。
ACHIEVEMENT_MASTER80_NAME,Master 80 - 90,Master 80 - 90
ACHIEVEMENT_MASTER80_DESC,Complete the third Master Quest.,完成第三个大师任务。
ACHIEVEMENT_MASTER90_NAME,Master 90 - 100,Master 90 - 100
ACHIEVEMENT_MASTER90_DESC,Complete the fourth Master Quest.,完成第四个大师任务。
ACHIEVEMENT_MASTER100_NAME,Master 100 - 110,Master 100 - 110
ACHIEVEMENT_MASTER100_DESC,Complete the fifth Master Quest.,完成第五个大师任务。
ACHIEVEMENT_MASTER110_NAME,Master 110 - 120,Master 110 - 120
ACHIEVEMENT_MASTER110_DESC,Complete the final Master Quest.,完成最后一个大师任务。
ACHIEVEMENT_MASTER120_NAME,Hero,英雄
ACHIEVEMENT_MASTER120_NAME2,Hero 120 - 125,英雄 120 - 125
ACHIEVEMENT_MASTER120_DESC,Complete the first Hero Quest.,完成首次英雄任务。
ACHIEVEMENT_FWCPARTICIPANT_NAME,FWC Participant,FWC参与者
ACHIEVEMENT_FWCPARTICIPANT_DESC,Reach level 16 in the 2023 Flyff World Championship.,Reach level 16 in the 2023 Flyff World Championship.
ACHIEVEMENT_FWCHERO_NAME,FWC Contender,FWC竞争者
ACHIEVEMENT_FWCHERO_DESC,Reach level 120 in the 2023 Flyff World Championship.,Reach level 120 in the 2023 Flyff World Championship.
ACHIEVEMENT_FWCPVPSECOND_NAME,FWC Arena 2nd,FWC Arena 2nd
ACHIEVEMENT_FWCPVPSECOND_DESC,Get second place in the 2023 Flyff World Championship PvP Competition.,Get second place in the 2023 Flyff World Championship PvP Competition.
ACHIEVEMENT_FWCPVPTHIRD_NAME,FWC Arena 3rd,FWC Arena 3rd
ACHIEVEMENT_FWCPVPTHIRD_DESC,Get third place in the 2023 Flyff World Championship PvP Competition.,Get third place in the 2023 Flyff World Championship PvP Competition.
ACHIEVEMENT_FWCPVPWINNER_NAME,FWC Arena Champion,FWC Arena Champion
ACHIEVEMENT_FWCPVPWINNER_DESC,Win the 2023 Flyff World Championship PvP Competition.,Win the 2023 Flyff World Championship PvP Competition.
ACHIEVEMENT_FWCPVECHAMPION_NAME,FWC Colosseum Champion,FWC Colosseum Champion
ACHIEVEMENT_FWCPVECHAMPION_DESC,Win the 2023 Flyff World Championship PvE Competition.,Win the 2023 Flyff World Championship PvE Competition.
ACHIEVEMENT_FWCPVESECOND_NAME,FWC Colosseum 2nd,FWC Colosseum 2nd
ACHIEVEMENT_FWCPVESECOND_DESC,Get second place in the 2023 Flyff World Championship PvE Competition.,Get second place in the 2023 Flyff World Championship PvE Competition.
ACHIEVEMENT_FWCPVETHIRD_NAME,FWC Colosseum 3rd,FWC Colosseum 3rd
ACHIEVEMENT_FWCPVETHIRD_DESC,Get third place in the 2023 Flyff World Championship PvE Competition.,Get third place in the 2023 Flyff World Championship PvE Competition.
ACHIEVEMENT_ROULETTE_1,First Daily Login,首次连接
ACHIEVEMENT_ROULETTE_2,Play 2 hours,玩2小时
ACHIEVEMENT_ROULETTE_3,Play 4 hours,玩4小时
ACHIEVEMENT_ROULETTE_4,Play 6 hours,玩6小时
ACHIEVEMENT_ROULETTE_5,Play 8 hours,玩8小时
ACHIEVEMENT_ROULETTE_6,Play 10 hours,玩10小时
ACHIEVEMENT_ROULETTE_7,Play 12 hours,玩12小时
ACHIEVEMENT_ROULETTE_8,Play 14 hours,玩14小时
ACHIEVEMENT_ROULETTE_9,Play 16 hours,玩16小时
ACHIEVEMENT_ROULETTE_10,Play 18 hours,玩18小时
ACHIEVEMENT_ROULETTE_11,Play 20 hours,玩20小时
ACHIEVEMENT_ROULETTE_12,Play 22 hours,玩22小时
ACHIEVEMENT_RETURNING_TITLE,Homecoming Daily Login,回归签到
ACHIEVEMENT_RETURNING_DESC,You haven't logged in for a long time! Log in every day to receive rewards! Welcome back!,好久不见！每日登录以领取奖励，欢迎你的回归！
ACHIEVEMENT_RAINBOWRACE_NAME,Rainbow Race Winner,彩虹竞赛赢家
ACHIEVEMENT_RAINBOWRACE_DESC,A unique reward for those who win the Rainbow Race.,彩虹竞赛赢家专属奖励。
ACHIEVEMENT_RAINBOWRACE_TITLE,Speed Demon,飞车党
ACHIEVEMENT_RAINBOWRACE_WINS_NAME,Rainbow Race Champion,彩虹竞赛冠军
ACHIEVEMENT_RAINBOWRACE_WINS_DESC,Unique rewards based on the number of Rainbow Race wins!,依彩虹竞赛获胜场次，领取专属奖励！
ACHIEVEMENT_MASTER110_TITLE,Master,大师
ACHIEVEMENT_DAILY_PLAY_TIME_PREMIUM_DESC,Use a Bonus Playtime Coupon (purchasable with fCoins) to unlock bonus rewards at each daily playtime milestone.,Use a Bonus Playtime Coupon (purchasable with fCoins) to unlock bonus rewards at each daily playtime milestone.
ACHIEVEMENT_TOTAL_CONNECTION_PREMIUM_NAME,Bonus Login Rewards,Bonus Login Rewards
ACHIEVEMENT_TOTAL_CONNECTION_PREMIUM_DESC,"Use a Bonus Login Coupon (purchasable with fCoins) to unlock bonus rewards for each day you log in. After completion, you can use another coupon to start over.","Use a Bonus Login Coupon (purchasable with fCoins) to unlock bonus rewards for each day you log in. After completion, you can use another coupon to start over."
ACHIEVEMENT_FWC_2024_BEGINNER_NAME,2024 FWC Beginner,2024 FWC Beginner
ACHIEVEMENT_FWC_2024_COMBATANT_NAME,2024 FWC Combatant,2024 FWC Combatant
ACHIEVEMENT_FWC_2024_COMBATANT_DESC,Reach level 60 in the 2024 Flyff World Championship.,Reach level 60 in the 2024 Flyff World Championship.
ACHIEVEMENT_FWC_2024_VANQUISHER_NAME,2024 FWC Vanquisher,2024 FWC Vanquisher
ACHIEVEMENT_FWC_2024_VANQUISHER_DESC,Reach level 100 in the 2024 Flyff World Championship.,Reach level 100 in the 2024 Flyff World Championship.
ACHIEVEMENT_FWC_2024_MASTER_NAME,2024 FWC Master,2024 FWC Master
ACHIEVEMENT_FWC_2024_MASTER_DESC,Reach level 160 in the 2024 Flyff World Championship.,Reach level 160 in the 2024 Flyff World Championship.
ACHIEVEMENT_FWC_2024_EMPEROR_NAME,2024 FWC Emperor,2024 FWC Emperor
ACHIEVEMENT_FWC_2024_EMPEROR_DESC,Complete all Gear Exchanges in the 2024 Flyff World Championship.,Complete all Gear Exchanges in the 2024 Flyff World Championship.
ACHIEVEMENT_COUPLE_FORM_01_NAME,Couple 1,佳偶天成 1 次
ACHIEVEMENT_COUPLE_FORM_01_TITLE,Solo Escape,摆脱单身
ACHIEVEMENT_COUPLE_FORM_02_NAME,Couple 10,佳偶天成 10 次
ACHIEVEMENT_COUPLE_FORM_02_TITLE,Experienced,有经验的
ACHIEVEMENT_COUPLE_FORM_03_NAME,Couple 100,佳偶天成 100 次
ACHIEVEMENT_COUPLE_FORM_03_TITLE,Casanova,情圣
ACHIEVEMENT_COUPLE_FORM_DESC,Find a partner and form a couple.,寻觅伴侣，缔结良缘。
ACHIEVEMENT_COUPLE_LEVEL_01_NAME,Couple Level 5,情侣等级5
ACHIEVEMENT_COUPLE_LEVEL_01_TITLE,Getting to Know,渐入佳境
ACHIEVEMENT_COUPLE_LEVEL_02_NAME,Couple Level 10,情侣等级10
ACHIEVEMENT_COUPLE_LEVEL_02_TITLE,Close Acquaintances,近在咫尺
ACHIEVEMENT_COUPLE_LEVEL_03_NAME,Couple Level 15,情侣等级15
ACHIEVEMENT_COUPLE_LEVEL_03_TITLE,Destined Couple,天作之合
ACHIEVEMENT_COUPLE_LEVEL_DESC,Raise your couple's level.,提升情侣等级。
ACHIEVEMENT_COUPLE_DURATION_01_NAME,Couple Duration 100,相守百日
ACHIEVEMENT_COUPLE_DURATION_01_TITLE,100 Days of Love,爱恋百日
ACHIEVEMENT_COUPLE_DURATION_02_NAME,Couple Duration 200,相守两百日
ACHIEVEMENT_COUPLE_DURATION_02_TITLE,200 Days of Love,挚爱两百天
ACHIEVEMENT_COUPLE_DURATION_03_NAME,Couple Duration 365,相守一载
ACHIEVEMENT_COUPLE_DURATION_03_TITLE,365 Days of Love,情定一载
ACHIEVEMENT_COUPLE_DURATION_DESC,Remain in a couple relationship for a set number of consecutive days.,保持情侣关系，连续满指定天数即可。
ACHIEVEMENT_COUPLE_SKILL_NAME,Couple Skills,情侣技能
ACHIEVEMENT_COUPLE_SKILL_TITLE,Better Together,1+1>2
ACHIEVEMENT_COUPLE_SKILL_DESC,Use couple skills.,使用情侣技能。
ACHIEVEMENT_COUPLE_MOTION_01_NAME,Couple Emotes 100,使用情侣动作 100 次
ACHIEVEMENT_COUPLE_MOTION_01_TITLE,Like Bread and Butter,如胶似漆，形影不离
ACHIEVEMENT_COUPLE_MOTION_02_NAME,Couple Emotes 1000,使用情侣动作 1000 次
ACHIEVEMENT_COUPLE_MOTION_02_TITLE,Great Couples Think Alike,心有灵犀，佳偶同心
ACHIEVEMENT_COUPLE_MOTION_03_NAME,Couple Emotes 10000,使用情侣动作 10000 次
ACHIEVEMENT_COUPLE_MOTION_03_TITLE,"One Mind, One Body","同心, 同你"
ACHIEVEMENT_COUPLE_MOTION_DESC,Use couple emotes.,使用情侣动作。
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_NAME,Great Success!,大功告成！
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_TITLE01,Bonus Obtained,已获得奖励
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_TITLE02,Bonus-full,奖励已领满
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_DESC,Achieve a great success with a lifestyle skill.,以生活技艺铸就非凡成就。
ACHIEVEMENT_LIFE_MASTERY_POINTS_NAME,Earn mastery points.,获得熟练度点数。
ACHIEVEMENT_LIFE_MASTERY_TITLE01,Lifestyle Beginner,生活技艺初始者
ACHIEVEMENT_LIFE_MASTERY_TITLE02,Lifestyle Newbie,生活技艺学徒
ACHIEVEMENT_LIFE_MASTERY_TITLE03,Lifestyle Expert,生活技艺专家
ACHIEVEMENT_LIFE_MASTERY_TITLE04,Lifestyle Guru,生活技艺宗师
ACHIEVEMENT_LIFE_MASTERY_POINTS_DESC,Raise your Lifestyle mastery.,提升你的生活技艺精通等级。
ACHIEVEMENT_HERB_GATHERING_POINTS_NAME,Master of Herb Gathering,采药大师
ACHIEVEMENT_HERB_GATHERING_TITLE01,Newbie Gatherer,采集新手
ACHIEVEMENT_HERB_GATHERING_TITLE02,Gatherer,采集者
ACHIEVEMENT_HERB_GATHERING_TITLE03,Expert Gatherer,采集专家
ACHIEVEMENT_HERB_GATHERING_TITLE04,Master Gatherer,采集大师
ACHIEVEMENT_HERB_GATHERING_POINTS_DESC,Raise your Herb Gathering mastery.,提升你的采药精通等级。
ACHIEVEMENT_WOOD_CUTTING_POINTS_NAME,Master of Woodcutting,伐木大师
ACHIEVEMENT_WOOD_CUTTING_TITLE01,Newbie Lumberjack,伐木新手
ACHIEVEMENT_WOOD_CUTTING_TITLE02,Lumberjack,伐木工
ACHIEVEMENT_WOOD_CUTTING_TITLE03,Expert Lumberjack,伐木专家
ACHIEVEMENT_WOOD_CUTTING_TITLE04,Master Lumberjack,伐木大师
ACHIEVEMENT_WOOD_CUTTING_POINTS_DESC,Raise your Woodcutting mastery.,提升你的伐木精通等级。
ACHIEVEMENT_MINING_POINTS_NAME,Master of Mining,采矿大师
ACHIEVEMENT_MINING_TITLE01,Newbie Miner,采矿新手
ACHIEVEMENT_MINING_TITLE02,Miner,矿工
ACHIEVEMENT_MINING_TITLE03,Expert Miner,采矿专家
ACHIEVEMENT_MINING_TITLE04,Master Miner,采矿大师
ACHIEVEMENT_MINING_POINTS_DESC,Raise your Mining mastery.,提升你的采矿精通等级。
ACHIEVEMENT_FISHING_POINTS_NAME,Master of Fishing,垂钓大师
ACHIEVEMENT_FISHING_TITLE01,Newbie Fisher,垂钓新手
ACHIEVEMENT_FISHING_TITLE02,Fisher,垂钓者
ACHIEVEMENT_FISHING_TITLE03,Expert Fisher,垂钓专家
ACHIEVEMENT_FISHING_TITLE04,Master Fisher,垂钓大师
ACHIEVEMENT_FISHING_POINTS_DESC,Raise your Fishing mastery.,提升你的垂钓精通等级。
ACHIEVEMENT_COOKING_POINTS_NAME,Master of Cooking,烹饪大师
ACHIEVEMENT_COOKING_TITLE01,Newbie Cook,烹饪新手
ACHIEVEMENT_COOKING_TITLE02,Cook,厨师
ACHIEVEMENT_COOKING_TITLE03,Expert Cook,大厨
ACHIEVEMENT_COOKING_TITLE04,Master Cook,厨师长
ACHIEVEMENT_COOKING_POINTS_DESC,Raise your Cooking mastery.,提升你的烹饪精通等级。
ACHIEVEMENT_ALCHEMY_POINTS_NAME,Master of Alchemy,炼金大师
ACHIEVEMENT_ALCHEMY_TITLE01,Newbie Alchemist,炼金新手
ACHIEVEMENT_ALCHEMY_TITLE02,Alchemist,炼金术士
ACHIEVEMENT_ALCHEMY_TITLE03,Expert Alchemist,炼金专家
ACHIEVEMENT_ALCHEMY_TITLE04,Master Alchemist,炼金宗师
ACHIEVEMENT_ALCHEMY_POINTS_DESC,Raise your Alchemy mastery.,提升你的炼金精通等级。
ACHIEVEMENT_CARPENTRY_POINTS_NAME,Master of Carpentry,木工大师
ACHIEVEMENT_CARPENTRY_TITLE01,Newbie Carpenter,新手木匠
ACHIEVEMENT_CARPENTRY_TITLE02,Carpenter,木匠
ACHIEVEMENT_CARPENTRY_TITLE03,Expert Carpenter,资深木匠
ACHIEVEMENT_CARPENTRY_TITLE04,Master Carpenter,木匠大师
ACHIEVEMENT_CARPENTRY_POINTS_DESC,Raise your Carpentry mastery.,提升你的木工精通等级。
ACHIEVEMENT_SMITHING_POINTS_NAME,Master of Smithing,锻造大师
ACHIEVEMENT_SMITHING_TITLE01,Newbie Smith,新手铁匠
ACHIEVEMENT_SMITHING_TITLE02,Smith,铁匠
ACHIEVEMENT_SMITHING_TITLE03,Expert Smith,铁工巧匠
ACHIEVEMENT_SMITHING_TITLE04,Master Smith,铁匠大师
ACHIEVEMENT_SMITHING_POINTS_DESC,Raise your Smithing mastery.,提升你的锻造精通等级。
ACHIEVEMENT_FWCPVP2WINNER_NAME,2024 FWC Arena Champion,2024 FWC Arena Champion
ACHIEVEMENT_FWCPVP2WINNER_DESC,Win the 2024 Flyff World Championship PvP Competition.,Win the 2024 Flyff World Championship PvP Competition.
ACHIEVEMENT_FWCPVP2SECOND_NAME,2024 FWC Arena 2nd,2024 FWC Arena 2nd
ACHIEVEMENT_FWCPVP2SECOND_DESC,Get second place in the 2024 Flyff World Championship PvP Competition.,Get second place in the 2024 Flyff World Championship PvP Competition.
ACHIEVEMENT_FWCPVP2THIRD_NAME,2024 FWC Arena 3rd,2024 FWC Arena 3rd
ACHIEVEMENT_FWCPVP2THIRD_DESC,Get third place in the 2024 Flyff World Championship PvP Competition.,Get third place in the 2024 Flyff World Championship PvP Competition.
ACHIEVEMENT_FWCPVP2FINALIST_NAME,2024 FWC Arena Finalist,2024 FWC Arena Finalist
ACHIEVEMENT_FWCPVP2FINALIST_DESC,Participate in the 2024 Flyff World Championship PvP Finals.,Participate in the 2024 Flyff World Championship PvP Finals.
ACHIEVEMENT_MASTER125_NAME,Hero 125 - 140,英雄 125 - 140
ACHIEVEMENT_MASTER125_DESC,Complete the second Hero Quest.,完成第二个英雄任务。
ACHIEVEMENT_MASTER140_NAME,Hero 140 - 160,英雄 140 - 160
ACHIEVEMENT_MASTER140_DESC,Complete the third Hero Quest.,完成第三个英雄任务。
ACHIEVEMENT_CHRISTMAS_ATTENDANCE_NAME,Christmas Gift for all Flyffers,致所有飞飞玩家的圣诞礼物
ACHIEVEMENT_CHRISTMAS_ATTENDANCE_DESC,Log in each day for 30 minutes to receive rewards!,每日登录满 30 分钟，即可领取奖励！
ACHIEVEMENT_CHRISTMAS_INVASION,Christmas Invasion,圣诞突袭
ACHIEVEMENT_ATTENDANCE_NAME,Playtime Event,在线时长活动
ACHIEVEMENT_ATTENDANCE_DESC,Log in each day for 40 minutes to receive rewards!,每日登录满 40 分钟，即可领取奖励！
ACHIEVEMENT_ATTENDANCE_LVL1,Day 1,第1天
ACHIEVEMENT_ATTENDANCE_LVL2,Day 2,第2天
ACHIEVEMENT_ATTENDANCE_LVL3,Day 3,第3天
ACHIEVEMENT_ATTENDANCE_LVL4,Day 4,第4天
ACHIEVEMENT_ATTENDANCE_LVL5,Day 5,第5天
ACHIEVEMENT_ATTENDANCE_LVL6,Day 6,第6天
ACHIEVEMENT_ATTENDANCE_LVL7,Day 7,第7天
ACHIEVEMENT_ATTENDANCE_LVL8,Day 8,第8天
ACHIEVEMENT_ATTENDANCE_LVL9,Day 9,第9天
ACHIEVEMENT_ATTENDANCE_LVL10,Day 10,第10天
ACHIEVEMENT_ATTENDANCE_LVL11,Day 11,第11天
ACHIEVEMENT_ATTENDANCE_LVL12,Day 12,第12天
ACHIEVEMENT_ATTENDANCE_LVL13,Day 13,第13天
ACHIEVEMENT_ATTENDANCE_LVL14,Day 14,第14天
ACHIEVEMENT_ATTENDANCE_LVL15,Day 15,第15天
ACHIEVEMENT_ATTENDANCE_LVL16,Day 16,第16天
ACHIEVEMENT_ATTENDANCE_LVL17,Day 17,第17天
ACHIEVEMENT_ATTENDANCE_LVL18,Day 18,第18天
ACHIEVEMENT_ATTENDANCE_LVL19,Day 19,第19天
ACHIEVEMENT_ATTENDANCE_LVL20,Day 20,第20天
ACHIEVEMENT_ATTENDANCE_LVL21,Day 21,第21天
ACHIEVEMENT_ATTENDANCE_LVL22,Day 22,第22天
ACHIEVEMENT_ATTENDANCE_LVL23,Day 23,第23天
ACHIEVEMENT_ATTENDANCE_LVL24,Day 24,第24天
ACHIEVEMENT_ATTENDANCE_LVL25,Day 25,第25天
ACHIEVEMENT_ATTENDANCE_LVL26,Day 26,第26天
ACHIEVEMENT_ATTENDANCE_LVL27,Day 27,第27天
ACHIEVEMENT_ATTENDANCE_LVL28,Day 28,第28天
ACHIEVEMENT_ATTENDANCE_LVL29,Day 29,第29天
ACHIEVEMENT_ATTENDANCE_LVL30,Day 30,第30天
ACHIEVEMENT_ATTENDANCE_LVL31,Day 31,第31天
ACHIEVEMENT_ATTENDANCE_LVL32,Day 32,第32天
ACHIEVEMENT_ATTENDANCE_LVL33,Day 33,第33天
ACHIEVEMENT_ATTENDANCE_LVL34,Day 34,第34天
ACHIEVEMENT_ATTENDANCE_LVL35,Day 35,第35天
ACHIEVEMENT_ATTENDANCE_LVL36,Day 36,第36天
ACHIEVEMENT_ATTENDANCE_LVL37,Day 37,第37天
ACHIEVEMENT_ATTENDANCE_LVL38,Day 38,第38天
ACHIEVEMENT_ATTENDANCE_LVL39,Day 39,第39天
ACHIEVEMENT_ATTENDANCE_LVL40,Day 40,第40天
ACHIEVEMENT_ATTENDANCE_LVL41,Day 41,第41天
ACHIEVEMENT_ATTENDANCE_LVL42,Day 42,第42天
ACHIEVEMENT_NEWYEAR_ATTENDANCE,New Year Event,新年活动
ACHIEVEMENT_PLAYTIME_30,Play 30m,Play 30m
ACHIEVEMENT_PLAYTIME_60,Play 1h,Play 1h
