Key,English,Simplified_Chinese
PROPSKILL_TXT_150362,Ignite,点燃
PROPSKILL_TXT_150363,Increased Spread Damage,扩散伤害提升
PROPSKILL_TXT_150364,Hellfire,地狱火
PROPSKILL_TXT_150367,Wind Counter,狂风反击
PROPSKILL_TXT_150368,Blaze Eater,噬焰者
PROPSKILL_TXT_150369,Ice Shard,冰锥
PROPSKILL_TXT_150370,Tidal Omen,潮汐先兆
PROPSKILL_TXT_150371,Increased Recovery,恢复能力提升
PROPSKILL_TXT_150373,Fire Counter,火焰反击
PROPSKILL_TXT_150374,Aqua Veil,水之屏障
PROPSKILL_TXT_150375,Gale,狂风
PROPSKILL_TXT_150376,Increased Suffocate Chance,窒息概率提升
PROPSKILL_TXT_150377,Earth Counter,大地反击
PROPSKILL_TXT_150378,Stormveil Cloak,风暴帷幕
PROPSKILL_TXT_150379,EVA Storm,暴风领域
PROPSKILL_TXT_150380,Increased Shock Chance,触电概率提升
PROPSKILL_TXT_150381,Thunder Strike,雷霆之怒
PROPSKILL_TXT_150382,Water Counter,水之反制
PROPSKILL_TXT_150383,Voltguard,伏特卫盾
PROPSKILL_TXT_150384,Stone Pillar,岩突柱
PROPSKILL_TXT_150385,Increased Explosion Range,爆炸范围提升
PROPSKILL_TXT_150386,Swampy Area,沼泽区域
PROPSKILL_TXT_150387,Electric Counter,雷电反击
PROPSKILL_TXT_150388,"Incinerate your target, dealing damage and burning them. If used on a burning target, they take extra damage. Burned enemies also hurt nearby enemies, but do not burn them.",焚烧你的目标，造成伤害并使其灼烧。对已灼烧目标使用时，目标会受到额外伤害。被灼烧的敌人还会对附近敌人造成伤害，但不会使其灼烧。
PROPSKILL_TXT_150389,Suffocation,窒息
PROPSKILL_TXT_150390,Sleeping,沉睡
PROPSKILL_TXT_150391,Paralyzed,麻痹
PROPSKILL_TXT_150392,"You are sleeping, and will be awaken once you take damage.",你陷入睡眠状态，受到伤害时会苏醒。
PROPSKILL_TXT_150393,"You are paralyzed, physical damage is increased and magical damage is decreased.",你陷入麻痹状态，物理伤害提高，魔法伤害降低。
PROPSKILL_TXT_150394,Shocked,触电
PROPSKILL_TXT_150395,You are shocked and receive extra electric damage.,你被触电麻痹，并受到额外雷电伤害。
PROPSKILL_TXT_150396,Raging Storm,狂怒风暴
PROPSKILL_TXT_150397,Zephyr's Grace,和风庇佑
PROPSKILL_TXT_150398,Gain shields when you use Gale or Gust.,使用技能 狂风（Gale）或阵风（Gust）时，获得护盾。
PROPSKILL_TXT_150399,Gust,阵风
PROPSKILL_TXT_150400,The skill's range increases.,技能范围扩大。
PROPSKILL_TXT_150401,Skill cooldown is reduced.,技能冷却时间缩短。
PROPSKILL_TXT_150402,Skill damage increases proportionally to the shield's defense.,技能伤害随护盾防御值成比例提升。
PROPSKILL_TXT_150403,Has a chance to stun enemies.,有几率眩晕敌人。
PROPSKILL_TXT_150404,Movement speed is reduced.,移动速度降低。
PROPSKILL_TXT_150405,"After charging, a barrier proportional to max HP is generated.",蓄力后，生成基于最大生命值比例的护盾。
PROPSKILL_TXT_150406,Bind the pulled target.,束缚被拉扯的目标。
PROPSKILL_TXT_150407,Skill cooldown is reduced.,技能冷却时间缩短。
PROPSKILL_TXT_150408,Multiple enemies surrounding the selected target can also be pulled.,可同时拉扯选中目标周围的多个敌人。
PROPSKILL_TXT_150409,The chance to stun increases.,眩晕几率提升。
PROPSKILL_TXT_150410,Applies a defensive penalty to the target.,对目标施加防御减益效果。
PROPSKILL_TXT_150412,The leap distance increases.,突进距离增加。
PROPSKILL_TXT_150413,You can push enemies further away from the landing point.,可以将敌人击退至离落点更远的位置。
PROPSKILL_TXT_150414,Distance you can push enemies increases.,可击退敌人的距离增加。
PROPSKILL_TXT_150415,Can move at a very slow speed when the skill is used.,使用技能时可以极慢速度移动。
PROPSKILL_TXT_150416,Amount of HP consumed per second is reduced.,每秒消耗的生命值降低。
PROPSKILL_TXT_150417,Incoming damage is greatly reduced instead of reflected.,不再反弹伤害，取而代之的是大幅减少受到的伤害。
PROPSKILL_TXT_150418,Duration of the clone increases.,分身持续时间延长。
PROPSKILL_TXT_150419,An additional clone is spawned.,额外生成一个分身。
PROPSKILL_TXT_150420,"Auto Attack damage increases, but yo-yo range decreases.",普攻伤害提升，但射程缩短。
PROPSKILL_TXT_150421,"Yo-Yo range increases, but auto attack damage decreases.",射程提升，但普攻伤害降低。
PROPSKILL_TXT_150422,"Multistrike chance increases, but Yo-Yo range decreases.",连击几率提升，但射程缩短。
PROPSKILL_TXT_150423,Skill duration is increased.,技能持续时间延长。
PROPSKILL_TXT_150424,Increase the trade-off of stats.,增加属性的代价 / 取舍。
PROPSKILL_TXT_150425,Defense debuff effect from skill usage is reduced.,技能带来的防御降低效果被削弱。
PROPSKILL_TXT_150426,"Defense reduction rate is fixed at 60%, but enhances the skill effect.",减防比例固定为60%，但会强化技能效果。
PROPSKILL_TXT_150427,The chance to inflict poison status increases with each hit.,每次命中时，施加中毒状态的几率会随之提高。
PROPSKILL_TXT_150428,"Skill cooldown increases, but the effect of poison increases.",技能冷却时间增加，但中毒效果增强。
PROPSKILL_TXT_150429,Skill range is increased.,技能范围提升。
PROPSKILL_TXT_150430,"In addition to poison damage, the cloud may blind targets, reducing their hit rate.",除中毒伤害外，云雾还可能致盲目标，降低其命中率。
PROPSKILL_TXT_150431,"If used while invisible, subsequent normal attacks will always be critical hits, and the skill's cooldown will be reduced.",隐身状态下使用时，后续普通攻击必定暴击，且该技能冷却时间缩短。
PROPSKILL_TXT_150433,Chance to stun when used while invisible.,隐身状态下使用时，有几率造成眩晕。
PROPSKILL_TXT_150434,"Charge time doubles, but attack increases.",蓄力时间翻倍，但攻击力提升。
PROPSKILL_TXT_150435,"Maximum charge stacks are reduced to 2, but damage decreases.",最大蓄力层数降至 2 层，但伤害会降低。
PROPSKILL_TXT_150437,Hits have a chance to immobilize enemies.,攻击时有几率使敌人进入束缚状态。
PROPSKILL_TXT_150438,Chance to inflict poison status increases per hit.,每次命中时，施加中毒状态的几率提升。
PROPSKILL_TXT_150439,"Chain attack duration increases, but the number of attacks rises from 3 to 8. Skill cooldown increases.",连击持续时间延长，攻击次数从 3 次提升至 8 次，但技能冷却时间增加。
PROPSKILL_TXT_150440,Deals additional damage to targets within 3m.,对 3 米内的目标造成额外伤害。
PROPSKILL_TXT_150441,Deals additional damage to targets further than 5m.,对距离超过 5 米的目标造成额外伤害。
PROPSKILL_TXT_150442,"Buff applies to party members within range, excluding yourself.",增益效果仅作用于范围内的队友，不包括你自己。
PROPSKILL_TXT_150443,The chance to fire double arrows increases.,发射双重箭矢的几率提升。
PROPSKILL_TXT_150445,The distance over which the target is knocked back increases.,目标被击退的距离增加。
PROPSKILL_TXT_150446,Pushes back enemies within the area along with the target.,将范围内的敌人连同目标一同击退。
PROPSKILL_TXT_150447,Increases the distance of the backward jump.,增加后跳的距离。
PROPSKILL_TXT_150448,Reduces the target's movement speed.,降低目标的移动速度。
PROPSKILL_TXT_150449,The movement speed of all enemies hit by the skill is reduced.,被该技能命中的所有敌人，移动速度降低。
PROPSKILL_TXT_150450,Maximum number of traps you can place increases.,可放置的陷阱最大数量增加。
PROPSKILL_TXT_150451,Range of the trap increases.,陷阱的范围增大。
PROPSKILL_TXT_150453,Chance of getting status effects increases.,获得异常状态效果的几率提升。
PROPSKILL_TXT_150455,Skill's damage range increases.,技能的伤害范围增大。
PROPSKILL_TXT_150456,Enemy's defense is reduced when caught in the trap.,敌人陷入陷阱时，防御力降低。
PROPSKILL_TXT_150457,The activation range of the trap increases.,陷阱的触发范围增大。
PROPSKILL_TXT_150459,The activation range of the trap increases.,陷阱的触发范围提升。
PROPSKILL_TXT_150460,Physical damage increases per Nen stack.,每一层念气都会使物理伤害提升。
PROPSKILL_TXT_150461,Magic damage increases per Nen stack.,每一层念气都会使魔法伤害提升。
PROPSKILL_TXT_150462,The effect of Aura skills increases per Nen stack.,每一层念气都会提升光环技能的效果。
PROPSKILL_TXT_150463,Skill damage is increased.,技能伤害提升。
PROPSKILL_TXT_150464,10 Nen stacks up even when this skill used.,即使使用该技能，念气层数依然可以叠加至 10 层。
PROPSKILL_TXT_150465,Has a chance to grant additional Nen stacks.,有几率获得额外的念气层数。
PROPSKILL_TXT_150466,Damage is increased.,伤害提升。
PROPSKILL_TXT_150467,Gain 1 additional Nen with certain chance when the skill hits.,技能命中时，有几率额外获得 1 个念气（Nen）。
PROPSKILL_TXT_150468,"When cast as an enhanced attack, reduces the target's attack and defense additionally.",以强化攻击施放时，额外降低目标的攻击力与防御力。
PROPSKILL_TXT_150469,Chance to knock down the target increases.,击倒目标的几率提升。
PROPSKILL_TXT_150470,Nen Enhanced strikes will also reduce movement speed.,念气强化攻击同时会降低敌人移动速度。
PROPSKILL_TXT_150471,Consumes additional Nen to attempt an extra attack.,消耗额外念气，尝试发动一次额外攻击。
PROPSKILL_TXT_150472,Using the skill may not consume Nen.,使用技能时有几率不消耗念气（Nen）。
PROPSKILL_TXT_150473,"Casting time is reduced, but skill damage is decreased.",施法时间缩短，但技能伤害降低。
PROPSKILL_TXT_150474,Movement speed penalty is reduced.,移动速度的减益效果降低。
PROPSKILL_TXT_150477,"While grabbing an enemy, the damage you take is reduced.",抓取敌人期间，所受伤害降低。
PROPSKILL_TXT_150478,You can grab all enemies within range with a chance.,有几率抓取范围内的所有敌人。
PROPSKILL_TXT_150479,Movement speed and critical chance increases further when using the skill.,使用技能时，移动速度和暴击率进一步提升。
PROPSKILL_TXT_150480,Critical damage increases when using skill.,使用技能时，暴击伤害提升。
PROPSKILL_TXT_150481,Knuckle damage increases further when using skill.,使用技能时，拳套伤害进一步提升。
PROPSKILL_TXT_150482,Damage reduction rate increases while meditating.,冥想时的伤害减免率提升。
PROPSKILL_TXT_150483,You can move slowly while using the skill.,使用技能时可以缓慢移动。
PROPSKILL_TXT_150484,Attack all enemies on the path and give additional bleed damage.,攻击路径上的所有敌人，并造成额外流血伤害。
PROPSKILL_TXT_150485,Stuns the target on impact.,命中时眩晕目标。
PROPSKILL_TXT_150486,Attack range increases but rush distance decreases.,攻击范围提升，但突进距离缩短。
PROPSKILL_TXT_150487,Explosion range increases.,爆炸范围扩大。
PROPSKILL_TXT_150488,Increase damage with additional HP cost.,以消耗更多生命值为代价，提升伤害。
PROPSKILL_TXT_150489,Knock back the enemy hit by the explosion.,将被爆炸命中的敌人击退。
PROPSKILL_TXT_150490,Damage increases.,伤害提升。
PROPSKILL_TXT_150491,Give additional bleeding damage to all enemies hit by the skill.,使被该技能命中的所有敌人受到额外流血伤害。
PROPSKILL_TXT_150492,Create one more whirlwind.,额外生成一道旋风。
PROPSKILL_TXT_150493,Reduce enemy's element resistance.,降低敌人的元素抗性。
PROPSKILL_TXT_150494,"Whirlwind moves forward, lifting enemies into the air.",旋风向前突进，将敌人浮空。
PROPSKILL_TXT_150495,Successful follow-up hits increased damage is increased further.,成功追击时，造成的额外伤害会进一步提升。
PROPSKILL_TXT_150496,Increases the chance to knock down enemies.,提升击倒敌人的几率。
PROPSKILL_TXT_150497,Successful follow up hit reduces the target's movement speed.,成功追击命中时，降低目标移动速度。
PROPSKILL_TXT_150498,"Casts an aura that greatly reduces the caster's movement speed while increasing allies’ movement speed, critical damage, and attack. Cannot be used with other auras at the same time.",施放一种光环：大幅降低自身移动速度，同时提升友军的移动速度、暴击伤害和攻击力。无法与其他光环同时使用。
PROPSKILL_TXT_150499,"Casts an aura that greatly reduces the caster's movement speed while increasing allies’ movement speed, critical damage, and attack. Cannot be used with other auras at the same time.",施放一种光环：大幅降低自身移动速度，同时提升友军的移动速度、暴击伤害和攻击力。无法与其他光环同时使用。
PROPSKILL_TXT_150500,Casts an aura that reduces movement speed but increases allies’ defense and block rate.,施放一种光环：降低移动速度，但提升友军的防御力和格挡率。
PROPSKILL_TXT_150501,Casts an aura that reduces the caster's movement speed while increasing allies’ magic attack and critical damage.,施放一种光环：降低自身移动速度，同时提升友军的魔法攻击力和暴击伤害。
PROPSKILL_TXT_150502,"Casts an aura that greatly reduces movement speed but increases allies’ damage reduction, critical resistance, and element resistance. Cannot be used with other auras at the same time.",施放一种光环：大幅降低移动速度，但提升友军的伤害减免、暴击抗性和元素抗性。无法与其他光环同时使用。
PROPSKILL_TXT_150503,Casts an aura that greatly reduces movement speed but increases allies’ damage reduction and critical resistance. Cannot be used with other auras at the same time.,施放一种光环：大幅降低移动速度，但提升友军的伤害减免与暴击抗性。无法与其他光环同时使用。
PROPSKILL_TXT_150504,Sacrifice,牺牲之盾
PROPSKILL_TXT_150505,"Consume HP to grant a shield to party members proportional to your HP. If used while a hymn is active, the shield amount is increased by up to 15%.",消耗自身生命值，为队友生成与你生命值成正比的护盾。若在圣歌技能生效期间使用，护盾值最多可提升 15%。
PROPSKILL_TXT_150506,Meaning of Sacrifice,牺牲之真谛
PROPSKILL_TXT_150507,Greater sacrifice for greater shields.,牺牲越多，护盾越强。
PROPSKILL_TXT_150508,Sacrifice of Sharing,共担牺牲
PROPSKILL_TXT_150509,Gain shields yourself as well.,同时自身也会获得护盾。
PROPSKILL_TXT_150510,Increased MP/FP Recovery,MP/FP 恢复速度提升
PROPSKILL_TXT_150511,Hammer of Judgement,审判之锤
PROPSKILL_TXT_150512,"Summon a hammer from the skies, leaving a damaging area behind.",从天而降召唤一柄巨锤，落地后留下一片持续伤害区域。
PROPSKILL_TXT_150513,Justice Hammer,正义之锤
PROPSKILL_TXT_150514,Sanctuary Area,圣域
PROPSKILL_TXT_150515,Entangling Roots,纠缠根须
PROPSKILL_TXT_150516,Grasping Roots,攫取根须
PROPSKILL_TXT_150517,Stranglethorns,棘藤绞杀
PROPSKILL_TXT_150518,Nature's Grasp,自然之握
PROPSKILL_TXT_150519,"Fire a root in front of you, binding the first enemy hit in place. If the enemy bound is affected by Stone Pillar or Swampy Area, they are Petrified, increasing the magic damage they receive and reducing the physical damage they receive, and stunning them.",向前方发射根须，束缚命中的第一个敌人。若被束缚的敌人处于石柱或沼泽区域影响下，则会被石化：受到的魔法伤害提升、受到的物理伤害降低，并被眩晕。
PROPSKILL_TXT_150520,Stigma I,烙印 I
PROPSKILL_TXT_150521,Increased Stigma,烙印层数提升
PROPSKILL_TXT_150522,"Swift piercing attack on a single target in a straight line. Applies a stack of Stigma. If used on a target with 5 Stigma stacks, the attack will piercing all enemies.",对直线上的单个目标发动迅捷穿刺攻击，施加一层烙印。若对拥有 5 层烙印的目标使用，该攻击会贯穿所有敌人。
PROPSKILL_TXT_150523,Stigma II,烙印 II
PROPSKILL_TXT_150524,Increased Targets,Increased Targets
PROPSKILL_TXT_150525,"Launch a chain of blades towards your target which binds onto them, spinning and attacking enemies around them, then chaining to another nearby target. Has a chance to apply a stack of Stigma. If used on a target with 5 stacks, will steal HP through hits.",向目标发射锁链刀刃，将其束缚，持续旋转攻击周围敌人，随后锁链会连接至附近另一目标。有几率施加一层烙印。若对拥有5 层烙印的目标使用，攻击时会吸取生命值。
PROPSKILL_TXT_150526,Stigma III,烙印 III
PROPSKILL_TXT_150527,"Slam down on the target with both of your weapons, dealing damage around them. Applies a stack of Stigma. If used on a target with 5 stacks of Stigma, they will be silenced.",双持武器猛击目标，对其周围造成伤害，并施加一层烙印。若对拥有 5 层烙印的目标使用，会使其沉默。
PROPSKILL_TXT_150528,Petrify,石化
PROPSKILL_TXT_150529,"You are immobilized, physical damage taken is reduced, while magical damage taken is increased.",你处于定身状态，受到的物理伤害降低，但魔法伤害增加。
PROPSKILL_TXT_150530,Earthen Fortitude,大地坚韧
PROPSKILL_TXT_150531,Petrifying an enemy using Entangling Roots will grant you with bonuses.,用纠缠根须将敌人石化，会为你提供增益效果。
PROPSKILL_TXT_150532,Stigma,烙印
PROPSKILL_TXT_150533,Reduced Penalty,惩罚降低
PROPSKILL_TXT_150534,Critical Chance penalty is reduced.,暴击率惩罚降低
PROPSKILL_TXT_150535,Full Charge Time Decrease,蓄力时间缩短
PROPSKILL_TXT_150536,Your movement speed is also increased.,你的移动速度也会提升。
PROPSKILL_TXT_150537,Enemies hit by the aura have a chance to bleed.,被光环命中的敌人有几率进入流血状态。
PROPSKILL_TXT_150538,Extra damage when used on a burning target is increased.,对燃烧状态的目标使用时，额外伤害提升。
PROPSKILL_TXT_150539,"Ignite your target, dealing damage and burning them. If used on a burning target, the damage is reduced but the target is stunned. Burned enemies also hurt nearby enemies, but do not burn them.",点燃目标，造成伤害并使其进入燃烧状态。若对已燃烧的目标使用，伤害会降低，但会眩晕目标。燃烧的敌人还会对附近敌人造成伤害，但不会使其燃烧。
PROPSKILL_TXT_150540,Damage reduction when used on a burning target is reduced.,对处于燃烧状态的目标使用时，伤害减免效果降低。
PROPSKILL_TXT_150541,"Lock yourself in ice, becoming invulnerable and deal damage to surrounding enemies. You cannot use items or skills while frozen.",将自己封锁在冰块中，进入无敌状态并对周围敌人造成伤害。冰封期间无法使用物品和技能。
PROPSKILL_TXT_150542,"Freeze your target in a water bubble, stealing health from them.",将目标冻结在水之泡泡中，并对其吸取生命值。
PROPSKILL_TXT_150543,Stolen health is increased.,吸血量提升。
PROPSKILL_TXT_150544,"Conjure a gale of wind around yourself, increasing your movement speed and hurting nearby enemies. While in gale, hits have a chance to apply Suffocate stacks. If a target reaches 5 Suffocate stacks, they are stunned, slept, or paralyzed, at random.",在自身周围召唤狂风，提升移动速度并对附近敌人造成伤害。处于狂风状态时，你的攻击有几率施加窒息层数。当目标叠满 5 层窒息 时，会随机陷入眩晕、睡眠或麻痹。
PROPSKILL_TXT_150545,Suffocate stack chance is increased.,窒息层数叠加概率提升。
PROPSKILL_TXT_150546,"You are suffocating. Once you reach 5 stacks, you will be slept, stunned, or paralyzed at random.",你正处于窒息状态。当堆叠到 5 层 时，会随机进入睡眠、眩晕或麻痹中的一种异常状态。
PROPSKILL_TXT_150547,"Call upon a ball of lightning towards your target, which will chain to nearby enemies. Has a chance to Shock enemies hit. If the ball hits a shocked target, it will always do maximum damage.",向目标发射一颗闪电球，可在附近敌人之间弹射。有概率对命中的敌人造成触电（Shock）。若命中已触电目标，则必定造成最大伤害。
PROPSKILL_TXT_150548,Shock chance is increased.,触电概率提升。
PROPSKILL_TXT_150549,"Casts storm clouds over a targeted area, periodically striking nearby enemies with lightning. Lightning strikes always inflict Shock. Strikes against Shocked targets deal maximum damage.",在指定区域召唤风暴云，周期性用闪电攻击附近敌人。闪电必定施加触电（Shock）效果；对已触电的目标造成最大伤害。
PROPSKILL_TXT_150550,Strike interval is shorter.,攻击间隔缩短。
PROPSKILL_TXT_150551,"Disrupt the ground, summoning a stone pillar which hurts enemies and lowers their movement speed. After the duration of the pillar, it explodes, dealing extra damage to nearby enemies.",撕裂地面，召唤石柱攻击敌人并降低其移动速度。石柱持续时间结束后会爆炸，对附近敌人造成额外伤害。
PROPSKILL_TXT_150552,"Create a swamp at the selected area, slowing movement speed and dealing damage. Enemies in the swamp cannot use movement skills.",在指定区域创造一片沼泽，降低敌人移动速度并造成持续伤害。沼泽内的敌人无法使用位移技能。
PROPSKILL_TXT_150553,"Spawn a gust of wind that pushes back nearby enemies, reflects incoming damage, and ranged block chance.",召唤一阵狂风，击退附近敌人，提升魔法抗性与远距离格挡率。
PROPSKILL_TXT_150554,Roots will go through more enemies.,根须可以穿透更多敌人。
PROPSKILL_TXT_150555,"Roots will explode once they hit an enemy, dealing damage to them. Explosions have a chance to knock enemies down.",根须命中敌人后会爆炸并造成伤害，爆炸有几率击倒敌人。
PROPSKILL_TXT_150556,Fire additional roots in a cone in front of you.,在你前方锥形范围内额外生成根须。
PROPSKILL_TXT_150557,Increases your fire mastery.,提升火属性精通。
PROPSKILL_TXT_150558,Increases your water mastery.,提升水属性精通。
PROPSKILL_TXT_150559,Increases your earth mastery.,提升土属性精通。
PROPSKILL_TXT_150560,Increases your electric mastery.,提升雷属性精通。
PROPSKILL_TXT_150561,Increases your wind mastery.,提升风属性精通。
PROPSKILL_TXT_150562,The damage you take from burning enemies is decreased.,受到燃烧状态敌人的伤害时，所受伤害降低。
PROPSKILL_TXT_150563,The damage you take from enemies affected by water skills is decreased.,受到被水属性技能影响的敌人攻击时，所受伤害降低。
PROPSKILL_TXT_150564,The damage you take from enemies with Suffocate stacks is decreased.,你受到带有窒息层数敌人的伤害降低。
PROPSKILL_TXT_150565,The damage you take from Shocked enemies is decreased.,你受到处于触电状态敌人的伤害降低。
PROPSKILL_TXT_150566,"When enemies are petrified by Entangling Roots, your incoming damage is reduced and your melee block rate is increased.",当敌人被缠绕根须石化时，你的防御力与近距离格挡率提升。
PROPSKILL_TXT_150567,Probability is increased.,概率提升。
PROPSKILL_TXT_150568,Slowing effect is increased.,减速效果提升。
PROPSKILL_TXT_150569,Silence chance is increased.,沉默概率提升。
PROPSKILL_TXT_150570,Skill duration when fully charged is increased.,蓄力满时，技能持续时间延长。
PROPSKILL_TXT_150571,Mutation chance when fully charged is 100%.,蓄力完成时，变异概率为 100%。
PROPSKILL_TXT_150572,Charging time is decreased.,蓄力时间缩短。
PROPSKILL_TXT_150573,Damage against enemies with Disable type debuffs is increased.,对带有禁锢类减益的敌人造成的伤害提升。
PROPSKILL_TXT_150574,Damage against enemies with Weaken type debuffs is increased.,对带有虚弱类减益的敌人造成的伤害提升。
PROPSKILL_TXT_150575,Damage taken from enemies with debuffs is decreased.,受到带有减益效果敌人的伤害时，所受伤害降低。
PROPSKILL_TXT_150576,"When fully charged, target will be slept.",蓄力完成时，会使目标陷入睡眠状态。
PROPSKILL_TXT_150577,"A blast of hellfire shoots in front of you, dealing tick damage while burning enemies in the line of fire.",一道地狱烈焰在你前方迸发，对直线上的敌人造成持续灼烧伤害。
PROPSKILL_TXT_150578,The hymn's effects are increased.,圣歌效果提升。
PROPSKILL_TXT_150579,Healing is increased.,治疗量提升。
PROPSKILL_TXT_150580,The skill also heals MP and FP on allies.,该技能还会为队友恢复魔法值（MP）和体力值（FP）。
PROPSKILL_TXT_150581,Grants stun immunity for the duration of the buff.,在增益持续期间，获得眩晕免疫。
PROPSKILL_TXT_150582,Grants resistance to damage over time effects during the duration of the buff.,在增益持续期间，免疫持续伤害效果。
PROPSKILL_TXT_150583,Leaves a healing area behind.,留下一片治疗区域。
PROPSKILL_TXT_150584,Consume more of your health to grant more shields to allies.,消耗更多生命值，为队友提供更强护盾。
PROPSKILL_TXT_150585,Hurricane,飓风
PROPSKILL_TXT_150586,The skill's maximum targets is increased.,技能可作用的最大目标数提升。
PROPSKILL_TXT_150587,Critical Resistance,暴击抗性
PROPSKILL_TXT_150588,Increases critical resistance.,增加暴击抗性。
PROPSKILL_TXT_150589,Speed Reduction,减速
PROPSKILL_TXT_150590,Target's movement speed is reduced.,目标的移动速度降低。
PROPSKILL_TXT_150591,Skill scaling is improved.,技能成长加成提升。
PROPSKILL_TXT_150592,Maximum number of stacks is increased to 8 at maximum level.,满级时，最大层数上限提升至 8 层。
PROPSKILL_TXT_150593,Death's Rush,死神突袭
PROPSKILL_TXT_150594,The God of Death gazes upon you.,死神正凝视着你。
PROPSKILL_TXT_150595,Infusion,元素注入
PROPSKILL_TXT_150596,"Infuse any elemental skills you use with your weapon's applied element, overriding the skill's element.",将你使用的任意元素技能注入你武器当前生效的元素属性，并覆盖该技能原本的元素属性。
PROPSKILL_TXT_150597,Intelligent Scaling,智力加成
PROPSKILL_TXT_150598,"Skill duration scales with INT instead of STA, with increased duration, reduced penalty, and improved casting efficiency as it levels.",技能不再受体力加成，改为受智力加成。
PROPSKILL_TXT_150599,Reduced Penalty,惩罚降低
PROPSKILL_TXT_150600,Attack penalty is reduced.,攻击惩罚降低。
PROPSKILL_TXT_150601,Reduced Duration,持续时间缩短
PROPSKILL_TXT_150602,Skill duration is reduced.,技能持续时间缩短。
PROPSKILL_TXT_150603,Improved Scaling,成长系数提升
PROPSKILL_TXT_150604,"Skill damage scaling is improved, but cooldown is increased.",技能伤害成长系数提升，但冷却时间增加。
PROPSKILL_TXT_150605,"Base damage is increased, but scaling is reduced.",基础伤害提高，但加成系数降低。
PROPSKILL_TXT_150606,Increased Lifesteal,生命偷取提升
PROPSKILL_TXT_150607,Health stolen in enhanced effect is increased by 10%.,强化效果中的生命窃取提升 10%。
PROPSKILL_TXT_150608,Chance to gain an extra Stigma stack.,有几率获得额外的圣痕层数。
PROPSKILL_TXT_150609,Nen Release,念气释放
PROPSKILL_TXT_150610,Remove all your Nen stacks at a cost of power.,消耗一定力量，移除所有的念气叠加。
PROPSKILL_TXT_150611,Divinecross,神圣十字
PROPSKILL_TXT_150612,"Curse your target with divine power, recording the highest hit taken and replicating up to 75% of it upon expiry. This debuff can be expired early if pressed again.",对目标施加神圣之力，记录其期间承受的最高单次伤害，并在效果结束时复制该伤害的至多75%。此减益效果可通过再次按键主动提前结束。
PROPSKILL_TXT_150613,Increased Multiplier,系数提升
PROPSKILL_TXT_150614,Reduced PvP Cooldown,PvP冷却降低
PROPSKILL_TXT_150615,Cooldown is reduced in PvP.,PvP冷却缩减。
PROPSKILL_TXT_150616,Up to 100% of the recorded hit is replicated.,最多复制记录伤害的100%。
PROPSKILL_TXT_150617,First Player Level 190 Buff,First Player Level 190 Buff
PROPSKILL_TXT_150618,Enjoy Exp+15% until level 164!,享受15%经验加成，直到164级！
PROPSKILL_TXT_150619,Stun duration is increased.,眩晕持续时间延长。
PROPSKILL_TXT_150620,Increases the target's damage.,提升目标的伤害。
PROPSKILL_TXT_150621,Strikes the enemy and drains HP based on the damage dealt.,攻击敌人，并根据造成的伤害吸取生命值。
PROPSKILL_TXT_150622,A ranged wind attack that may reduce the enemy's Attack Speed and Casting Speed.,远程风属性攻击，有概率降低敌人的攻击速度与施法速度。
PROPSKILL_TXT_150623,"Curses the enemy, immobilizing them with dark magic.",以暗黑魔法诅咒敌人，使其陷入定身状态。。
PROPSKILL_TXT_150624,Deals damage over time to enemies within the area.,对区域内的敌人造成持续伤害。
PROPSKILL_TXT_150625,Burn Damage,Burn Damage
PROPSKILL_TXT_150626,Lord's Cheer,Lord's Cheer
PROPSKILL_TXT_150627,Increases the experience and drop rate for yourself or one target.,Increases the experience and drop rate for yourself or one target.
PROPSKILL_TXT_150628,Lord's Blessing,Lord's Blessing
PROPSKILL_TXT_150629,Increases attack and defense for yourself or one target.,Increases attack and defense for yourself or one target.
PROPSKILL_TXT_150630,Lord's Love,Lord's Love
PROPSKILL_TXT_150631,Increases stats for yourself or one target.,Increases stats for yourself or one target.
PROPSKILL_TXT_150632,Lord's Shout,Lord's Shout
PROPSKILL_TXT_150633,Your shout text is colored in green.,Your shout text is colored in green.
PROPSKILL_TXT_150634,Lord's Anger,Lord's Anger
PROPSKILL_TXT_150635,,
PROPSKILL_TXT_150636,Lord's Call,Lord's Call
PROPSKILL_TXT_150637,Summon the specified player to yourself.,Summon the specified player to yourself.
PROPSKILL_TXT_150638,Lord's Teleport,Lord's Teleport
PROPSKILL_TXT_150639,Teleport to the specified player.,Teleport to the specified player.
PROPSKILL_TXT_150640,Lord's Party,Lord's Party
PROPSKILL_TXT_150641,Any party skills used by you have increased duration. This skill is permanently enabled.,Any party skills used by you have increased duration. This skill is permanently enabled.
PROPSKILL_TXT_100157,Overlap Damage,Overlap Damage
PROPSKILL_TXT_100158,Overlap burning effect increases with each hit and deals extra damage at full stacks.,Overlap burning effect increases with each hit and deals extra damage at full stacks.
PROPSKILL_TXT_100159,Pull Target,Pull Target
PROPSKILL_TXT_100160,"Pulled toward the caster, unable to move.","Pulled toward the caster, unable to move."
PROPSKILL_TXT_100161,Knock Back,Knock Back
PROPSKILL_TXT_100162,Struck by a powerful blow and knocked back.,Struck by a powerful blow and knocked back.
PROPSKILL_TXT_100163,Burning Impact,Burning Impact
