Key,English,Thai
TEXTCLIENT_HOUSING_PACKOWNED,You already unlocked that housing pack!,คุณปลดล็อคแพ็คบ้านแล้ว!
TEXTCLIENT_HOUSING_PACKSUCCESS,You successfully unlocked %s!,คุณปลดล็อค %s สำเร็จแล้ว!
TEXTCLIENT_PLAYERHOUSING_VISIT_EMPTY,There are currently no available houses to visit from your friends list.,ขณะนี้ไม่มีบ้านที่ให้เยี่ยมชมได้ จากรายชื่อเพื่อนของคุณ
TEXTCLIENT_PLAYERHOUSING_VISIT_OFFLINE,The owner of that house is currently offline.,เจ้าของบ้านหลังนี้ออฟไลน์อยู่
TEXTCLIENT_PLAYERHOUSING_VISIT_NOHOUSE,That player has no house to visit.,ผู้เล่นคนนั้นไม่มีบ้านให้เยี่ยมชม
TEXTCLIENT_HOUSEOBJECTS_RESET_NOTOWNER,Only the owner can reset the house decorations!,เฉพาะเจ้าของเท่านั้นที่จะรีเซ็ตการตกแต่งบ้านได้!
TEXTCLIENT_HOUSEOBJECTS_RESET_SUCCESS,You successfully reset the house decorations.,คุณรีเซ็ตการตกแต่งบ้านสำเร็จแล้ว
TEXTCLIENT_HOUSEOBJECTS_NOPACKS,You do not have any unlocked decoration packs.,คุณไม่มีแพ็คตกแต่งที่ปลดล็อคแล้ว
TEXTCLIENT_HOUSEOBJECTS_NOTUNLOCKED,You do not have that decoration unlocked.,คุณไม่ได้ปลดล็อครูปแบบการตกแต่งนั้น
TEXTCLIENT_HOUSEOBJECTS_NPCEXIST,This NPC already exists in the house.,NPC นี้มีอยู่ในบ้านแล้ว
TEXTCLIENT_PLAYERHOUSINGWND_BUYNOTEMPLATES,There are currently no house templates available. ,ยังไม่มีรูปแบบบ้านที่พร้อมใช้งานในขณะนี้ 
TEXTCLIENT_HOUSINGTEMPLATE_EXPIRED,The house template %s has expired! Purchase the template again or set a different one to access your house.,รูปแบบบ้าน %s หมดอายุแล้ว! ซื้อรูปแบบบ้านใหม่อีกครั้งหรือตั้งค่ารูปแบบบ้านแบบอื่นๆ สำหรับบ้านของคุณ
TEXTCLIENT_HOUSINGTEMPLATE_ALREADYOWNED,You already own this house template.,คุณเป็นเจ้าของรูปแบบบ้านหลังนี้แล้ว
TEXTCLIENT_HOUSINGTEMPLATE_UNLOCKSUCCESS,"You successfully unlocked house template ""%s""!","คุณปลดล็อครูปแบบบ้าน ""%s"" สำเร็จแล้ว!"
TEXTCLIENT_PLAYERHOUSING_BUYTEMPLATENOTOWNED,You need to unlock that housing template first.,คุณต้องปลดล็อครูปแบบบ้านนั้นก่อน
TEXTCLIENT_GUILDHOUSING_NOOWNER,This guild ship does not belong to anyone. Place a bid if you want it!,บ้านกิลด์นี้ยังไม่มีเจ้าของ เสนอราคามาได้เลยหากคุณต้องการ!
TEXTCLIENT_GUILDHOUSING_NOTOWNER,This guild ship does not belong to your guild. You can't enter.,บ้านกิลด์นี้ไม่ใช่ของกิลด์ของคุณ จึงไม่สามารถเข้าไปได้
TEXTCLIENT_GUILDHOUSING_BID_OWNED,This guild ship already belongs to a guild. You can't place a bid on it.,บ้านกิลด์นี้เป็นของกิลด์อยู่แล้ว คุณไม่สามารถเสนอราคาได้
TEXTCLIENT_GUILDHOUSING_BID_WINNER,Your guild won the auction for the guild ship! You can now teleport to it using the map and right clicking on your ship. Congratulations!,กิลด์ของคุณชนะการประมูลเรือของกิลด์! คุณสามารถเทเลพอร์ตไปที่กิลด์ได้โดยใช้แผนที่และคลิกขวาที่เรือของคุณ ขอแสดงความยินดี!
TEXTCLIENT_GUILDHOUSING_BID_NORIGHT,You don't have the rights to place a bid.,คุณไม่มีสิทธิ์เสนอราคา
TEXTCLIENT_GUILDHOUSING_BID_SUCCESS,Your new bid for that guild ship is now %s!,การเสนอราคาบ้านกิลด์ครั้งใหม่ของคุณ ตอนนี้คือ %s!
TEXTCLIENT_GUILDHOUSING_BID_NOMONEY,You don't have enough Penya in your guild bank.,คุณมี penya ไม่เพียงพอในธนาคารกิลด์ของคุณ
TEXTCLIENT_GUILDHOUSING_BID_ALREADY,You have already placed a bid on a different guild ship.,คุณได้เสนอราคาเรือกิลด์อื่นไปแล้ว
TEXTCLIENT_GUILDHOUSING_BID_MIN,You have to set a minimum initial bid of %s Penya.,คุณต้องเสนอราคาขั้นต่ำที่ %s penya
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_WAIT,Please wait a moment...,โปรดรอสักครู่...
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_SUCCESS,You successfully set your artifact spawn position! A fee of %s has been taken off your guild bank!,คุณเซ็ตตำแหน่งการเกิดสิ่งประดิษฐ์สำเร็จแล้ว! ค่าธรรมเนียม %s ได้ถูกหักออกจากธนาคารกิลด์ของคุณแล้ว!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NORIGHTS,You don't have the authority to set the artifact spawn position.,คุณไม่มีอำนาจในการกำหนดตำแหน่งของสิ่งประดิษฐ์
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NOGOLDS,You don't have enough Penya in your guild bank to set the artifact spawn position.,คุณมี penya ในธนาคารกิลด์ไม่พอ ในการกำหนดตำแหน่งการเกิดสิ่งประดิษฐ์
TEXTCLIENT_GUILDHOUSING_ARTIFACTNOTICE_PLACEMENT,"Your guild can now place the ship artifact! Check the Guild window tab ""Housing"" for more information.","ตอนนี้กิลด์ของคุณสามารถวางสิ่งประดิษฐ์ของเรือได้แล้ว! ตรวจสอบหัวข้อ ""Housing"" ในหน้าต่างกิลด์เพื่อดูข้อมูลเพิ่มเติม"
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NOTTIME,It's not time to set the artifact spawn position yet.,ยังไม่ถึงเวลาที่จะกำหนดตำแหน่งการเกิดอาร์ติแฟกต์
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_NOTSET,Your guild has lost ownership of the guild ship as no Artifact was placed this week.,กิลด์ของคุณสูญเสียสิทธิ์การเป็นเจ้าของเรือกิลด์ เนื่องจากไม่มีการวางอาร์ติแฟกต์ในสัปดาห์นี้
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ANNOUNCE,Guild Ship Artifacts have spawned! Hunt them for ownership of the ship on the PK channel!,เรืออาร์ติแฟกต์ ปรากฏขึ้นแล้ว! ต่อสู้เพื่อแย่งชิงความเป็นเจ้าของเรือใน PK Channel
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_ATTACKER_1,Your team has destroyed a guild ship artifact! That guild ship now belongs to your guild!,ทีมของคุณทำลายอาร์ติแฟกต์ของเรือแล้ว! เรือกิลด์นี้เป็นของกิลด์คุณ
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_ATTACKER_2,Your team has destroyed a guild ship artifact!,ทีมของคุณทำลายอาร์ติแฟกต์ของเรือแล้ว!
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_ATTACKER_REWARD_1,%s Penya has been deposited into your guild bank. Congratulations!,ขอแสดงความยินดี %s penya ได้ถูกฝากเข้าในธนาคารกิลด์ของคุณแล้ว!
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED_OWNER,Your guild artifact has been destroyed! You lost ownership of the ship.,อาร์ติแฟกต์ของกิลด์คุณถูกทำลายแล้ว! คุณเสียความเป็นเจ้าของเรือกิลด์แล้ว
TEXTCLIENT_GUILDHOUSING_ARTIFACTPROTECTED_1,Your guild successfully defended the ship artifact!,กิลด์ของคุณปกป้องอาร์ติแฟกต์เรือได้สำเร็จ
TEXTCLIENT_GUILDHOUSING_ARTIFACTPROTECTED_2,You retain ownership and %s Penya has been deposited into the guild bank. Congratulations!,คุณยังคงเป็นเจ้าของและ penya %s ได้ถูกฝากเข้าในธนาคารกิลด์แล้ว ขอแสดงความยินดี!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPROTECTED_3,The guild %s managed to protect the artifact! You'll have better luck next time.,กิลด์ %s สามารถปกป้องอาร์ติแฟกต์ได้สำเร็จ! ครั้งหน้าคุณคงโชคดีกว่านี้
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ATTACK_NOGUILD,You must be in a guild to attack an artifact.,คุณต้องอยู่ในกิลด์จึงจะโจมตีอาร์ติแฟกต์ได้
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ATTACK_SAMEGUILD,You can't attack your own ship artifact!,คุณไม่สามารถโจมตีอาร์ติแฟกต์เรือของคุณเองได้!
TEXTCLIENT_GUILDHOUSING_SHIPTELEPORT_CHANNEL,You need to be on channel 1 to teleport to the guild ship!,คุณต้องอยู่ที่ Channel 1 เพื่อเทเลพอร์ตไปยังเรือบ้านกิลด์!
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_EDIT_SUCCESS,You successfully updated your artifact spawn position.,คุณอัปเดตตำแหน่งการเกิดอาร์ติแฟกต์ของคุณสำเร็จแล้ว
TEXTCLIENT_HOUSINGPRESETS_DELETE_NOSELECT,You need to select a preset to delete.,คุณต้องเลือกค่า Preset ที่จะลบ
TEXTCLIENT_HOUSINGPRESETS_TOOMANY,You have too many presets for that map.,คุณมี Preset สำหรับแผนที่นั้นมากเกินไป
TEXTCLIENT_HOUSINGPRESETS_NORIGHTS,You don't have rights to make a preset of that house.,คุณไม่มีสิทธิ์ที่จะตั้งค่า Preset ของบ้านหลังนั้น
TEXTCLIENT_HOUSINGPRESETS_SUCCESS,"You successfully created housing preset ""%s""","คุณได้สร้าง Preset ""%s"" สำเร็จแล้ว"
TEXTCLIENT_HOUSINGPRESETS_EXIST,You already have a preset with that name. Please use another name.,คุณมีชื่อ Preset ที่ตั้งไว้แล้ว กรุณาใช้ชื่ออื่น
TEXTCLIENT_UPGRADE_UNSAFE,Your item will be destroyed if the process fails. It is recommended to use the upgrade menu at the Armor shop. Are you sure you want to continue?,ไอเทมของคุณจะถูกทำลายหากกระบวนการล้มเหลว ขอแนะนำให้ใช้เมนูอัปเกรดในร้านชุดเกราะ คุณแน่ใจหรือไม่ว่าต้องการดำเนินการต่อ
TEXTCLIENT_HOUSEFURNITURE_TOOMUCH,You can't have more than %d props of this type.,คุณไม่สามารถมีของตกแต่งประเภทนี้มากกว่า %d รายการ
TEXTCLIENT_CTRL_SHIPDRIVE,The wheel is stuck... The ship seems to be uncontrollable for now.,พวงมาลัยติดขัด...ดูเหมือนเรือจะไม่สามารถควบคุมได้ในตอนนี้
TEXTCLIENT_HOUSINGPRESET_EXPIRED,Some things couldn't be placed because they are expired.,สิ่งของบางอย่างไม่สามารถวางได้ เนื่องจากหมดอายุแล้ว
TEXTCLIENT_REAPMONEY_RAINBOWRACE_REFUND,You received %s Penya as a refund from the Rainbow Race.,คุณได้รับเงินคืนจำนวน %s Penya จากการแข่งขัน Rainbow Race
TEXTCLIENT_HOUSINGPRESETS_MAXREACHED,You already reached the maximum unlockable slots for housing presets!,คุณปลดล็อคจำนวนช่อง Preset สูงสุดสำหรับบ้านแล้ว!
TEXTCLIENT_HOUSINGPRESETS_SUCCESS01,You can now have a maximum of %d housing presets!,คุณมี Preset บ้านเป็นจำนวนสูงสุดแล้วจาก %d แล้ว
TEXTCLIENT_HOUSING_NOSHOP,You can't open a private shop in houses!,เปิดร้านค้าส่วนตัวในบ้านไม่ได้!
TEXTCLIENT_HOUSING_NORETURNSCROLL,You cannot use a return scroll in houses!,คุณไม่สามารถใช้ return scroll ในบ้านได้!
TEXTCLIENT_RANDOMSCROLL_BEST,This item already has the best random stat possible.,ไอเท็มนี้มีค่าพลังสูงสุดเท่าที่จะเป็นไปได้แล้ว
TEXTCLIENT_DUNGEON_CUSTOM_OBJECTIVE,%d minute(s) remaining to %s,เหลืออีก %d นาที ที่จะ %s
TEXTCLIENT_RAINBOWRACE_BLINK,You cannot teleport during the rainbow race.,คุณไม่สามารถเทเลพอร์ตได้ในระหว่างการแข่งขัน Rainbow Race
TEXTCLIENT_RAINBOWRACE_DISQUALIFY,You have been disqualified from the race.,คุณถูกตัดสิทธิ์จากการแข่งขัน
TEXTCLIENT_RAINBOWRACE_PREANNOUNCE,The Rainbow Race will begin in 10 minutes! Register in Darken City.,การแข่งขัน Rainbow Race จะเริ่มในอีก 10 นาที! ลงทะเบียนที่เมือง Darken
TEXTCLIENT_BANK_EXTRABAG_USED,Bank is now expanded.,คลังขยายแล้ว
TEXTCLIENT_RAINBOWRACE_NOBOARD,You cannot enter the Rainbow Race because equipping the flying item failed.,You cannot enter the Rainbow Race because equipping the flying item failed.
TEXTCLIENT_EXTERNALLOGIN,Direct sign in is not available. Please sign in from the website.,ไม่สามารถลงชื่อโดยตรงได้ โปรดลงชื่อเข้าใช้จากเว็บไซต์
TEXTCLIENT_EVENTBUFF,%s is active!,%s ใช้งานแล้ว
TEXTCLIENT_STORAGEFULL,The bag is full.,กระเป๋าเต็ม
TEXTCLIENT_STORAGE_ARMOR,%s Armor Pack (%d/%d),%s แพ็คเกราะ (%d/%d)
TEXTCLIENT_STORAGE_ONE,You can only use one bag at a time.,คุณสามารถใช้งานกระเป๋าได้ทีละ 1 ครั้งเท่านั้น
TEXTCLIENT_MOTIONNOPVP,You cannot use this emote in a PvP area.,คุณไม่สามารถเล่น motion นี้ในพื้นที่ PvP ได้
TEXTCLIENT_ITEMPACK_UPGRADE_SUCCESS,Upgrade was successful.,อัพเกรดสำเร็จ
TEXTCLIENT_HOUSING_NOTENOUGH_PROP,You need more of that prop in order to place it.,คุณต้องมีของตกแต่ง มากกว่านี้จึงจะสามารถวางได้
TEXTCLIENT_HOUSING_NOTENOUGH_NPC,You need more of that npc in order to place it.,คุณต้องมี NPC มากขึ้นจึงจะวางได้
TEXTCLIENT_GUILDHOUSING_ARTIFACT_ATTACK_NOTAPPLY,You did not apply for this Artifact Battle.,คุณไม่ได้สมัครเข้าร่วมการศึกอาร์ติแฟกต์
TEXTCLIENT_GUILDHOUSING_ARTIFACT_REGISTER_NOGUILD,You need a guild to join the Artifact Battle!,คุณต้องมีกิลด์เพื่อเข้าร่วมศึกอาร์ติแฟกต์
TEXTCLIENT_GUILDHOUSING_ARTIFACT_REGISTER_NOPERMISSION,You need the guild housing privilege to register to the Artifact Battle.,คุณต้องได้รับอนุญาตจากกิลด์เพื่อลงทะเบียนเข้าร่วมศึกอาร์ติแฟกต์
TEXTCLIENT_GUILDHOUSING_ARTIFACT_REGISTER_NOGOLD,You need at least %d Penya to register to the Artifact Battle.,คุณต้องมี Penyas อย่างน้อย %d เพื่อลงทะเบียนศึกอาร์ติแฟกต์
TEXTCLIENT_GUILDHOUSING_ARTIFACT_REGISTER_ALREADYREGISTERED,Your guild is already registered to the Artifact Battle!,กิลด์ของคุณได้ลงทะเบียนศึกอาร์ติแฟกต์แล้ว!
TEXTCLIENT_GUILDHOUSING_ARTIFACT_REGISTER_SUCCESS,You have successfully registered for the next Artifact Battle. A %d Penya fee has been taken off your guild bank.,คุณลงทะเบียนเข้าร่วมศึกอาร์ติแฟกต์ครั้งต่อไปสำเร็จแล้ว และค่าสมัคร %d penyas ได้ถูกหักออกจากธนาคารกิลด์ของคุณแล้ว
TEXTCLIENT_GUILDHOUSING_ARTIFACT_CANCEL_SUCCESS,You successfully cancelled your application for the next Artifact Battle. The %d Penya fee has been deposited back into your guild bank.,คุณยกเลิกการเข้าร่วมศึกอาร์ติแฟกต์ครั้งต่อไปสำเร็จแล้ว และค่าสมัคร %d penyas ได้ถูกโอนคืนธนาคารกิลด์ของคุณแล้ว
TEXTCLIENT_GUILDHOUSING_ARTIFACT_CANCEL_STARTED,"The Artifact Battle has already started, you can't cancel your application!",ศึกอาร์ติแฟกต์ได้เริ่มต้นขึ้นแล้ว คุณไม่สามารถยกเลิกการสมัครของคุณได้!
TEXTCLIENT_GUILDHOUSING_ARTIFACT_REGISTER_NOBATTLE,There is no Artifact Battle this week. Please try again next week!,สัปดาห์นี้ไม่มีศึกอาร์ติแฟกต์ โปรดลองอีกครั้งในสัปดาห์หน้า!
TEXTCLIENT_HOUSING_NPC_GUILDHOUSE,You can only place a guild ship NPC here.,คุณสามารถวาง NPC บ้านกิลด์ได้ที่นี่เท่านั้น
TEXTCLIENT_EVENT_COLLECTION_WRONG_ITEM,This item cannot be used.,ไอเท็มนี้ไม่สามารถใช้ได้
TEXTCLIENT_EVENT_COLLECTION_SUBMIT_SUCCESS,Successfully submitted.,ยืนยันสำเร็จ
TEXTCLIENT_HOUSING_NPC_PLAYERHOUSE,You can only place a Personal House NPC here.,คุณสามารถวาง NPC บ้านส่วนตัวได้ที่นี่เท่านั้น
TEXTCLIENT_GUILDHOUSING_ARTIFACTPOS_TAKEN,This artifact spawn position is already taken by another guild.,ตำแหน่งการเกิดอาร์ติแฟกต์นี้ถูกกิลด์อื่นยึดครองไปแล้ว
TEXTCLIENT_HOUSEOBJECTS_TOOMUCH,You can't have more than %d props placed at the same time!,คุณไม่สามารถวางอุปกรณ์ประกอบฉากมากกว่า %d ชิ้นในเวลาเดียวกันได้!
TEXTCLIENT_ITEM_CANNOT_ROOT_QUEST,The %s can only be obtained while the %s is in progress.,The %s can only be obtained while the %s is in progress.
TEXTCLIENT_HOUSEDITION_INFO,"You can move props / npcs using edition menu. To quit that mode, press ESC.",คุณสามารถย้ายอุปกรณ์ประกอบฉาก/NPC ผ่านเมนูแก้ไข หากต้องการออกจากโหมดนี้ ให้กด ESC
TEXTCLIENT_GUILDHOUSING_ARTIFACTDESTROYED,Guild %s has destroyed Guild %s's artifact!,กิลด์ %s ได้ทำลายศึกอาร์ติแฟกต์ของกิลด์ %s แล้ว!
TEXTCLIENT_GUILDHOUSING_DISMISSED_1,The owner of this guild ship has dismantled the guild!,The owner of this guild ship has dismantled the guild!
TEXTCLIENT_GUILDHOUSING_DISMISSED_2,The guild ship's artifact has been destroyed. The ship is now unclaimed.,The guild ship's artifact has been destroyed. The ship is now unclaimed.
TEXTCLIENT_KALGASASSAULT_FAIL,Registration failed.,Registration failed.
TEXTCLIENT_KALGASASSAULT_FAIL_LEVEL,The registration is not possible due to low level.,The registration is not possible due to low level.
TEXTCLIENT_KALGASASSAULT_SUCCESS,You have successfully registered.,You have successfully registered.
TEXTCLIENT_KALGASASSAULT_ENTRY_FAILURE,Entry failed.,Entry failed.
TEXTCLIENT_KALGASASSAULT_CANNOT_FRIENDADD,You cannot add friends in the Kalgas Assault.,You cannot add friends in the Kalgas Assault.
TEXTCLIENT_KALGASASSAULT_CANNOT_PARTY,You cannot make a party in the Kalgas Assault.,You cannot make a party in the Kalgas Assault.
TEXTCLIENT_KALGASASSAULT_CANNOT_TRADE,You cannot trade in the Kalgas Assault.,You cannot trade in the Kalgas Assault.
TEXTCLIENT_KALGASASSAULT_NOTUSEITEM,You cannot use items in the Kalgas Assault.,You cannot use items in the Kalgas Assault.
TEXTCLIENT_TRANS_LOTTERY_KALGASASSAULT,You can't use the roulette in the Kalgas Assault.,You can't use the roulette in the Kalgas Assault.
TEXTCLIENT_KALGASASSAULT_NO_OUTWAR,You cannot use Blinkwings to escape the Kalgas Assault.,You cannot use Blinkwings to escape the Kalgas Assault.
TEXTCLIENT_GAME_KALGASASSAULT_NOTUSE,In Kalgas Assault,In Kalgas Assault
TEXTCLIENT_KALGAS_REVIVAL_USED_SILVERCOIN,You already use Silver Coin this game.,You already use Silver Coin this game.
TEXTCLIENT_KALGAS_REVIVAL_REQUIRE_SILVERCOIN,You require a Silver Coin.,You require a Silver Coin.
TEXTCLIENT_KALGAS_REVIVAL_REQUIRE_GOLDCOIN,You require Gold Coins.,You require Gold Coins.
TEXTCLIENT_KALGAS_REVIVAL_NOTENOUGH_GOLDCOIN,Not enough Gold Coins.,Not enough Gold Coins.
TEXTCLIENT_KALGAS_PLAY_SOON,The Kalgas Assault match will start soon.,The Kalgas Assault match will start soon.
TEXTCLIENT_KALGAS_FAIL_ENTER,Unable to enter the Kalgas Assault.,Unable to enter the Kalgas Assault.
TEXTCLIENT_KALGAS_REGISTRATION_NOTIFICATION,The Kalgas Assault is scheduled to take place. Register now!!,The Kalgas Assault is scheduled to take place. Register now!!
TEXTCLIENT_KALGAS_ENTER_NOTRANS,You cannot enter an Kalgas Assault while you are using a Trans item.,You cannot enter an Kalgas Assault while you are using a Trans item.
TEXTCLIENT_PARTYSKILL_NOTUSE,You cannot use party skills in this area.,You cannot use party skills in this area.
TEXTCLIENT_HOUSINGGUESTBOOK_COOLDOWN,Please wait a little before posting another guest book message.,Please wait a little before posting another guest book message.
TEXTCLIENT_HOUSINGTEMPLATE_PLAYERSIN,There are still some players in your house. You can't change the template until there's nobody left inside.,There are still some players in your house. You can't change the template until there's nobody left inside.
TEXTCLIENT_RAINBOWRACE_NOPENYA_TEAM,%s does not have enough Penya to apply for the Rainbow Race.,%s does not have enough Penya to apply for the Rainbow Race.
TEXTCLIENT_RAINBOWRACE_OTHER_ACTIONS,%s is during other actions.,%s is during other actions.
TEXTCLIENT_RAINBOWRACE_TEAM_DISTRIBUTION,Teams will be randomly matched after %d seconds,Teams will be randomly matched after %d seconds
TEXTCLIENT_RAINBOWRACE_TELEPORT_CLOSED,Teleportation is no longer available.,Teleportation is no longer available.
TEXTCLIENT_RAINBOWRACE_INVITATION_INPROGRESS,Team member invitations are in progress.,Team member invitations are in progress.
TEXTCLIENT_RAINBOWRACE_REGISTERED_USER,%s has already registered for the race.,%s has already registered for the race.
TEXTCLIENT_RAINBOWRACE_INVITED_USER,%s has already received an invitation.,%s has already received an invitation.
TEXTCLIENT_RAINBOWRACE_REGISTER_FAILED,Failed to register for the Rainbow Race.,Failed to register for the Rainbow Race.
TEXTCLIENT_RAINBOWRACE_CANNOT_APPLY,It's currently not possible to apply.,It's currently not possible to apply.
TEXTCLIENT_RAINBOWRACE_INVITATION_OFFLINE,You can only invite users who are online.,You can only invite users who are online.
TEXTCLIENT_RAINBOWRACE_INVITATION_CANCELED,The Rainbow Race team invitation has been canceled.,The Rainbow Race team invitation has been canceled.
TEXTCLIENT_RAINBOWRACE_INVITATION_REFUSED,%s has refused to invite.,%s has refused to invite.
TEXTCLIENT_KALGASASSAULT_FAIL_MASTER,You cannot play Kalgas Assault during the master quest.,You cannot play Kalgas Assault during the master quest.
TEXTCLIENT_ITEMOTHERPLAYER,The %s belongs to another player.,The %s belongs to another player.
TEXTCLIENT_CHAT_NO_TEAM,You are not a member of a team.,You are not a member of a team.
TEXTCLIENT_LOOTDISABLED,You cannot loot this item.,You cannot loot this item.
TEXTCLIENT_NO_DUEL_BET,The other player does not accept duel bets.,The other player does not accept duel bets.
TEXTCLIENT_REAPITEM_CNT,You received %dx %s.,You received %dx %s.
TEXTCLIENT_REAPITEM_SHORT_CNT,Received %dx %s,Received %dx %s
TEXTCLIENT_TELEPORTMENU,Teleport menu,Teleport menu
TEXTCLIENT_DUNGEON_REDUCED,Re-entry cooldown for %s has been reduced by %d minutes.,Re-entry cooldown for %s has been reduced by %d minutes.
TEXTCLIENT_DUNGEON_COOLDOWN_REDUCE_FAILURE,There is no dungeon where cooldown reduction is possible.,There is no dungeon where cooldown reduction is possible.
TEXTCLIENT_MAGIC_CLOCK_LIMIT,You've already used maximum count of Magic Clock,You've already used maximum count of Magic Clock
TEXTCLIENT_MAGIC_CLOCK_SHORT_TIME,Remaining cooldown for the instance dungeon is shorter than the item's effect. Are you sure you want to use the item?,Remaining cooldown for the instance dungeon is shorter than the item's effect. Are you sure you want to use the item?
TEXTCLIENT_CONTINENT_MINLEVEL,You must reach level %d to access this area.,You must reach level %d to access this area.
TEXTCLIENT_SUMMON_MINLEVEL,You cannot summon a player below level %d.,You cannot summon a player below level %d.
TEXTCLIENT_SUMMON_MINLEVELPARTY,You cannot summon %s because the level is below %d.,You cannot summon %s because the level is below %d.
TEXTCLIENT_COLLECT_GUEST,Guest Characters cannot equip this item. Please link an account.,Guest Characters cannot equip this item. Please link an account.
TEXTCLIENT_ACCOUNT_DELETED,Your account has been successfully deleted.,Your account has been successfully deleted.
TEXTCLIENT_ACCOUNT_DELETIONFAILED,Your password is invalid.,Your password is invalid.
TEXTCLIENT_NOT_ENOUGH_ITEM,Not enough %s.,Not enough %s.
TEXTCLIENT_CRAFTANNOUNCE,%s crafted %s!,%s crafted %s!
TEXTCLIENT_TRADE_DISTANCE,You cannot trade due to distance.,You cannot trade due to distance.
TEXTCLIENT_COUPON_ITEM_SUCCESS,The coupon has been submitted successfully. Please check your Post Box.,The coupon has been submitted successfully. Please check your Post Box.
TEXTCLIENT_COUPON_CASH_SUCCESS,The coupon has been submitted successfully. Please check in the Flyff Shop.,The coupon has been submitted successfully. Please check in the Flyff Shop.
TEXTCLIENT_COUPON_ALREADYUSED,Coupon has already been used.,Coupon has already been used.
TEXTCLIENT_COUPON_LIMITREACHED,The coupon usage limit has been reached.,The coupon usage limit has been reached.
TEXTCLIENT_COUPON_NOTFOUND,No coupon found with this code. Please try again.,No coupon found with this code. Please try again.
TEXTCLIENT_COUPON_INVALIDCODE,Invalid coupon code. Please try again.,Invalid coupon code. Please try again.
TEXTCLIENT_COUPON_LEVELTOOLOW,You need a higher level to redeem this coupon.,You need a higher level to redeem this coupon.
TEXTCLIENT_COUPONGIFT_MAIL_TITLE,Coupon Gift,Coupon Gift
TEXTCLIENT_COMBAT_NOTTRADE,You cannot trade during combat.,You cannot trade during combat.
TEXTCLIENT_EVENT_PREFIX,[Event],[Event]
TEXTCLIENT_ACCOUNTDISCONNECTED,Account %d disconnected.,Account %d disconnected.
TEXTCLIENT_ACCOUNTNOTEXIST,Account %d does not exist or is offline.,Account %d does not exist or is offline.
TEXTCLIENT_ACCOUNTDISCONNECTSELF,You cannot disconnect yourself.,You cannot disconnect yourself.
TEXTCLIENT_APP_SEARCHSHOP,Search Shop,Search Shop
TEXTCLIENT_PARTY_READY_ON,There is already a ready check in progress.,There is already a ready check in progress.
TEXTCLIENT_PIRATESHIP_APPEARS,There is a Pirate Ship above the Madrigal!!,There is a Pirate Ship above the Madrigal!!
TEXTCLIENT_PARTY_READY_LEADER,"Only the leader may start a ready check, and there is not one currently in progress.","Only the leader may start a ready check, and there is not one currently in progress."
TEXTCLIENT_THROWITEM_ERROR_15,It can only be used when the target is within 15 meters.,It can only be used when the target is within 15 meters.
TEXTCLIENT_THROWITEM_ERROR_TARGET,There is no target to use it on.,There is no target to use it on.
TEXTCLIENT_THROWITEM_ERROR_AREA,You cannot use it there.,You cannot use it there.
TEXTCLIENT_SEARCHSHOP_TPSELF,You cannot teleport to yourself.,You cannot teleport to yourself.
TEXTCLIENT_SEARCHSHOP_CLOSED,The shop has been closed.,The shop has been closed.
TEXTCLIENT_PVPMATCH_TEAM,Team ,Team 
TEXTCLIENT_PVPMATCH_MATCHEND_WINNER,Match has ended! Winner is %s!,การแข่งสิ้นสุด! ผู้ชนะคือ %s!
TEXTCLIENT_PVPMATCH_MATCHEND_NOWINNER,Match has ended! There was no winner this time!,การแข่งสิ้นสุด! ยังไม่มีผู้ชนะตอนนี้!
TEXTCLIENT_PVPMATCH_CANTTELEPORT,You can't teleport in the match anymore. Match has ended.,You can't teleport in the match anymore. Match has ended.
TEXTCLIENT_PVPMATCH_NOOPPONENT,"No opponent joined! Match will then end, giving you the victory!",ไม่มีคู่แข่งเข้าร่วม! การแข่งสิ้นสุดและถือว่าคุณเป็นผู้ชนะ!
TEXTCLIENT_PVPMATCH_NOOPPONENTWIN,No opponent was found for your match! We then considered your match as won!,ไม่พบคู่แข่ง! เราพิจารณาให้คุณชนะในการแข่งรอบนี้!
TEXTCLIENT_PVPMATCH_KILLNOTIFICATION,[%s] %s killed [%s] %s!,[%s] %s ถูกสังหารโดย [%s] %s!
TEXTCLIENT_PVPMATCH_KILLNOTIFICATION_KILLINGSPREE_STOP,[%s] %s killed [%s] %s and stopped his killing spree!,[%s] %s killed [%s] %s and stopped his killing spree!
