Key,English,Russian
PROPMOVER_TXT_400268,Purple Butterflies,Фиолетовые бабочки
PROPMOVER_TXT_400269,Green Butterflies,Зеленые бабочки
PROPMOVER_TXT_400270,Pink Butterflies,Розовые бабочки
PROPMOVER_TXT_400271,Red Butterflies,Красные бабочки
PROPMOVER_TXT_400272,White Butterflies,Белые бабочки
PROPMOVER_TXT_400273,Black Butterflies,Черные бабочки
PROPMOVER_TXT_400274,Green DJ Froggy,Зеленый диджей Фрогги
PROPMOVER_TXT_400275,Red DJ Froggy,Красный диджей Фрогги
PROPMOVER_TXT_400276,Purple DJ Froggy,Фиолетовый диджей Фрогги
PROPMOVER_TXT_400277,Pink DJ Froggy,Розовый диджей Фрогги
PROPMOVER_TXT_400278,Cyan DJ Froggy,Голубой диджей Фрогги
PROPMOVER_TXT_400279,Blue DJ Froggy,Синей диджей Фрогги
PROPMOVER_TXT_400280,Black DJ Froggy,Черный диджей Фрогги
PROPMOVER_TXT_400281,Lord Demian,Лорд Демиан
PROPMOVER_TXT_400282,Lord Mushpang,Лорд Сыробежка
PROPMOVER_TXT_400283,Yellow Junior Banana Hero,Желтый юный банановый герой
PROPMOVER_TXT_400284,Purple Junior Banana Hero,Фиолетовый юный банановый герой
PROPMOVER_TXT_400285,Orange Junior Banana Hero,Оранжевый юный банановый герой
PROPMOVER_TXT_400286,Blue Junior Banana Hero,Синей юный банановый герой
PROPMOVER_TXT_400287,Green Junior Banana Hero,Зеленый юный банановый герой
PROPMOVER_TXT_400288,Pink Junior Banana Hero,Розовый юный банановый герой
PROPMOVER_TXT_400289,White Junior Banana Hero,Белый юный банановый герой
PROPMOVER_TXT_400290,Lord Zenma,Лорд Нетопырь
PROPMOVER_TXT_400291,[Event] Pirate ship,[События] Пиратский корабль
PROPMOVER_TXT_400292,Shadowirs,Теневой колдун
PROPMOVER_TXT_400293,Captain Shadowirs,Капитан теневой колдун
PROPMOVER_TXT_400294,Giant Shadowirs,Гигантский теневой колдун
PROPMOVER_TXT_400295,Small Skelmaw,Маленькая скелетная пасть
PROPMOVER_TXT_400296,Skelmaw,Скелетная пасть
PROPMOVER_TXT_400297,Captain Skelmaw,Капитан Скелетная пасть
PROPMOVER_TXT_400298,Giant Skelmaw,Гигантская скелетная пасть
PROPMOVER_TXT_400299,Alchemy Desk,Алхимический стол
PROPMOVER_TXT_400300,Hearth,Котелок
PROPMOVER_TXT_400301,Carpentry Workspace,Рабочее место плотника
PROPMOVER_TXT_400302,Smithing Workspace,Рабочее место кузнеца
PROPMOVER_TXT_400303,Wandering Merchant,Бродячий торговец
PROPMOVER_TXT_400304,Small Maleficar,Маленький злоумышленник
PROPMOVER_TXT_400305,Maleficar,Злоумышленник
PROPMOVER_TXT_400306,Captain Maleficar,Капитан злоумышленник
PROPMOVER_TXT_400307,Giant Maleficar,Гигантский злоумышленник
PROPMOVER_TXT_400308,Small Cursed Warden,Маленький проклятый страж
PROPMOVER_TXT_400309,Cursed Warden,Проклятый страж
PROPMOVER_TXT_400310,Captain Cursed Warden,Капитан проклятый страж
PROPMOVER_TXT_400311,Giant Cursed Warden,Гигантский проклятый страж
PROPMOVER_TXT_400312,Small Shadowirs,Маленький теневой колдун
PROPMOVER_TXT_400313,Great Shadowirs,Огромный теневой колдун
PROPMOVER_TXT_400314,Great Skelmaw,Огромная скелетная пасть
PROPMOVER_TXT_400315,Great Maleficar,Огромный злоумышленник
PROPMOVER_TXT_400316,Great Cursed Warden,Огромный проклятый страж
PROPMOVER_TXT_400317,Cyan Gloomie,Голубой мрачный
PROPMOVER_TXT_400318,Green Gloomie,Зеленый мрачный
PROPMOVER_TXT_400319,Blue Gloomie,Синей мрачный
PROPMOVER_TXT_400320,Purple Gloomie,Фиолетовый мрачный
PROPMOVER_TXT_400321,Red Gloomie,Красный мрачный
PROPMOVER_TXT_400322,Gray Gloomie,Серый мрачный
PROPMOVER_TXT_400323,Blue Medieval Horse,Синяя средневековая лошадь
PROPMOVER_TXT_400324,Purple Medieval Horse,Фиолетовая средневековая лошадь
PROPMOVER_TXT_400325,Cyan Medieval Horse,Голубая средневековая лошадь
PROPMOVER_TXT_400326,Green Medieval Horse,Зеленая средневековая лошадь
PROPMOVER_TXT_400327,Red Medieval Horse,Красная средневековая лошадь
PROPMOVER_TXT_400328,Black Medieval Horse,Черная средневековая лошадь
PROPMOVER_TXT_400329,Captain Luminfin,Капитан люминеф
PROPMOVER_TXT_400330,[Depths Guardian] Bunyip,[Хранитель глубин] Буньип
PROPMOVER_TXT_400331,[Depths Queen] Nereid,[Королева глубин] Нереида
PROPMOVER_TXT_400332,Sovann,Сованн
PROPMOVER_TXT_400333,[Shade Lieutenant] Kriton,[Тень лейтенанта] Критон
PROPMOVER_TXT_400334,Dreadfin,Ужасный плавник
PROPMOVER_TXT_400335,Captain Dreadfin,Капитан ужасный плавник
PROPMOVER_TXT_400336,Dreadscale,Ужасная рыба
PROPMOVER_TXT_400337,Captain Dreadscale,Капитан ужасная рыба
PROPMOVER_TXT_400338,Luminfin,Люминеф
PROPMOVER_TXT_400339,Hyuna,Хуйня
PROPMOVER_TXT_400350,[Event] Christmas Aibatt,[События] Рождествый сглаз
PROPMOVER_TXT_400351,Blue Cobra,Голубая кобра
PROPMOVER_TXT_400340,Red Christmas Gingy,Красный рождественский пряник
PROPMOVER_TXT_400341,Green Christmas Gingy,Зеленый рождественский пряник
PROPMOVER_TXT_400342,Pink Christmas Gingy,Розовый рождественский пряник
PROPMOVER_TXT_400343,Orange Christmas Gingy,Оранжевый рождественский пряник
PROPMOVER_TXT_400344,Purple Christmas Gingy,Фиолетовый рождественский пряник
PROPMOVER_TXT_400345,Blue Christmas Gingy,Синей рождественский пряник
PROPMOVER_TXT_400352,Green Little Snaky,Зеленая маленькая змейка
PROPMOVER_TXT_400353,Purple Little Snaky,Фиолетовая маленькая змейка
PROPMOVER_TXT_400354,Pink Little Snaky,Розовая маленькая змейка
PROPMOVER_TXT_400355,Blue Little Snaky,Синея маленькая змейка
PROPMOVER_TXT_400356,Red Little Snaky,Красная маленькая змейка
PROPMOVER_TXT_400357,Emerald Little Snaky,Изумрудная маленькая змейка
PROPMOVER_TXT_400358,Black Little Snaky,Черная маленькая змейка
PROPMOVER_TXT_400359,Purple Frostpaw,Фиолетовая ледяная лапа
PROPMOVER_TXT_400360,Yellow Frostpaw,Желтая ледяная лапа
PROPMOVER_TXT_400361,Blue Frostpaw,Синея ледяная лапа
PROPMOVER_TXT_400362,Green Frostpaw,Зеленая ледяная лапа
PROPMOVER_TXT_400363,Pink Frostpaw,Розовая ледяная лапа
PROPMOVER_TXT_400364,Red Frostpaw,Красная ледяная лапа
PROPMOVER_TXT_400365,White Frostpaw,Белая ледяная лапа
PROPMOVER_TXT_400366,Black Frostpaw,Черная ледяная лапа
PROPMOVER_TXT_400367,Red Roaryen,Красный ревун
PROPMOVER_TXT_400368,Purple Roaryen,Фиолетовый ревун
PROPMOVER_TXT_400369,Blue Roaryen,Синея ревун
PROPMOVER_TXT_400370,Green Roaryen,Зеленый ревун
PROPMOVER_TXT_400371,White Roaryen,Белый ревун
PROPMOVER_TXT_400372,Black Roaryen,Черный ревун
PROPMOVER_TXT_001236,Mechamochi,Мехамочи
PROPMOVER_TXT_001237,[Event] Clockworks,[События] Часовой механизм
PROPMOVER_TXT_001238,Baby Pang,Крошка пингвин
PROPMOVER_TXT_400373,Lord Mothbee,Лорд мухаон
PROPMOVER_TXT_400374,Lord Zendros,Лорд призор
PROPMOVER_TXT_400375,Lord Dumb Bull,Лорд быказа-рогаза
PROPMOVER_TXT_400376,Lord Totemia,Лорд истукан
PROPMOVER_TXT_400377,Lord Flybrigen,Лорд хвостокол
PROPMOVER_TXT_400378,Lord Neparuba,Лорд комарищ
PROPMOVER_TXT_400379,Lord Rockepeller,Лорд пропеллац
PROPMOVER_TXT_400380,Lord Longwing,Лорд длиннокрыл
PROPMOVER_TXT_400381,Lord Shuhamma,Лорд молотоход
PROPMOVER_TXT_400382,Lord Watangka,Лорд ватангка
PROPMOVER_TXT_400383,Lord Fafnir,Лорд фафнир
PROPMOVER_TXT_400384,Lord Gorruda,Лорд злокрыл
PROPMOVER_TXT_400385,Lord Mammoth,Лорд мамонт
PROPMOVER_TXT_400386,Ghost of the Forgotten Lord,Призрак забытого лорда
PROPMOVER_TXT_400387,Lord Augu,Лорд аугу
PROPMOVER_TXT_400388,Overlord Kraken,Повелитель ктулху
PROPMOVER_TXT_400389,Lord Dorian,Лорд рыбка дориана
PROPMOVER_TXT_400390,Lord Okean,Лорд жижа
PROPMOVER_TXT_400391,Lord Naga,Лорд нага
PROPMOVER_TXT_400392,Overlord Naga,Повелитель нага
PROPMOVER_TXT_400393,Overlord Meral,Повелитель пират
PROPMOVER_TXT_400394,Lord Tigar,Лорд тигр
PROPMOVER_TXT_400395,Pink Guardian Easter Bunny,Розовый пасхальный кролик-хранитель
PROPMOVER_TXT_400396,Green Guardian Easter Bunny,Зеленый пасхальный кролик-хранитель
PROPMOVER_TXT_400397,Blue Guardian Easter Bunny,Синей пасхальный кролик-хранитель
PROPMOVER_TXT_400398,Orange Guardian Easter Bunny,Оранжевый пасхальный кролик-хранитель
PROPMOVER_TXT_400399,Purple Guardian Easter Bunny,Фиолетовый пасхальный кролик-хранитель
PROPMOVER_TXT_400400,Dark Guardian Easter Bunny,Черный пасхальный кролик-хранитель
PROPMOVER_TXT_400401,Lord Yetti,Лорд йети
PROPMOVER_TXT_400402,Purple Pawsy,Фиолетовая лапочка
PROPMOVER_TXT_400403,Red Pawsy,Красная лапочка
PROPMOVER_TXT_400404,Green Pawsy,Зеленая лапочка
PROPMOVER_TXT_400405,Blue Pawsy,Синея лапочка
PROPMOVER_TXT_400406,Magenta Pawsy,Пурпурная лапоча
PROPMOVER_TXT_400407,Lavender Pawsy,Лавандовая лапочка
PROPMOVER_TXT_400408,Pink Pawsy,Розовая лапочка
PROPMOVER_TXT_400409,Gray Pawsy,Серая лапочка
PROPMOVER_TXT_400410,Orange Flumos,Оранжевый фалос
PROPMOVER_TXT_400411,Purple Flumos,Фиолетовый фалос
PROPMOVER_TXT_400412,Red Flumos,Красный фалос
PROPMOVER_TXT_400413,Blue Flumos,Синей фалос
PROPMOVER_TXT_400414,Green Flumos,Зеленый фалос
PROPMOVER_TXT_400415,Yellow Flumos,Желтый фалос
PROPMOVER_TXT_400416,White Flumos,Белый фалос
PROPMOVER_TXT_400417,Black Flumos,Черный фалос
PROPMOVER_TXT_400418,Wounded Revolutionary,Раненый революционер
PROPMOVER_TXT_400419,Yellow Breezy,Желтый ветерок
PROPMOVER_TXT_400420,Purple Breezy,Фиолетовый ветерок
PROPMOVER_TXT_400421,Blue Breezy,Синей ветерок
PROPMOVER_TXT_400422,Pink Breezy,Розовый ветерок
PROPMOVER_TXT_400423,White Breezy,Белый ветерок
PROPMOVER_TXT_400424,Black Breezy,Черный ветерок
PROPMOVER_TXT_400425,Blue Pawsh,Синея лапка
PROPMOVER_TXT_400426,Pink Pawsh,Розовая лапка
PROPMOVER_TXT_400427,Orange Pawsh,Оранжевая лапка
PROPMOVER_TXT_400428,Green Pawsh,Зеленая лапка
PROPMOVER_TXT_400429,Navy Pawsh,Военно-морская лапка
PROPMOVER_TXT_400430,Red Pawsh,Красная лапка
PROPMOVER_TXT_400431,Fortune Pang,Удачливый пингвин
PROPMOVER_TXT_400432,Orange Marshall,Оранжевый маршал
PROPMOVER_TXT_400433,Green Marshall,Зеленый маршал
PROPMOVER_TXT_400434,Cyan Marshall,Голубой маршал
PROPMOVER_TXT_400435,Purple Marshall,Фиолетовый маршал
PROPMOVER_TXT_400436,Red Marshall,Красный маршал
PROPMOVER_TXT_400437,Neon Marshall,Неоновый маршал
PROPMOVER_TXT_400438,Brown Strawy Jack,Коричневый соломенный джек
PROPMOVER_TXT_400439,Maroon Strawy Jack,Темно-бордовый соломенный джек
PROPMOVER_TXT_400440,Green Strawy Jack,Зеленый соломенный джек
PROPMOVER_TXT_400441,Purple Strawy Jack,Фиолетовый соломенный джек
PROPMOVER_TXT_400442,Olive Strawy Jack,Оливковый соломенный джек
PROPMOVER_TXT_400443,Blue Strawy Jack,Синей соломенный джек
PROPMOVER_TXT_400444,Black Strawy Jack,Черный соломенный джек
PROPMOVER_TXT_400445,White Strawy Jack,Белый соломенный джек
PROPMOVER_TXT_400446,[Event] Giant Mr. Pumpkin,[События] Гигантский мистер тыквер
PROPMOVER_TXT_400447,Green Frogzy,Зеленый лягушач
PROPMOVER_TXT_400448,Yellow Frogzy,Желтый лягушач
PROPMOVER_TXT_400449,Pink Frogzy,Розовый лягушач
PROPMOVER_TXT_400450,Purple Frogzy,Фиолетовый лягушач
PROPMOVER_TXT_400451,Cyan Frogzy,Голубой лягушач
PROPMOVER_TXT_400452,Mint Green Frogzy,Мятно-зеленый лягушач
PROPMOVER_TXT_400453,Black Frogzy,Черный лягушач
PROPMOVER_TXT_400454,White Frogzy,Белый лягушач
PROPMOVER_TXT_400455,Orange Whispero,Оранжевый шептун
PROPMOVER_TXT_400456,Yellow Whispero,Желтый шептун
PROPMOVER_TXT_400457,Pink Whispero,Розовый шептун
PROPMOVER_TXT_400458,Purple Whispero,Фиолетовый шептун
PROPMOVER_TXT_400459,Blue Whispero,Синей шептун
PROPMOVER_TXT_400460,Green Whispero,Зеленый шептун
PROPMOVER_TXT_400461,Black Whispero,Черный шептун
PROPMOVER_TXT_400462,White Whispero,Белый шептун
PROPMOVER_TXT_400463,Green Mecha Rabbit,Зеленый механический кролик
PROPMOVER_TXT_400464,Orange Mecha Rabbi,Оранжевый механический кролик
PROPMOVER_TXT_400465,Red Mecha Rabbit,Красный механический кролик
PROPMOVER_TXT_400466,Pink Mecha Rabbit,Розовый механический кролик
PROPMOVER_TXT_400467,Purple Mecha Rabbi,Фиолетовый механический кролик
PROPMOVER_TXT_400468,Blue Mecha Rabbit,Синей механический кролик
PROPMOVER_TXT_400469,Black Mecha Rabbit,Черный механический кролик
PROPMOVER_TXT_400470,White Mecha Rabbit,Белый механический кролик
PROPMOVER_TXT_400471,Hellhound,Адский пес
PROPMOVER_TXT_500001,Kanrang,Канрак
PROPMOVER_TXT_500002,Mewrang,Меврак
PROPMOVER_TXT_500003,Relgantus,Реликтус
PROPMOVER_TXT_500004,Huntrang,Хантранг
PROPMOVER_TXT_500005,Mawrang,Маврак
PROPMOVER_TXT_500006,Cheirang,Ширра
PROPMOVER_TXT_500007,Bato,Бато
PROPMOVER_TXT_500008,Ralbadan,Ралбадан
PROPMOVER_TXT_500009,Miorang,Миорак
PROPMOVER_TXT_500010,Ruidan,Руидан
PROPMOVER_TXT_500011,Weevs,Долгоносик
PROPMOVER_TXT_500012,Small Hundur Sharpfoot,Маленький хундур остроногий
PROPMOVER_TXT_500013,Hundur Sharpfoot,Хундур остроногий
PROPMOVER_TXT_500014,Captain Hundur Sharpfoot,Капитан хундур остроногий
PROPMOVER_TXT_500015,Giant Hundur Sharpfoot,Гигантский хундур остроногий
PROPMOVER_TXT_500016,Violet Hundur Sharpfoot,Лиловый хундур остроногий
PROPMOVER_TXT_500017,Small Samoset,Маленький самосет
PROPMOVER_TXT_500018,Samoset,Самосет
PROPMOVER_TXT_500019,Captain Samoset,Капитан самосет
PROPMOVER_TXT_500020,Giant Samoset,Гиганткий самосет
PROPMOVER_TXT_500021,Violet Samoset,Лиловый самосет
PROPMOVER_TXT_500022,Small Kyouchish,Маленький кючишек 
PROPMOVER_TXT_500023,Kyouchish,Кючишек
PROPMOVER_TXT_500024,Captain Kyouchish,Капитан кючишек
PROPMOVER_TXT_500025,Giant Kyouchish,Гигантский кючишек
PROPMOVER_TXT_500026,Violet Kyouchish,Лиловый кючишек
PROPMOVER_TXT_500027,Small Kanonicus,Маленький каноникусов
PROPMOVER_TXT_500028,Kanonicus,каноникусов
PROPMOVER_TXT_500029,Captain Kanonicus,Капитан каноникусов
PROPMOVER_TXT_500030,Giant Kanonicus,Гигантский каноникусов
PROPMOVER_TXT_500031,Violet Kanonicus,Лиловый каноникусов
PROPMOVER_TXT_500032,Small Mage Redcloud,Маленький маг красное-облако
PROPMOVER_TXT_500033,Mage Redcloud,Маг красное-облако
PROPMOVER_TXT_500034,Captain Mage Redcloud,Капитан маг красное-облако
PROPMOVER_TXT_500035,Giant Mage Redcloud,Гигантский маг красное-облако
PROPMOVER_TXT_500036,Violet Mage Redcloud,Лиловый маг красное-облако
PROPMOVER_TXT_500037,Small Taiaha,Маленький тайаха
PROPMOVER_TXT_500038,Taiaha,Тайаха
PROPMOVER_TXT_500039,Captain Taiaha,Капитан тайаха
PROPMOVER_TXT_500040,Giant Taiaha,Гигантский тайаха
PROPMOVER_TXT_500041,Violet Taiaha,Лиловый тайаха
PROPMOVER_TXT_500042,Small Hellhound,Маленький адский пес
PROPMOVER_TXT_500043,Hellhound,Адский пес
PROPMOVER_TXT_500044,Captain Hellhound,Капитан адский пес
PROPMOVER_TXT_500045,Giant Hellhound,Гигантский адский пес
PROPMOVER_TXT_500046,Violet Hellhound,Лиловый адский пес
PROPMOVER_TXT_500047,Chief Keokuk,Вождь Кеокук
PROPMOVER_TXT_500048,Monument of Death,Monument of Death
PROPMOVER_TXT_500049,[Twisted Soul] Orcus,[Скрученная душа] Оркус
PROPMOVER_TXT_500050,[Tormented Soul] Nergal,[Истерзанная душа] Нергал
PROPMOVER_TXT_500051,[Demonic Soul] Hel,[Демоническая душа] Хель
PROPMOVER_TXT_500052,[Perverted Soul] Morrigan,[Извращенная душа] Morrigan
PROPMOVER_TXT_500053,[Anguished Soul] Mara,[Измученная душа] Mara
PROPMOVER_TXT_500054,[Violent Soul] Ghed ,[Лиловая душа] Гед
PROPMOVER_TXT_500055,[God of Death] Ankou,[Бог смерти] Анку
PROPMOVER_TXT_500056,[God of Death] Blazing Ankou,[Бог смерти] Пылающий Анку
PROPMOVER_TXT_500057,[God of Death] Demonic Ankou,[Бог смерти] Демонический Анку
PROPMOVER_TXT_500058,[Elder] Traitus,[Старший] Предатель
PROPMOVER_TXT_500059,Asylum Guard,Охранник убежища
PROPMOVER_TXT_500060,Ankou,Анку
PROPMOVER_TXT_500061,Demonic Ankou,Демонический Анку
PROPMOVER_TXT_500062,Blue 2025 Thanksgiving Turkey,Голубая индейка на день благодарения 2025 года
PROPMOVER_TXT_500063,Red 2025 Thanksgiving Turkey,Красная индейка на день благодарения 2025 года
PROPMOVER_TXT_500064,Green 2025 Thanksgiving Turkey,Зеленая индейка на день благодарения 2025 года
PROPMOVER_TXT_500065,Pink 2025 Thanksgiving Turkey,Розовая индейка на день благодарения 2025 года
PROPMOVER_TXT_500066,Black 2025 Thanksgiving Turkey,Черная индейка на день благодарения 2025 года
PROPMOVER_TXT_500067,White 2025 Thanksgiving Turkey,Белая индейка на день благодарения 2025 года
PROPMOVER_TXT_500068,Red Baby Horse,Красный жеребенок
PROPMOVER_TXT_500069,Cyan Shiki Paws,Голубые лапы шики
PROPMOVER_TXT_500070,Green Shiki Paws,Зеленые лапы шики
PROPMOVER_TXT_500071,Purple Shiki Paws,Фиолетовые лапы шики
PROPMOVER_TXT_500072,Blue Shiki Paws,Синие лапы шики
PROPMOVER_TXT_500073,White Shiki Paws,Белые лапы шики
PROPMOVER_TXT_500074,Black Shiki Paws,Черные лапы шики
PROPMOVER_TXT_110170,[Event] Giant Hundur Sharpfoot,[Event] Giant Hundur Sharpfoot
PROPMOVER_TXT_110171,[Event] Giant Samoset,[Event] Giant Samoset
PROPMOVER_TXT_110172,[Event] Giant Kyouchish,[Event] Giant Kyouchish
PROPMOVER_TXT_110173,[Event] Giant Kanonicus,[Event] Giant Kanonicus
PROPMOVER_TXT_110174,[Event] Giant Mage Redcloud,[Event] Giant Mage Redcloud
PROPMOVER_TXT_110175,[Event] Small Samoset,[Event] Small Samoset
PROPMOVER_TXT_110176,[Event] Samoset,[Event] Samoset
PROPMOVER_TXT_110177,[Event] Small Kyouchish,[Event] Small Kyouchish
PROPMOVER_TXT_110178,[Event] Kyouchish,[Event] Kyouchish
PROPMOVER_TXT_110179,[Event] Small Kanonicus,[Event] Small Kanonicus
PROPMOVER_TXT_110180,[Event] Kanonicus,[Event] Kanonicus
PROPMOVER_TXT_110181,[Event] Small Mage Redcloud,[Event] Small Mage Redcloud
PROPMOVER_TXT_110182,[Event] Mage Redcloud,[Event] Mage Redcloud
PROPMOVER_TXT_110183,[Event] Small Taiaha,[Event] Small Taiaha
PROPMOVER_TXT_110184,[Event] Taiaha,[Event] Taiaha
PROPMOVER_TXT_110185,[Event] Chief Keokuk,[Event] Chief Keokuk
PROPMOVER_TXT_110186,Vroom,Vroom
PROPMOVER_TXT_110187,Red Horse,Red Horse
PROPMOVER_TXT_500075,Green Pawzer,Green Pawzer
PROPMOVER_TXT_500076,Blue Pawzer,Blue Pawzer
PROPMOVER_TXT_500077,Light Pawzer,Light Pawzer
PROPMOVER_TXT_500078,Cyan Pawzer,Cyan Pawzer
PROPMOVER_TXT_500079,Red Pawzer,Red Pawzer
PROPMOVER_TXT_500080,Dark Pawzer,Dark Pawzer
PROPMOVER_TXT_500081,US Muppet,US Muppet
PROPMOVER_TXT_500082,UK Muppet,UK Muppet
PROPMOVER_TXT_500083,DE Muppet,DE Muppet
PROPMOVER_TXT_500084,RU Muppet,RU Muppet
PROPMOVER_TXT_500085,CN Muppet,CN Muppet
PROPMOVER_TXT_500086,KR Muppet,KR Muppet
PROPMOVER_TXT_500087,MX Muppet,MX Muppet
PROPMOVER_TXT_500088,BR Muppet,BR Muppet
PROPMOVER_TXT_500089,TH Muppet,TH Muppet
PROPMOVER_TXT_500090,PH Muppet,PH Muppet
PROPMOVER_TXT_500091,JP Muppet,JP Muppet
PROPMOVER_TXT_500092,FR Muppet,FR Muppet
PROPMOVER_TXT_500093,Blue Pocket Shinobi,Blue Pocket Shinobi
PROPMOVER_TXT_500094,Red Pocket Shinobi,Red Pocket Shinobi
PROPMOVER_TXT_500095,Green Pocket Shinobi,Green Pocket Shinobi
PROPMOVER_TXT_500096,Violet Pocket Shinobi,Violet Pocket Shinobi
PROPMOVER_TXT_500097,Forest Pocket Shinobi,Forest Pocket Shinobi
PROPMOVER_TXT_500098,White Pocket Shinobi,White Pocket Shinobi
PROPMOVER_TXT_505001,[Forgotten] Small Drifter,[Forgotten] Small Drifter
PROPMOVER_TXT_505002,[Forgotten] Drifter,[Forgotten] Drifter
PROPMOVER_TXT_505003,[Forgotten] Captain Drifter,[Forgotten] Captain Drifter
PROPMOVER_TXT_505004,[Forgotten] Giant Drifter,[Forgotten] Giant Drifter
PROPMOVER_TXT_505005,[Forgotten] Great Drifter,[Forgotten] Great Drifter
PROPMOVER_TXT_505006,[Forgotten] Small Maiden,[Forgotten] Small Maiden
PROPMOVER_TXT_505007,[Forgotten] Maiden,[Forgotten] Maiden
PROPMOVER_TXT_505008,[Forgotten] Captain Maiden,[Forgotten] Captain Maiden
PROPMOVER_TXT_505009,[Forgotten] Giant Maiden,[Forgotten] Giant Maiden
PROPMOVER_TXT_505010,[Forgotten] Great Maiden,[Forgotten] Great Maiden
PROPMOVER_TXT_505011,[Forgotten] Small Reaver,[Forgotten] Small Reaver
PROPMOVER_TXT_505012,[Forgotten] Reaver,[Forgotten] Reaver
PROPMOVER_TXT_505013,[Forgotten] Captain Reaver,[Forgotten] Captain Reaver
PROPMOVER_TXT_505014,[Forgotten] Giant Reaver,[Forgotten] Giant Reaver
PROPMOVER_TXT_505015,[Forgotten] Great Reaver,[Forgotten] Great Reaver
PROPMOVER_TXT_505016,[Forgotten] Small Mystica,[Forgotten] Small Mystica
PROPMOVER_TXT_505017,[Forgotten] Mystica,[Forgotten] Mystica
PROPMOVER_TXT_505018,[Forgotten] Captain Mystica,[Forgotten] Captain Mystica
PROPMOVER_TXT_505019,[Forgotten] Giant Mystica,[Forgotten] Giant Mystica
PROPMOVER_TXT_505020,[Forgotten] Great Mystica,[Forgotten] Great Mystica
PROPMOVER_TXT_505021,[Forgotten] Small Anae,[Forgotten] Small Anae
PROPMOVER_TXT_505022,[Forgotten] Anae,[Forgotten] Anae
PROPMOVER_TXT_505023,[Forgotten] Captain Anae,[Forgotten] Captain Anae
PROPMOVER_TXT_505024,[Forgotten] Giant Anae,[Forgotten] Giant Anae
PROPMOVER_TXT_505025,[Forgotten] Great Anae,[Forgotten] Great Anae
PROPMOVER_TXT_505026,[Forgotten] Small Rifter,[Forgotten] Small Rifter
PROPMOVER_TXT_505027,[Forgotten] Rifter,[Forgotten] Rifter
PROPMOVER_TXT_505028,[Forgotten] Captain Rifter,[Forgotten] Captain Rifter
PROPMOVER_TXT_505029,[Forgotten] Giant Rifter,[Forgotten] Giant Rifter
PROPMOVER_TXT_505030,[Forgotten] Great Rifter,[Forgotten] Great Rifter
PROPMOVER_TXT_002058,Mushbro,Mushbro
PROPMOVER_TXT_002060,Blossom,Blossom
PROPMOVER_TXT_002062,Oldroot,Oldroot
PROPMOVER_TXT_002064,Minimusha,Minimusha
PROPMOVER_TXT_002066,Lady Bloom,Lady Bloom
PROPMOVER_TXT_002068,Nightmyst,Nightmyst
PROPMOVER_TXT_002070,[Queen of Thorns] Entaness,[Queen of Thorns] Entaness
PROPMOVER_TXT_003058,Magma Mushbro,Magma Mushbro
PROPMOVER_TXT_003060,Icy Blossom,Icy Blossom
PROPMOVER_TXT_003062,Decaying Oldroot,Decaying Oldroot
PROPMOVER_TXT_003064,Venomous Minimusha,Venomous Minimusha
PROPMOVER_TXT_003066,Angelic Lady Bloom,Angelic Lady Bloom
PROPMOVER_TXT_003067,[Eillun Farmer] Sprout,[Eillun Farmer] Sprout
PROPMOVER_TXT_003068,[Eillun Farmer] Thorn,[Eillun Farmer] Thorn
PROPMOVER_TXT_003069,[Eillun Farmer] Dr.Root,[Eillun Farmer] Dr.Root
PROPMOVER_TXT_003070,Baby Okean,Baby Okean
PROPMOVER_TXT_500175,Condemned Fefern,Condemned Fefern
PROPMOVER_TXT_500176,Condemned Wagsaac,Condemned Wagsaac
PROPMOVER_TXT_500177,Condemned Mr. Pumpkin,Condemned Mr. Pumpkin
PROPMOVER_TXT_500178,Condemned Gigglebox,Condemned Gigglebox
PROPMOVER_TXT_500179,Condemned Hobo,Condemned Hobo
PROPMOVER_TXT_500180,Condemned Cardpuppet,Condemned Cardpuppet
PROPMOVER_TXT_500181,Condemned Basque,Condemned Basque
PROPMOVER_TXT_500182,Condemned Leyena,Condemned Leyena
PROPMOVER_TXT_500183,Condemned Steel Knight,Condemned Steel Knight
PROPMOVER_TXT_500184,Condemned Volt,Condemned Volt
PROPMOVER_TXT_500185,Condemned Garbagespider,Condemned Garbagespider
PROPMOVER_TXT_500186,Condemned Greemong,Condemned Greemong
PROPMOVER_TXT_500187,Condemned Hoppre,Condemned Hoppre
PROPMOVER_TXT_500188,Condemned Iren,Condemned Iren
PROPMOVER_TXT_500189,Condemned Watangka,Condemned Watangka
PROPMOVER_TXT_500190,Condemned Luia,Condemned Luia
PROPMOVER_TXT_500191,Condemned Shuhamma,Condemned Shuhamma
PROPMOVER_TXT_500192,Condemned Glaphan,Condemned Glaphan
PROPMOVER_TXT_500193,Condemned Medumet,Condemned Medumet
PROPMOVER_TXT_210000,Primal Warlord Caveman Chief,Primal Warlord Caveman Chief
PROPMOVER_TXT_210001,Forsaken Temple Guardian,Forsaken Temple Guardian
PROPMOVER_TXT_210002,Abyssal Great Kraken,Abyssal Great Kraken
PROPMOVER_TXT_210003,Abyssal Kraken Spawn,Abyssal Kraken Spawn
PROPMOVER_TXT_210004,Cursed Pyramid Guardian,Cursed Pyramid Guardian
PROPMOVER_TXT_210005,Corrupted Crystal Demon Lord,Corrupted Crystal Demon Lord
