Key,English,Russian
ACHIEVEMENT_USE_MEATSALAD_TITLE,Omnivore,Всеядный
ACHIEVEMENT_USE_GRATIN_NAME,Gratin,Запеканка
ACHIEVEMENT_USE_GRATIN_DESC,"Eat 200,000 Gratins.",Съесть 200.000 порций запеканки.
ACHIEVEMENT_USE_GRATIN_TITLE,Shattered,Разрушенный
ACHIEVEMENT_USE_SEAFOODPIZZA_NAME,Seafood Pizza,Рыбная пицца
ACHIEVEMENT_USE_SEAFOODPIZZA_DESC,"Eat 200,000 Seafood Pizzas.",Съесть 200.000 рыбных пицц.
ACHIEVEMENT_USE_SEAFOODPIZZA_TITLE,Salty,Соленый
ACHIEVEMENT_USE_ORANGEJUICE_NAME,Orange Juice,Апельсиновый сок
ACHIEVEMENT_USE_ORANGEJUICE_DESC,"Drink 200,000 Cups of Orange Juice.",Выпейте 200 000 чашек апельсинового сока.
ACHIEVEMENT_USE_ORANGEJUICE_TITLE,Juicy,Сочный
ACHIEVEMENT_USE_STRAWBERRYSHAKE_NAME,Strawberry Shake,Клубничный коктейль
ACHIEVEMENT_USE_STRAWBERRYSHAKE_DESC,"Eat 200,000 Strawberry Shakes.",Выпить 200.000 клубничных коктейлей.
ACHIEVEMENT_USE_STRAWBERRYSHAKE_TITLE,Sweetheart,Возлюбленная
ACHIEVEMENT_USE_PINEAPPLECONE_NAME,Pineapple Cone,Ананасовый десерт
ACHIEVEMENT_USE_PINEAPPLECONE_DESC,"Eat 200,000 Pineapple Cones.",Съесть 200.000 ананасовых десертов.
ACHIEVEMENT_USE_PINEAPPLECONE_TITLE,Fresh,Свежий
ACHIEVEMENT_USE_BANANAJUJUBAR_NAME,Banana Jujubar,Банан
ACHIEVEMENT_USE_BANANAJUJUBAR_DESC,"Eat 200,000 Banana Jujubars.",Съесть 200.000 бананов.
ACHIEVEMENT_USE_BANANAJUJUBAR_TITLE,Appealing,Привлекательный
ACHIEVEMENT_USE_FRUITJUICE_NAME,Fruit Juice,Фруктовый сок
ACHIEVEMENT_USE_FRUITJUICE_DESC,"Drink 200,000 Fruit Juices.",Выпейте 200 000 фруктовых соков.
ACHIEVEMENT_USE_FRUITJUICE_TITLE,Fruity,Фруктовый
ACHIEVEMENT_USE_FRUITICEWATER_NAME,Fruit Icewater,Фруктовая вода
ACHIEVEMENT_USE_FRUITICEWATER_DESC,"Eat 200,000 Fruit Icewaters.",Выпить 200.000 стаканов фруктовой воды.
ACHIEVEMENT_USE_FRUITICEWATER_TITLE,Cool,Прохладный
ACHIEVEMENT_USE_FRUITPARFAIT_NAME,Fruit Parfait,Фруктовый коктейль
ACHIEVEMENT_USE_FRUITPARFAIT_DESC,"Eat 200,000 Fruit Parfaits.",Выпить 200.000 фруктовых коктейлей.
ACHIEVEMENT_USE_FRUITPARFAIT_TITLE,Pure,Чистый
ACHIEVEMENT_USE_FRUITSHERBET_NAME,Fruit Sherbet,Шербет
ACHIEVEMENT_USE_FRUITSHERBET_DESC,"Eat 200,000 Fruit Sherbets.",Съесть 200.000 порций щербета.
ACHIEVEMENT_USE_FRUITSHERBET_TITLE,Icy,Ледяной
ACHIEVEMENT_USE_ICECREAMCAKE_NAME,Icecream Cake,Мороженое
ACHIEVEMENT_USE_ICECREAMCAKE_DESC,"Eat 200,000 Icecream Cakes.",Съесть 200.000 порций мороженого.
ACHIEVEMENT_USE_ICECREAMCAKE_TITLE,Chilled,Охлажденный
ACHIEVEMENT_USE_BISCUIT_NAME,Biscuit,Печенье
ACHIEVEMENT_USE_BISCUIT_DESC,"Eat 200,000 Biscuits.",Съесть 200.000 печенек.
ACHIEVEMENT_USE_BISCUIT_TITLE,Baker,Пекарь
ACHIEVEMENT_USE_CORAL_ISLAND_CURRY_NAME,Coral Island Curry,Карри с Кораллового острова
ACHIEVEMENT_USE_CORAL_ISLAND_CURRY_DESC,"Eat 50,000 Coral Island Curries.",Съешьте 50 000 карри с Кораллового острова.
ACHIEVEMENT_USE_CORAL_ISLAND_CURRY_TITLE,Saucy,Дерзкий
ACHIEVEMENT_USE_FRUIT_PUNCH_NAME,Fruit Punch,Пунш
ACHIEVEMENT_USE_FRUIT_PUNCH_DESC,"Eat 200,000 Fruit Punch.",Съешьте 200 000 фруктовых пуншей.
ACHIEVEMENT_USE_FRUIT_PUNCH_TITLE,Punta Cana,Пунта-Кана
ACHIEVEMENT_USE_TUNASUSHI_NAME,Tuna Sushi,Суши с тунцом
ACHIEVEMENT_USE_TUNASUSHI_DESC,"Eat 200,000 Tuna Sushi.",Съешьте 200 000 суши с тунцом.
ACHIEVEMENT_USE_TUNASUSHI_TITLE,Soy Sauce,Соевый соус
ACHIEVEMENT_STAT_STRENGTH_NAME,Strength,Сила
ACHIEVEMENT_STAT_STRENGTH_DESC,Get 253 BASE STR.,Получить 253 базовых очков СИЛ.
ACHIEVEMENT_STAT_STRENGTH_TITLE,Mighty,Могущественный
ACHIEVEMENT_STAT_STAMINA_NAME,Stamina,Выносливость
ACHIEVEMENT_STAT_STAMINA_DESC,Get 253 BASE STA.,Получить 253 базовых очков ВНС.
ACHIEVEMENT_STAT_STAMINA_TITLE,Immortal,Бессмертный
ACHIEVEMENT_STAT_DEXTERITY_NAME,Dexterity,Ловкость
ACHIEVEMENT_STAT_DEXTERITY_DESC,Get 253 BASE DEX.,Получить 253 базовых очков ЛВК.
ACHIEVEMENT_STAT_DEXTERITY_TITLE,Nimble,Проворный
ACHIEVEMENT_STAT_INTELLIGENCE_NAME,Intelligence,Интеллект
ACHIEVEMENT_STAT_INTELLIGENCE_DESC,Get 253 BASE INT.,Получить 253 базовых очков ИНТ.
ACHIEVEMENT_STAT_INTELLIGENCE_TITLE,Sage,Шалфей
ACHIEVEMENT_DAILY_PLAY_TIME_NAME,Daily Playtime,Ежедневное игровое время
ACHIEVEMENT_DAILY_PLAY_TIME_DESC,"Unlock rewards at 10, 20, 30, and 40 minutes of playtime. Resets daily at midnight.","Играйте 10, 20, 30 или 40 минут в течение дня в получайте награды. Сброс в полночь."
ACHIEVEMENT_DAILY_PLAY_TIME_LVL1,10 min,10 мин
ACHIEVEMENT_DAILY_PLAY_TIME_LVL2,20 min,20 мин
ACHIEVEMENT_DAILY_PLAY_TIME_LVL3,30 min,30 мин
ACHIEVEMENT_DAILY_PLAY_TIME_LVL4,40 min,40 мин
ACHIEVEMENT_CONNECTION_SERIES_NAME,Login Streak,Серия заходов в игру
ACHIEVEMENT_CONNECTION_SERIES_DESC,Log in on consecutive days to unlock increasing daily rewards. Missing a day resets the streak. Resets at midnight.,Заходите несколько дней подряд в получайте награды. Сброс в полночь.
ACHIEVEMENT_CONNECTION_SERIES_LVL1,Day 1,День 1
ACHIEVEMENT_CONNECTION_SERIES_LVL2,Day 2,День 2
ACHIEVEMENT_CONNECTION_SERIES_LVL3,Day 3,День 3
ACHIEVEMENT_CONNECTION_SERIES_LVL4,Day 4,День 4
ACHIEVEMENT_CONNECTION_SERIES_LVL5,Day 5,День 5
ACHIEVEMENT_TOTAL_CONNECTION_NAME,Login Rewards,Полное соединение
ACHIEVEMENT_TOTAL_CONNECTION_DESC,Unlock a reward for each day you log in.,Зайдите определенное количество раз и получайте награды.
ACHIEVEMENT_TOTAL_CONNECTION_LVL1,Day 1,День 1
ACHIEVEMENT_TOTAL_CONNECTION_LVL2,Day 2,День 2
ACHIEVEMENT_TOTAL_CONNECTION_LVL3,Day 3,День 3
ACHIEVEMENT_TOTAL_CONNECTION_LVL4,Day 4,День 4
ACHIEVEMENT_TOTAL_CONNECTION_LVL5,Day 5,День 5
ACHIEVEMENT_TOTAL_CONNECTION_LVL6,Day 6,День 6
ACHIEVEMENT_TOTAL_CONNECTION_LVL7,Day 7,День 7
ACHIEVEMENT_TOTAL_CONNECTION_LVL11,Day 8,День 8
ACHIEVEMENT_TOTAL_CONNECTION_LVL12,Day 9,День 9
ACHIEVEMENT_TOTAL_CONNECTION_LVL13,Day 10,День 10
ACHIEVEMENT_TOTAL_CONNECTION_LVL14,Day 11,День 11
ACHIEVEMENT_TOTAL_CONNECTION_LVL15,Day 12,День 12
ACHIEVEMENT_TOTAL_CONNECTION_LVL16,Day 13,День 13
ACHIEVEMENT_TOTAL_CONNECTION_LVL8,Day 14,День 14
ACHIEVEMENT_TOTAL_CONNECTION_LVL17,Day 15,День 15
ACHIEVEMENT_TOTAL_CONNECTION_LVL18,Day 16,День 16
ACHIEVEMENT_TOTAL_CONNECTION_LVL19,Day 17,День 17
ACHIEVEMENT_TOTAL_CONNECTION_LVL20,Day 18,День 18
ACHIEVEMENT_TOTAL_CONNECTION_LVL21,Day 19,День 19
ACHIEVEMENT_TOTAL_CONNECTION_LVL22,Day 20,День 20
ACHIEVEMENT_TOTAL_CONNECTION_LVL9,Day 21,День 21
ACHIEVEMENT_TOTAL_CONNECTION_LVL23,Day 22,День 22
ACHIEVEMENT_TOTAL_CONNECTION_LVL24,Day 23,День 23
ACHIEVEMENT_TOTAL_CONNECTION_LVL25,Day 24,День 24
ACHIEVEMENT_TOTAL_CONNECTION_LVL26,Day 25,День 25
ACHIEVEMENT_TOTAL_CONNECTION_LVL27,Day 26,День 26
ACHIEVEMENT_TOTAL_CONNECTION_LVL28,Day 27,День 27
ACHIEVEMENT_TOTAL_CONNECTION_LVL29,Day 28,День 28
ACHIEVEMENT_TOTAL_CONNECTION_LVL10,Day 30,День 29
ACHIEVEMENT_SKILL_RESURRECTION_NAME,Savior,Спаситель
ACHIEVEMENT_SKILL_RESURRECTION_DESC,"Resurrect 1,000 players.",Воскресите 1000 игроков.
ACHIEVEMENT_ALPHA_TESTER_NAME,Alpha Tester Reward,Награда альфа-тестера
ACHIEVEMENT_ALPHA_TESTER_DESC,A unique reward for players who participated in the FlyForFun.io Alpha Test in 2019!,"Уникальная награда для игроков, принявших участие в FlyForFun.io Альфа-тест в 2019 году!"
ACHIEVEMENT_ALPHA_TESTER_TITLE,Alpha Tester,Альфа-тестер
ACHIEVEMENT_BETA_TESTER_NAME,Beta Tester Reward,Награда бета-тестера
ACHIEVEMENT_BETA_TESTER_DESC,A unique reward for players who reached level 40 in Flyff Project M!,"Уникальная награда для игроков, достигших 40-го уровня в Flyff Project M!"
ACHIEVEMENT_BETA_TESTER_TITLE,Beta Tester,Бета-тестер
ACHIEVEMENT_HATCHING_EGG_NAME,Egg Hatcher,Устройство для выведения яиц
ACHIEVEMENT_HATCHING_EGG_DESC,Hatch 100 eggs.,Высиживает 100 яиц.
ACHIEVEMENT_HATCHING_EGG_TITLE,Master Hatcher,Мастер Инкубатор
ACHIEVEMENT_FLYFFIPEDIA_NAME,Flyffipedia Creator,Создатель Flyffipedia
ACHIEVEMENT_FLYFFIPEDIA_DESC,A unique reward for the player who created Flyffipedia. Thanks Swaight!,"Уникальная награда для игрока, создавшего Flyffipedia. Спасибо Swaight!"
ACHIEVEMENT_FLYFFIPEDIA_TITLE,Flyffipedia,Flyffipedia
ACHIEVEMENT_TRANSLATOR_NAME,Translator Reward,Вознаграждение переводчика
ACHIEVEMENT_TRANSLATOR_DESC,A unique reward for players who help translate the game.,"Уникальная награда для игроков, которые помогают создавать переводы игр."
ACHIEVEMENT_TRANSLATOR_TITLE,Translator,Переводчик
ACHIEVEMENT_MASTER60_NAME,Master 60 - 70,Мастер 60 - 70
ACHIEVEMENT_MASTER60_DESC,Complete the first Master Quest.,Завершите первый Мастер Квест
ACHIEVEMENT_MASTER70_NAME,Master 70 - 80,Мастер 70 - 80
ACHIEVEMENT_MASTER70_DESC,Complete the second Master Quest.,Завершите второй Мастер Квест
ACHIEVEMENT_MASTER80_NAME,Master 80 - 90,Мастер 80 - 90
ACHIEVEMENT_MASTER80_DESC,Complete the third Master Quest.,Завершите третий Мастер Квест
ACHIEVEMENT_MASTER90_NAME,Master 90 - 100,Мастер 90 - 100
ACHIEVEMENT_MASTER90_DESC,Complete the fourth Master Quest.,Завершите четвертый Мастер Квест
ACHIEVEMENT_MASTER100_NAME,Master 100 - 110,Мастер 100 - 110
ACHIEVEMENT_MASTER100_DESC,Complete the fifth Master Quest.,Завершите пятый Мастер Квест
ACHIEVEMENT_MASTER110_NAME,Master 110 - 120,Мастер 110 - 120
ACHIEVEMENT_MASTER110_DESC,Complete the final Master Quest.,Завершите последний Мастер Квест
ACHIEVEMENT_MASTER120_NAME,Hero,Герой
ACHIEVEMENT_MASTER120_NAME2,Hero 120 - 125,Герой 120 - 125
ACHIEVEMENT_MASTER120_DESC,Complete the first Hero Quest.,Завершите Герой Квест
ACHIEVEMENT_FWCPARTICIPANT_NAME,FWC Participant,FWC Участник
ACHIEVEMENT_FWCPARTICIPANT_DESC,Reach level 16 in the 2023 Flyff World Championship.,Достигните уровня 16 в Flyff Мировом чемпионате.
ACHIEVEMENT_FWCHERO_NAME,FWC Contender,FWC Contender
ACHIEVEMENT_FWCHERO_DESC,Reach level 120 in the 2023 Flyff World Championship.,Достигните уровня 120 в Flyff Мировом чемпионате.
ACHIEVEMENT_FWCPVPSECOND_NAME,FWC Arena 2nd,FWC Арена 2 место
ACHIEVEMENT_FWCPVPSECOND_DESC,Get second place in the 2023 Flyff World Championship PvP Competition.,Получите второе место в PvP-соревновании Flyff Мировом чемпионате.
ACHIEVEMENT_FWCPVPTHIRD_NAME,FWC Arena 3rd,FWC Арена 3 место
ACHIEVEMENT_FWCPVPTHIRD_DESC,Get third place in the 2023 Flyff World Championship PvP Competition.,Получите третье место в PvP-соревновании Flyff Мировом чемпионате.
ACHIEVEMENT_FWCPVPWINNER_NAME,FWC Arena Champion,FWC Арена Чемпион
ACHIEVEMENT_FWCPVPWINNER_DESC,Win the 2023 Flyff World Championship PvP Competition.,Выиграйте PvP Flyff Мировой чемпионат.
ACHIEVEMENT_FWCPVECHAMPION_NAME,FWC Colosseum Champion,FWC Колизей Чемпион
ACHIEVEMENT_FWCPVECHAMPION_DESC,Win the 2023 Flyff World Championship PvE Competition.,Выиграйте PvE Flyff Flyff Мировой чемпионат.
ACHIEVEMENT_FWCPVESECOND_NAME,FWC Colosseum 2nd,FWC Колизей 2 место
ACHIEVEMENT_FWCPVESECOND_DESC,Get second place in the 2023 Flyff World Championship PvE Competition.,Получите второе место в PvE-соревновании Flyff Мировом чемпионате.
ACHIEVEMENT_FWCPVETHIRD_NAME,FWC Colosseum 3rd,FWC Колизей 3 место
ACHIEVEMENT_FWCPVETHIRD_DESC,Get third place in the 2023 Flyff World Championship PvE Competition.,Получите третье место в PvE-соревновании Flyff Мировом чемпионате.
ACHIEVEMENT_ROULETTE_1,First Daily Login,Первое подключение
ACHIEVEMENT_ROULETTE_2,Play 2 hours,Играйте 2 часа
ACHIEVEMENT_ROULETTE_3,Play 4 hours,Играйте 4 часа
ACHIEVEMENT_ROULETTE_4,Play 6 hours,Играйте 6 часа
ACHIEVEMENT_ROULETTE_5,Play 8 hours,Играйте 8 часа
ACHIEVEMENT_ROULETTE_6,Play 10 hours,Играйте 10 часа
ACHIEVEMENT_ROULETTE_7,Play 12 hours,Играйте 12 часа
ACHIEVEMENT_ROULETTE_8,Play 14 hours,Играйте 14 часа
ACHIEVEMENT_ROULETTE_9,Play 16 hours,Играйте 16 часа
ACHIEVEMENT_ROULETTE_10,Play 18 hours,Играйте 18 часа
ACHIEVEMENT_ROULETTE_11,Play 20 hours,Играйте 20 часа
ACHIEVEMENT_ROULETTE_12,Play 22 hours,Играйте 22 часа
ACHIEVEMENT_RETURNING_TITLE,Homecoming Daily Login,Посещение встречи выпускников
ACHIEVEMENT_RETURNING_DESC,You haven't logged in for a long time! Log in every day to receive rewards! Welcome back!,Вы давно не заходили на сайт! Заходите каждый день и получайте награды! Спасибо за ваше присутствие.
ACHIEVEMENT_RAINBOWRACE_NAME,Rainbow Race Winner,Победитель радужной гонки
ACHIEVEMENT_RAINBOWRACE_DESC,A unique reward for those who win the Rainbow Race.,"Уникальная награда для тех, кто выиграет Радужную гонку."
ACHIEVEMENT_RAINBOWRACE_TITLE,Speed Demon,Демон скорости
ACHIEVEMENT_RAINBOWRACE_WINS_NAME,Rainbow Race Champion,Чемпион радужных гонок
ACHIEVEMENT_RAINBOWRACE_WINS_DESC,Unique rewards based on the number of Rainbow Race wins!,"Уникальные награды зависят от того, сколько побед в Радужный гонки вы сможете одержать!"
ACHIEVEMENT_MASTER110_TITLE,Master,Лидер
ACHIEVEMENT_DAILY_PLAY_TIME_PREMIUM_DESC,Use a Bonus Playtime Coupon (purchasable with fCoins) to unlock bonus rewards at each daily playtime milestone.,"Используйте FCoin, чтобы заработать дополнительные награды за посещаемость."
ACHIEVEMENT_TOTAL_CONNECTION_PREMIUM_NAME,Bonus Login Rewards,Комплект подключений
ACHIEVEMENT_TOTAL_CONNECTION_PREMIUM_DESC,"Use a Bonus Login Coupon (purchasable with fCoins) to unlock bonus rewards for each day you log in. After completion, you can use another coupon to start over.",Регистрируйтесь определенное количество раз в получайте премиальные вознаграждения.
ACHIEVEMENT_FWC_2024_BEGINNER_NAME,2024 FWC Beginner,2024 FWC Новичок
ACHIEVEMENT_FWC_2024_COMBATANT_NAME,2024 FWC Combatant,2024 FWC Участник боевых действий
ACHIEVEMENT_FWC_2024_COMBATANT_DESC,Reach level 60 in the 2024 Flyff World Championship.,Достигни 60-го уровня в чемпионате мира по Flyff .
ACHIEVEMENT_FWC_2024_VANQUISHER_NAME,2024 FWC Vanquisher,2024 FWC Победитель
ACHIEVEMENT_FWC_2024_VANQUISHER_DESC,Reach level 100 in the 2024 Flyff World Championship.,Достигни 100-го уровня в чемпионате мира по Flyff .
ACHIEVEMENT_FWC_2024_MASTER_NAME,2024 FWC Master,2024 FWC Мастер
ACHIEVEMENT_FWC_2024_MASTER_DESC,Reach level 160 in the 2024 Flyff World Championship.,Достигни 160-го уровня в чемпионате мира по Flyff .
ACHIEVEMENT_FWC_2024_EMPEROR_NAME,2024 FWC Emperor,2024 FWC Император
ACHIEVEMENT_FWC_2024_EMPEROR_DESC,Complete all Gear Exchanges in the 2024 Flyff World Championship.,Обеспечьте обмен всем снаряжением на чемпионате мира Flyff.
ACHIEVEMENT_COUPLE_FORM_01_NAME,Couple 1,Пара 1
ACHIEVEMENT_COUPLE_FORM_01_TITLE,Solo Escape,Побег в одиночку
ACHIEVEMENT_COUPLE_FORM_02_NAME,Couple 10,Пара 10
ACHIEVEMENT_COUPLE_FORM_02_TITLE,Experienced,Опытный
ACHIEVEMENT_COUPLE_FORM_03_NAME,Couple 100,Пара 100
ACHIEVEMENT_COUPLE_FORM_03_TITLE,Casanova,Казанова
ACHIEVEMENT_COUPLE_FORM_DESC,Find a partner and form a couple.,Найдите партнера и создайте пару.
ACHIEVEMENT_COUPLE_LEVEL_01_NAME,Couple Level 5,Пара 5-го уровня
ACHIEVEMENT_COUPLE_LEVEL_01_TITLE,Getting to Know,Знакомство с
ACHIEVEMENT_COUPLE_LEVEL_02_NAME,Couple Level 10,Пара 10-го уровня
ACHIEVEMENT_COUPLE_LEVEL_02_TITLE,Close Acquaintances,Близкие знакомые
ACHIEVEMENT_COUPLE_LEVEL_03_NAME,Couple Level 15,Пара 15-го уровня
ACHIEVEMENT_COUPLE_LEVEL_03_TITLE,Destined Couple,Предназначенная друг другу пара
ACHIEVEMENT_COUPLE_LEVEL_DESC,Raise your couple's level.,Повысьте уровень своей пары.
ACHIEVEMENT_COUPLE_DURATION_01_NAME,Couple Duration 100,Пара 100-го уровня
ACHIEVEMENT_COUPLE_DURATION_01_TITLE,100 Days of Love,100 дней любви
ACHIEVEMENT_COUPLE_DURATION_02_NAME,Couple Duration 200,Продолжительность пары 200 дней
ACHIEVEMENT_COUPLE_DURATION_02_TITLE,200 Days of Love,200 дней любви
ACHIEVEMENT_COUPLE_DURATION_03_NAME,Couple Duration 365,Продолжительность пары 365 дней
ACHIEVEMENT_COUPLE_DURATION_03_TITLE,365 Days of Love,365 дней любви
ACHIEVEMENT_COUPLE_DURATION_DESC,Remain in a couple relationship for a set number of consecutive days.,Поддерживайте связь со своим партнером в течение нескольких дней подряд.
ACHIEVEMENT_COUPLE_SKILL_NAME,Couple Skills,Навыки работы в паре
ACHIEVEMENT_COUPLE_SKILL_TITLE,Better Together,Лучше быть вместе
ACHIEVEMENT_COUPLE_SKILL_DESC,Use couple skills.,Используйте любые навыки пары.
ACHIEVEMENT_COUPLE_MOTION_01_NAME,Couple Emotes 100,Парные движения 100
ACHIEVEMENT_COUPLE_MOTION_01_TITLE,Like Bread and Butter,Как хлеб с маслом
ACHIEVEMENT_COUPLE_MOTION_02_NAME,Couple Emotes 1000,Парные движения 1000
ACHIEVEMENT_COUPLE_MOTION_02_TITLE,Great Couples Think Alike,Великие пары мыслят одинаково
ACHIEVEMENT_COUPLE_MOTION_03_NAME,Couple Emotes 10000,Парные движения 10000
ACHIEVEMENT_COUPLE_MOTION_03_TITLE,"One Mind, One Body","Один Разум, Одно Тело"
ACHIEVEMENT_COUPLE_MOTION_DESC,Use couple emotes.,Используйте любую пару скилов.
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_NAME,Great Success!,Большой успех!
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_TITLE01,Bonus Obtained,Полученный бонус
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_TITLE02,Bonus-full,Бонус-полный
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_DESC,Achieve a great success with a lifestyle skill.,Добейтесь большого успеха благодаря жизненному навыку.
ACHIEVEMENT_LIFE_MASTERY_POINTS_NAME,Earn mastery points.,Набирайте очки мастерства.
ACHIEVEMENT_LIFE_MASTERY_TITLE01,Lifestyle Beginner,Образ жизни Начинающий
ACHIEVEMENT_LIFE_MASTERY_TITLE02,Lifestyle Newbie,Образ жизни Новичок
ACHIEVEMENT_LIFE_MASTERY_TITLE03,Lifestyle Expert,Образ жизни Эксперт
ACHIEVEMENT_LIFE_MASTERY_TITLE04,Lifestyle Guru,Образ жизни Гуру
ACHIEVEMENT_LIFE_MASTERY_POINTS_DESC,Raise your Lifestyle mastery.,Повысьте свое мастерство ведения образа жизни.
ACHIEVEMENT_HERB_GATHERING_POINTS_NAME,Master of Herb Gathering,Мастер по сбору трав
ACHIEVEMENT_HERB_GATHERING_TITLE01,Newbie Gatherer,Собиратель новичков
ACHIEVEMENT_HERB_GATHERING_TITLE02,Gatherer,Собиратель
ACHIEVEMENT_HERB_GATHERING_TITLE03,Expert Gatherer,Эксперт-собиратель
ACHIEVEMENT_HERB_GATHERING_TITLE04,Master Gatherer,Мастер-собиратель
ACHIEVEMENT_HERB_GATHERING_POINTS_DESC,Raise your Herb Gathering mastery.,Повысьте свое мастерство в сборе трав.
ACHIEVEMENT_WOOD_CUTTING_POINTS_NAME,Master of Woodcutting,Мастер резьбы по дереву
ACHIEVEMENT_WOOD_CUTTING_TITLE01,Newbie Lumberjack,Начинающий лесоруб
ACHIEVEMENT_WOOD_CUTTING_TITLE02,Lumberjack,Начинающий лесоруб
ACHIEVEMENT_WOOD_CUTTING_TITLE03,Expert Lumberjack,Эксперт лесоруб
ACHIEVEMENT_WOOD_CUTTING_TITLE04,Master Lumberjack,Мастер лесоруб
ACHIEVEMENT_WOOD_CUTTING_POINTS_DESC,Raise your Woodcutting mastery.,Повысьте свое мастерство резчика по дереву.
ACHIEVEMENT_MINING_POINTS_NAME,Master of Mining,Мастер горного дела
ACHIEVEMENT_MINING_TITLE01,Newbie Miner,Начинающий шахтер
ACHIEVEMENT_MINING_TITLE02,Miner,Шахтер
ACHIEVEMENT_MINING_TITLE03,Expert Miner,Эксперт Шахтер
ACHIEVEMENT_MINING_TITLE04,Master Miner,Мастер Шахтер
ACHIEVEMENT_MINING_POINTS_DESC,Raise your Mining mastery.,Повышайте свое мастерство в добыче полезных ископаемых.
ACHIEVEMENT_FISHING_POINTS_NAME,Master of Fishing,Мастер рыбной ловли
ACHIEVEMENT_FISHING_TITLE01,Newbie Fisher,Новичок-рыболов
ACHIEVEMENT_FISHING_TITLE02,Fisher,Рыболов
ACHIEVEMENT_FISHING_TITLE03,Expert Fisher,Эксперт Рыболов
ACHIEVEMENT_FISHING_TITLE04,Master Fisher,Мастер Рыболов
ACHIEVEMENT_FISHING_POINTS_DESC,Raise your Fishing mastery.,Повысьте свое мастерство в рыбной ловле.
ACHIEVEMENT_COOKING_POINTS_NAME,Master of Cooking,Мастер кулинарии
ACHIEVEMENT_COOKING_TITLE01,Newbie Cook,Повар-новичок
ACHIEVEMENT_COOKING_TITLE02,Cook,Готовить
ACHIEVEMENT_COOKING_TITLE03,Expert Cook,Эксперт Повар
ACHIEVEMENT_COOKING_TITLE04,Master Cook,Мастер Повар
ACHIEVEMENT_COOKING_POINTS_DESC,Raise your Cooking mastery.,Повысьте свое кулинарное мастерство
ACHIEVEMENT_ALCHEMY_POINTS_NAME,Master of Alchemy,Мастер алхимии
ACHIEVEMENT_ALCHEMY_TITLE01,Newbie Alchemist,Алхимик-новичок
ACHIEVEMENT_ALCHEMY_TITLE02,Alchemist,Алхимик-новичок
ACHIEVEMENT_ALCHEMY_TITLE03,Expert Alchemist,Эксперт Алхимик
ACHIEVEMENT_ALCHEMY_TITLE04,Master Alchemist,Мастер Алхимик
ACHIEVEMENT_ALCHEMY_POINTS_DESC,Raise your Alchemy mastery.,Повысьте свое мастерство в алхимии.
ACHIEVEMENT_CARPENTRY_POINTS_NAME,Master of Carpentry,Мастер столярного дела
ACHIEVEMENT_CARPENTRY_TITLE01,Newbie Carpenter,Начинающий плотник
ACHIEVEMENT_CARPENTRY_TITLE02,Carpenter,Плотник
ACHIEVEMENT_CARPENTRY_TITLE03,Expert Carpenter,Эксперт Плотник
ACHIEVEMENT_CARPENTRY_TITLE04,Master Carpenter,Мастер Плотник
ACHIEVEMENT_CARPENTRY_POINTS_DESC,Raise your Carpentry mastery.,Повысьте свое мастерство плотника.
ACHIEVEMENT_SMITHING_POINTS_NAME,Master of Smithing,Мастер кузнечного дела
ACHIEVEMENT_SMITHING_TITLE01,Newbie Smith,Новичок Кузнец
ACHIEVEMENT_SMITHING_TITLE02,Smith,Кузнец
ACHIEVEMENT_SMITHING_TITLE03,Expert Smith,Эксперт Кузнец
ACHIEVEMENT_SMITHING_TITLE04,Master Smith,Мастер Кузнец
ACHIEVEMENT_SMITHING_POINTS_DESC,Raise your Smithing mastery.,Повысьте свое мастерство в кузнечном деле.
ACHIEVEMENT_FWCPVP2WINNER_NAME,2024 FWC Arena Champion,2024 FWC Арена Чемпион
ACHIEVEMENT_FWCPVP2WINNER_DESC,Win the 2024 Flyff World Championship PvP Competition.,Выиграйте Flyff Мировой Чемпионат 2024 PvP.
ACHIEVEMENT_FWCPVP2SECOND_NAME,2024 FWC Arena 2nd,2024 FWC Арена 2 место
ACHIEVEMENT_FWCPVP2SECOND_DESC,Get second place in the 2024 Flyff World Championship PvP Competition.,Получите второе место в PvP-соревновании Flyff Мировом Чемпионате 2024.
ACHIEVEMENT_FWCPVP2THIRD_NAME,2024 FWC Arena 3rd,2024 FWC Арена 3 место
ACHIEVEMENT_FWCPVP2THIRD_DESC,Get third place in the 2024 Flyff World Championship PvP Competition.,Получите третье место в PvP-соревновании Flyff Мировом Чемпионате 2024.
ACHIEVEMENT_FWCPVP2FINALIST_NAME,2024 FWC Arena Finalist,2024 FWC Арена Финалист
ACHIEVEMENT_FWCPVP2FINALIST_DESC,Participate in the 2024 Flyff World Championship PvP Finals.,Участвуйте в PvP-финале Чемпионата Мира Flyff 2024.
ACHIEVEMENT_MASTER125_NAME,Hero 125 - 140,Герой 125 - 140
ACHIEVEMENT_MASTER125_DESC,Complete the second Hero Quest.,Завершите второй героический квест
ACHIEVEMENT_MASTER140_NAME,Hero 140 - 160,Герой 140 - 160
