Key,English,Portuguese
PROPMOVER_TXT_400244,Pink Anniversary Cat,Pink Anniversary Cat
PROPMOVER_TXT_400245,Green Anniversary Cat,Green Anniversary Cat
PROPMOVER_TXT_400246,Cyan Anniversary Cat,Cyan Anniversary Cat
PROPMOVER_TXT_400247,Blue Anniversary Cat,Blue Anniversary Cat
PROPMOVER_TXT_400248,White Anniversary Cat,White Anniversary Cat
PROPMOVER_TXT_400249,Lord Trangfoma,Lord Trangfoma
PROPMOVER_TXT_400250,Shadow of Clockworks,Shadow of Clockworks
PROPMOVER_TXT_400251,Blue Magical Toad,Blue Magical Toad
PROPMOVER_TXT_400252,Pink Magical Toad,Pink Magical Toad
PROPMOVER_TXT_400253,Orange Magical Toad,Orange Magical Toad
PROPMOVER_TXT_400254,Green Magical Toad,Green Magical Toad
PROPMOVER_TXT_400255,Red Magical Toad,Red Magical Toad
PROPMOVER_TXT_400256,Dark Magical Toad,Dark Magical Toad
PROPMOVER_TXT_400258,[Event] Creper,[Event] Creper
PROPMOVER_TXT_400259,[Event] Violet Creper,[Event] Violet Creper
PROPMOVER_TXT_400260,Red Earless Seal,Red Earless Seal
PROPMOVER_TXT_400261,Purple Earless Seal,Purple Earless Seal
PROPMOVER_TXT_400262,Burgundy Earless Seal,Burgundy Earless Seal
PROPMOVER_TXT_400263,Pink Earless Seal,Pink Earless Seal
PROPMOVER_TXT_400264,Orange Earless Seal,Orange Earless Seal
PROPMOVER_TXT_400265,Blue Earless Seal,Blue Earless Seal
PROPMOVER_TXT_400266,White Earless Seal,White Earless Seal
PROPMOVER_TXT_400267,Brown Butterflies,Brown Butterflies
PROPMOVER_TXT_400268,Purple Butterflies,Purple Butterflies
PROPMOVER_TXT_400269,Green Butterflies,Green Butterflies
PROPMOVER_TXT_400270,Pink Butterflies,Pink Butterflies
PROPMOVER_TXT_400271,Red Butterflies,Red Butterflies
PROPMOVER_TXT_400272,White Butterflies,White Butterflies
PROPMOVER_TXT_400273,Black Butterflies,Black Butterflies
PROPMOVER_TXT_400274,Green DJ Froggy,Green DJ Froggy
PROPMOVER_TXT_400275,Red DJ Froggy,Red DJ Froggy
PROPMOVER_TXT_400276,Purple DJ Froggy,Purple DJ Froggy
PROPMOVER_TXT_400277,Pink DJ Froggy,Pink DJ Froggy
PROPMOVER_TXT_400278,Cyan DJ Froggy,Cyan DJ Froggy
PROPMOVER_TXT_400279,Blue DJ Froggy,Blue DJ Froggy
PROPMOVER_TXT_400280,Black DJ Froggy,Black DJ Froggy
PROPMOVER_TXT_400281,Lord Demian,Lord Demian
PROPMOVER_TXT_400282,Lord Mushpang,Lord Mushpang
PROPMOVER_TXT_400283,Yellow Junior Banana Hero,Yellow Junior Banana Hero
PROPMOVER_TXT_400284,Purple Junior Banana Hero,Purple Junior Banana Hero
PROPMOVER_TXT_400285,Orange Junior Banana Hero,Orange Junior Banana Hero
PROPMOVER_TXT_400286,Blue Junior Banana Hero,Blue Junior Banana Hero
PROPMOVER_TXT_400287,Green Junior Banana Hero,Green Junior Banana Hero
PROPMOVER_TXT_400288,Pink Junior Banana Hero,Pink Junior Banana Hero
PROPMOVER_TXT_400289,White Junior Banana Hero,White Junior Banana Hero
PROPMOVER_TXT_400290,Lord Zenma,Lord Zenma
PROPMOVER_TXT_400291,[Event] Pirate ship,[Event] Pirate ship
PROPMOVER_TXT_400292,Shadowirs,Shadowirs
PROPMOVER_TXT_400293,Captain Shadowirs,Captain Shadowirs
PROPMOVER_TXT_400294,Giant Shadowirs,Giant Shadowirs
PROPMOVER_TXT_400295,Small Skelmaw,Small Skelmaw
PROPMOVER_TXT_400296,Skelmaw,Skelmaw
PROPMOVER_TXT_400297,Captain Skelmaw,Captain Skelmaw
PROPMOVER_TXT_400298,Giant Skelmaw,Giant Skelmaw
PROPMOVER_TXT_400299,Alchemy Desk,Alchemy Desk
PROPMOVER_TXT_400300,Hearth,Hearth
PROPMOVER_TXT_400301,Carpentry Workspace,Carpentry Workspace
PROPMOVER_TXT_400302,Smithing Workspace,Smithing Workspace
PROPMOVER_TXT_400303,Wandering Merchant,Wandering Merchant
PROPMOVER_TXT_400304,Small Maleficar,Small Maleficar
PROPMOVER_TXT_400305,Maleficar,Maleficar
PROPMOVER_TXT_400306,Captain Maleficar,Captain Maleficar
PROPMOVER_TXT_400307,Giant Maleficar,Giant Maleficar
PROPMOVER_TXT_400308,Small Cursed Warden,Small Cursed Warden
PROPMOVER_TXT_400309,Cursed Warden,Cursed Warden
PROPMOVER_TXT_400310,Captain Cursed Warden,Captain Cursed Warden
PROPMOVER_TXT_400311,Giant Cursed Warden,Giant Cursed Warden
PROPMOVER_TXT_400312,Small Shadowirs,Small Shadowirs
PROPMOVER_TXT_400313,Great Shadowirs,Great Shadowirs
PROPMOVER_TXT_400314,Great Skelmaw,Great Skelmaw
PROPMOVER_TXT_400315,Great Maleficar,Great Maleficar
PROPMOVER_TXT_400316,Great Cursed Warden,Great Cursed Warden
PROPMOVER_TXT_400317,Cyan Gloomie,Cyan Gloomie
PROPMOVER_TXT_400318,Green Gloomie,Green Gloomie
PROPMOVER_TXT_400319,Blue Gloomie,Blue Gloomie
PROPMOVER_TXT_400320,Purple Gloomie,Purple Gloomie
PROPMOVER_TXT_400321,Red Gloomie,Red Gloomie
PROPMOVER_TXT_400322,Gray Gloomie,Gray Gloomie
PROPMOVER_TXT_400323,Blue Medieval Horse,Blue Medieval Horse
PROPMOVER_TXT_400324,Purple Medieval Horse,Purple Medieval Horse
PROPMOVER_TXT_400325,Cyan Medieval Horse,Cyan Medieval Horse
PROPMOVER_TXT_400326,Green Medieval Horse,Green Medieval Horse
PROPMOVER_TXT_400327,Red Medieval Horse,Red Medieval Horse
PROPMOVER_TXT_400328,Black Medieval Horse,Black Medieval Horse
PROPMOVER_TXT_400329,Captain Luminfin,Captain Luminfin
PROPMOVER_TXT_400330,[Depths Guardian] Bunyip,[Depths Guardian] Bunyip
PROPMOVER_TXT_400331,[Depths Queen] Nereid,[Depths Queen] Nereid
PROPMOVER_TXT_400332,Sovann,Sovann
PROPMOVER_TXT_400333,[Shade Lieutenant] Kriton,[Shade Lieutenant] Kriton
PROPMOVER_TXT_400334,Dreadfin,Dreadfin
PROPMOVER_TXT_400335,Captain Dreadfin,Captain Dreadfin
PROPMOVER_TXT_400336,Dreadscale,Dreadscale
PROPMOVER_TXT_400337,Captain Dreadscale,Captain Dreadscale
PROPMOVER_TXT_400338,Luminfin,Luminfin
PROPMOVER_TXT_400339,Hyuna,Hyuna
PROPMOVER_TXT_400350,[Event] Christmas Aibatt,[Event] Christmas Aibatt
PROPMOVER_TXT_400351,Blue Cobra,Blue Cobra
PROPMOVER_TXT_400340,Red Christmas Gingy,Red Christmas Gingy
PROPMOVER_TXT_400341,Green Christmas Gingy,Green Christmas Gingy
PROPMOVER_TXT_400342,Pink Christmas Gingy,Pink Christmas Gingy
PROPMOVER_TXT_400343,Orange Christmas Gingy,Orange Christmas Gingy
PROPMOVER_TXT_400344,Purple Christmas Gingy,Purple Christmas Gingy
PROPMOVER_TXT_400345,Blue Christmas Gingy,Blue Christmas Gingy
PROPMOVER_TXT_400352,Green Little Snaky,Green Little Snaky
PROPMOVER_TXT_400353,Purple Little Snaky,Purple Little Snaky
PROPMOVER_TXT_400354,Pink Little Snaky,Pink Little Snaky
PROPMOVER_TXT_400355,Blue Little Snaky,Blue Little Snaky
PROPMOVER_TXT_400356,Red Little Snaky,Red Little Snaky
PROPMOVER_TXT_400357,Emerald Little Snaky,Emerald Little Snaky
PROPMOVER_TXT_400358,Black Little Snaky,Black Little Snaky
PROPMOVER_TXT_400359,Purple Frostpaw,Purple Frostpaw
PROPMOVER_TXT_400360,Yellow Frostpaw,Yellow Frostpaw
PROPMOVER_TXT_400361,Blue Frostpaw,Blue Frostpaw
PROPMOVER_TXT_400362,Green Frostpaw,Green Frostpaw
PROPMOVER_TXT_400363,Pink Frostpaw,Pink Frostpaw
PROPMOVER_TXT_400364,Red Frostpaw,Red Frostpaw
PROPMOVER_TXT_400365,White Frostpaw,White Frostpaw
PROPMOVER_TXT_400366,Black Frostpaw,Black Frostpaw
PROPMOVER_TXT_400367,Red Roaryen,Red Roaryen
PROPMOVER_TXT_400368,Purple Roaryen,Purple Roaryen
PROPMOVER_TXT_400369,Blue Roaryen,Blue Roaryen
PROPMOVER_TXT_400370,Green Roaryen,Green Roaryen
PROPMOVER_TXT_400371,White Roaryen,White Roaryen
PROPMOVER_TXT_400372,Black Roaryen,Black Roaryen
PROPMOVER_TXT_001236,Mechamochi,Mechamochi
PROPMOVER_TXT_001237,[Event] Clockworks,[Event] Clockworks
PROPMOVER_TXT_001238,Baby Pang,Baby Pang
PROPMOVER_TXT_400373,Lord Mothbee,Lord Mothbee
PROPMOVER_TXT_400374,Lord Zendros,Lord Zendros
PROPMOVER_TXT_400375,Lord Dumb Bull,Lord Dumb Bull
PROPMOVER_TXT_400376,Lord Totemia,Lord Totemia
PROPMOVER_TXT_400377,Lord Flybrigen,Lord Flybrigen
PROPMOVER_TXT_400378,Lord Neparuba,Lord Neparuba
PROPMOVER_TXT_400379,Lord Rockepeller,Lord Rockepeller
PROPMOVER_TXT_400380,Lord Longwing,Lord Longwing
PROPMOVER_TXT_400381,Lord Shuhamma,Lord Shuhamma
PROPMOVER_TXT_400382,Lord Watangka,Lord Watangka
PROPMOVER_TXT_400383,Lord Fafnir,Lord Fafnir
PROPMOVER_TXT_400384,Lord Gorruda,Lord Gorruda
PROPMOVER_TXT_400385,Lord Mammoth,Lord Mammoth
PROPMOVER_TXT_400386,Ghost of the Forgotten Lord,Ghost of the Forgotten Lord
PROPMOVER_TXT_400387,Lord Augu,Lord Augu
PROPMOVER_TXT_400388,Overlord Kraken,Overlord Kraken
PROPMOVER_TXT_400389,Lord Dorian,Lord Dorian
PROPMOVER_TXT_400390,Lord Okean,Lord Okean
PROPMOVER_TXT_400391,Lord Naga,Lord Naga
PROPMOVER_TXT_400392,Overlord Naga,Overlord Naga
PROPMOVER_TXT_400393,Overlord Meral,Overlord Meral
PROPMOVER_TXT_400394,Lord Tigar,Lord Tigar
PROPMOVER_TXT_400395,Pink Guardian Easter Bunny,Pink Guardian Easter Bunny
PROPMOVER_TXT_400396,Green Guardian Easter Bunny,Green Guardian Easter Bunny
PROPMOVER_TXT_400397,Blue Guardian Easter Bunny,Blue Guardian Easter Bunny
PROPMOVER_TXT_400398,Orange Guardian Easter Bunny,Orange Guardian Easter Bunny
PROPMOVER_TXT_400399,Purple Guardian Easter Bunny,Purple Guardian Easter Bunny
PROPMOVER_TXT_400400,Dark Guardian Easter Bunny,Dark Guardian Easter Bunny
PROPMOVER_TXT_400401,Lord Yetti,Lord Yetti
PROPMOVER_TXT_400402,Purple Pawsy,Purple Pawsy
PROPMOVER_TXT_400403,Red Pawsy,Red Pawsy
PROPMOVER_TXT_400404,Green Pawsy,Green Pawsy
PROPMOVER_TXT_400405,Blue Pawsy,Blue Pawsy
PROPMOVER_TXT_400406,Magenta Pawsy,Magenta Pawsy
PROPMOVER_TXT_400407,Lavender Pawsy,Lavender Pawsy
PROPMOVER_TXT_400408,Pink Pawsy,Pink Pawsy
PROPMOVER_TXT_400409,Gray Pawsy,Gray Pawsy
PROPMOVER_TXT_400410,Orange Flumos,Orange Flumos
PROPMOVER_TXT_400411,Purple Flumos,Purple Flumos
PROPMOVER_TXT_400412,Red Flumos,Red Flumos
PROPMOVER_TXT_400413,Blue Flumos,Blue Flumos
PROPMOVER_TXT_400414,Green Flumos,Green Flumos
PROPMOVER_TXT_400415,Yellow Flumos,Yellow Flumos
PROPMOVER_TXT_400416,White Flumos,White Flumos
PROPMOVER_TXT_400417,Black Flumos,Black Flumos
PROPMOVER_TXT_400418,Wounded Revolutionary,Wounded Revolutionary
PROPMOVER_TXT_400419,Yellow Breezy,Yellow Breezy
PROPMOVER_TXT_400420,Purple Breezy,Purple Breezy
PROPMOVER_TXT_400421,Blue Breezy,Blue Breezy
PROPMOVER_TXT_400422,Pink Breezy,Pink Breezy
PROPMOVER_TXT_400423,White Breezy,White Breezy
PROPMOVER_TXT_400424,Black Breezy,Black Breezy
PROPMOVER_TXT_400425,Blue Pawsh,Blue Pawsh
PROPMOVER_TXT_400426,Pink Pawsh,Pink Pawsh
PROPMOVER_TXT_400427,Orange Pawsh,Orange Pawsh
PROPMOVER_TXT_400428,Green Pawsh,Green Pawsh
PROPMOVER_TXT_400429,Navy Pawsh,Navy Pawsh
PROPMOVER_TXT_400430,Red Pawsh,Red Pawsh
PROPMOVER_TXT_400431,Fortune Pang,Fortune Pang
PROPMOVER_TXT_400432,Orange Marshall,Orange Marshall
PROPMOVER_TXT_400433,Green Marshall,Green Marshall
PROPMOVER_TXT_400434,Cyan Marshall,Cyan Marshall
PROPMOVER_TXT_400435,Purple Marshall,Purple Marshall
PROPMOVER_TXT_400436,Red Marshall,Red Marshall
PROPMOVER_TXT_400437,Neon Marshall,Neon Marshall
PROPMOVER_TXT_400438,Brown Strawy Jack,Brown Strawy Jack
PROPMOVER_TXT_400439,Maroon Strawy Jack,Maroon Strawy Jack
PROPMOVER_TXT_400440,Green Strawy Jack,Green Strawy Jack
PROPMOVER_TXT_400441,Purple Strawy Jack,Purple Strawy Jack
PROPMOVER_TXT_400442,Olive Strawy Jack,Olive Strawy Jack
PROPMOVER_TXT_400443,Blue Strawy Jack,Blue Strawy Jack
PROPMOVER_TXT_400444,Black Strawy Jack,Black Strawy Jack
PROPMOVER_TXT_400445,White Strawy Jack,White Strawy Jack
PROPMOVER_TXT_400446,[Event] Giant Mr. Pumpkin,[Event] Giant Mr. Pumpkin
PROPMOVER_TXT_400447,Green Frogzy,Green Frogzy
PROPMOVER_TXT_400448,Yellow Frogzy,Yellow Frogzy
PROPMOVER_TXT_400449,Pink Frogzy,Pink Frogzy
PROPMOVER_TXT_400450,Purple Frogzy,Purple Frogzy
PROPMOVER_TXT_400451,Cyan Frogzy,Cyan Frogzy
PROPMOVER_TXT_400452,Mint Green Frogzy,Mint Green Frogzy
PROPMOVER_TXT_400453,Black Frogzy,Black Frogzy
PROPMOVER_TXT_400454,White Frogzy,White Frogzy
PROPMOVER_TXT_400455,Orange Whispero,Orange Whispero
PROPMOVER_TXT_400456,Yellow Whispero,Yellow Whispero
PROPMOVER_TXT_400457,Pink Whispero,Pink Whispero
PROPMOVER_TXT_400458,Purple Whispero,Purple Whispero
PROPMOVER_TXT_400459,Blue Whispero,Blue Whispero
PROPMOVER_TXT_400460,Green Whispero,Green Whispero
PROPMOVER_TXT_400461,Black Whispero,Black Whispero
PROPMOVER_TXT_400462,White Whispero,White Whispero
PROPMOVER_TXT_400463,Green Mecha Rabbit,Green Mecha Rabbit
PROPMOVER_TXT_400464,Orange Mecha Rabbi,Orange Mecha Rabbi
PROPMOVER_TXT_400465,Red Mecha Rabbit,Red Mecha Rabbit
PROPMOVER_TXT_400466,Pink Mecha Rabbit,Pink Mecha Rabbit
PROPMOVER_TXT_400467,Purple Mecha Rabbi,Purple Mecha Rabbi
PROPMOVER_TXT_400468,Blue Mecha Rabbit,Blue Mecha Rabbit
PROPMOVER_TXT_400469,Black Mecha Rabbit,Black Mecha Rabbit
PROPMOVER_TXT_400470,White Mecha Rabbit,White Mecha Rabbit
PROPMOVER_TXT_400471,Hellhound,Hellhound
PROPMOVER_TXT_500001,Kanrang,Kanrang
PROPMOVER_TXT_500002,Mewrang,Mewrang
PROPMOVER_TXT_500003,Relgantus,Relgantus
PROPMOVER_TXT_500004,Huntrang,Huntrang
PROPMOVER_TXT_500005,Mawrang,Mawrang
PROPMOVER_TXT_500006,Cheirang,Cheirang
PROPMOVER_TXT_500007,Bato,Bato
PROPMOVER_TXT_500008,Ralbadan,Ralbadan
PROPMOVER_TXT_500009,Miorang,Miorang
PROPMOVER_TXT_500010,Ruidan,Ruidan
PROPMOVER_TXT_500011,Weevs,Weevs
PROPMOVER_TXT_500012,Small Hundur Sharpfoot,Small Hundur Sharpfoot
PROPMOVER_TXT_500013,Hundur Sharpfoot,Hundur Sharpfoot
PROPMOVER_TXT_500014,Captain Hundur Sharpfoot,Captain Hundur Sharpfoot
PROPMOVER_TXT_500015,Giant Hundur Sharpfoot,Giant Hundur Sharpfoot
PROPMOVER_TXT_500016,Violet Hundur Sharpfoot,Violet Hundur Sharpfoot
PROPMOVER_TXT_500017,Small Samoset,Small Samoset
PROPMOVER_TXT_500018,Samoset,Samoset
PROPMOVER_TXT_500019,Captain Samoset,Captain Samoset
PROPMOVER_TXT_500020,Giant Samoset,Giant Samoset
PROPMOVER_TXT_500021,Violet Samoset,Violet Samoset
PROPMOVER_TXT_500022,Small Kyouchish,Small Kyouchish
PROPMOVER_TXT_500023,Kyouchish,Kyouchish
PROPMOVER_TXT_500024,Captain Kyouchish,Captain Kyouchish
PROPMOVER_TXT_500025,Giant Kyouchish,Giant Kyouchish
PROPMOVER_TXT_500026,Violet Kyouchish,Violet Kyouchish
PROPMOVER_TXT_500027,Small Kanonicus,Small Kanonicus
PROPMOVER_TXT_500028,Kanonicus,Kanonicus
PROPMOVER_TXT_500029,Captain Kanonicus,Captain Kanonicus
PROPMOVER_TXT_500030,Giant Kanonicus,Giant Kanonicus
PROPMOVER_TXT_500031,Violet Kanonicus,Violet Kanonicus
PROPMOVER_TXT_500032,Small Mage Redcloud,Small Mage Redcloud
PROPMOVER_TXT_500033,Mage Redcloud,Mage Redcloud
PROPMOVER_TXT_500034,Captain Mage Redcloud,Captain Mage Redcloud
PROPMOVER_TXT_500035,Giant Mage Redcloud,Giant Mage Redcloud
PROPMOVER_TXT_500036,Violet Mage Redcloud,Violet Mage Redcloud
PROPMOVER_TXT_500037,Small Taiaha,Small Taiaha
PROPMOVER_TXT_500038,Taiaha,Taiaha
PROPMOVER_TXT_500039,Captain Taiaha,Captain Taiaha
PROPMOVER_TXT_500040,Giant Taiaha,Giant Taiaha
PROPMOVER_TXT_500041,Violet Taiaha,Violet Taiaha
PROPMOVER_TXT_500042,Small Hellhound,Small Hellhound
PROPMOVER_TXT_500043,Hellhound,Hellhound
PROPMOVER_TXT_500044,Captain Hellhound,Captain Hellhound
PROPMOVER_TXT_500045,Giant Hellhound,Giant Hellhound
PROPMOVER_TXT_500046,Violet Hellhound,Violet Hellhound
PROPMOVER_TXT_500047,Chief Keokuk,Chief Keokuk
PROPMOVER_TXT_500048,Monument of Death,Monument of Death
PROPMOVER_TXT_500049,[Twisted Soul] Orcus,[Twisted Soul] Orcus
PROPMOVER_TXT_500050,[Tormented Soul] Nergal,[Tormented Soul] Nergal
PROPMOVER_TXT_500051,[Demonic Soul] Hel,[Demonic Soul] Hel
PROPMOVER_TXT_500052,[Perverted Soul] Morrigan,[Perverted Soul] Morrigan
PROPMOVER_TXT_500053,[Anguished Soul] Mara,[Anguished Soul] Mara
PROPMOVER_TXT_500054,[Violent Soul] Ghed ,[Violent Soul] Ghed 
PROPMOVER_TXT_500055,[God of Death] Ankou,[God of Death] Ankou
PROPMOVER_TXT_500056,[God of Death] Blazing Ankou,[God of Death] Blazing Ankou
PROPMOVER_TXT_500057,[God of Death] Demonic Ankou,[God of Death] Demonic Ankou
PROPMOVER_TXT_500058,[Elder] Traitus,[Elder] Traitus
PROPMOVER_TXT_500059,Asylum Guard,Asylum Guard
PROPMOVER_TXT_500060,Ankou,Ankou
PROPMOVER_TXT_500061,Demonic Ankou,Demonic Ankou
PROPMOVER_TXT_500062,Blue 2025 Thanksgiving Turkey,Blue 2025 Thanksgiving Turkey
PROPMOVER_TXT_500063,Red 2025 Thanksgiving Turkey,Red 2025 Thanksgiving Turkey
PROPMOVER_TXT_500064,Green 2025 Thanksgiving Turkey,Green 2025 Thanksgiving Turkey
PROPMOVER_TXT_500065,Pink 2025 Thanksgiving Turkey,Pink 2025 Thanksgiving Turkey
PROPMOVER_TXT_500066,Black 2025 Thanksgiving Turkey,Black 2025 Thanksgiving Turkey
PROPMOVER_TXT_500067,White 2025 Thanksgiving Turkey,White 2025 Thanksgiving Turkey
PROPMOVER_TXT_500068,Red Baby Horse,Red Baby Horse
PROPMOVER_TXT_500069,Cyan Shiki Paws,Cyan Shiki Paws
PROPMOVER_TXT_500070,Green Shiki Paws,Green Shiki Paws
PROPMOVER_TXT_500071,Purple Shiki Paws,Purple Shiki Paws
PROPMOVER_TXT_500072,Blue Shiki Paws,Blue Shiki Paws
PROPMOVER_TXT_500073,White Shiki Paws,White Shiki Paws
PROPMOVER_TXT_500074,Black Shiki Paws,Black Shiki Paws
PROPMOVER_TXT_110170,[Event] Giant Hundur Sharpfoot,[Event] Giant Hundur Sharpfoot
PROPMOVER_TXT_110171,[Event] Giant Samoset,[Event] Giant Samoset
PROPMOVER_TXT_110172,[Event] Giant Kyouchish,[Event] Giant Kyouchish
PROPMOVER_TXT_110173,[Event] Giant Kanonicus,[Event] Giant Kanonicus
PROPMOVER_TXT_110174,[Event] Giant Mage Redcloud,[Event] Giant Mage Redcloud
PROPMOVER_TXT_110175,[Event] Small Samoset,[Event] Small Samoset
PROPMOVER_TXT_110176,[Event] Samoset,[Event] Samoset
PROPMOVER_TXT_110177,[Event] Small Kyouchish,[Event] Small Kyouchish
PROPMOVER_TXT_110178,[Event] Kyouchish,[Event] Kyouchish
PROPMOVER_TXT_110179,[Event] Small Kanonicus,[Event] Small Kanonicus
PROPMOVER_TXT_110180,[Event] Kanonicus,[Event] Kanonicus
PROPMOVER_TXT_110181,[Event] Small Mage Redcloud,[Event] Small Mage Redcloud
PROPMOVER_TXT_110182,[Event] Mage Redcloud,[Event] Mage Redcloud
PROPMOVER_TXT_110183,[Event] Small Taiaha,[Event] Small Taiaha
PROPMOVER_TXT_110184,[Event] Taiaha,[Event] Taiaha
PROPMOVER_TXT_110185,[Event] Chief Keokuk,[Event] Chief Keokuk
PROPMOVER_TXT_110186,Vroom,Vroom
PROPMOVER_TXT_110187,Red Horse,Red Horse
PROPMOVER_TXT_500075,Green Pawzer,Green Pawzer
PROPMOVER_TXT_500076,Blue Pawzer,Blue Pawzer
PROPMOVER_TXT_500077,Light Pawzer,Light Pawzer
PROPMOVER_TXT_500078,Cyan Pawzer,Cyan Pawzer
PROPMOVER_TXT_500079,Red Pawzer,Red Pawzer
PROPMOVER_TXT_500080,Dark Pawzer,Dark Pawzer
PROPMOVER_TXT_500081,US Muppet,US Muppet
PROPMOVER_TXT_500082,UK Muppet,UK Muppet
PROPMOVER_TXT_500083,DE Muppet,DE Muppet
PROPMOVER_TXT_500084,RU Muppet,RU Muppet
PROPMOVER_TXT_500085,CN Muppet,CN Muppet
PROPMOVER_TXT_500086,KR Muppet,KR Muppet
PROPMOVER_TXT_500087,MX Muppet,MX Muppet
PROPMOVER_TXT_500088,BR Muppet,BR Muppet
PROPMOVER_TXT_500089,TH Muppet,TH Muppet
PROPMOVER_TXT_500090,PH Muppet,PH Muppet
PROPMOVER_TXT_500091,JP Muppet,JP Muppet
PROPMOVER_TXT_500092,FR Muppet,FR Muppet
PROPMOVER_TXT_500093,Blue Pocket Shinobi,Blue Pocket Shinobi
PROPMOVER_TXT_500094,Red Pocket Shinobi,Red Pocket Shinobi
PROPMOVER_TXT_500095,Green Pocket Shinobi,Green Pocket Shinobi
PROPMOVER_TXT_500096,Violet Pocket Shinobi,Violet Pocket Shinobi
PROPMOVER_TXT_500097,Forest Pocket Shinobi,Forest Pocket Shinobi
PROPMOVER_TXT_500098,White Pocket Shinobi,White Pocket Shinobi
PROPMOVER_TXT_505001,[Forgotten] Small Drifter,[Forgotten] Small Drifter
PROPMOVER_TXT_505002,[Forgotten] Drifter,[Forgotten] Drifter
PROPMOVER_TXT_505003,[Forgotten] Captain Drifter,[Forgotten] Captain Drifter
PROPMOVER_TXT_505004,[Forgotten] Giant Drifter,[Forgotten] Giant Drifter
PROPMOVER_TXT_505005,[Forgotten] Great Drifter,[Forgotten] Great Drifter
PROPMOVER_TXT_505006,[Forgotten] Small Maiden,[Forgotten] Small Maiden
PROPMOVER_TXT_505007,[Forgotten] Maiden,[Forgotten] Maiden
PROPMOVER_TXT_505008,[Forgotten] Captain Maiden,[Forgotten] Captain Maiden
PROPMOVER_TXT_505009,[Forgotten] Giant Maiden,[Forgotten] Giant Maiden
PROPMOVER_TXT_505010,[Forgotten] Great Maiden,[Forgotten] Great Maiden
PROPMOVER_TXT_505011,[Forgotten] Small Reaver,[Forgotten] Small Reaver
PROPMOVER_TXT_505012,[Forgotten] Reaver,[Forgotten] Reaver
PROPMOVER_TXT_505013,[Forgotten] Captain Reaver,[Forgotten] Captain Reaver
PROPMOVER_TXT_505014,[Forgotten] Giant Reaver,[Forgotten] Giant Reaver
PROPMOVER_TXT_505015,[Forgotten] Great Reaver,[Forgotten] Great Reaver
PROPMOVER_TXT_505016,[Forgotten] Small Mystica,[Forgotten] Small Mystica
PROPMOVER_TXT_505017,[Forgotten] Mystica,[Forgotten] Mystica
PROPMOVER_TXT_505018,[Forgotten] Captain Mystica,[Forgotten] Captain Mystica
PROPMOVER_TXT_505019,[Forgotten] Giant Mystica,[Forgotten] Giant Mystica
PROPMOVER_TXT_505020,[Forgotten] Great Mystica,[Forgotten] Great Mystica
PROPMOVER_TXT_505021,[Forgotten] Small Anae,[Forgotten] Small Anae
PROPMOVER_TXT_505022,[Forgotten] Anae,[Forgotten] Anae
PROPMOVER_TXT_505023,[Forgotten] Captain Anae,[Forgotten] Captain Anae
PROPMOVER_TXT_505024,[Forgotten] Giant Anae,[Forgotten] Giant Anae
PROPMOVER_TXT_505025,[Forgotten] Great Anae,[Forgotten] Great Anae
PROPMOVER_TXT_505026,[Forgotten] Small Rifter,[Forgotten] Small Rifter
PROPMOVER_TXT_505027,[Forgotten] Rifter,[Forgotten] Rifter
PROPMOVER_TXT_505028,[Forgotten] Captain Rifter,[Forgotten] Captain Rifter
PROPMOVER_TXT_505029,[Forgotten] Giant Rifter,[Forgotten] Giant Rifter
PROPMOVER_TXT_505030,[Forgotten] Great Rifter,[Forgotten] Great Rifter
PROPMOVER_TXT_002058,Mushbro,Mushbro
PROPMOVER_TXT_002060,Blossom,Blossom
PROPMOVER_TXT_002062,Oldroot,Oldroot
PROPMOVER_TXT_002064,Minimusha,Minimusha
PROPMOVER_TXT_002066,Lady Bloom,Lady Bloom
PROPMOVER_TXT_002068,Nightmyst,Nightmyst
PROPMOVER_TXT_002070,[Queen of Thorns] Entaness,[Queen of Thorns] Entaness
PROPMOVER_TXT_003058,Magma Mushbro,Magma Mushbro
PROPMOVER_TXT_003060,Icy Blossom,Icy Blossom
PROPMOVER_TXT_003062,Decaying Oldroot,Decaying Oldroot
PROPMOVER_TXT_003064,Venomous Minimusha,Venomous Minimusha
PROPMOVER_TXT_003066,Angelic Lady Bloom,Angelic Lady Bloom
PROPMOVER_TXT_003067,[Eillun Farmer] Sprout,[Eillun Farmer] Sprout
PROPMOVER_TXT_003068,[Eillun Farmer] Thorn,[Eillun Farmer] Thorn
PROPMOVER_TXT_003069,[Eillun Farmer] Dr.Root,[Eillun Farmer] Dr.Root
PROPMOVER_TXT_003070,Baby Okean,Baby Okean
PROPMOVER_TXT_500175,Condemned Fefern,Condemned Fefern
PROPMOVER_TXT_500176,Condemned Wagsaac,Condemned Wagsaac
PROPMOVER_TXT_500177,Condemned Mr. Pumpkin,Condemned Mr. Pumpkin
PROPMOVER_TXT_500178,Condemned Gigglebox,Condemned Gigglebox
PROPMOVER_TXT_500179,Condemned Hobo,Condemned Hobo
PROPMOVER_TXT_500180,Condemned Cardpuppet,Condemned Cardpuppet
PROPMOVER_TXT_500181,Condemned Basque,Condemned Basque
PROPMOVER_TXT_500182,Condemned Leyena,Condemned Leyena
PROPMOVER_TXT_500183,Condemned Steel Knight,Condemned Steel Knight
