Key,English,Portuguese
ACHIEVEMENT_USE_ORANGEJUICE_NAME,Orange Juice,Suco de Laranja
ACHIEVEMENT_USE_ORANGEJUICE_DESC,"Drink 200,000 Cups of Orange Juice.","Beba 200,000 Sucos de Laranja."
ACHIEVEMENT_USE_ORANGEJUICE_TITLE,Juicy,Delícia
ACHIEVEMENT_USE_STRAWBERRYSHAKE_NAME,Strawberry Shake,Milk Shake de Morango
ACHIEVEMENT_USE_STRAWBERRYSHAKE_DESC,"Eat 200,000 Strawberry Shakes.","Tome 200,000 Milk Shakes de Morango."
ACHIEVEMENT_USE_STRAWBERRYSHAKE_TITLE,Sweetheart,Romântico
ACHIEVEMENT_USE_PINEAPPLECONE_NAME,Pineapple Cone,Sorvete de Abacaxi
ACHIEVEMENT_USE_PINEAPPLECONE_DESC,"Eat 200,000 Pineapple Cones.","Tome 200,000 Sorvetes de Abacaxi."
ACHIEVEMENT_USE_PINEAPPLECONE_TITLE,Fresh,Refrescante
ACHIEVEMENT_USE_BANANAJUJUBAR_NAME,Banana Jujubar,Banana Jujubar
ACHIEVEMENT_USE_BANANAJUJUBAR_DESC,"Eat 200,000 Banana Jujubars.","Coma 200,000 Bananas Jujubars."
ACHIEVEMENT_USE_BANANAJUJUBAR_TITLE,Appealing,Viciado(a) em Banana
ACHIEVEMENT_USE_FRUITJUICE_NAME,Fruit Juice,Suco de Fruta
ACHIEVEMENT_USE_FRUITJUICE_DESC,"Drink 200,000 Fruit Juices.","Beba 200,000 Sucos de Fruta."
ACHIEVEMENT_USE_FRUITJUICE_TITLE,Fruity,Sr. Suco de Fruta
ACHIEVEMENT_USE_FRUITICEWATER_NAME,Fruit Icewater,Frutas Geladas
ACHIEVEMENT_USE_FRUITICEWATER_DESC,"Eat 200,000 Fruit Icewaters.","Coma 200,000 Frutas Geladas."
ACHIEVEMENT_USE_FRUITICEWATER_TITLE,Cool,Gélido
ACHIEVEMENT_USE_FRUITPARFAIT_NAME,Fruit Parfait,Parfait de Fruta
ACHIEVEMENT_USE_FRUITPARFAIT_DESC,"Eat 200,000 Fruit Parfaits.","Tome 200,000 Parfaits de Fruta."
ACHIEVEMENT_USE_FRUITPARFAIT_TITLE,Pure,Cremoso(a)
ACHIEVEMENT_USE_FRUITSHERBET_NAME,Fruit Sherbet,Sorvete de Fruta
ACHIEVEMENT_USE_FRUITSHERBET_DESC,"Eat 200,000 Fruit Sherbets.","Tome 200,000 Sorvetes de Fruta."
ACHIEVEMENT_USE_FRUITSHERBET_TITLE,Icy,Derretidinho
ACHIEVEMENT_USE_ICECREAMCAKE_NAME,Icecream Cake,Bolo de Sorvete
ACHIEVEMENT_USE_ICECREAMCAKE_DESC,"Eat 200,000 Icecream Cakes.","Coma 200,000 Bolos de Sorvetes."
ACHIEVEMENT_USE_ICECREAMCAKE_TITLE,Chilled,Viciado(a) em Sorvete
ACHIEVEMENT_USE_BISCUIT_NAME,Biscuit,Bolacha
ACHIEVEMENT_USE_BISCUIT_DESC,"Eat 200,000 Biscuits.","Coma 200,000 Bolachas."
ACHIEVEMENT_USE_BISCUIT_TITLE,Baker,Bolachudo
ACHIEVEMENT_USE_CORAL_ISLAND_CURRY_NAME,Coral Island Curry,Curry da Ilha Coral
ACHIEVEMENT_USE_CORAL_ISLAND_CURRY_DESC,"Eat 50,000 Coral Island Curries.",Coma 50.000 Curries da Ilha Coral.
ACHIEVEMENT_USE_CORAL_ISLAND_CURRY_TITLE,Saucy,Picante
ACHIEVEMENT_USE_FRUIT_PUNCH_NAME,Fruit Punch,Ponche de Frutas
ACHIEVEMENT_USE_FRUIT_PUNCH_DESC,"Eat 200,000 Fruit Punch.","Eat 200,000 Fruit Punch."
ACHIEVEMENT_USE_FRUIT_PUNCH_TITLE,Punta Cana,Punta Cana
ACHIEVEMENT_USE_TUNASUSHI_NAME,Tuna Sushi,Tuna Sushi
ACHIEVEMENT_USE_TUNASUSHI_DESC,"Eat 200,000 Tuna Sushi.","Eat 200,000 Tuna Sushi."
ACHIEVEMENT_USE_TUNASUSHI_TITLE,Soy Sauce,Soy Sauce
ACHIEVEMENT_STAT_STRENGTH_NAME,Strength,Força
ACHIEVEMENT_STAT_STRENGTH_DESC,Get 253 BASE STR.,Obtenha 253 de FOR base.
ACHIEVEMENT_STAT_STRENGTH_TITLE,Mighty,Forte
ACHIEVEMENT_STAT_STAMINA_NAME,Stamina,Vigor
ACHIEVEMENT_STAT_STAMINA_DESC,Get 253 BASE STA.,Obtenha 253 de VIG base.
ACHIEVEMENT_STAT_STAMINA_TITLE,Immortal,Imbatível
ACHIEVEMENT_STAT_DEXTERITY_NAME,Dexterity,Destreza
ACHIEVEMENT_STAT_DEXTERITY_DESC,Get 253 BASE DEX.,Obtenha 253 de DES base.
ACHIEVEMENT_STAT_DEXTERITY_TITLE,Nimble,Ágil
ACHIEVEMENT_STAT_INTELLIGENCE_NAME,Intelligence,Inteligência
ACHIEVEMENT_STAT_INTELLIGENCE_DESC,Get 253 BASE INT.,Obtenha 253 de INT base.
ACHIEVEMENT_STAT_INTELLIGENCE_TITLE,Sage,Gênio
ACHIEVEMENT_DAILY_PLAY_TIME_NAME,Daily Playtime,Tempo de jogo diário
ACHIEVEMENT_DAILY_PLAY_TIME_DESC,"Unlock rewards at 10, 20, 30, and 40 minutes of playtime. Resets daily at midnight.","Jogue 10, 20, 30 e 40 minutos para ganhar recompensas. Reinicia à meia-noite."
ACHIEVEMENT_DAILY_PLAY_TIME_LVL1,10 min,10 min
ACHIEVEMENT_DAILY_PLAY_TIME_LVL2,20 min,20 min
ACHIEVEMENT_DAILY_PLAY_TIME_LVL3,30 min,30 min
ACHIEVEMENT_DAILY_PLAY_TIME_LVL4,40 min,40 min
ACHIEVEMENT_CONNECTION_SERIES_NAME,Login Streak,em Série
ACHIEVEMENT_CONNECTION_SERIES_DESC,Log in on consecutive days to unlock increasing daily rewards. Missing a day resets the streak. Resets at midnight.,Entre vários dias seguidos para ganhar recompensas. Reinicia à meia-noite.
ACHIEVEMENT_CONNECTION_SERIES_LVL1,Day 1,Dia 1
ACHIEVEMENT_CONNECTION_SERIES_LVL2,Day 2,Dia 2
ACHIEVEMENT_CONNECTION_SERIES_LVL3,Day 3,Dia 3
ACHIEVEMENT_CONNECTION_SERIES_LVL4,Day 4,Dia 4
ACHIEVEMENT_CONNECTION_SERIES_LVL5,Day 5,Dia 5
ACHIEVEMENT_TOTAL_CONNECTION_NAME,Login Rewards,Conexão Total
ACHIEVEMENT_TOTAL_CONNECTION_DESC,Unlock a reward for each day you log in.,Faça login um certo número de vezes para ganhar recompensas.
ACHIEVEMENT_TOTAL_CONNECTION_LVL1,Day 1,Dia 1
ACHIEVEMENT_TOTAL_CONNECTION_LVL2,Day 2,Dia 2
ACHIEVEMENT_TOTAL_CONNECTION_LVL3,Day 3,Dia 3
ACHIEVEMENT_TOTAL_CONNECTION_LVL4,Day 4,Dia 4
ACHIEVEMENT_TOTAL_CONNECTION_LVL5,Day 5,Dia 5
ACHIEVEMENT_TOTAL_CONNECTION_LVL6,Day 6,Dia 6
ACHIEVEMENT_TOTAL_CONNECTION_LVL7,Day 7,Dia 7
ACHIEVEMENT_TOTAL_CONNECTION_LVL11,Day 8,Dia 8
ACHIEVEMENT_TOTAL_CONNECTION_LVL12,Day 9,Dia 9
ACHIEVEMENT_TOTAL_CONNECTION_LVL13,Day 10,Dia 10
ACHIEVEMENT_TOTAL_CONNECTION_LVL14,Day 11,Dia 11
ACHIEVEMENT_TOTAL_CONNECTION_LVL15,Day 12,Dia 12
ACHIEVEMENT_TOTAL_CONNECTION_LVL16,Day 13,Dia 13
ACHIEVEMENT_TOTAL_CONNECTION_LVL8,Day 14,Dia 14
ACHIEVEMENT_TOTAL_CONNECTION_LVL17,Day 15,Dia 15
ACHIEVEMENT_TOTAL_CONNECTION_LVL18,Day 16,Dia 16
ACHIEVEMENT_TOTAL_CONNECTION_LVL19,Day 17,Dia 17
ACHIEVEMENT_TOTAL_CONNECTION_LVL20,Day 18,Dia 18
ACHIEVEMENT_TOTAL_CONNECTION_LVL21,Day 19,Dia 19
ACHIEVEMENT_TOTAL_CONNECTION_LVL22,Day 20,Dia 20
ACHIEVEMENT_TOTAL_CONNECTION_LVL9,Day 21,Dia 21
ACHIEVEMENT_TOTAL_CONNECTION_LVL23,Day 22,Dia 22
ACHIEVEMENT_TOTAL_CONNECTION_LVL24,Day 23,Dia 23
ACHIEVEMENT_TOTAL_CONNECTION_LVL25,Day 24,Dia 24
ACHIEVEMENT_TOTAL_CONNECTION_LVL26,Day 25,Dia 25
ACHIEVEMENT_TOTAL_CONNECTION_LVL27,Day 26,Dia 26
ACHIEVEMENT_TOTAL_CONNECTION_LVL28,Day 27,Dia 27
ACHIEVEMENT_TOTAL_CONNECTION_LVL29,Day 28,Dia 28
ACHIEVEMENT_TOTAL_CONNECTION_LVL10,Day 30,Dia 30
ACHIEVEMENT_SKILL_RESURRECTION_NAME,Savior,Salva Vidas
ACHIEVEMENT_SKILL_RESURRECTION_DESC,"Resurrect 1,000 players.","Ressuscite 1,000 jogadores."
ACHIEVEMENT_ALPHA_TESTER_NAME,Alpha Tester Reward,Recompensa do Testador do Alfa
ACHIEVEMENT_ALPHA_TESTER_DESC,A unique reward for players who participated in the FlyForFun.io Alpha Test in 2019!,Uma recompensa exclusiva para os jogadores que participaram do teste alfa do FlyForFun.io em 2019!
ACHIEVEMENT_ALPHA_TESTER_TITLE,Alpha Tester,Testador Alfa
ACHIEVEMENT_BETA_TESTER_NAME,Beta Tester Reward,Recompensa do Testador do Beta
ACHIEVEMENT_BETA_TESTER_DESC,A unique reward for players who reached level 40 in Flyff Project M!,Uma recompensa exclusiva para os jogadores que atingiram o nível 40 no Flyff Project M!
ACHIEVEMENT_BETA_TESTER_TITLE,Beta Tester,Testador Beta
ACHIEVEMENT_HATCHING_EGG_NAME,Egg Hatcher,Incubador de Ovos
ACHIEVEMENT_HATCHING_EGG_DESC,Hatch 100 eggs.,Choque 100 ovos. 
ACHIEVEMENT_HATCHING_EGG_TITLE,Master Hatcher,Mestre da Vida
ACHIEVEMENT_FLYFFIPEDIA_NAME,Flyffipedia Creator,Criador do Flyffipedia
ACHIEVEMENT_FLYFFIPEDIA_DESC,A unique reward for the player who created Flyffipedia. Thanks Swaight!,Uma recompensa única para o jogador que criou a Flyffipedia. Obrigado Swaight!
ACHIEVEMENT_FLYFFIPEDIA_TITLE,Flyffipedia,Flyffipedia
ACHIEVEMENT_TRANSLATOR_NAME,Translator Reward,Recompensa de Tradutor
ACHIEVEMENT_TRANSLATOR_DESC,A unique reward for players who help translate the game.,Uma recompensa única para jogadores que ajudam a traduzir o Flyff Universe.
ACHIEVEMENT_TRANSLATOR_TITLE,Translator,Tradutor
ACHIEVEMENT_MASTER60_NAME,Master 60 - 70,Master 60 - 70
ACHIEVEMENT_MASTER60_DESC,Complete the first Master Quest.,Complete a primeira missão de Mestre.
ACHIEVEMENT_MASTER70_NAME,Master 70 - 80,Master 70 - 80
ACHIEVEMENT_MASTER70_DESC,Complete the second Master Quest.,Complete a segunda missão de Mestre.
ACHIEVEMENT_MASTER80_NAME,Master 80 - 90,Master 80 - 90
ACHIEVEMENT_MASTER80_DESC,Complete the third Master Quest.,Complete a terceira missão de Mestre.
ACHIEVEMENT_MASTER90_NAME,Master 90 - 100,Master 90 - 100
ACHIEVEMENT_MASTER90_DESC,Complete the fourth Master Quest.,Complete a quarta missão de Mestre.
ACHIEVEMENT_MASTER100_NAME,Master 100 - 110,Master 100 - 110
ACHIEVEMENT_MASTER100_DESC,Complete the fifth Master Quest.,Complete a quinta missão de Mestre.
ACHIEVEMENT_MASTER110_NAME,Master 110 - 120,Master 110 - 120
ACHIEVEMENT_MASTER110_DESC,Complete the final Master Quest.,Complete a última missão de Mestre.
ACHIEVEMENT_MASTER120_NAME,Hero,Herói
ACHIEVEMENT_MASTER120_NAME2,Hero 120 - 125,Hero 120 - 125
ACHIEVEMENT_MASTER120_DESC,Complete the first Hero Quest.,Complete a Missão do Herói
ACHIEVEMENT_FWCPARTICIPANT_NAME,FWC Participant,Participante do FWC
ACHIEVEMENT_FWCPARTICIPANT_DESC,Reach level 16 in the 2023 Flyff World Championship.,Alcance o nível 16 no Campeonato Mundial de Flyff.
ACHIEVEMENT_FWCHERO_NAME,FWC Contender,Contendente do FWC
ACHIEVEMENT_FWCHERO_DESC,Reach level 120 in the 2023 Flyff World Championship.,Alcance o nível 120 no Campeonato Mundial de Flyff.
ACHIEVEMENT_FWCPVPSECOND_NAME,FWC Arena 2nd,FWC Arena 2º Lugar
ACHIEVEMENT_FWCPVPSECOND_DESC,Get second place in the 2023 Flyff World Championship PvP Competition.,Consiga o segundo lugar na Competição PvP do Campeonato Mundial de Flyff.
ACHIEVEMENT_FWCPVPTHIRD_NAME,FWC Arena 3rd,FWC Arena 3º Lugar
ACHIEVEMENT_FWCPVPTHIRD_DESC,Get third place in the 2023 Flyff World Championship PvP Competition.,Consiga o terceiro lugar na Competição PvP do Campeonato Mundial de Flyff.
ACHIEVEMENT_FWCPVPWINNER_NAME,FWC Arena Champion,Campeão da Arena FWC
ACHIEVEMENT_FWCPVPWINNER_DESC,Win the 2023 Flyff World Championship PvP Competition.,Vença a competição PvP do Campeonato Mundial de Flyff.
ACHIEVEMENT_FWCPVECHAMPION_NAME,FWC Colosseum Champion,Campeão do Coliseu FWC
ACHIEVEMENT_FWCPVECHAMPION_DESC,Win the 2023 Flyff World Championship PvE Competition.,Vença a competição PvE do Campeonato Mundial de Flyff.
ACHIEVEMENT_FWCPVESECOND_NAME,FWC Colosseum 2nd,Coliseu FWC 2º Lugar
ACHIEVEMENT_FWCPVESECOND_DESC,Get second place in the 2023 Flyff World Championship PvE Competition.,Consiga o segundo lugar na Competição PvE do Campeonato Mundial de Flyff.
ACHIEVEMENT_FWCPVETHIRD_NAME,FWC Colosseum 3rd,Coliseu FWC 3º Lugar
ACHIEVEMENT_FWCPVETHIRD_DESC,Get third place in the 2023 Flyff World Championship PvE Competition.,Consiga o terceiro lugar na Competição PvE do Campeonato Mundial de Flyff.
ACHIEVEMENT_ROULETTE_1,First Daily Login,Primeira conexão
ACHIEVEMENT_ROULETTE_2,Play 2 hours,Jogue por 2 horas
ACHIEVEMENT_ROULETTE_3,Play 4 hours,Jogue por 4 horas
ACHIEVEMENT_ROULETTE_4,Play 6 hours,Jogue por 6 horas
ACHIEVEMENT_ROULETTE_5,Play 8 hours,Jogue por 8 horas
ACHIEVEMENT_ROULETTE_6,Play 10 hours,Jogue por 10 horas
ACHIEVEMENT_ROULETTE_7,Play 12 hours,Jogue por 12 horas
ACHIEVEMENT_ROULETTE_8,Play 14 hours,Jogue por 14 horas
ACHIEVEMENT_ROULETTE_9,Play 16 hours,Jogue por 16 horas
ACHIEVEMENT_ROULETTE_10,Play 18 hours,Jogue por 18 horas
ACHIEVEMENT_ROULETTE_11,Play 20 hours,Jogue por 20 horas
ACHIEVEMENT_ROULETTE_12,Play 22 hours,Jogue por 22 horas
ACHIEVEMENT_RETURNING_TITLE,Homecoming Daily Login,Retorno Triunfal
ACHIEVEMENT_RETURNING_DESC,You haven't logged in for a long time! Log in every day to receive rewards! Welcome back!,Você não entrou por um longo tempo! Faça login todos os dias e receba recompensas! Obrigado por sua presença.
ACHIEVEMENT_RAINBOWRACE_NAME,Rainbow Race Winner,Vencedor da Corrida Arco-Íris
ACHIEVEMENT_RAINBOWRACE_DESC,A unique reward for those who win the Rainbow Race.,Uma recompensa única para aqueles que vencem a Corrida Arco-Íris.
ACHIEVEMENT_RAINBOWRACE_TITLE,Speed Demon,Demônio da Velocidade
ACHIEVEMENT_RAINBOWRACE_WINS_NAME,Rainbow Race Champion,Campeão da Corrida Arco-Íris
ACHIEVEMENT_RAINBOWRACE_WINS_DESC,Unique rewards based on the number of Rainbow Race wins!,Recompensas únicas baseadas no número de vitórias que você consegue na Corrida Arco-Íris!
ACHIEVEMENT_MASTER110_TITLE,Master,Mestre
ACHIEVEMENT_DAILY_PLAY_TIME_PREMIUM_DESC,Use a Bonus Playtime Coupon (purchasable with fCoins) to unlock bonus rewards at each daily playtime milestone.,Use fCoin para ganhar recompensas de presença adicionais.
ACHIEVEMENT_TOTAL_CONNECTION_PREMIUM_NAME,Bonus Login Rewards,Pacote de Conexão
ACHIEVEMENT_TOTAL_CONNECTION_PREMIUM_DESC,"Use a Bonus Login Coupon (purchasable with fCoins) to unlock bonus rewards for each day you log in. After completion, you can use another coupon to start over.",Faça login um determinado número de vezes para ganhar recompensas premium.
ACHIEVEMENT_FWC_2024_BEGINNER_NAME,2024 FWC Beginner,Iniciante FWC 2024
ACHIEVEMENT_FWC_2024_COMBATANT_NAME,2024 FWC Combatant,Combatente FWC 2024
ACHIEVEMENT_FWC_2024_COMBATANT_DESC,Reach level 60 in the 2024 Flyff World Championship.,Alcance o nível 60 no Campeonato Mundial de Flyff.
ACHIEVEMENT_FWC_2024_VANQUISHER_NAME,2024 FWC Vanquisher,Dominador FWC 2024
ACHIEVEMENT_FWC_2024_VANQUISHER_DESC,Reach level 100 in the 2024 Flyff World Championship.,Alcance o nível 100 no Campeonato Mundial de Flyff.
ACHIEVEMENT_FWC_2024_MASTER_NAME,2024 FWC Master,Mestre FWC 2024
ACHIEVEMENT_FWC_2024_MASTER_DESC,Reach level 160 in the 2024 Flyff World Championship.,Alcance o nível 60 no Campeonato Mundial de Flyff.
ACHIEVEMENT_FWC_2024_EMPEROR_NAME,2024 FWC Emperor,Imperador FWC 2024
ACHIEVEMENT_FWC_2024_EMPEROR_DESC,Complete all Gear Exchanges in the 2024 Flyff World Championship.,Complete toda a Troca de Equipamentos no Campeonato Mundial de Flyff.
ACHIEVEMENT_COUPLE_FORM_01_NAME,Couple 1,Couple 1
ACHIEVEMENT_COUPLE_FORM_01_TITLE,Solo Escape,Solo Escape
ACHIEVEMENT_COUPLE_FORM_02_NAME,Couple 10,Couple 10
ACHIEVEMENT_COUPLE_FORM_02_TITLE,Experienced,Experienced
ACHIEVEMENT_COUPLE_FORM_03_NAME,Couple 100,Couple 100
ACHIEVEMENT_COUPLE_FORM_03_TITLE,Casanova,Casanova
ACHIEVEMENT_COUPLE_FORM_DESC,Find a partner and form a couple.,Find a partner and form a couple.
ACHIEVEMENT_COUPLE_LEVEL_01_NAME,Couple Level 5,Couple Level 5
ACHIEVEMENT_COUPLE_LEVEL_01_TITLE,Getting to Know,Getting to Know
ACHIEVEMENT_COUPLE_LEVEL_02_NAME,Couple Level 10,Couple Level 10
ACHIEVEMENT_COUPLE_LEVEL_02_TITLE,Close Acquaintances,Close Acquaintances
ACHIEVEMENT_COUPLE_LEVEL_03_NAME,Couple Level 15,Couple Level 15
ACHIEVEMENT_COUPLE_LEVEL_03_TITLE,Destined Couple,Destined Couple
ACHIEVEMENT_COUPLE_LEVEL_DESC,Raise your couple's level.,Raise your couple's level.
ACHIEVEMENT_COUPLE_DURATION_01_NAME,Couple Duration 100,Couple Duration 100
ACHIEVEMENT_COUPLE_DURATION_01_TITLE,100 Days of Love,100 Days of Love
ACHIEVEMENT_COUPLE_DURATION_02_NAME,Couple Duration 200,Couple Duration 200
ACHIEVEMENT_COUPLE_DURATION_02_TITLE,200 Days of Love,200 Days of Love
ACHIEVEMENT_COUPLE_DURATION_03_NAME,Couple Duration 365,Couple Duration 365
ACHIEVEMENT_COUPLE_DURATION_03_TITLE,365 Days of Love,365 Days of Love
ACHIEVEMENT_COUPLE_DURATION_DESC,Remain in a couple relationship for a set number of consecutive days.,Remain in a couple relationship for a set number of consecutive days.
ACHIEVEMENT_COUPLE_SKILL_NAME,Couple Skills,Couple Skills
ACHIEVEMENT_COUPLE_SKILL_TITLE,Better Together,Better Together
ACHIEVEMENT_COUPLE_SKILL_DESC,Use couple skills.,Use couple skills.
ACHIEVEMENT_COUPLE_MOTION_01_NAME,Couple Emotes 100,Couple Emotes 100
ACHIEVEMENT_COUPLE_MOTION_01_TITLE,Like Bread and Butter,Like Bread and Butter
ACHIEVEMENT_COUPLE_MOTION_02_NAME,Couple Emotes 1000,Couple Emotes 1000
ACHIEVEMENT_COUPLE_MOTION_02_TITLE,Great Couples Think Alike,Great Couples Think Alike
ACHIEVEMENT_COUPLE_MOTION_03_NAME,Couple Emotes 10000,Couple Emotes 10000
ACHIEVEMENT_COUPLE_MOTION_03_TITLE,"One Mind, One Body","One Mind, One Body"
ACHIEVEMENT_COUPLE_MOTION_DESC,Use couple emotes.,Use couple emotes.
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_NAME,Great Success!,Great Success!
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_TITLE01,Bonus Obtained,Bonus Obtained
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_TITLE02,Bonus-full,Bonus-full
ACHIEVEMENT_LIFE_MASTERY_GREAT_SUCCESS_DESC,Achieve a great success with a lifestyle skill.,Achieve a great success with a lifestyle skill.
ACHIEVEMENT_LIFE_MASTERY_POINTS_NAME,Earn mastery points.,Earn mastery points.
ACHIEVEMENT_LIFE_MASTERY_TITLE01,Lifestyle Beginner,Lifestyle Beginner
ACHIEVEMENT_LIFE_MASTERY_TITLE02,Lifestyle Newbie,Lifestyle Newbie
ACHIEVEMENT_LIFE_MASTERY_TITLE03,Lifestyle Expert,Lifestyle Expert
ACHIEVEMENT_LIFE_MASTERY_TITLE04,Lifestyle Guru,Lifestyle Guru
ACHIEVEMENT_LIFE_MASTERY_POINTS_DESC,Raise your Lifestyle mastery.,Raise your Lifestyle mastery.
ACHIEVEMENT_HERB_GATHERING_POINTS_NAME,Master of Herb Gathering,Master of Herb Gathering
ACHIEVEMENT_HERB_GATHERING_TITLE01,Newbie Gatherer,Newbie Gatherer
ACHIEVEMENT_HERB_GATHERING_TITLE02,Gatherer,Gatherer
ACHIEVEMENT_HERB_GATHERING_TITLE03,Expert Gatherer,Expert Gatherer
ACHIEVEMENT_HERB_GATHERING_TITLE04,Master Gatherer,Master Gatherer
ACHIEVEMENT_HERB_GATHERING_POINTS_DESC,Raise your Herb Gathering mastery.,Raise your Herb Gathering mastery.
ACHIEVEMENT_WOOD_CUTTING_POINTS_NAME,Master of Woodcutting,Master of Woodcutting
ACHIEVEMENT_WOOD_CUTTING_TITLE01,Newbie Lumberjack,Newbie Lumberjack
ACHIEVEMENT_WOOD_CUTTING_TITLE02,Lumberjack,Mestre das Toras
ACHIEVEMENT_WOOD_CUTTING_TITLE03,Expert Lumberjack,Expert Lumberjack
ACHIEVEMENT_WOOD_CUTTING_TITLE04,Master Lumberjack,Master Lumberjack
ACHIEVEMENT_WOOD_CUTTING_POINTS_DESC,Raise your Woodcutting mastery.,Raise your Woodcutting mastery.
ACHIEVEMENT_MINING_POINTS_NAME,Master of Mining,Master of Mining
ACHIEVEMENT_MINING_TITLE01,Newbie Miner,Newbie Miner
ACHIEVEMENT_MINING_TITLE02,Miner,Miner
ACHIEVEMENT_MINING_TITLE03,Expert Miner,Expert Miner
ACHIEVEMENT_MINING_TITLE04,Master Miner,Master Miner
ACHIEVEMENT_MINING_POINTS_DESC,Raise your Mining mastery.,Raise your Mining mastery.
ACHIEVEMENT_FISHING_POINTS_NAME,Master of Fishing,Master of Fishing
ACHIEVEMENT_FISHING_TITLE01,Newbie Fisher,Newbie Fisher
ACHIEVEMENT_FISHING_TITLE02,Fisher,Fisher
ACHIEVEMENT_FISHING_TITLE03,Expert Fisher,Expert Fisher
ACHIEVEMENT_FISHING_TITLE04,Master Fisher,Master Fisher
ACHIEVEMENT_FISHING_POINTS_DESC,Raise your Fishing mastery.,Raise your Fishing mastery.
ACHIEVEMENT_COOKING_POINTS_NAME,Master of Cooking,Master of Cooking
ACHIEVEMENT_COOKING_TITLE01,Newbie Cook,Newbie Cook
ACHIEVEMENT_COOKING_TITLE02,Cook,Cook
ACHIEVEMENT_COOKING_TITLE03,Expert Cook,Expert Cook
ACHIEVEMENT_COOKING_TITLE04,Master Cook,Master Cook
ACHIEVEMENT_COOKING_POINTS_DESC,Raise your Cooking mastery.,Raise your Cooking mastery.
ACHIEVEMENT_ALCHEMY_POINTS_NAME,Master of Alchemy,Master of Alchemy
ACHIEVEMENT_ALCHEMY_TITLE01,Newbie Alchemist,Newbie Alchemist
ACHIEVEMENT_ALCHEMY_TITLE02,Alchemist,Alchemist
ACHIEVEMENT_ALCHEMY_TITLE03,Expert Alchemist,Expert Alchemist
ACHIEVEMENT_ALCHEMY_TITLE04,Master Alchemist,Master Alchemist
ACHIEVEMENT_ALCHEMY_POINTS_DESC,Raise your Alchemy mastery.,Raise your Alchemy mastery.
ACHIEVEMENT_CARPENTRY_POINTS_NAME,Master of Carpentry,Master of Carpentry
ACHIEVEMENT_CARPENTRY_TITLE01,Newbie Carpenter,Newbie Carpenter
ACHIEVEMENT_CARPENTRY_TITLE02,Carpenter,Carpenter
ACHIEVEMENT_CARPENTRY_TITLE03,Expert Carpenter,Expert Carpenter
ACHIEVEMENT_CARPENTRY_TITLE04,Master Carpenter,Master Carpenter
ACHIEVEMENT_CARPENTRY_POINTS_DESC,Raise your Carpentry mastery.,Raise your Carpentry mastery.
ACHIEVEMENT_SMITHING_POINTS_NAME,Master of Smithing,Master of Smithing
ACHIEVEMENT_SMITHING_TITLE01,Newbie Smith,Newbie Smith
ACHIEVEMENT_SMITHING_TITLE02,Smith,Smith
ACHIEVEMENT_SMITHING_TITLE03,Expert Smith,Expert Smith
ACHIEVEMENT_SMITHING_TITLE04,Master Smith,Master Smith
ACHIEVEMENT_SMITHING_POINTS_DESC,Raise your Smithing mastery.,Raise your Smithing mastery.
ACHIEVEMENT_FWCPVP2WINNER_NAME,2024 FWC Arena Champion,2024 FWC Arena Champion
ACHIEVEMENT_FWCPVP2WINNER_DESC,Win the 2024 Flyff World Championship PvP Competition.,Win the 2024 Flyff World Championship PvP Competition.
ACHIEVEMENT_FWCPVP2SECOND_NAME,2024 FWC Arena 2nd,2024 FWC Arena 2nd
ACHIEVEMENT_FWCPVP2SECOND_DESC,Get second place in the 2024 Flyff World Championship PvP Competition.,Get second place in the 2024 Flyff World Championship PvP Competition.
ACHIEVEMENT_FWCPVP2THIRD_NAME,2024 FWC Arena 3rd,2024 FWC Arena 3rd
ACHIEVEMENT_FWCPVP2THIRD_DESC,Get third place in the 2024 Flyff World Championship PvP Competition.,Get third place in the 2024 Flyff World Championship PvP Competition.
ACHIEVEMENT_FWCPVP2FINALIST_NAME,2024 FWC Arena Finalist,2024 FWC Arena Finalist
ACHIEVEMENT_FWCPVP2FINALIST_DESC,Participate in the 2024 Flyff World Championship PvP Finals.,Participate in the 2024 Flyff World Championship PvP Finals.
ACHIEVEMENT_MASTER125_NAME,Hero 125 - 140,Hero 125 - 140
ACHIEVEMENT_MASTER125_DESC,Complete the second Hero Quest.,Complete the second Hero Quest.
ACHIEVEMENT_MASTER140_NAME,Hero 140 - 160,Hero 140 - 160
ACHIEVEMENT_MASTER140_DESC,Complete the third Hero Quest.,Complete the third Hero Quest.
ACHIEVEMENT_CHRISTMAS_ATTENDANCE_NAME,Christmas Gift for all Flyffers,Christmas Gift for all Flyffers
ACHIEVEMENT_CHRISTMAS_ATTENDANCE_DESC,Log in each day for 30 minutes to receive rewards!,Log in each day for 30 minutes to receive rewards!
ACHIEVEMENT_CHRISTMAS_INVASION,Christmas Invasion,Christmas Invasion
ACHIEVEMENT_ATTENDANCE_NAME,Playtime Event,Playtime Event
ACHIEVEMENT_ATTENDANCE_DESC,Log in each day for 40 minutes to receive rewards!,Conecte-se diariamente por 40 minutos e ganhe prêmios!
ACHIEVEMENT_ATTENDANCE_LVL1,Day 1,Dia 1
ACHIEVEMENT_ATTENDANCE_LVL2,Day 2,Dia 2
