Key,English,Traditional_Chinese
CLIENT_HELP_INC_000536,FP (endurance),活力
CLIENT_HELP_INC_000537,This is needed to use physical skills. It can be replenished by resting/sitting down but it can be immediately recovered by using vitality drink items.,使用技能後，出現的疲勞指數。可透過適當的休息漸漸的恢復疲勞。或是使用精力多來恢復活力。
CLIENT_HELP_INC_000538,Exp (experience),EXP (經驗值)
CLIENT_HELP_INC_000539,This is required to raise the level of a character. It can be earned by killing monsters or through quests.,角色要提升等級時，必須累積經驗值。您可透過戰鬥與解任務來獲得經驗值。
CLIENT_HELP_INC_000540,Skills,技能
CLIENT_HELP_INC_000541,Skills get stronger as you level and put more points into them.,技能會隨著你的分配技能點升級而變得更強。
CLIENT_HELP_INC_000542,Stat points,能力點
CLIENT_HELP_INC_000543,"This is the point you get when you level up. You can distribute the points to your STR,STA,DEX, and INT.",可提升力量、體力、敏捷、智力等各種能力值的點數。等級上升時，可獲的一定的點數。
CLIENT_HELP_INC_000544,Extra ability,追加能力
CLIENT_HELP_INC_000545,"Some skills require you to become a Hero before being usable, and require special training to be leveled / trained.",與角色戰鬥時，有直接關連的數值。
CLIENT_HELP_INC_000546,Attack,攻擊力
CLIENT_HELP_INC_000547,This shows the Attack Capacity of a character. The character’s equipment and supportive skills cast on the character also influences this.,將目前所裝備的武器與角色的能力值加總後的攻擊數值。
CLIENT_HELP_INC_000548,Defense,防禦力
CLIENT_HELP_INC_000549,This shows the Defense Capacity of a character. The character’s equipment and supportive skills cast on the character also influences this.,將目前所裝備的防具與角色的能力值加總後的防禦數值。
CLIENT_HELP_INC_000550,Critical hit rate,暴擊率
CLIENT_HELP_INC_000551,This means how much chance you have to make a critical hit.,進行戰鬥時，可發生暴擊攻擊的數值。
CLIENT_HELP_INC_000552,Attack Speed,攻擊速度
CLIENT_HELP_INC_000553,This shows the Attack Rate of a character when attacking.,"戰鬥時, 會以多少速度進行攻擊的數值"
CLIENT_HELP_INC_000554,Resisting power,抵抗力
CLIENT_HELP_INC_000555,This indicates how much “Reduced/Weakened magical damage” a character can receive.,可減少魔法傷害的數值。
CLIENT_HELP_INC_000556,Properties,元素
CLIENT_HELP_INC_000557,There are 5 elemental properties or attributes that exist in FLYFF. Each of these properties has a strength and weakness. A player can achieve the highest possible damage when he uses a weapon which is imbued with the property that is the weakness of his enemy’s property.,Flyff Online 中一共有五種元素，各種元素都有其對應強與弱元素。根據攻擊方與被攻擊方的元素，傷害可能會增加，也有可能會減少。
CLIENT_HELP_INC_000558,Fire,火元素
CLIENT_HELP_INC_000559,Fire A property that is strong against the Wind property but is weak against the Water property.,火元素剋風，但卻怕水！
CLIENT_HELP_INC_000560,Water,水元素
CLIENT_HELP_INC_000561,Water. A property that is as strong against the Fire Property but is weak against the Electricity property.,水元素剋火，但卻怕雷！
CLIENT_HELP_INC_000562,Electricity,雷元素
CLIENT_HELP_INC_000563,A property that is strong against the Water Property but weak against the Earth Property.,雷元素剋水，但卻怕地！
CLIENT_HELP_INC_000564,Earth,地元素
CLIENT_HELP_INC_000565,earth A property that is strong against the Electricity Property but weak against the Wind Property.,地元素剋雷，但卻怕風！
CLIENT_HELP_INC_000566,Wind,風元素
CLIENT_HELP_INC_000567,A property that is strong against the Earth Property but weak against the Fire property.,風元素剋地，但怕火！
CLIENT_HELP_INC_000568,Enchant,精煉
CLIENT_HELP_INC_000569,"Upgrading means making the item more powerful. Each item can be normally upgraded over 10 levels, and weapons / armor chest pieces can be elementally upgraded over 10 levels. If the upgrade fails, there is no penalty between levels 1 and 3, but from levels 4-10 the item will be lost.",精煉可將物品變的更強！各物品的元素及強化精煉一共分為 10 個階段，而進行精煉時，必須擁有該階段的精煉道具。如果升級失敗，則在 1 級和 3 級之間沒有懲罰，但從 4 級到 10 級，​​該物品將消失。
CLIENT_HELP_INC_000570,Attribute Enchant,屬性強化
CLIENT_HELP_INC_000571,"Your item can receive an attribute modifier (visible in the name of the item) through various means, granting it extra STR, STA, DEX and/or INT.",物品可以通過各種方式獲得屬性強化 (在物品名稱中可見)，賦予額外的力量 (STR)、體力 (STA)、敏捷 (DEX) 和智力 (INT)。
CLIENT_HELP_INC_000572,Fire Upgrade,火元素精煉
CLIENT_HELP_INC_000573,"When you refine an item with the Fire property, you’ll need a Fire Property Card. When an item is imbued with the Fire Property the item becomes weak to Water but stronger against Wind.",使用火元素卡精煉後，可讓物品賦予火元素的能力。武器擁有火元素時，針對怕火的怪物會有提升的攻擊威力！而防具擁有火元素時，可提升風元素攻擊的抵抗力。
CLIENT_HELP_INC_000574,Water Upgrade,水元素精煉
CLIENT_HELP_INC_000575,"When you refine an item with the Water property, you’ll need a Water Property Card. When an item is imbued with the Water Property the item becomes weak to Electricity but stronger against Fire.",使用水元素卡精煉後，可讓物品賦予水元素的能力。武器擁有水元素時，針對怕水的怪物會有提升的攻擊威力！而防具擁有水元素時，可提升火元素攻擊的抵抗力。
CLIENT_HELP_INC_000576,Electric Upgrade,雷元素精煉
CLIENT_HELP_INC_000577,"When you refine an item with the Electricity property, you’ll need an Electricity Property Card. When an item is imbued with the Electricity Property the item becomes weak to Earth but stronger against Water.",使用雷元素卡精煉後，可讓物品賦予雷元素的能力。武器擁有雷元素時，針對怕雷的怪物會有提升的攻擊威力！而防具擁有雷元素時，可提升水元素攻擊的抵抗力。
CLIENT_HELP_INC_000578,Wind Upgrade,風元素精煉
CLIENT_HELP_INC_000579,"When you refine an item with the Wind property, you’ll need a Wind Property Card. When an item is imbued with the Wind Property the item becomes weak to Fire but stronger against Earth.",使用風元素卡精煉後，可讓物品賦予風元素的能力。武器擁有風元素時，針對怕風的怪物會有提升的攻擊威力！而防具擁有風元素時，可提升地元素攻擊的抵抗力。
CLIENT_HELP_INC_000580,Earth Upgrade,地元素精煉
CLIENT_HELP_INC_000581,"When you refine an item with the Earth property, you’ll need an Earth Property Card. When an item is imbued with the Earth Property the item becomes weak to Wind but stronger against Electricity.",使用地元素卡精煉後，可讓物品賦予地元素的能力。武器擁有地元素時，針對怕地元素的怪物會有提升的攻擊威力！而防具擁有地元素時，可提升雷元素攻擊的抵抗力。
CLIENT_HELP_INC_000582,General Upgrade,一般精煉
CLIENT_HELP_INC_000583,"Normal upgrade means a non-element upgrade. Power Dice are required to upgrade, there are 5 types of Power Dice, 4, 6, 8, 10 and 12.",一般精煉指的是非元素升級。升級需要能量骰子，能量骰子共有 5 種類型，分別為 (D)、(C)、(B)、(A) 和 (S)。
CLIENT_HELP_INC_000584,Ultimate Weapon Upgrade,究極武器精煉
CLIENT_HELP_INC_000585,"You can make an Ultimate Weapon with a +10 upgraded unique weapon by using the Ultimate Weapon Upgrade. The maximum upgrade for an Ultimate weapon is up to +10 the same as any other item upgrade but it needs 'Shining Orikalkum'. The Ultimate upgrade is available only for weapons, and the item is destroyed in case of a failure. From +6 you are able to socket your weapon.",+10 精煉的傳說武器透過究極武器變換後，能夠製作出更強的究極武器。此究極武器與目前精煉一樣，最多可以精煉到 +10。可以使用精煉道具閃耀奧里哈鋼在武器上做精煉，如果失敗時，道具就會被破壞掉。精煉數值在 +6 以上時，會產生能夠合成各種能力寶石的插槽。最大可以在 5 個插槽上合成寶石道具。
CLIENT_HELP_INC_000586,placholder 39,佔位文字 39
CLIENT_HELP_INC_000587,placholder 40,佔位文字 40
CLIENT_HELP_INC_000588,placholder 41,佔位文字 41
CLIENT_HELP_INC_000589,placholder 42,佔位文字 42
CLIENT_HELP_INC_000590,placholder 43,佔位文字 43
CLIENT_HELP_INC_000591,placholder 44,佔位文字 44
CLIENT_HELP_INC_000592,placholder 45,佔位文字 45
CLIENT_HELP_INC_000593,placholder 46,佔位文字 46
CLIENT_HELP_INC_000594,placholder 47,佔位文字 47
CLIENT_HELP_INC_000595,placholder 48,佔位文字 48
CLIENT_HELP_INC_000596,Building,建築物
CLIENT_HELP_INC_000597,Information about the buildings that provide services.,在 Flyff 內，提供著必要的各種物品，除此之外還有很多支援各種機能的建築。
CLIENT_HELP_INC_000598,Lodestar,生命光塔
CLIENT_HELP_INC_000599,This is a structure that gathers spiritual life and resurrects players who died. It is located inside a city or a wide open clearing.,位在城鎮廣場的一座大型建築物。此建築物會將分散到四周的生命，召喚到此處復活。當您沒有在戰鬥場附近的生命光柱儲存復活點時，就會前往生命光塔復活。
CLIENT_HELP_INC_000600,Lodelight,生命光柱
CLIENT_HELP_INC_000601,This is a structure that functions like a Lodestar but it resurrects a player in a place near the hunting grounds.,生命光柱的功能與生命光塔相似，可讓玩家在狩獵場附近復活。
CLIENT_HELP_INC_000602,Weapon shop,武器店
CLIENT_HELP_INC_000603,"This place sells weapons for the 1st job class such as vagrant, mercenary, and acrobat. It also sells weapons for the 2nd job class such as knight, blade, ringmaster, billposter, jester, and ranger.",販賣見習生；一轉職業：勇者、神職者、雜技師等及二轉職業：騎士、暗殺者、念力師、研術者、守護者、爆咒師、操偶師、浪人的武器。
CLIENT_HELP_INC_000604,Armor shop,防具店
CLIENT_HELP_INC_000605,"This place sells armor for Mercenaries, Assists, and Acrobats.",販賣見習生、勇者、神職者的防具裝備。
CLIENT_HELP_INC_000606,Magic store,魔法店
CLIENT_HELP_INC_000607,"This place sells weapons, armor, and magic items best suited for Magicians.",販賣魔法使的武器、防具和魔法物品。
CLIENT_HELP_INC_000608,Food shop,餐飲店
CLIENT_HELP_INC_000609,This shop sells food items that help recover HP,販賣幫助恢復生命力的各種食品。
CLIENT_HELP_INC_000610,General merchandise,雜貨店
CLIENT_HELP_INC_000611,"This place sells Arrows, Posters, and those sorts of things.",販賣的物品種類很多，有箭矢、符咒、魔力和活力飲品。
CLIENT_HELP_INC_000612,Public Office,城鎮服務處
CLIENT_HELP_INC_000613,"This place is for selling Perin, using your personal bank, and guild bank.",這裡可以讓你使用個人銀行和公會銀行。
CLIENT_HELP_INC_000614,Station,航空站
CLIENT_HELP_INC_000615,This shop sells Flight related items like Flight gears as well as guide’s player on how to fly.,販賣飛行器與飛行物品的地方，您也可在這裡得知一些飛行相關的知識。
CLIENT_HELP_INC_000616,Duel,對戰
CLIENT_HELP_INC_000617,A duel is a battle between 2 players. This is different from PK. It is called PvP (Player Vs Player) which can only start when 2 players agree to a duel. A duel has no penalties associated with it.,是指玩家之間的戰鬥。與一般無差別格鬥的 PK 不同的是，雙方都答應對戰後，才能進行的 PvP (Player Vs Player) 對戰。
CLIENT_HELP_INC_000618,Fame,名譽
CLIENT_HELP_INC_000619,You will gain the fame if you keep winning duels. You will also gain  different titles as well.,在對戰中獲的很多勝利時，名譽自然會上升。而隨著名譽的上升，可以獲得各種的號稱。
CLIENT_HELP_INC_000620,Guild Combat Center,公會戰鬥中心
CLIENT_HELP_INC_000621,This place is for applying and running guild sieges and 1 on 1 guild sieges. Only available on the 1st sub server.,公會戰及 1:1 公會戰參加申請，還有可以進行大戰的地方。只有在第 1 頻道可以使用。
CLIENT_HELP_INC_000622,Other inquiries,其他事項
CLIENT_HELP_INC_000623,Please visit the official homepage: $WEBSITE$ for more inquiries. Have a nice day.,如需更多資訊，請前往官方網站：$WEBSITE$。祝您遊戲愉快。
CLIENT_HELP_INC_000624,Beauty shop,美容店
CLIENT_HELP_INC_000625,You can change your hair style and color. The price varies based on the color and style you choose.,可以變換頭髮樣式和頭髮顏色。改變頭髮樣式和顏色，價格根據你的選擇有所不同。
CLIENT_HELP_INC_000626,Private Shop,個人商店
CLIENT_HELP_INC_000627,Items can be conveniently presented for sale to through this option. You can set the quantity and the price.,可以將自己擁有的物品，販賣給其他的玩家。您可以替自己想要販賣的物品定下適當的價格與數量後，放入個人商店中販售。
CLIENT_HELP_INC_000628,"Open the Start menu, select Personal Shop, and the Personal Shop window will appear.",打開開始選單，選擇個人商店，將出現個人商店視窗。
CLIENT_HELP_INC_000629,Drag the items you wish to sell from your inventory and drop them into the Personal Shop window.,從物品欄中選擇要販賣的物品後，拖曳至個人商店視窗中。
CLIENT_HELP_INC_000630,"After dragging the item into the window, you can set the price for the item, and the quantity you wish to sell.",拖曳後，會出現一個設定價格與數量的視窗。
CLIENT_HELP_INC_000631,"Put a name in the Shop Name Window, and press OK. You can start selling items after that.",設定完販賣的商品後，輸入個人商店的名稱，並按下 OK 鍵即可完成。
CLIENT_HELP_INC_000632,Creating a Guild,成立公會
CLIENT_HELP_INC_000633,"There are some basic requirements to creating a Guild. You will need a party of three players all at least level 40, then you have to complete a quest through the Public office NPC Helena in SM. Once finished you and your party members will become a guild.",成立公會必須到達 40 級以上之後，到聖音特找城鎮服務員海蓮娜接受成立公會的任務後，將相關的任務全部完成，即可成立工會，自己的隊友也會變成公會成員。
CLIENT_HELP_INC_000634,Raising the Guild Level,公會成長
CLIENT_HELP_INC_000635,"Guild Members area able to contribute items and Penya towards raising the guild level. To contribute items, simply press the Support Button inside of the Guild Storage. Raising the Guild Level will open up various options to the Guild to help it grow and distinguish itself.",可以貢獻物品和貢獻金幣來提高公會等級。利用公會銀行來支援所需之物品，才能讓公會快速的成長。供獻度和供獻金幣達一定數值後，就會提升公會的等級。
CLIENT_HELP_INC_000636,Joining a Guild,加入公會
CLIENT_HELP_INC_000637,Initially only a Guild Master has the authority to invite Guild members. But a Guild Master can give authority to any Guildie to recruit other members to his Guild.,要加入剛成立的公會，必須要得到公會會長的同意。之後會長可分派權限給公會成員，並由其他成員邀請他人入會。招募成員與組隊的方式相同。
CLIENT_HELP_INC_000638,Disbanding a Guild,公會解散
CLIENT_HELP_INC_000639,"The Guild Master can disband the Guild by pressing the DISMISS button on the Guild Menu. Once the Guild is dismissed, it takes 2 days before Members can create or join a new Guild.",公會視窗上的『解散』按鈕，就是解散公會時用到的按鈕。解散公會的 2 天後才可成立新公會。
CLIENT_HELP_INC_000640,Managing Guild Members,成員管理
CLIENT_HELP_INC_000641,"The Guild Master can manage his Guild from the Guild Menu. He can set things such as promotions, demotions, nicknames, kicking from Guild, etc.",成員的管理可透過公會視窗的成員管理頁面進行成員的升階、升職、賦予稱號、退出、公會會長變更等的功能。
CLIENT_HELP_INC_000642,Managing Guild Ranks,公會稱號管理
CLIENT_HELP_INC_000643,"The Guild Master can manage Guild Ranks in the Guild Menu. He can set the authority of the title, degree, admission, access to items and monthly payment.",稱號管理可透過公會視窗的稱號管理頁面進行有關公會稱號的各種權限設定，可以指定有關稱號、等級、加入、金幣、道具權限的設定，對於各稱號能夠設定一天支付一次的月薪額度。
CLIENT_HELP_INC_000644,Announcement,公會公告
CLIENT_HELP_INC_000645,Guild Masters can make an announcement by clicking the Notice button on the Information Tab in the Guild Menu. Either a new message can be made of the old one can simply be modified.,公會公告可透過公會視窗的公會情報頁面進行。此頁面中有個『公告』的按鈕，按下去之後會出下公告設定的視窗，此時選擇『新建』，並將想要公會的內容輸入完畢之後，按下『開始』鍵即可。若要將目前公告中的內容修改，可按下『編輯』來進行。此功能只有公會會長能夠使用。
CLIENT_HELP_INC_000646,Guild Logo,公會徽章
CLIENT_HELP_INC_000647,"The Guild Logo is the symbol or emblem of the Guild. This can be chosen only once and only by the Guild Master. To use this function, select the Logo button in the Guild Menu.",代表工會的徽章只能由會長去設定，而且只能設定一次。若要設定公會徽章，可在公會情報頁面上按下『Logo』按鈕後，選擇想要的圖即可。
CLIENT_HELP_INC_000648,Guild Storage,公會銀行
CLIENT_HELP_INC_000649,You can use the Guild Storage only on the 1st Channel of each Server. Anyone can deposit items and Penya into the Guild Storage but only authorized Guild Members can withdraw items and Penya.,公會銀行只能在各伺服器的第一世界使用。雖然在公會銀行放入的道具或金幣不管是誰都可以使用，但是必需要被賦予稱號的公會會員才能夠取出公會銀行裡的道具和金幣。
CLIENT_HELP_INC_000650,Info-Pang,情報胖胖
CLIENT_HELP_INC_000651,You may have noticed when you first logged into the game that you were greeted by the Info-Pang in the lower right corner of your screen. This section briefly explains the Info-Pang and how to use him.,你可能已經注意到，當您第一次登錄遊戲時，螢幕右下角的情報胖胖會向你打招呼，這裡簡要介紹 情報胖胖及其使用方法。
CLIENT_HELP_INC_000652,What is it?,情報胖胖是甚麼?
CLIENT_HELP_INC_000653,"The Info-Pang will guide you through all of the basics including controls, hotkeys, menus, and even some game functions. Once you have completed a section, you can always access it if you need to review it. Simply right click on the Info-Pang and select Check the List.",情報胖胖會引導您了解所有基礎內容，包括操作方式、熱鍵、選單，甚至部分遊戲功能。完成某個章節後，若您之後想再次查看，隨時都能重新開啟。只要對情報胖胖按滑鼠右鍵，並選擇「查看清單」即可。
CLIENT_HELP_INC_000654,Access the Info-Pang,訪問情報胖胖
CLIENT_HELP_INC_000655,"The Info-Pang will be activated by default when you log into the game. If you would like to turn the Info-Pang off, Right Click on the Info-Pang and select Hide. If later you would like to recall the Info-Pang you can do that by accessing the Start Menu, selecting Helper, and then selecting Info-Pang.",登錄遊戲時會自動啟動情報胖胖，如果您想關閉情報胖胖，右鍵單擊情報胖胖並選擇隱藏。 如果你想使用情報胖胖，您可以透過開始選單，選擇幫助，然後選擇情報胖胖。
CLIENT_HELP_INC_000656,Duel among users,玩家之間的戰鬥
CLIENT_HELP_INC_000657,This is a duel between 2 players.,指玩家之間的發生的戰鬥。
CLIENT_HELP_INC_000658,PvP,PvP
CLIENT_HELP_INC_000659,It means a fight between characters by mutual agreement. Affects PVP fame and PVP point.,雙方同意後進行的戰鬥。此戰鬥並不會像 PK 般受到懲罰，但是會影響 PVP 名譽及 PVP 點數。
CLIENT_HELP_INC_000660,Asking for PvP,申請 PvP
CLIENT_HELP_INC_000661,"If you right-click with ALT key on the player whom you want to have duel with, you can have a duel with the player in case of that the user accepts that.",選擇想要進行 PvP 的玩家，點了對方的名稱後，按著鍵盤的 ALT 鍵+滑鼠左鍵叫出選單，並選擇申請對戰，即可發出 PvP 的邀請。
CLIENT_HELP_INC_000662,"In case of that you are the leader of your troupe and the clicked one is another leader of other troupe, you can have a group duel, if the other lead accept it.",如果你是自己劇團的團長，而被點擊的人是其他劇團團長，如果對方接受的話，你可以進行劇團對戰。
CLIENT_HELP_INC_000663,The result of PVP and Fame,PvP 的結果與名譽
CLIENT_HELP_INC_000664,PVP fame and PVP point change according to PvP record.,依照 PvP 的戰積，玩家的 PvP 名譽與 PvP 點數會產生變化。
CLIENT_HELP_INC_000665,placholder 49,佔位文字 49
CLIENT_HELP_INC_000666,placholder 50,佔位文字 50
CLIENT_HELP_INC_000667,placholder 51,佔位文字 51
CLIENT_HELP_INC_000668,placholder 52,佔位文字 52
CLIENT_HELP_INC_000669,placholder 53,佔位文字 53
CLIENT_HELP_INC_000670,placholder 54,佔位文字 54
CLIENT_HELP_INC_000671,placholder 55,佔位文字 55
CLIENT_HELP_INC_000672,placholder 56,佔位文字 56
CLIENT_HELP_INC_000673,placholder 57,佔位文字 57
CLIENT_HELP_INC_000674,placholder 58,佔位文字 58
CLIENT_HELP_INC_000675,placholder 59,佔位文字 59
CLIENT_HELP_INC_000676,placholder 60,佔位文字 60
CLIENT_HELP_INC_000677,placholder 61,佔位文字 61
CLIENT_HELP_INC_000678,placholder 62,佔位文字 62
CLIENT_HELP_INC_000679,placholder 63,佔位文字 63
CLIENT_HELP_INC_000680,placholder 64,佔位文字 64
CLIENT_HELP_INC_000681,placholder 65,佔位文字 65
CLIENT_HELP_INC_000682,placholder 66,佔位文字 66
CLIENT_HELP_INC_000683,Server,伺服器
CLIENT_HELP_INC_000684,Guild bank and Guild sieges are available only at the 1st sub server of each server set.,公會銀行與公會攻城戰等功能，只能在各伺服器群組的第 1 分流中使用。
CLIENT_HELP_INC_000685,placholder 67,佔位文字 67
CLIENT_HELP_INC_000686,placholder 68,佔位文字 68
CLIENT_HELP_INC_000687,placholder 69,佔位文字 69
CLIENT_HELP_INC_000688,placholder 70,佔位文字 70
CLIENT_HELP_INC_000689,placholder 71,佔位文字 71
CLIENT_HELP_INC_000690,placholder 72,佔位文字 72
CLIENT_HELP_INC_000691,placholder 73,佔位文字 73
CLIENT_HELP_INC_000692,placholder 74,佔位文字 74
CLIENT_HELP_INC_000693,placholder 75,佔位文字 75
CLIENT_HELP_INC_000694,placholder 76,佔位文字 76
CLIENT_HELP_INC_000695,placholder 77,佔位文字 77
CLIENT_HELP_INC_000696,placholder 78,佔位文字 78
CLIENT_HELP_INC_000697,placholder 79,佔位文字 79
CLIENT_HELP_INC_000698,placholder 80,佔位文字 80
CLIENT_HELP_INC_000699,placholder 81,佔位文字 81
CLIENT_HELP_INC_000700,placholder 82,佔位文字 82
CLIENT_HELP_INC_000701,placholder 83,佔位文字 83
CLIENT_HELP_INC_000702,placholder 84,佔位文字 84
CLIENT_HELP_INC_000703,placholder 85,佔位文字 85
CLIENT_HELP_INC_100000,Achievements,成就
CLIENT_HELP_INC_100001,"There are many kinds of missions: Daily Rewards, Time-Limited Events, Account Shared Achievements, etc. Complete them and you will receive various rewards such as Items, Custom Title, Attack Power Bonus, Penya or Bonus fCoins!",有很多的任務種類：每日獎勵、限時活動、帳號共享成就等。完成他們，將獲得各種獎勵，如物品、稱號、攻擊力獎勵、金幣或 fCoins 獎勵!
CLIENT_HELP_INC_100002,Flyff Pass,Flyff 通行證
CLIENT_HELP_INC_100003,"Complete daily, weekly and season missions to receive rewards!\n\nDon't forget to claim your rewards before the end of the Flyff Pass season.\n\nPoints earned through the Season missions are not included in the weekly limit.",完成每日、每週與賽季任務即可獲得獎勵！\n\n別忘了在 Flyff Pass 賽季結束前領取您的獎勵。\n\n透過賽季任務獲得的點數不計入每週上限。
CLIENT_HELP_INC_100004,Equipment Switch,裝備切換
CLIENT_HELP_INC_100005,"Create equipment presets, allowing you to have your sets, weapons, and accessories readily available. With a simple shortcut, you can effortlessly equip them without any hassle.",建立裝備預設，讓您隨時使用您的套裝、武器和飾品。 透過簡單的快捷方式，您可以輕鬆地裝備它們，沒有任何麻煩。
CLIENT_HELP_INC_100006,Create ultimate weapon,打造究極武器
CLIENT_HELP_INC_100007,Kalgas Assault Revival,卡爾加斯突擊復興
CLIENT_HELP_INC_100008,"In the Kalgas Assault, each respawn from death takes a certain amount of time and increases with the number of respawns (up to 1 minute).\nSpending Kalgas Coin will make you respawn with no waiting time, and the item can be purchased in Flyff Shop.\nKalgas Silver Coins can only be used once, while Kalgas Gold Coins can be used for unlimited revives.\n*Kalgas Gold Coins require an increased amount each time they are used (up to 20).",在卡爾加斯突擊中，每次死亡重生都需要一定的時間，並隨著重生次數的增加而增加 (最多 1 分鐘)。\n花費卡爾加斯幣可以讓你重生，無需等待，並且該物品可以在商城購買。\n卡爾加斯銀幣只能使用一次，而卡爾加斯金幣可以無限次復活。\n*卡爾加斯金幣每次使用時需要增加數量 (最多 20 個)。
CLIENT_HELP_INC_100009,Couple Menu,情侶選單
CLIENT_HELP_INC_100010,"This window manages your couple. Through this window, you can check information about your couple and utilize functions available with your couple. All functions can be used by any member of the couple. The daily usage limits for ‘Teleport' and 'Cheer' reset every day at 00:00. \n\nIf you click the 'Break up' button, you request a breakup from your partner. If the request is declined or no response is received, you can notify the breakup after a cooldown period. Please be cautious, as when you break up with your partner, the couple ring, anniversary gifts, and all items in the Storage will be deleted, and couple-related functions will be disabled.",此視窗用來管理您的情侶關係。您可以在此查看情侶資訊，並使用情侶相關功能。所有功能皆可由任一方使用。『傳送』與『加油』的每日使用次數會於每天 00:00 重置。\n\n若您點擊『分手』按鈕，將會向對方提出分手申請。若對方拒絕或未回應，經過冷卻時間後您可再次通知分手。請務必留意，一旦與情侶分手，情侶戒指、紀念日禮物，以及保管箱內的所有物品都會被刪除，情侶相關功能也將停用。
CLIENT_HELP_INC_100011,Life,生活
CLIENT_HELP_INC_100012,"This window provides information about your Life Skill and allows you to use related features.\n\nClick the 'Set as an Expert' button at the bottom to specialize in a specific Life Skill for a designated period. A bonus effect will be applied when you set your area of expertise. \n\nNote that once your expertise is set, it cannot be changed for some time.",此視窗會顯示您的生活技能資訊，並可使用相關功能。\n\n點擊下方的『設為專精』按鈕後，您可以在指定期間內專精於特定生活技能。設定專精領域後，將會套用額外加成效果。\n\n請注意，一旦設定專精後，將在一段時間內無法變更。
CLIENT_HELP_INC_100013,Fishing Menu,釣魚選單
CLIENT_HELP_INC_100014,"If you have a fishing rod and bait, you can fish in any waterside of Madrigal.\nBefore you start fishing, select the bait you want to use from your inventory and register it in the popup, then click the start button to begin fishing.\nOnce you've cast your line, you'll need to wait for a bite.\nWhen the bite comes, you'll play a minigame to catch the fish. Your chances of catching a fish in the mini-game increase as you guess the direction of the fish's progress.\nIf you don't play the minigame within the time limit, the minigame is considered unplayed.\nAt the end of the minigame, you can see if you have or have not caught a fish.\nWhile waiting for a bite, you can skip the minigame by checking Skip minigame, and see how much you've caught so far by tapping the Fishing Status button.",若您持有釣竿與魚餌，即可在瑪德利賈任意水邊進行釣魚。\n開始釣魚前，請先從物品欄中選擇要使用的魚餌，並在彈出視窗中登錄後，再點擊開始按鈕進行釣魚。\n拋竿後，您需要等待魚上鉤。\n當魚咬餌時，將會進入小遊戲來嘗試把魚釣起來。若您能判斷魚移動的方向，則在小遊戲中成功釣起魚的機率會提高。\n若您未在時限內進行小遊戲，將視為未操作。\n小遊戲結束後，您可以確認自己是否成功釣到魚。\n在等待魚上鉤時，您也可以勾選略過小遊戲，並點擊『釣魚狀態』按鈕查看目前為止的釣魚成果。
CLIENT_HELP_INC_100015,Pet Training,寵物訓練
CLIENT_HELP_INC_100016,"You can train a Raised Pet that you've got in your inventory or in the house inventory. Each caretaker NPC has different feeding schedules and intervals.\n\nOnce you've selected the Raised Pet you wish to entrust to the Caretaker, #beither by double-clicking or drag-and-drop#nb, simply press the 'Done' button to initiate the Caretaker's training.\n\n#cffff0000If you decide to change the Raised Pet, the next feeding schedule will be reset.#nc",您可以訓練目前位於物品欄或住宅倉庫中的成長寵物。每位照護員 NPC 的餵食時間表與間隔皆不相同。\n\n選擇您要委託照護員照顧的成長寵物後，#b可透過雙擊或拖放#nb方式選取，再按下『完成』按鈕即可開始照護員訓練。\n\n#cffff0000若您決定更換成長寵物，下一次餵食時間將會重置。#nc
CLIENT_HELP_INC_100017,Housing Objects,房屋物件
CLIENT_HELP_INC_100018,Select which decoration model you want to use and click place. Then follow the instructions: \n\n- Left click to place\n- Mouse wheel to rotate\n- Press mouse wheel and mouse left/right to change size.,選擇您要使用的裝飾模型後點擊放置，接著依照以下方式操作：\n\n- 按滑鼠左鍵放置\n- 滾動滑鼠滾輪旋轉\n- 按住滑鼠滾輪並左右移動滑鼠以調整大小。
CLIENT_HELP_INC_100019,Production,製作
CLIENT_HELP_INC_100020,"You can proceed with production through this window. If you select a recipe from the filters, you will see information about that recipe and can only produce items that match the recipe.\nIf you don't select a recipe, you can try to produce with your own material combinations to discover hidden recipes.\nYou can earn Master’s Chips for random production and for Great Success.\nYou'll get better quality items when you make a Great Success",您可以透過此視窗進行製作。若您從篩選器中選擇配方，將會顯示該配方的資訊，且只能製作符合該配方的物品。\n若您不選擇配方，也可以自行搭配材料來嘗試製作，藉此發現隱藏配方。\n進行隨機製作與大成功時，您可以獲得大師籌碼。\n當製作出大成功時，您將獲得品質更好的物品。
