Key,English,Traditional_Chinese
PROPMOVER_TXT_400284,Purple Junior Banana Hero,紫衣小香蕉勇士
PROPMOVER_TXT_400285,Orange Junior Banana Hero,橙衣小香蕉勇士
PROPMOVER_TXT_400286,Blue Junior Banana Hero,藍衣小香蕉勇士
PROPMOVER_TXT_400287,Green Junior Banana Hero,綠衣小香蕉勇士
PROPMOVER_TXT_400288,Pink Junior Banana Hero,粉衣小香蕉勇士
PROPMOVER_TXT_400289,White Junior Banana Hero,白衣小香蕉勇士
PROPMOVER_TXT_400290,Lord Zenma,變異巨眼怪之王
PROPMOVER_TXT_400291,[Event] Pirate ship,[活動] 海盜船
PROPMOVER_TXT_400292,Shadowirs,影咒者
PROPMOVER_TXT_400293,Captain Shadowirs,大型影咒者
PROPMOVER_TXT_400294,Giant Shadowirs,巨型影咒者
PROPMOVER_TXT_400295,Small Skelmaw,小型噬骨者
PROPMOVER_TXT_400296,Skelmaw,噬骨者
PROPMOVER_TXT_400297,Captain Skelmaw,大型噬骨者
PROPMOVER_TXT_400298,Giant Skelmaw,巨型噬骨者
PROPMOVER_TXT_400299,Alchemy Desk,鍊金桌
PROPMOVER_TXT_400300,Hearth,火爐
PROPMOVER_TXT_400301,Carpentry Workspace,木匠臺
PROPMOVER_TXT_400302,Smithing Workspace,鍛造臺
PROPMOVER_TXT_400303,Wandering Merchant,流浪商人
PROPMOVER_TXT_400304,Small Maleficar,小型邪術使
PROPMOVER_TXT_400305,Maleficar,邪術使
PROPMOVER_TXT_400306,Captain Maleficar,大型邪術使
PROPMOVER_TXT_400307,Giant Maleficar,巨型邪術使
PROPMOVER_TXT_400308,Small Cursed Warden,小型詛咒守衛
PROPMOVER_TXT_400309,Cursed Warden,詛咒守衛
PROPMOVER_TXT_400310,Captain Cursed Warden,大型詛咒守衛
PROPMOVER_TXT_400311,Giant Cursed Warden,巨型詛咒守衛
PROPMOVER_TXT_400312,Small Shadowirs,小型影咒者
PROPMOVER_TXT_400313,Great Shadowirs,巨型影咒者
PROPMOVER_TXT_400314,Great Skelmaw,巨型噬骨者
PROPMOVER_TXT_400315,Great Maleficar,巨型邪術使
PROPMOVER_TXT_400316,Great Cursed Warden,巨型詛咒守衛
PROPMOVER_TXT_400317,Cyan Gloomie,青光小幽
PROPMOVER_TXT_400318,Green Gloomie,綠光小幽
PROPMOVER_TXT_400319,Blue Gloomie,藍光小幽
PROPMOVER_TXT_400320,Purple Gloomie,紫光小幽
PROPMOVER_TXT_400321,Red Gloomie,紅光小幽
PROPMOVER_TXT_400322,Gray Gloomie,灰光小幽
PROPMOVER_TXT_400323,Blue Medieval Horse,蔚藍中世紀戰馬
PROPMOVER_TXT_400324,Purple Medieval Horse,紫雅中世紀戰馬
PROPMOVER_TXT_400325,Cyan Medieval Horse,碧空中世紀戰馬
PROPMOVER_TXT_400326,Green Medieval Horse,翠綠中世紀戰馬
PROPMOVER_TXT_400327,Red Medieval Horse,赤焰中世紀戰馬
PROPMOVER_TXT_400328,Black Medieval Horse,黑爵中世紀戰馬
PROPMOVER_TXT_400329,Captain Luminfin,大型輝鱗
PROPMOVER_TXT_400330,[Depths Guardian] Bunyip,深淵守護者‧邦伊普
PROPMOVER_TXT_400331,[Depths Queen] Nereid,深淵女王‧涅瑞伊德
PROPMOVER_TXT_400332,Sovann,索萬
PROPMOVER_TXT_400333,[Shade Lieutenant] Kriton,闇影副將‧克里頓
PROPMOVER_TXT_400334,Dreadfin,恐鰭
PROPMOVER_TXT_400335,Captain Dreadfin,恐鰭隊長
PROPMOVER_TXT_400336,Dreadscale,怖鱗
PROPMOVER_TXT_400337,Captain Dreadscale,大型怖鱗
PROPMOVER_TXT_400338,Luminfin,輝鱗
PROPMOVER_TXT_400339,Hyuna,泫雅
PROPMOVER_TXT_400350,[Event] Christmas Aibatt,[活動] 聖誕獨眼蝙蝠
PROPMOVER_TXT_400351,Blue Cobra,藍紋眼鏡蛇
PROPMOVER_TXT_400340,Red Christmas Gingy,聖誕紅薑餅
PROPMOVER_TXT_400341,Green Christmas Gingy,聖誕綠薑餅
PROPMOVER_TXT_400342,Pink Christmas Gingy,聖誕粉薑餅
PROPMOVER_TXT_400343,Orange Christmas Gingy,聖誕橘薑餅
PROPMOVER_TXT_400344,Purple Christmas Gingy,聖誕紫薑餅
PROPMOVER_TXT_400345,Blue Christmas Gingy,聖誕藍薑餅
PROPMOVER_TXT_400352,Green Little Snaky,小青蛇
PROPMOVER_TXT_400353,Purple Little Snaky,小紫蛇
PROPMOVER_TXT_400354,Pink Little Snaky,小粉蛇
PROPMOVER_TXT_400355,Blue Little Snaky,小藍蛇
PROPMOVER_TXT_400356,Red Little Snaky,小紅蛇
PROPMOVER_TXT_400357,Emerald Little Snaky,小翠蛇
PROPMOVER_TXT_400358,Black Little Snaky,小黑蛇
PROPMOVER_TXT_400359,Purple Frostpaw,紫霜小爪
PROPMOVER_TXT_400360,Yellow Frostpaw,黃霜小爪
PROPMOVER_TXT_400361,Blue Frostpaw,藍霜小爪
PROPMOVER_TXT_400362,Green Frostpaw,綠霜小爪
PROPMOVER_TXT_400363,Pink Frostpaw,粉霜小爪
PROPMOVER_TXT_400364,Red Frostpaw,紅霜小爪
PROPMOVER_TXT_400365,White Frostpaw,白霜小爪
PROPMOVER_TXT_400366,Black Frostpaw,黑霜小爪
PROPMOVER_TXT_400367,Red Roaryen,紅吼獅
PROPMOVER_TXT_400368,Purple Roaryen,紫吼獅
PROPMOVER_TXT_400369,Blue Roaryen,藍吼獅
PROPMOVER_TXT_400370,Green Roaryen,綠吼獅
PROPMOVER_TXT_400371,White Roaryen,白吼獅
PROPMOVER_TXT_400372,Black Roaryen,黑吼獅
PROPMOVER_TXT_001236,Mechamochi,摩可摩奇
PROPMOVER_TXT_001237,[Event] Clockworks,[活動] 時空毀滅者
PROPMOVER_TXT_001238,Baby Pang,胖胖
PROPMOVER_TXT_400373,Lord Mothbee,蜂之王
PROPMOVER_TXT_400374,Lord Zendros,惡魔之眼
PROPMOVER_TXT_400375,Lord Dumb Bull,荒原牛之王
PROPMOVER_TXT_400376,Lord Totemia,陶陶之王
PROPMOVER_TXT_400377,Lord Flybrigen,飛翼魔燈之王
PROPMOVER_TXT_400378,Lord Neparuba,變異刀尾蚊之王
PROPMOVER_TXT_400379,Lord Rockepeller,螺旋飛行人之王
PROPMOVER_TXT_400380,Lord Longwing,魔翼兵之王
PROPMOVER_TXT_400381,Lord Shuhamma,機械象之王
PROPMOVER_TXT_400382,Lord Watangka,巫民之王
PROPMOVER_TXT_400383,Lord Fafnir,龍寶寶之王
PROPMOVER_TXT_400384,Lord Gorruda,魔翼龍之王
PROPMOVER_TXT_400385,Lord Mammoth,猛獁象之王
PROPMOVER_TXT_400386,Ghost of the Forgotten Lord,冰封亡靈之王
PROPMOVER_TXT_400387,Lord Augu,尖角蜥之王
PROPMOVER_TXT_400388,Overlord Kraken,北海巨妖霸主
PROPMOVER_TXT_400389,Lord Dorian,變異槍魚之王
PROPMOVER_TXT_400390,Lord Okean,皇冠海妖之王
PROPMOVER_TXT_400391,Lord Naga,那伽之王
PROPMOVER_TXT_400392,Overlord Naga,那伽霸主
PROPMOVER_TXT_400393,Overlord Meral,海盜霸主
PROPMOVER_TXT_400394,Lord Tigar,熱帶虎之王
PROPMOVER_TXT_400395,Pink Guardian Easter Bunny,粉櫻復活節兔兔
PROPMOVER_TXT_400396,Green Guardian Easter Bunny,碧翠復活節兔兔
PROPMOVER_TXT_400397,Blue Guardian Easter Bunny,蔚藍復活節兔兔
PROPMOVER_TXT_400398,Orange Guardian Easter Bunny,橙焰復活節兔兔
PROPMOVER_TXT_400399,Purple Guardian Easter Bunny,紫晶復活節兔兔
PROPMOVER_TXT_400400,Dark Guardian Easter Bunny,暗黑復活節兔兔
PROPMOVER_TXT_400401,Lord Yetti,怪力羊之王
PROPMOVER_TXT_400402,Purple Pawsy,紫絨帕西
PROPMOVER_TXT_400403,Red Pawsy,赤絨帕西
PROPMOVER_TXT_400404,Green Pawsy,青絨帕西
PROPMOVER_TXT_400405,Blue Pawsy,藍絨帕西
PROPMOVER_TXT_400406,Magenta Pawsy,桃紅絨帕西
PROPMOVER_TXT_400407,Lavender Pawsy,薰衣草絨帕西
PROPMOVER_TXT_400408,Pink Pawsy,粉絨帕西
PROPMOVER_TXT_400409,Gray Pawsy,灰絨帕西
PROPMOVER_TXT_400410,Orange Flumos,橙焰靈
PROPMOVER_TXT_400411,Purple Flumos,紫焰靈
PROPMOVER_TXT_400412,Red Flumos,紅焰靈
PROPMOVER_TXT_400413,Blue Flumos,藍焰靈
PROPMOVER_TXT_400414,Green Flumos,綠焰靈
PROPMOVER_TXT_400415,Yellow Flumos,黃焰靈
PROPMOVER_TXT_400416,White Flumos,白焰靈
PROPMOVER_TXT_400417,Black Flumos,黑焰靈
PROPMOVER_TXT_400418,Wounded Revolutionary,負傷的革命者
PROPMOVER_TXT_400419,Yellow Breezy,向陽微悠汪
PROPMOVER_TXT_400420,Purple Breezy,紫霞微悠汪
PROPMOVER_TXT_400421,Blue Breezy,海藍微悠汪
PROPMOVER_TXT_400422,Pink Breezy,粉浪微悠汪
PROPMOVER_TXT_400423,White Breezy,雲白微悠汪
PROPMOVER_TXT_400424,Black Breezy,夜潮微悠汪
PROPMOVER_TXT_400425,Blue Pawsh,爵雅海藍貓
PROPMOVER_TXT_400426,Pink Pawsh,爵雅粉櫻貓
PROPMOVER_TXT_400427,Orange Pawsh,爵雅蜜橘貓
PROPMOVER_TXT_400428,Green Pawsh,爵雅翠綠貓
PROPMOVER_TXT_400429,Navy Pawsh,爵雅夜藍貓
PROPMOVER_TXT_400430,Red Pawsh,爵雅緋紅貓
PROPMOVER_TXT_400431,Fortune Pang,招財胖胖
PROPMOVER_TXT_400432,Orange Marshall,橙焰統領
PROPMOVER_TXT_400433,Green Marshall,碧翠統領
PROPMOVER_TXT_400434,Cyan Marshall,青藍統領
PROPMOVER_TXT_400435,Purple Marshall,紫晶統領
PROPMOVER_TXT_400436,Red Marshall,赤紅統領
PROPMOVER_TXT_400437,Neon Marshall,霓虹統領
PROPMOVER_TXT_400438,Brown Strawy Jack,麥穗傑克
PROPMOVER_TXT_400439,Maroon Strawy Jack,褐穗傑克
PROPMOVER_TXT_400440,Green Strawy Jack,青穗傑克
PROPMOVER_TXT_400441,Purple Strawy Jack,紫穗傑克
PROPMOVER_TXT_400442,Olive Strawy Jack,橄欖綠穗傑克
PROPMOVER_TXT_400443,Blue Strawy Jack,霜藍穗傑克
PROPMOVER_TXT_400444,Black Strawy Jack,夜穗傑克
PROPMOVER_TXT_400445,White Strawy Jack,霜穗傑克
PROPMOVER_TXT_400446,[Event] Giant Mr. Pumpkin,[活動] 巨型南瓜先生
PROPMOVER_TXT_400447,Green Frogzy,荷葉蛙仔仔
PROPMOVER_TXT_400448,Yellow Frogzy,陽光蛙仔仔
PROPMOVER_TXT_400449,Pink Frogzy,櫻粉蛙仔仔
PROPMOVER_TXT_400450,Purple Frogzy,紫藤蛙仔仔
PROPMOVER_TXT_400451,Cyan Frogzy,碧青蛙仔仔
PROPMOVER_TXT_400452,Mint Green Frogzy,薄荷蛙仔仔
PROPMOVER_TXT_400453,Black Frogzy,夜影蛙仔仔
PROPMOVER_TXT_400454,White Frogzy,雪白蛙仔仔
PROPMOVER_TXT_400455,Orange Whispero,暮橙語小靈
PROPMOVER_TXT_400456,Yellow Whispero,金光語小靈
PROPMOVER_TXT_400457,Pink Whispero,粉霧語小靈
PROPMOVER_TXT_400458,Purple Whispero,紫霧語小靈
PROPMOVER_TXT_400459,Blue Whispero,幽藍語小靈
PROPMOVER_TXT_400460,Green Whispero,翠光語小靈
PROPMOVER_TXT_400461,Black Whispero,夜影語小靈
PROPMOVER_TXT_400462,White Whispero,月白語小靈
PROPMOVER_TXT_400463,Green Mecha Rabbit,翠甲機兔
PROPMOVER_TXT_400464,Orange Mecha Rabbi,機甲橘兔
PROPMOVER_TXT_400465,Red Mecha Rabbit,赤甲機兔
PROPMOVER_TXT_400466,Pink Mecha Rabbit,粉晶機兔
PROPMOVER_TXT_400467,Purple Mecha Rabbi,機甲紫兔
PROPMOVER_TXT_400468,Blue Mecha Rabbit,藍甲機兔
PROPMOVER_TXT_400469,Black Mecha Rabbit,黑曜機兔
PROPMOVER_TXT_400470,White Mecha Rabbit,雪甲機兔
PROPMOVER_TXT_400471,Hellhound,地獄獵犬
PROPMOVER_TXT_500001,Kanrang,坎朗
PROPMOVER_TXT_500002,Mewrang,繆朗
PROPMOVER_TXT_500003,Relgantus,雷爾甘圖斯
PROPMOVER_TXT_500004,Huntrang,亨特朗
PROPMOVER_TXT_500005,Mawrang,馬巫郎
PROPMOVER_TXT_500006,Cheirang,琪朗
PROPMOVER_TXT_500007,Bato,巴託
PROPMOVER_TXT_500008,Ralbadan,拉爾巴丹
PROPMOVER_TXT_500009,Miorang,米奧朗
PROPMOVER_TXT_500010,Ruidan,瑞丹
PROPMOVER_TXT_500011,Weevs,維夫斯
PROPMOVER_TXT_500012,Small Hundur Sharpfoot,小百夏足
PROPMOVER_TXT_500013,Hundur Sharpfoot,百夏足
PROPMOVER_TXT_500014,Captain Hundur Sharpfoot,百夏足頭目
PROPMOVER_TXT_500015,Giant Hundur Sharpfoot,巨型百夏足
PROPMOVER_TXT_500016,Violet Hundur Sharpfoot,邪惡百夏足
PROPMOVER_TXT_500017,Small Samoset,小薩莫塞特
PROPMOVER_TXT_500018,Samoset,薩莫塞特
PROPMOVER_TXT_500019,Captain Samoset,薩莫塞特頭目
PROPMOVER_TXT_500020,Giant Samoset,巨型薩莫塞特
PROPMOVER_TXT_500021,Violet Samoset,邪惡薩莫塞特
PROPMOVER_TXT_500022,Small Kyouchish,小利爪奇什
PROPMOVER_TXT_500023,Kyouchish,利爪奇什
PROPMOVER_TXT_500024,Captain Kyouchish,利爪奇什頭目
PROPMOVER_TXT_500025,Giant Kyouchish,巨型利爪奇什
PROPMOVER_TXT_500026,Violet Kyouchish,邪惡利爪奇什
PROPMOVER_TXT_500027,Small Kanonicus,追獵者小庫斯
PROPMOVER_TXT_500028,Kanonicus,追獵者庫斯
PROPMOVER_TXT_500029,Captain Kanonicus,追獵者庫斯頭目
PROPMOVER_TXT_500030,Giant Kanonicus,巨型追獵者庫斯
PROPMOVER_TXT_500031,Violet Kanonicus,邪惡追獵者庫斯
PROPMOVER_TXT_500032,Small Mage Redcloud,緋雲小術士
PROPMOVER_TXT_500033,Mage Redcloud,緋雲術士
PROPMOVER_TXT_500034,Captain Mage Redcloud,緋雲術士頭目
PROPMOVER_TXT_500035,Giant Mage Redcloud,巨型緋雲術士
PROPMOVER_TXT_500036,Violet Mage Redcloud,邪惡緋雲術士
PROPMOVER_TXT_500037,Small Taiaha,泰亞哈小戰士
PROPMOVER_TXT_500038,Taiaha,泰亞哈戰士
PROPMOVER_TXT_500039,Captain Taiaha,泰亞哈戰士頭目
PROPMOVER_TXT_500040,Giant Taiaha,巨型泰亞哈戰士
PROPMOVER_TXT_500041,Violet Taiaha,邪惡泰亞哈戰士
PROPMOVER_TXT_500042,Small Hellhound,地獄小獵犬
PROPMOVER_TXT_500043,Hellhound,地獄獵犬
PROPMOVER_TXT_500044,Captain Hellhound,地獄獵犬頭目
PROPMOVER_TXT_500045,Giant Hellhound,巨型地獄獵犬
PROPMOVER_TXT_500046,Violet Hellhound,邪惡地獄獵犬
PROPMOVER_TXT_500047,Chief Keokuk,基奧卡克酋長
PROPMOVER_TXT_500048,Monument of Death,亡魂碑
PROPMOVER_TXT_500049,[Twisted Soul] Orcus,詭魂‧奧耳庫斯
PROPMOVER_TXT_500050,[Tormented Soul] Nergal,苦魂‧涅爾伽勒
PROPMOVER_TXT_500051,[Demonic Soul] Hel,魔魂‧赫爾
PROPMOVER_TXT_500052,[Perverted Soul] Morrigan,墮魂‧摩莉甘
PROPMOVER_TXT_500053,[Anguished Soul] Mara,哀魂‧瑪拉
PROPMOVER_TXT_500054,[Violent Soul] Ghed ,怒魂‧蓋德
PROPMOVER_TXT_500055,[God of Death] Ankou,死神‧安庫
PROPMOVER_TXT_500056,[God of Death] Blazing Ankou,獄焰死神‧安庫
PROPMOVER_TXT_500057,[God of Death] Demonic Ankou,冥魔死神‧安庫
PROPMOVER_TXT_500058,[Elder] Traitus,[長老] 特萊圖斯
PROPMOVER_TXT_500059,Asylum Guard,幽禁所守衛
PROPMOVER_TXT_500060,Ankou,安庫
PROPMOVER_TXT_500061,Demonic Ankou,冥魔安庫
PROPMOVER_TXT_500062,Blue 2025 Thanksgiving Turkey,2025 藍羽感恩火雞
PROPMOVER_TXT_500063,Red 2025 Thanksgiving Turkey,2025 紅楓感恩火雞
PROPMOVER_TXT_500064,Green 2025 Thanksgiving Turkey,2025 青葉感恩火雞
PROPMOVER_TXT_500065,Pink 2025 Thanksgiving Turkey,2025 粉彩感恩火雞
PROPMOVER_TXT_500066,Black 2025 Thanksgiving Turkey,2025 黑羽感恩火雞
PROPMOVER_TXT_500067,White 2025 Thanksgiving Turkey,2025 雪羽感恩火雞
PROPMOVER_TXT_500068,Red Baby Horse,紅色馬寶寶
PROPMOVER_TXT_500069,Cyan Shiki Paws,碧空式神爪
PROPMOVER_TXT_500070,Green Shiki Paws,翠影式神爪
PROPMOVER_TXT_500071,Purple Shiki Paws,紫晶式神爪
PROPMOVER_TXT_500072,Blue Shiki Paws,海藍式神爪
PROPMOVER_TXT_500073,White Shiki Paws,雪白式神爪
PROPMOVER_TXT_500074,Black Shiki Paws,夜影式神爪
PROPMOVER_TXT_110170,[Event] Giant Hundur Sharpfoot,[活動] 巨型疾行獵犬
PROPMOVER_TXT_110171,[Event] Giant Samoset,[活動] 薩莫塞特巨獸
PROPMOVER_TXT_110172,[Event] Giant Kyouchish,[活動] 利爪奇什巨獸
PROPMOVER_TXT_110173,[Event] Giant Kanonicus,[活動] 巨型追獵者庫斯
PROPMOVER_TXT_110174,[Event] Giant Mage Redcloud,[活動] 巨型緋雲術士
PROPMOVER_TXT_110175,[Event] Small Samoset,[活動] 小薩莫塞特
PROPMOVER_TXT_110176,[Event] Samoset,[活動] 薩莫塞特
PROPMOVER_TXT_110177,[Event] Small Kyouchish,[活動] 小利爪奇什
PROPMOVER_TXT_110178,[Event] Kyouchish,[活動] 利爪奇什
PROPMOVER_TXT_110179,[Event] Small Kanonicus,[活動] 追獵者小庫斯
PROPMOVER_TXT_110180,[Event] Kanonicus,[活動] 追獵者庫斯
PROPMOVER_TXT_110181,[Event] Small Mage Redcloud,[活動] 緋雲小術士
PROPMOVER_TXT_110182,[Event] Mage Redcloud,[活動] 緋雲術士
PROPMOVER_TXT_110183,[Event] Small Taiaha,[活動] 泰亞哈小戰士
PROPMOVER_TXT_110184,[Event] Taiaha,[活動] 泰亞哈戰士
PROPMOVER_TXT_110185,[Event] Chief Keokuk,[活動] 酋長奇奧庫克
PROPMOVER_TXT_110186,Vroom,壞噗噗
PROPMOVER_TXT_110187,Red Horse,紅馬
PROPMOVER_TXT_500075,Green Pawzer,叢林戰車軍犬
PROPMOVER_TXT_500076,Blue Pawzer,海藍戰車軍犬
PROPMOVER_TXT_500077,Light Pawzer,晨光戰車軍犬
PROPMOVER_TXT_500078,Cyan Pawzer,碧空戰車軍犬
PROPMOVER_TXT_500079,Red Pawzer,赤焰戰車軍犬
PROPMOVER_TXT_500080,Dark Pawzer,夜影戰車軍犬
