Key,English,Filipino
UI_LIFE_EXPERT_TIME,Change Expertise In: %s,Oras upang baguhin ang Eksperto : %s
UI_REPAIR_TITLE,Repair,Ayusin
UI_REPAIR_DESC_DEFAULT,Do you wish to repair %s?\n(%s),Nais mo bang ayusin ang %s?\n(%s)
UI_REPAIR_DESC_PERCENT,Do you wish to repair %s?\n(%s%%),Nais mo bang ayusin ang %s?\n(%s%%)
UI_LIFE_FISHING_MINIGAME,Minigame,Maliit na laro
UI_LIFE_FISHING_SKIP_MINIGAME,Auto-Skip Minigame,Laktawan ang Minigame
UI_LIFE_FISHING_SKIP_MINIGAME_AUTO,Skipping the minigame means you will not gain the fishing success increase from winning. Proceed?,Awtomatikong laktawan ang Minigame
UI_LIFE_FISHING_SKIP_MINIGAME_INFORMATION,Skipping the minigame means you will not gain the fishing success increase from winning. Proceed?,"Kung laktawan mo ang minigame, hindi mo makukuha ang mga buffs para sa pagtaas ng iyong tagumpay sa pangingisda hanggang sa kasalukuyan. Sigurado ka bang gusto mong laktawan ang minigame?"
UI_LIFE_FISHING_BAIT_SELECTION,Bait Selection,Piliin ang Pain
UI_LIFE_FISHING_BAIT_SELECTION_INFORMATION,Select the bait to use for fishing. The selected bait affects the rarity of fish you can catch.,Piliin ang pain na nais mong gamitin sa pangingisda. Ang pain na gagamitin mo ay magbabago sa uri ng isda na maaari mong makuha. 
UI_QUEST_GATHERING_HERB,Gather Herbs #cffc32f07#b%d/%d#nb#nc,Pagtitipon ng halamang gamot. #cffc32f07#b%d/%d#nb#nc
UI_LIFE_FISHING_GUESS,Guess which bait the fish will bite.,Hulaan kung aling pain ang kakainin ng isda.
UI_LIFE_FISHING_SUCCESS_RATE_INCREASE,Guessing correctly increases your fishing success rate.\n(Current success rate: %.1f%%),Tagumpay sa pangingisda %% tumataas kapag nanalo ka.\n(Kasalukuyang antas ng tagumpay %.1f%%)
UI_SEC,%d sec,%d segundo
UI_CONFIRM,Confirm,Kumpirmahin
UI_LIFE_FISHING_TIME,Fishing Time:,Oras ng Pangingisda:
UI_LIFE_FISHING_NUMBEROF_ATTEMPTS,Number of Attempts:,Bilang ng mga Pagsubok:
UI_LIFE_FISHING_NUMBEROF_FISH_CAUGHT,Number of Fish Caught:,Bilang ng mga Nahuling Isda:
UI_LIFE_FISHING_NUMBEROF_LARGEFISH_CAUGHT,Number of Trophy Fish Caught:,Bilang ng mga Nahuling Tropeo na Isda:
UI_LIFE_FISHING_SUCCESS_RATE,Success Rate:,Antas ng Tagumpay:
UI_LIFE_FISHING_TIME_FORMAT,%d hrs %d min %d sec,%d oras %d min %d sec
UI_TIMES,%d time(s),%d beses
UI_LIFE_FISHING_STATUS,Fishing Status,Katayuan ng Pangingisda
UI_WAITING,Waiting,Naghihintay
UI_LIFE_RECIPEBTN,Recipes,Tingnan ang mga kaugnay na resipe
UI_LIFE_RECIPES,Recipes,Resipe
UI_LIFE_RECIPES_CATEGORY,Category,Kategorya
UI_LIFE_RECIPES_DETAILS,Recipe,Detalye
UI_LIFE_RECIPES_GRADE,Grade,Grade
UI_LIFE_RECIPES_NOSELECTED,No recipe selected,Walang napiling resipe
UI_LIFE_RECIPES_TEXT_INFO,Required Mastery: %d\nRequired Title: [%s]\nRequired Ingredients:,Kinakailangang Kasanayan: %d\nKinakailangang Pamagat: [%s]\nKinakailangang\nSangkap:
UI_LIFE_RECIPES_TEXT_INFO_NOTITLE,Required Mastery: %d\nRequired Ingredients:,Kinakailangang Kasanayan: %d\nKinakailangang Pamagat: \nKinakailangang\nSangkap:
UI_LIFE_PRODUCTION_TITLE,Production,Produksyon
UI_LIFE_PRODUCTION_SUCCESS_RATE,Success Rate,Antas ng Tagumpay
UI_LIFE_PRODUCTION_TIME,Production Time Per Cycle,Oras ng Produksyon bawat Siklo
UI_LIFE_PRODUCTION_REQUIREMENTS,Required Mastery: %d\nRequired Title: [%s],Kinakailangang Kasanayan: %d\nKinakailangang Pamagat: [%s]
UI_LIFE_PRODUCTION_REQUIREMENTS_NOTITLE,Required Mastery: %d,Kinakailangang Kasanayan: %d\nKinakailangang Pamagat: 
UI_LIFE_PRODUCTION_REQ_MASTERY,Required Mastery:,Required Mastery:
UI_LIFE_PRODUCTION_REQ_TITLE,Required Title:,Required Title:
UI_LIFE_RECIPE_CATEGORY_0,Ingredients,Sangkap
UI_LIFE_RECIPE_CATEGORY_1,Drinks,Uminom
UI_LIFE_RECIPE_CATEGORY_2,Pills,Pills
UI_ALL,All,Lahat
UI_LIFE_PRODUCTION_INFORMATION,"Add material items to produce. If no recipe is selected, a hidden recipe will be attempted. When producing randomly, only one production attempt will be made.","Magdagdag ng mga materyal na item upang makagawa. Kung walang napiling resipe, susubukan ang isang nakatagong resipe. Kapag gumagawa nang random, isang pagtatangka lamang sa produksyon ang gagawin."
UI_LIFE_PRODUCTION_PROGRESS_INFORMATION,Production is currently in progress.,Produksyon ay kasalukuyang isinasagawa.
UI_LIFE_PRODUCTION_PROGRESS_REMAINING,Remaining Time,Natitirang Oras
UI_LIFE_PRODUCTION_DUTAION_REDUCTION,Duration is reduced.,Item ay ginagamit agad.
UI_LIFE_MASTERY_ORDINALY_HERB,Common herb found throughout the world. Yields Common herbs.,Herb na makikita mo kahit saan. Maaari kang makakuha ng Karaniwang Herbs.
UI_LIFE_MASTERY_REGULAR_HERB,Common herb with a typical appearance. Yields Common-Uncommon herbs.,Karaniwang hitsura ng herb. Maaari kang makakuha ng Karaniwang-Hindi Karaniwang Herbs.
UI_LIFE_MASTERY_ORDINALY_TREE,Tree commonly found throughout the world. Yields Common logs.,Puno na makikita mo kahit saan. Maaari kang makakuha ng Karaniwang Puno.
UI_LIFE_MASTERY_REGULAR_TREE,Tree with a typical appearance. Yields Common-Uncommon logs.,Karaniwang hitsura ng Puno. Maaari kang makakuha ng Karaniwang-Hindi Karaniwang Puno.
UI_LIFE_MASTERY_ORDINALY_ORE,Rock commonly found throughout the world. Yields Common ores.,Mineral na makikita mo kahit saan. Maaari kang makakuha ng Karaniwang Mineral.
UI_LIFE_MASTERY_REGULAR_ORE,Rock with a typical appearance. Yields Common-Uncommon ores.,Karaniwang hitsura ng Mineral. Maaari kang makakuha ng Karaniwang-Hindi Karaniwang Mineral.
UI_PRODUCTION_INGREDIENT,Ingredients,Sangkap
UI_PRODUCTION_FOOD,Food,Pagkain
UI_PRODUCTION_BUFF,Buffs,Buffs
UI_PRODUCTION_DRINK,Drinks,Inumin
UI_PRODUCTION_REFRESHER,Refreshers,Panibagong Sigla
UI_PRODUCTION_PILL,Pills,Pilula
UI_PRODUCTION_FURNITURE,Furniture,Muwebles
UI_PRODUCTION_ACCESSORY,Accessories,Aksersorya
UI_PRODUCTION_COUPLERING,Couple Ring,Singsing ng Magkasintahan
UI_TOOLTIP_PRODUCTION_CREATOR,Creator: %s,Tagalikha: %s
UI_TOOLTIP_PRODUCTION_QUALITY,Quality: %s,Kalidad: %s
UI_TOOLTIP_BUFF_STACKABLE,Stackable: %dx,Maaaring i-stack: %dx
UI_TOOLTIP_TOOL_DURABILITY,Durability: %d/%d,Tibay: %d/%d
UI_TOOLTIP_PRODUCTION_GRADE_D,D,D
UI_TOOLTIP_PRODUCTION_GRADE_C,C,C
UI_TOOLTIP_PRODUCTION_GRADE_B,B,B
UI_TOOLTIP_PRODUCTION_GRADE_A,A,A
UI_TOOLTIP_PRODUCTION_GRADE_OVER_A,A+,A+
UI_LIFE_MASTERY_DECREASE,"If less than %d Mastery is gained, Mastery will decrease by %d%% on Monday at 00:00","Kung hindi maabot ang %d Mastery, babawasan ng %d%% ang mastery sa Lunes 00:00"
UI_LIFE_MASTERY_HERBGATHERING_SUCCESS,Gathering Success Rate +%d%%,Pagkolekta ng Antas ng Tagumpay +%d%%
UI_LIFE_MASTERY_HERBGATHERING_GREATSUCCESS,Gathering Great Success Rate +%d%%,Pagkolekta ng Antas ng Tagumpay na Malaki +%d%%
UI_LIFE_MASTERY_HERBGATHERING_EXPERT,(Expert) Gathering Great Success Rate +%d%%,(Expert)Pagkolekta ng Antas ng Tagumpay na Malaki +%d%%
UI_LIFE_MASTERY_WOODCUTTING_SUCCESS,Woodcutting Success Rate +%d%%,Pagputol ng Kahoy Antas ng Tagumpay +%d%%
UI_LIFE_MASTERY_WOODCUTTING_GREATSUCCESS,Woodcutting Great Success Rate +%d%%,Pagputol ng Kahoy Antas ng Tagumpay na Malaki +%d%%
UI_LIFE_MASTERY_WOODCUTTING_EXPERT,(Expert) Woodcutting Great Success Rate +%d%%,(Expert)Pagputol ng Kahoy Antas ng Tagumpay na Malaki +%d%%
UI_LIFE_MASTERY_MINING_SUCCESS,Mining Success Rate +%d%%,Pagmimina Antas ng Tagumpay +%d%%
UI_LIFE_MASTERY_MINING_GREATSUCCESS,Mining Great Success Rate +%d%%,Pagmimina Antas ng Tagumpay na Malaki +%d%%
UI_LIFE_MASTERY_MINING_EXPERT,(Expert) Mining Great Success Rate +%d%%,(Expert)Pagmimina Antas ng Tagumpay na Malaki +%d%%
UI_LIFE_MASTERY_FISHING_SUCCESS,Fishing Success Rate +%d%%,Pangingisda Antas ng Tagumpay +%d%%
UI_LIFE_MASTERY_FISHING_GREATSUCCESS,Fishing Great Success Rate +%d%%,Pangingisda Antas ng Tagumpay na Malaki +%d%%
UI_LIFE_MASTERY_FISHING_EXPERT,(Expert) Fishing Great Success Rate +%d%%,(Expert)Pangingisda Antas ng Tagumpay na Malaki +%d%%
UI_LIFE_MASTERY_ALCHEMY_SUCCESS,Alchemy Success Rate +%d%%,Alkimya Antas ng Tagumpay +%d%%
UI_LIFE_MASTERY_ALCHEMY_GREATSUCCESS,Alchemy Great Success Rate +%d%%,Alkimya Antas ng Tagumpay na Malaki +%d%%
UI_LIFE_MASTERY_COOKING_SUCCESS,Cooking Success Rate +%d%%,Pagluluto Antas ng Tagumpay +%d%%
UI_LIFE_MASTERY_COOKING_GREATSUCCESS,Cooking Great Success Rate +%d%%,Pagluluto Antas ng Tagumpay na Malaki +%d%%
UI_LIFE_MASTERY_SMITHING_SUCCESS,Smithing Success Rate +%d%%,Pagsasahod Antas ng Tagumpay +%d%%
UI_LIFE_MASTERY_SMITHING_GREATSUCCESS,Smithing Great Success Rate +%d%%,Pagsasahod Antas ng Tagumpay na Malaki +%d%%
UI_LIFE_MASTERY_CARPENTRY_SUCCESS,Carpentry Success Rate +%d%%,Paggawa ng Kahoy Antas ng Tagumpay +%d%%
UI_LIFE_MASTERY_CARPENTRY_GREATSUCCESS,Carpentry Great Success Rate +%d%%,Paggawa ng Kahoy Antas ng Tagumpay na Malaki +%d%%
UI_LIFE_MASTERY_PRODUCTION_EXPERT,(Expert) Earn unbound item for Great Success,(Eksperto) Kumita ng walang limitasyong item para sa Dakilang Tagumpay
UI_LIFE_PRODUCTION_STATUS_TIME,Production Time:,Oras ng Produksyon:
UI_LIFE_PRODUCTION_STATUS_NUMBEROF_ATTEMPTS,Number of Attempts:,Bilang ng Pagsubok:
UI_LIFE_PRODUCTION_STATUS_NUMBEROF_SUCCESSES,Number of Successes:,Bilang ng Tagumpay:
UI_LIFE_PRODUCTION_STATUS_SUCCESS_RATE,Success Rate:,Antas ng Tagumpay:
UI_LIFE_REPRODUCTION_TITLE,Product Upgrade,Pag-upgrade ng Produksyon
UI_LIFE_REPRODUCTION_REGISTER_ITEM,Please insert the material items.,Mangyaring irehistro ang mga materyal na item.
UI_LIFE_REPRODUCTION_INFO,Exchange lower-tier production items for a chance to obtain a higher-tier version of the item.\nExchange ratio: D:C = 10:1 • C:B = 15:1 • B:A = 20:1,"Maaari kang makakuha ng isang item na mas mataas na antas sa pamamagitan ng paglalagay ng tiyak na dami ng mga item sa produksyon.\nRatio ng palitan: D:C=10:1, C:B=15:1, B:A=20:1"
UI_LIFE_SHOP_REFRESH_TITLE,Shop Refresh,Pag-refresh ng Tindahan
UI_LIFE_WANDERING_SHOP_REFRESH_MSG,Use a Wandering Merchant Refresh Ticket to refresh the shop inventory?,Gusto mo bang gamitin ang Wandering Shop Refresh Ticket upang i-refresh ang tindahan?
UI_LIFE_SHOP_REFRESH_BUTTON_TOOLTIP,Use %s to refresh the shop inventory,Gamitin ang %s upang i-refresh ang mga item
UI_LIFE_WANDERING_SHOP_TOGGLE_PRICE,Buy with %s,Buy with %s
UI_LIFE_MASTERY_RANKING_TITLE,Mastery Rankings,Ranggo ng Kasanayan
UI_LIFE_MASTERY_RANKING_RANK,Rank,Ranggo
UI_LIFE_MASTERY_RANKING_CHARNAME,Character Name,Ngalan ng Karakter
UI_LIFE_MASTERY_RANKING_JOB,Job,Trabaho
UI_LIFE_MASTERY_RANKING_POINT,Mastery Points,Antas ng Kasanayan
UI_LIFE_MASTERY_RANKING_CLOSE,Close,Sarado
UI_LIFE_MASTERY_RANKING_REWARD_TITLE,Mastery Ranking Rewards,Ranggo ng Kasanayan	Mga Gantimpala
UI_LIFE_MASTERY_RANKING_REWARD_CLAIM_REWARD,Claim Rewards,Kumuha ng Mga Gantimpala
UI_LIFE_MASTERY_RANKING_REWARD_DESC_ITEM_COUNT,%s x %d,%s x %d
UI_LIFE_MASTERY_RANKING_REWARD_DESC_TITLE_ITEM_COUNT,"[%s]Title, %s x %d","[%s]Titulo, %s x %d"
UI_LIFE_MASTERY_RANKING_REWARD_REWARD,Rewards,Mga Gantimpala
UI_ACHIEVEMENTS_TITLE_TITLE,Achievement titles,Mga Pamagat ng Tagumpay
UI_ACHIEVEMENTS_INDEPENDENTTITLE_TITLE,Independent titles,Mga Pamagat na Malayang
UI_ACHIEVEMENTS_INDEPENDENTTITLE_REMAININGTIME,remaining time: \n%d day(s) %d:%d:%d,natitirang oras : \n%dday(s) %d:%d:%d
UI_LIFE_MASTERY_UNIQUE_HERB,Herb with a unique fragrance. Yields Common-Rare herbs.,Halamang-gamot na may natatanging bango. Maaari kang makakuha ng karaniwan hanggang bihirang mga halamang-gamot.
UI_LIFE_MASTERY_RARE_HERB,Rare herb that is difficult to find. Yields Common-Very Rare herbs.,Halamang-gamot na mahirap hanapin. Maaari kang makakuha ng karaniwan hanggang napakabihirang mga halamang-gamot.
UI_LIFE_MASTERY_LEGENDARY_HERB,Legendary herb known to few. Yields Rare-Very Rare herbs.,Alamat na Halamang-gamot na iilan lamang ang nakakita. Maaari kang makakuha ng Bihira hanggang Napakabihirang mga halamang-gamot.
UI_LIFE_MASTERY_UNIQUE_TREE,Tree with a unique appearance. Yields Common-Rare logs.,Puno na may natatanging hitsura. Maaari kang makakuha ng karaniwan hanggang bihirang mga puno.
UI_LIFE_MASTERY_RARE_TREE,Rare tree that is difficult to find. Yields Common-Very Rare logs.,Puno na mahirap hanapin. Maaari kang makakuha ng karaniwan hanggang napakabihirang mga puno.
UI_LIFE_MASTERY_LEGENDARY_TREE,Legendary tree known to few. Yields Rare-Very Rare logs.,Alamat na Puno na iilan lamang ang nakakita. Maaari kang makakuha ng Bihira hanggang Napakabihirang mga puno.
UI_LIFE_MASTERY_UNIQUE_ORE,Rock with a unique appearance. Yields Common-Rare ores.,Mineral na may natatanging hitsura. Maaari kang makakuha ng karaniwan hanggang bihirang mga mineral.
UI_LIFE_MASTERY_RARE_ORE,Rare rock that is difficult to find. Yields Common-Very Rare ores.,Mineral na mahirap hanapin. Maaari kang makakuha ng karaniwan hanggang napakabihirang mga mineral.
UI_LIFE_MASTERY_LEGENDARY_ORE,Legendary rock known to few. Yields Rare-Very Rare ores.,Alamat na Mineral na iilan lamang ang nakakita. Maaari kang makakuha ng Bihira hanggang Napakabihirang mga mineral.
UI_LIFE_PRODUCTION_START,Production Start,Simulan ang produksyon
UI_LIFE_CRAFT_START,Start,Start
UI_LIFE_CRAFT_STOP,Stop,Stop
UI_LIFE_CRAFT_SEC_REDUCTION,%d sec\n(%d%% reduction applied),%d sec\n(%d%% reduction applied)
UI_LIFE_CRAFT_RESET,Reset,Reset
UI_LIFE_PRODUCTION_MSGBOX_TEXT,"Once production starts, it cannot be canceled. Proceed?\n\n#cffffc000Production time: %s#nc","Kapag nagsimula na ang produksyon, hindi na ito maaaring kanselahin. Nais mo bang magpatuloy sa pagsisimula ng produksyon?\n\n#cffffc000Kinakailangang oras ng produksyon: %s#nc"
UI_LIFE_PRODUCTION_MSGBOX_TEXT_UNKNOWN,"Once production starts, it cannot be canceled. Proceed?\n\n#cffffc000Production time: %s~%s#nc","Kapag nagsimula na ang produksyon, hindi na ito maaaring kanselahin. Nais mo bang magpatuloy sa pagsisimula ng produksyon?\n\n#cffffc000Kinakailangang oras ng produksyon: %s~%s#nc"
UI_QUEST_GATHERING_MINING,Mine Ore #cffc32f07#b%d/%d#nb#nc,Paghuhukay. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_GATHERING_WOODCUTTING,Cut Trees #cffc32f07#b%d/%d#nb#nc,Paggugupit ng Kahoy. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_GATHERING_FISHING,Catch Fish #cffc32f07#b%d/%d#nb#nc,Pangingisda. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_COOKING,Cook Food #cffc32f07#b%d/%d#nb#nc,Lutuing. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_ALCHEMY,Perform Alchemy #cffc32f07#b%d/%d#nb#nc,Alkimya. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_CARPENTRY,Perform Carpentry #cffc32f07#b%d/%d#nb#nc,Paggawa ng Kahoy. #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PRODUCTION_SMITHING,Smith Items #cffc32f07#b%d/%d#nb#nc,Paggawa ng Metal. #cffc32f07#b%d/%d#nb#nc
UI_CHAT_COPYNAME,Copy name,Kopyahin ang pangalan
UI_RAINBOWRACE_WRONG_CHANNEL_1,The Rainbow Race will begin in %d minutes.\nYou cannot participate in the Rainbow Race in the current channel.\n\nPlease enter through the Rainbow Race Officer NPC located in %s Darken.\n\nPress OK to move to %s.,Ang Rainbow Race ay magsisimula sa loob ng %d minuto.\nHindi ka maaaring lumahok sa Rainbow Race sa kasalukuyang channel.\n\nMangyaring pumasok sa pamamagitan ng NPC Rainbow Race Officer na matatagpuan sa %s Darken.\n\nPindutin ang OK button upang lumipat sa %s.
UI_RAINBOWRACE_WRONG_CHANNEL_2,The Rainbow Race will begin in %d minutes.\nYou cannot participate in the Rainbow Race in the current channel.\n\nPress OK to move to %s.,Ang Rainbow Race ay magsisimula sa loob ng %d minuto.\nHindi ka maaaring lumahok sa Rainbow Race sa kasalukuyang channel.\n\nPindutin ang OK button upang lumipat sa %s.
UI_RAINBOWRACE_WRONG_CHANNEL_3,The Rainbow Race has started.\nYou cannot participate in the Rainbow Race in the current channel.\n\nPress OK to move to %s.,Ang Rainbow Race ay nagsimula na.\nHindi ka maaaring lumahok sa Rainbow Race sa kasalukuyang channel.\n\nPindutin ang OK button upang lumipat sa %s.
UI_RAINBOWRACE_ENTER_CONFIRM,Enter the Rainbow Race now?,Nais mo bang sumali sa Rainbow Race?
UI_CREATENPC_TITLE,Create NPC,Lumikha ng NPC
UI_CREATENPC_AGRESSIVE,Aggressive,Aggresibo
UI_CREATENPC_NOWNER,No Owner,Walang May-ari
UI_CREATENPC_NOEXPLOSS,No Exp Loss,Walang Pagkawala ng Exp
UI_CREATEITEM_FLAGS,Flags,Flags
UI_CREATEITEM_TIME,Time (Sec),Oras (Seg)
UI_CREATEITEM_CHARGED,Charged,Sinisingil
UI_TOOLTIP_ALCHEMY_SUCCESS_RATE,Alchemy Success Rate,Alkimya Tagumpay na Rate
UI_TOOLTIP_COOKING_SUCCESS_RATE,Cooking Success Rate,Lutuing Tagumpay na Rate
UI_TOOLTIP_CARPENTRY_SUCCESS_RATE,Carpentry Success Rate,Paggawa ng Kahoy Tagumpay na Rate
UI_TOOLTIP_SMITHING_SUCCESS_RATE,Smithing Success Rate,Paggawa ng Metal Tagumpay na Rate
UI_HOUSINGSETUP_GATHERING,Gathering,Pangangalap
UI_HOUSINGSETUP_NEXTHARVEST,Ready in:,Handa sa
UI_HOUSINGSETUP_HARVESTREADY,Ready to Harvest,Handa na ang ani
UI_GACHA_HOUSINGGATHERING,Harvest Cooldown,Oras ng Paglamig ng Ani
UI_HOUSINGSETUP_HARVESTCOUNT,Harvests: %d/%d,Bilang ng ani %d/%d
UI_HOUSINGSETUP_HARVESTCOUNTINFINITE,Infinite Harvests,Walang Hanggang Ani
UI_TOOLTIP_HARVESTCOOLTIME,Harvest Cooldown:,Oras ng Paglamig ng Ani:
UI_HOUSINGSETUP_HARVESTCOOLTIME,Growth Time:,Oras ng Paglago
UI_QUEST_MOTION,Emote: %s,Galaw: %s
UI_TOOLTIP_REQ_QUEST,Required Quest: %s,Kailangang Quest: %s
UI_TOOLTIP_PVE_DMG_FLAT,PvE Damage,PvE Pinsala
UI_TOOLTIP_PVEINCOMINGDMG_FLAT,PvE Dmg Resist,PvE Pagtutol sa Pinsala
UI_GENERALAWAKE_START,Start,Simula
UI_GENERALAWAKE_HEADERITEM,Item to Awake:,Item na gigisingin
UI_GENERALAWAKESLOT_INDEX,Stat %d,Estadistika %d
UI_SEARCHSHOP_TELEPORT_TITLE,Shop Teleport,Mag-teleport sa tindahan
UI_SEARCHSHOP_TELEPORT_CONFIRM,Teleport to the shop?,Gusto mo bang mag-teleport sa tindahan?
UI_PRIVATE_SHOP_ADS,Shop Advertisement:,Anunsyo ng Tindahan:
UI_SEARCHSHOP_ADVERTISED,Advertised,Inanunsyo
UI_PRIVATE_SHOP_ADSOPEN,Your Shop Advertisement item will be consumed.,Ang iyong item ng Anunsyo ng Tindahan ay kakainin at mawawala kapag isinara ang tindahan.
UI_PRIVATE_SHOP_ADSCLOSE,Your Shop Advertisement item cannot be reused.,Ang iyong item ng Anunsyo ng Tindahan ay mawawala.
UI_GENERALAWAKE_TITLEGODDESSBLESSING,Blessing of the Goddess,Pagpapala ng Diyosa
UI_GENERALAWAKE_TITLEDEMONBLESSING,Blessing of the Demon,Pagpapala ng Demonyo
UI_TOOLTIP_FREEBLESSING,Demon Blessing,Pagpapala ng Demonyo
UI_CHARINFO_HOUSING_SLOTS,Pet Inventory Slots,Slot ng imbakan ng alagang hayop
UI_GENERALAWAKE_SOULBIND_TITLE,Use Blessing?,Gamitin ang Pagpapala?
UI_GENERALAWAKE_SOULBIND,Applying a blessing will make the item soul-linked while the blessing is active. Proceed? Blessings of the Goddess can be removed by Jewel Manager NPCs.,Ang paggamit ng Pagpapala ay gagawing kaluluwa-nakagapos ang item. Nais mo bang magpatuloy?
UI_RECIPE_NOT_FULL,"The recipe is not fully understood, so only one of each ingredient is used.","Ang resipe ay hindi ganap na nauunawaan, kaya isa lamang sa bawat sangkap ang ginagamit."
UI_CHRISTMAS_INVANSION_MISSION,Quest completed,Natapos ang misyon
UI_TELEPORT_ARENA,Exit the arena?,Gusto mo bang lumabas sa arena?
UI_NEWYEARPASS_2025,2025 New Year Pass,2025 Bagon Taon Pass
UI_QUEST_GATHERING,Gather %s #cffc32f07#b%d/%d#nb#nc,Kolektahin %s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_GATHERING_YEAROFSNAKE2025,"Gather Resources (Herbs, Logs, Ore, Berries) #cffc32f07#b%d/%d#nb#nc","Sinusubukang kolektahin (Pagkolekta ng Halaman, Paggawa ng Kahoy, Pagmimina, Pag-aani ng Berry) #cffc32f07#b%d/%d#nb#nc"
UI_GENERALAWAKE_NOMATERIAL,You ran out of blessings.,Nauubos na ang iyong mga materyales sa pagpapala.
UI_LIFE_MASTERY_RANKING_TABWEEKLY,Weekly Ranking,Lingguhang Ranggo
UI_LIFE_MASTERY_RANKING_TABPERMANENT,Permanent Ranking,Permanenteng Ranggo
UI_LIFE_MASTERY_RANKINGREWARD_TITLE,Title:,Titulo:
UI_LIFE_MASTERY_RANKING_CURRENTRANK,Current rank: ,Kasalukuyang ranggo:
UI_LIFE_MASTERY_RANKING_CURRENTRANK_UNRANKED,unranked.,Hindi niranggo.
UI_QUEST_PT_JAN2024_1,Spring Points: %d Pts,Puntos ng Spring: %d Pts
UI_QUEST_PT_JAN2024_2,Spring Points: ????,Puntos ng Spring: ????
UI_EVENT_JAN2024_NAME,Spring Point Exchange,Palitan ng Puntos ng Spring
UI_JAN2024_POINT_NAME,Spring Points,Puntos ng Spring
UI_POINTS,%d Pts,%d Pts
UI_QUEST_ATTEMPT_GATHERING,"Gather Resources (Herbs, Logs, Ore, Berries) #cffc32f07#b%d/%d#nb#nc","Sinusubukang kolektahin (Pagkolekta ng Halaman, Paggawa ng Kahoy, Pagmimina, Pag-aani ng Berry) #cffc32f07#b%d/%d#nb#nc"
UI_STANDBY,Standby,Maghintay
UI_DEAD,Dead,Patay
UI_NOW_SPECTATING,Spectating %s,Nanonood ng %s
UI_EASTER_EGG_MISSION,Gather Easter Eggs,Kolektahin ang mga Easter Egg
UI_LIFE_MASTERY_CHROMA_ORE,Rock commonly found throughout the world. Yields Common ores.,Bakal na makikita mo kahit saan. Maaari kang makakuha ng Karaniwang Bakal.
UI_TARGET_HEALTH,Health: ,Kalusugan: 
UI_TARGET_PENYA,- Penya: ,- Penya: 
UI_ACHIEVEMENTS_LIFE_TAB,Life,Buhay
UI_MENU_REFRESH,Refresh,I-refresh
UI_MENU_MESSAGE,Message,Mensahe
UI_MENU_SUMMON,Summon,Ipatawag
UI_MENU_KICK,Kick,Paalisin
UI_MENU_SNOOP,Snoop,Mag-espiya
UI_MENU_MUTE,Mute,Tahimik
UI_MENU_UNMUTE,Unmute,Buksan ang tunog
UI_MENU_FREEZE,Freeze,I-freeze
UI_MENU_UNFREEZE,Unfreeze,I-unfreeze
UI_MENU_PARTY,Party,Partido
UI_MENU_GUILDJOIN,Guild Join,Sumali sa Guild
UI_MENU_BAN,Ban,Ban
UI_MENU_BAN_IP,Ban IP,Ban IP
UI_MENU_KICK_IP,Kick IP,Paalisin IP
UI_MENU_MUTE_SHA,Mute Sha,Tahimik Sha
UI_APP_INSPECTION,Inspection,Inspeksyon
UI_TARGET_PLAYERS_KILLED,- Players killed: ,- Mga manlalaro na napatay: 
UI_TARGET_PK_VALUE,- PK Value : ,- Halaga ng PK : 
UI_TARGET_PLAYER_ID,- PlayerID: #,- PlayerID: #
UI_PUBLISHED_BY,Published by ,Inilathala ng 
UI_ALL_RIGHTS_RESERVED,. All rights reserved.,. Lahat ng karapatan ay nakalaan.
UI_QUEST_DISTANCE_M,m,m
UI_QUEST_DISTANCE_KM,km,km
UI_SKILL_MAX,MAX,MAX
UI_SPEED_UNIT_KMH,km/h,km/h
UI_GUILDCHAT,guildchat,guildchat
UI_COUPLERESETCOOLDOWN,CoupleResetCooldown,CoupleResetCooldown
UI_RAINBOWRACEADDITEM,RainbowRaceAddItem,RainbowRaceAddItem
UI_ACCESSLEVEL,accesslevel,accesslevel
UI_ADDFRIEND,addfriend,addfriend
UI_ADDINDEPENDENTTITLE,addindependenttitle,addindependenttitle
UI_ADDWARDROBEITEM,addwardrobeitem,addwardrobeitem
UI_ANNOUNCE,announce,announce
UI_AROUNDATK,aroundatk,aroundatk
UI_AROUNDKILL,aroundkill,aroundkill
UI_AUTHACCESSLEVEL,authaccesslevel,authaccesslevel
UI_AWAKEORIGIN,awakeorigin,awakeorigin
UI_AWAKESKILL,awakeskill,awakeskill
UI_BAN,ban,ban
UI_BANIP,banip,banip
UI_BEGINQUEST,beginquest,beginquest
UI_CAMERAMODE,cameramode,cameramode
UI_CAPTCHA,captcha,captcha
UI_CHANGEJOB,changejob,changejob
UI_CHANNEL,channel,channel
UI_CLEARSESSIONS,clearsessions,clearsessions
UI_CLOSE,close,close
UI_COMMANDS,commands,commands
UI_COMPLETEACHIEV,completeachiev,completeachiev
UI_CONNECTAGREE,connectagree,connectagree
