Key,English,Filipino
NPC_100151,"I'm Pau Pau, the culinary maestro of Coral Island. I've harnessed my love for cooking to nourish and cherish my friends here. May your time on this island be a banquet of delights, and may your travels be seasoned with happiness!","Ako si Pau Pau, ang culinary maestro ng Coral Island. Ginagamit ko ang pagmamahal ko sa pagluluto para pakainin at alagaan ang mga kaibigan dito. Nawa’y maging masaya ang paglagi mo sa isla at magbunga ng matatamis na alaala ang paglalakbay mo!"
NPC_100152,"Keep those eyes wide open as you explore the island; you'll stumble upon a treasure trove of marvelous cooking ingredients. They're scattered like edible gems all around Coral Island, waiting for the discerning palates of adventurous souls like yours!",Magbantay ka habang naglilibot sa isla; makakakita ka ng napakaraming kakaibang sangkap para sa pagluluto. Nakakalat sila na parang edible gems sa Coral Island—hinahanap ng mga mapanlikhang adventurer tulad mo!
NPC_100153,"It's a real treat to have you grace our cozy little village. Our mail system hasn't been very active the past few years, but I have a hunch that things are about to change now that the island's mysterious mist has lifted!","Tunay na kasiyahan na bumisita ka sa cosy village namin. Ang mail system namin ay hindi gaanong aktibo nitong mga nakaraang taon, pero may kutob akong magbabago na ito ngayon na nawala na ang misteryosong fog ng isla!"
NPC_100154,"You, my friend, are as sharp as a tack! It's no wonder the folks in this village put their faith in you. Your trustworthiness shines like a beacon.","Ah, matalim ang isip mo! Hindi nakakagulat na pinagkakatiwalaan ka ng mga tao rito. Nagniningning ang tiwala mo."
NPC_100155,"Coral Island is a haven, but peril lurks in the shadows. That's why we welcome outsiders like you with open arms. A helping hand from adventurers like you is always a ray of sunshine.","Coral Island ay kanlungan, pero may panganib na nagkukubli. Kaya namin tinatanggap ang mga dayuhan tulad mo ng bukas na mga bisig. Ang tulong ng mga adventurer tulad mo ay malaking biyaya."
NPC_100156,"Greetings, greetings! I'm none other than your cheerful host, Sunny Pang. I'm here to make your island life a breeze. Whether it's sending heartwarming letters to friends, safeguarding your treasures in the bank, or just being the friendly face of our village, you can count on me!","Magandang araw! Ako si Sunny Pang—ang magiliw mong host. Nandito ako para gawing komportable ang buhay mo sa isla. Mula sa pagpapadala ng liham, pagpangalaga sa kayamanan sa bangko, o pagbibigay ng masayang mukha sa baryo—pwede kang umasa sa akin!"
NPC_100157,"Feel the warmth of Coral Island's embrace as you savor your stay, and rest assured, I'll be right here, ready to lend a helping flipper wherever I can. Enjoy the island, dear friend!","Dama ang init ng Coral Island habang nag-eenjoy ka, at asahan mong nandito ako laging handang tumulong. Sulitin mo ang paglagi, kaibigan!"
NPC_100158,"Oh, what an absolute delight to welcome a visitor like you to our cozy village! Your presence warms my heart, and I hope that my humble wares bring a smile to your face.",Napakasarap tanggapin ang isang bisita tulad mo sa aming maliit na baryo! Umaasa kami na ang munting tindang iniaalok namin ay magpapangiti sa'yo.
NPC_100159,We're deeply grateful for your kindness and support in helping our tight-knit community. Every bit of assistance is like a ray of sunshine on our village's path to prosperity.,Lubos kaming nagpapasalamat sa tulong mo sa pagbubuo ng aming komunidad. Ang bawat maikling tulong ay parang sinag ng araw para sa aming pag-unlad.
NPC_100160,"Coral Island is a treasure trove of experiences waiting to be explored. Take your sweet time, immerse yourself in the lush jungles, and set sail on the boundless seas that surround this enchanting island.","Marami kang mararanasang kakaiba sa Coral Island—magpalipas ng oras, halina sa mga luntiang gubat, at maglayag sa malawak na karagatan ng isla."
NPC_100161,"I'm Kammie, your friendly neighborhood General Vendor. I make sure our village stays well-stocked with all the essentials our villagers and allies need to brave the wild frontiers of Coral Island.","Ako si Kammie, ang friendly General Vendor. Sinisiguro kong may mga pangunahing pangangailangan ang aming baryo at mga kakampi para harapin ang wild frontiers ng Coral Island."
NPC_100162,"Don't be a stranger, dear visitor! If there's ever anything you desire or require, do return for a visit. I'll be here with open arms and a collection of goods to make your heart flutter!","Huwag maging estranghero—babalik ka lang kung may kailangan ka. Nandito ako, handang mag-abot ng mga gamit na magpapasaya sa'yo!"
NPC_100163,"Hohoho, this island is a treasure trove of enigmas and formidable beasts! If you seek the keys to ultimate power, you're in the right place. The secrets are out there for the taking.","Hohoho, puno ng enigmas at mababangis na nilalang ang island na ito! Kung hinahanap mo ang mga susi sa ultimate power, nasa tamang lugar ka. Nandiyan ang mga sikreto para kunin."
NPC_100164,Your bravery is your greatest asset in the boundless adventures that Coral Island offers. May every experience on our extraordinary island be etched in your heart and memory!,Tapang ang pinakamahalaga sa malawak na pakikipagsapalaran ng Coral Island. Nawa’y manatiling tatak sa puso't isipan mo ang bawat karanasan dito.
NPC_100165,"Know that you are always welcomed with open arms in our village, no matter how far your travels take you. Return to our cozy haven whenever you wish.",Alam mong palagi kang tinatanggap dito—kahit saan ka pa magpunta. Bumalik ka lang kung nanaisin mo.
NPC_100166,"Greetings, fellow adventurer! I'm BoBu, the mighty blacksmith of Coral Island village, and this little winged friend is Polly. Together, we forge the most potent armor for our villagers, and now, for our esteemed visitors like you!","Kumusta, adventurer! Ako si BoBu, ang makapangyarihang blacksmith ng Coral Island, at ito ang maliit kong pakpak na kaibigan na si Polly. Magkasama naming hinuhubog ang pinakamalakas na baluti para sa aming mga biyahero—at para sa mga panauhing tulad mo!"
NPC_100167,"Until we meet again, adventure. If you ever desire to fortify your armor or seek my expertise in the future, don't hesitate to return. Your safety and strength are my top priorities!","Hanggang sa muli, adventurer. Kung kailangan mong palakasin ang armor o kunin ang aking serbisyo, bumalik ka lang. Kalakasan at kaligtasan ang prayoridad ko!"
NPC_100168,"Coral Island is a crucible of potent weapon technologies, born from the island's bountiful resources and our village's ingenious craftsmanship. Here, we shape the future of armaments!",Ang Coral Island ay pugon ng makapangyarihang teknolohiyang armas—galing sa yaman ng isla at pagkamalikhain ng aming baranggay. Dito namin hinuhubog ang hinaharap ng armaments!
NPC_100169,"Ah, I can see you're as keen as the sharpest of blades! It's an absolute pleasure to have you join us and collaborate on forging a path to greatness.","Ah, kitang-kita kong mapuputol kaangis ng talas ng espada! Nakakatuwa na sumama ka sa amin at makipagtulungan para tahakin ang daan patungo sa kadakilaan."
NPC_100170,"Remember, dreams are like trees. They bear fruit only when nurtured with determination and action.","Tandaan, ang mga pangarap parang puno—magbubunga lang kapag pinagyaman ng tiyaga at aksyon."
NPC_100171,"Step into my workshop, my friend! I'm Talus, your weapon master at Coral Island village. I work endlessly to craft potent weapons for our village's protection and hunting needs.","Pumasok ka sa aking workshop, kaibigan! Ako si Talus, ang master ng armas sa Coral Island. Gumagawa ako ng makapangyarihang sandata para sa proteksyon at pangangaso ng baryo."
NPC_100172,"Should the need arise for weapon enhancement or if you seek the craftsmanship of a true master, don't hesitate to return. I'm here to empower you on your journey!","Kung kailangan mong pa-enhance ang armas o gusto mo ng kamay ng tunay na master, bumalik ka. Nandito ako para bigyan ka ng lakas sa paglalakbay mo!"
NPC_100173,"The elusive secrets of Ultimate power are concealed within the very heart of Coral Island, waiting to be unveiled.","Ang malalayong lihim ng Ultimate power ay nakatago sa puso ng Coral Island, naghihintay na mabunyag."
NPC_100174,"Should your determination remain steady, the day may dawn when the keys to Ultimate power are yours to wield.","Kung mananatili ang determinasyon mo, maaaring dumating ang araw na hawak mo na ang susi ng Ultimate power."
NPC_100175,"The journey to uncover the island's arcane mysteries lies before you, should you dare to embark upon it.",Nasa harap mo ang paglalakbay para tuklasin ang arcane mysteries ng isla—kung handa ka.
NPC_100176,My desire is to witness the revelation of Ultimate power in those who prove themselves worthy of such extraordinary gifts.,Hangad kong masaksihan ang paglitaw ng Ultimate power sa mga taong karapat-dapat.
NPC_100177,"Return to my side bearing the essence of Ultima, and in exchange, I shall bestow upon you a fragment of the unfathomable Ultimate power.","Ibalik mo ang esensya ng Ultima sa akin, at sa kapalit bibigyan kita ng pira-pirasong bahagi ng di-mabilang na Ultimate power."
NPC_100178,Happy New Year~!\nMay the new year of 2024 be full of fun adventures!,Happy New Year~!\nNawa’y puno ng masasayang pakikipagsapalaran ang bagong taon ng 2024!
NPC_100179,"Hi! I would like to ask you a favor, could you hear me out?",Hi! May hihingin sana ako—pwedeng pakinggan mo muna?
NPC_100180,"Have you heard of the rumor? The rumor that a blacksmith made a couple ring thinking only about his beloved until he died after losing her in an accident! When lovers put on the couple's ring and think about going to their lover, they fly to their lover in an instant, which is amazing, isn't it?","Narinig mo na ba ang tsismis? Isang blacksmith daw ang gumawa ng couple ring dahil sa pag-ibig niya—at pagkamatay ng kanyang sinta, kung magsuot ang magkasintahan ng ring at mag-isip sa isa’t isa, lumilipad sila agad papunta sa minamahal nila! Ang galing, 'di ba?"
NPC_100181,Do you want to exit the dungeon?,Gusto mo bang lumabas ng dungeon?
NPC_100182,"Did you know that the more you polish seashells in the sea, the more beautiful they become? I once saw seashells that were very highly polished. It was so beautiful.\nI know where I can get the materials I need to polish clams. Can you get the material there and polish the shells? It's dangerous, but it might be a great vacation for you","Alam mo ba na kapag mas pinapakinis mo ang mga seashell sa dagat, mas gumaganda ang kinang nila? Nakakita ako ng napakakiliming polished na shell noon. Napakaganda.\nAlam ko kung saan makukuha ang materyales para polishin ang mga clams. Pwede mo bang kuhanin ang materyales at pakintabin ang shells? Delikado, pero parang magandang bakasyon para sa'yo."
NPC_100183,"It's the 20th anniversary of Flyff! How are you celebrating this lovely occasion? I'm going to be reminiscing, reading up on all kinds of history...",Ipinagdiriwang na ang ika-20 anibersaryo ng Flyff! Paano mo ipagdiriwang ang okasyong ito? Magbabalik-tanaw ako at magbabasa ng kasaysayan...
NPC_100184,"In order for me to give you a quest, all partners of your couple must be online!","Para mabigyan kita ng quest, dapat naka-online ang partner mo sa couple!"
NPC_100185,"I am Cupid, the messenger of love sent from the heavens. I've been dispatched to fill Madrigal with love. If you have someone you love, don't hesitate, confess your feelings using a ring!","Ako si Cupid, ang mensahero ng pag-ibig mula sa langit. Ipinadala ako para punuin ang Madrigal ng pag-ibig. Kung may mahal ka, huwag mag-atubili—ikumpisal mo ang damdamin mo gamit ang isang ring!"
NPC_100186,"Hello there. Enjoying your life in Madrigal? If you wish to expand your horizons, come see me.","Kumusta! Nasisiyahan ka ba sa buhay sa Madrigal? Kung gusto mong palawakin ang karanasan mo, puntahan mo ako."
NPC_100187,"Speaking of me, I'm a master of thousand crafts. Herbs, trees, ores, fish, anything you don't know about this world, ask me. I'll tell you all about it.","Ako’y maraming alam—herbs, puno, ore, isda—anumang hindi mo alam tungkol sa mundong ito, itanong mo lang. Sasabihin ko lahat ng gusto mong malaman."
NPC_100188,We reuse our food - of course joking!,Nagbibiro lang naman kami tungkol sa pag-reuse ng pagkain!
NPC_100189,Hello there! I may have something useful for you. Would you mind taking a look in my bag?,Hello! Baka may magagamit akong maibibigay sa'yo. Pwede mo bang silipin ang laman ng bag ko?
NPC_100190,I'm just walking around and selling stuff.,Naglalakad lang ako at nagtitinda ng iba’t ibang paninda.
NPC_100191,"I don't know what items will be available when, so come back whenever you have time. Hehe",Hindi ko alam kung anong items ang maiibenta kung kailan—kaya bumalik ka lang kapag may oras ka. Hehe
NPC_100192,"Arrr, ye got that look in yer eye! Reminds me of when I was a young scallywag, barely old enough to tie me own boots. There I was, face to face with a storm that could sink the fiercest ship. But here I am, still breathin'! Takes a bit o' grit to survive out here, but I reckon ye've got what it takes.","Arrr, may tingin kang ganun sa mata mo! Naaalala ko nung bata pa ako, halos hindi pa ako marunong mag-tie ng boots ko. Doon ako, mukha-sa-mukha sa bagyong kayang magpabagsak ng pinakamalupit na barko. Pero heto pa rin ako, humihinga! Kailangan ng tapang para mabuhay dito, pero sa tingin ko—handa ka."
NPC_100193,"Ahoy! Captain Sovann, scourge o’ the seas of Madrigal! I’ve clashed blades and cannons in countless battles, and more than a few of 'em against the dark forces of Shade herself. Ain't many who could boast survivin’ such encounters! If there’s danger to face or treasure to seize, ye can bet ol' Sovann’s been there!","Ahoy! Ako si Captain Sovann, ang pahirap ng dagat ng Madrigal! Nakipagsagupa ako ng mga espada at kanyon sa maraming laban, kabilang ang laban kay Shade mismo. Bihira ang makapagmamalaki ng pag-survive sa ganoon! Kung may peligro o kayamanang kukunin—nasa akin ang karanasan!"
NPC_100194,"As ye embark on yer journey through these treacherous waters and enchanted lands, remember Madrigal’s beauty is as deadly as it is mesmerizing. Stay sharp, bold traveler, for adventure may beckon, but danger lurks beneath every wave. Fare thee well, and may the tides favor ye till we cross paths again!","Habang tinatahak mo ang mapanganib na karagatan at mahiwagang lupain, tandaan na ang kagandahan ng Madrigal ay kasing mapanganib nito. Manatiling alerto, matapang na manlalakbay—ang pakikipagsapalaran ay nag-aanyaya, pero may panganib sa ilalim ng bawat alon. Paalam, at nawa’y pumanig sa'yo ang mga agos hanggang sa muli tayong magkita!"
NPC_100195,"Ahoy! Fresh faces like yers bring new fire to these old sails. With a mate like ye, I just might find the spark for me next grand venture on the high seas!","Ahoy! Ang mga bagong mukha ay nagbibigay init sa mga lumang layag. Sa katulad mo, baka matagpuan ko ang spark para sa susunod ko sanang malaking venture sa dagat!"
NPC_100196,"Sailing the high seas is more than just a test of strengt it’s an art, a blend of courage, wit, and the call o’ the unknown. If yer heart yearns for the thrill of discovery and the clash of steel, know that I’ll be here, ready to welcome ye on ventures wild and grand!","Ang paglalayag sa malalawak na dagat ay hindi lang pagsubok ng lakas — ito'y isang sining, pinaghalong tapang, talino, at tawag ng di-nakilala. Kung uhaw ang puso mo sa kilig ng pagtuklas at sa hampas ng espada, tandaan mong nandito lang ako, handang salubungin ka sa mga ligaw at dakilang pakikipagsapalaran!"
NPC_100197,"Uncover the secrets within the Revolutionary Journal, and great rewards await you",Ang Revolutionary Journal ang naglalaman ng mga sikreto—kunin ito at malalaking gantimpala ang naghihintay.
NPC_150001,"I mean… what could really happen in a place this quiet? A short break won’t hurt, right?","Ano'ng talaga ang pwedeng mangyari sa isang tahimik na lugar na ganito? Sandaling pahinga, tama lang, 'di ba?"
NPC_150002,"My name’s Doran. I’m an airport guard… though it’s honestly duller than I expected. You’re from across the sea, right? Seen anything interesting?",Ako si Doran. Bantay ako sa paliparan... medyo mas nakakabagot kaysa inaasahan ko. Galing ka ba sa kabila ng dagat? May nakita ka bang kakaiba?
NPC_150003,"I don’t recognize any of you. Who are you? You’re not one of those wolves, are you?",Hindi ko kayo kilala. Sino kayo? Hindi kayo Mga lobo ba?
NPC_150004,"I'm Chiron, a soldier stationed here. We can forgive an old man for failing a mission, but not for neglecting his watch.","Ako si Chiron, sundalong naka-assign dito. Mapapatawad ang matandang mandirigma sa pagkakamali sa misyon, pero hindi sa kapabayaan sa pagbabantay."
NPC_150005,"Hey, look at those clouds. Doesn’t that one look like a cat’s face?","Hoy, tingnan ang mga ulap—hindi ba parang mukha ng pusa ang isa?"
NPC_150006,"Hey there, I’m Bran! Sometimes listening is more important than guarding… don’t you think?","Hey, ako si Bran! Minsan mas mahalaga ang makinig kaysa magbantay... hindi ba?"
NPC_150007,"This airport feels safe, doesn’t it? But have you ever seen fire fall from the sky where you thought you were safe?","Pakiramdam ko ligtas ang paliparan na ito, 'di ba? Pero nakita mo na ba ang apoy na bumabagsak mula sa langit kung saan akala mo ligtas ka?"
NPC_150008,"I'm Karr. If you drop your guard during wartime, that moment might be your last.","Ako si Karr. Kung bababa ang iyong guards sa panahon ng digmaan, baka iyon na ang huling sandali mo."
NPC_150009,…Do you need something?,…May kailangan ka ba?
NPC_150010,My name’s Zerke. Keep your questions short. I’ll help if I can.,Ako si Zerke. Maikli lang ang mga tanong mo—tutulungan kita kung kaya ko.
NPC_150011,"It feels good to protect something, doesn’t it?","Ang sarap protektahan ang isang bagay, hindi ba?"
NPC_150012,I'm Elin. My job is to make sure everyone coming through here stays safe.,Ako si Elin. Trabaho ko siguraduhin na ligtas ang lahat na dumadaan dito.
NPC_150013,Protecting a village isn’t simple. All those lives rest on us.,Ang pagprotekta sa isang baryo hindi madali. Nakadepende ang buhay nila sa atin.
NPC_150014,I am Gard. I’m one of the guardians who protect this place.,Ako si Gard. Isa ako sa mga guwardiya na nagbabantay dito.
NPC_150015,"Hello! Beautiful morning, isn’t it? I’m Gard.","Hello! Ang ganda ng umaga, 'di ba? Ako si Gard."
NPC_150016,"Even cats need a break sometimes. Still, patrol never stops.",Kahit pusa kailangan ng pahinga minsan. Pero tuloy ang patrol.
NPC_150017,"I’m Liont. If my jokes get old, bear with me. I’ll keep this village safe.","Ako si Liont. Kung napapagod kayo sa biro ko, tiisin niyo lang—babantayan ko ang baryo."
NPC_150018,Why am I a guard? Because it’s cool. Simple as that.,Bakit ako naging guard? Kasi astig lang. Simple 'yan.
NPC_150019,War? I’m not afraid of it. I’ll fight until my last breath.,Digmaan? Hindi ako takot. Lalaban ako hanggang huling hininga.
NPC_150020,I’m Serkan. Need a reason to fight? I don’t. I just enjoy facing strong enemies.,Ako si Serkan. Kailangan ng dahilan para lumaban? Wala. Nasisiyahan lang akong harapin ang malalakas na kalaban.
NPC_150021,Let’s make today a good one. Victory awaits.,Gawin nating magandang araw ito. Nasa atin ang tagumpay.
NPC_150022,Why don’t those dogs come near us? Easy. They’re scared of our claws.,Bakit hindi lumalapit ang mga aso? Madali lang—natatakot sila sa mga kuko namin.
NPC_150023,Call me Kras. I protect this village.,Tawagin mo akong Kras. Pinoprotektahan ko ang baryong ito.
NPC_150024,I used to be an adventurer like you… until I took an arrow to the knee.,Dati ako ring adventurer tulad mo… hanggang tamaan ako ng palaso sa tuhod.
NPC_150025,A new face. I hope we stay on friendly terms.,Isang bagong mukha. Sana manatili tayong magkabuting-loob.
NPC_150026,"I’m Maeron. I’ve fought for a long time, and I’ll keep fighting until we win.","Ako si Maeron. Matagal na akong lumalaban, at patuloy ako hanggang sa magwagi."
NPC_150027,You’re not ready.,Hindi ka pa handa.
NPC_150028,Great day for patrol. Is there even such a thing as bad weather? Not for me.,"Magandang araw para mag-patrol. May masamang panahon ba? Para sa akin, wala."
NPC_150029,My name’s Kerion. I’m on patrol—let me know if you spot anything odd.,Ako si Kerion. Nasa patrol—sabihin mo kung may kakaiba kang makita.
NPC_150030,"Go, adventurer… go.","Tuloy, adventurer… umalis ka."
NPC_150031,"It’s wonderful seeing everyone living in peace, isn’t it?","Ang saya makita ang lahat na namumuhay nang payapa, 'di ba?"
NPC_150032,I’m Raon! No one loves this village more than me.,Ako si Raon! Walang higit na nagmamahal sa baryong ito kaysa sa akin.
NPC_150033,You can’t pass.,Hindi ka makakaraan.
NPC_150034,"Stay calm. If the soldiers panic, who will the villagers rely on?","Manatiling kalmado. Kung mag-panic ang mga sundalo, sino ang aasahan ng mga taga-baryo?"
NPC_150035,"I am Dreon, Captain Baron’s loyal left hand. Everything I do is for this village.","Ako si Dreon, kanan-kamay ni Captain Baron. Lahat ng ginagawa ko para sa baryong ito."
NPC_150036,The guy next to me? He’s connected. Says he’s friends with someone named Waldo.\nDo you know who that is?,Ang kasama ko? Sabi niya konektado siya. May pagkakaibigan daw siya kay Waldo.\nAlam mo ba kung sino 'yun?
NPC_150037,"You’ve made it this far… but from here on, things might get dangerous.","Nakaraos ka hanggang rito… pero mula rito, pwedeng maging delikado ang daraanan."
NPC_150038,"I’m Merk, head of scouting. Seen any Lycan activity?","Ako si Merk, head ng scouting. May nakita ka bang galaw ng Lycan?"
NPC_150039,Quiet. Scouting only works if we stay hidden.,Tahimik. Epektibo ang scouting kapag nagtatago.
NPC_150040,"Protecting the village is an honor, but never easy—especially when those beasts outside keep baring their fangs.","Karangalan ang protektahan ang baryo, pero mahirap—lalo na kapag paulit-ulit ang pag-atake ng mga mababangis."
NPC_150041,"I am Baron, captain of Eillun’s guards. As the shield and sword of this place, I won’t allow any threat near our people. Under my command, no one slacks off.","Ako si Baron, kapitan ng mga guard ng Eillun. Bilang kalasag at espada ng lugar na ito, hindi ko papayagan ang banta malapit sa aming mga tao. Sa ilalim ng utos ko, walang tamad."
NPC_150042,The Lycans are growing bolder. Keep your weapon ready.,Lalong nagiging malakas ang mga Lycan. Panatilihing handa ang sandata mo.
NPC_150043,This village has a long history… a very long one. But you don’t need to know everything. Sometimes knowledge becomes a burden.,Ang baryong ito ay may mahabang kasaysayan… napakahaba. Pero hindi mo kailangang malaman lahat. Minsan ang kaalaman ay nagiging pasanin.
NPC_150044,"I am Gaurang, the Jarl. I’ve protected this village for decades. My bones ache with age, yet the afterlife still refuses to take me. Strange, isn’t it?","Ako si Gaurang, ang Jarl. Dekada na akong nagbabantay sa baryong ito. Masakit na ang buto ko sa katandaan, pero hindi pa rin ako tinatanggap ng kamatayan. Nakakatuwa, 'di ba?"
NPC_150045,Welcome to Eillun Village. I hope you enjoy your stay.,Maligayang pagdating sa Eillun Village. Sana magustuhan mo ang pananatili mo.
NPC_150046,A new visitor… Let’s hope that’s a good sign.,Isang bagong bisita… Sana magandang palatandaan 'yan.
NPC_150047,"I am Ayr, one of the elders. I’ve helped uphold this village for a long time. It’s been harder lately, though. Maybe you’ll bring change.","Ako si Ayr, isa sa mga elder. Matagal na akong tumutulong panatilihin ang baryo. Medyo mas mahirap ito nitong mga nakaraang panahon. Baka magdala ka ng pagbabago."
NPC_150048,sigh The jarl threw his work at me again today…\nI’m too old for this. Can’t even retire quietly.,"*sigh* Muli, ipinasa ng jarl sa akin ang trabaho…\nMatanda na ako para dito. Hindi na ako makapag-retire nang tahimik."
NPC_150049,Do you always trust what you see? Think it through.,Lagi ka bang nagtitiwala sa nakikita mo? Pag-isipan nang mabuti.
NPC_150050,"I’m Elder Traitus, in charge of supplies. Now then… how am I supposed to find enough for today?","Ako si Elder Traitus, responsable sa supplies. Ngayon… paano ko mahahanap ang sapat para sa araw na ito?"
NPC_150051,We’re not like the Khajiit… not like them at all.,Hindi kami katulad ng Khajiit… hindi kami katulad nila.
NPC_150052,"Sometimes protecting the village requires sacrifice. It’s harsh, but true.","Minsan nangangailangan ng sakripisyo ang pagprotekta sa baryo. Malupit, pero totoo."
NPC_150053,"I’m Melak, responsible for security with Baron. Things get worse every day. Please don’t give me another reason to worry. I’ll be keeping an eye on you.","Ako si Melak, responsable sa seguridad kasama si Baron. Lalo pang lumalala ang sitwasyon araw-araw. Huwag mo akong bigyan ng isa pang dahilan para mag-alala. Nakabantay ako sa'yo."
NPC_150054,It’s dangerous to go alone.,Delikado mag-isa.
NPC_150055,How long are we going to sit around? We need to strike back and show them who we are.,Gaano katagal tayo uupo rito? Kailangan na nating umatake at ipakita kung sino tayo.
NPC_150056,I am Silar. There’s one way to protect this village: make our enemies fear us more than we fear them.,Ako si Silar. Isang paraan lang ang protektahan ang baryo: takutin ang kaaway nang higit kaysa sa aming takot sa kanila.
NPC_150057,We have a great communicator here… want to guess who?,May mahusay na tagapaghatid tayo dito… hulaan mo kung sino?
NPC_150058,"Is a long life a blessing? Stay too long in a place you were meant to leave, and the ground starts to feel like it’s sinking under you.","Pangmatagalan ba ang buhay? Maging mas matagal ka sa lugar na hindi mo dapat manatili, at mararamdaman mong lulubog ang lupa sa ilalim mo."
NPC_150059,"I’m Ebron, just an old man with too much spare time. Live long enough and you start noticing things others don’t.","Ako si Ebron, isang matandang lalaki na may sobrang libreng oras. Kapag namuhay ka nang matagal, napapansin mong iba ang nakikita mo kaysa sa iba."
NPC_150060,"Time is a strange thing, isn’t it?","Ang oras ay kakaibang bagay, hindi ba?"
NPC_150061,Stock up on supplies before you leave. Better to have too much than too little.,Mag-impok ng supplies bago umalis. Mas maigi pang sobra kaysa kulang.
NPC_150062,"I’m Liana, owner of the general store. Traveler or villager, I’ll make sure you get what you need.","Ako si Liana, may-ari ng general store. Manlalakbay man o taga-baryo, sisiguraduhin kong makuha mo ang kailangan mo."
NPC_150063,"Hand over the Penya peacefully, and no one gets hurt.","Iabot mo nang maayos ang Penya, at walang masaktan."
NPC_150064,Look at this gemstone! It’s not just jewelry—it’s art.,Tingnan mo itong gemstone! Hindi lang alahas—sining ito.
NPC_150065,"I’m Teron. When it comes to gems, my eyes are sharper than anyone’s. I can find the perfect one for you.","Ako si Teron. Sa mga hiyas, mas matalim ang mata ko kaysa kanino man. Mahahanap ko ang perpekto para sa'yo."
NPC_150066,Jewels are art! Do you appreciate art? Train your eye—your skills might improve along with it.,Ang mga alahas ay sining! Naiintindihan mo ba ang sining? Hasain ang mata mo—baka tumubo rin ang husay mo.
NPC_150067,Good armor is like having a second life.,Magandang baluti ay parang pangalawang buhay.
NPC_150068,I’m Haret. Picking armor isn’t about preference—it’s survival. Think you’ll find better quality anywhere else? Doubt it.,Ako si Haret. Ang pagpili ng baluti hindi lang kagustuhan—ito ang kaligtasan. Sa tingin mo makakakita ka ng mas mabuting kalidad kahit saan pa? Kahit ako'y nagdududa.
NPC_150069,You won’t find armor like this anywhere else. Buy today and I’ll even give you a small discount.,Dito mo lang mahahanap ang ganyang kalidad ng baluti. Bilhin mo ngayon at bibigyan kita ng konting diskwento.
NPC_150070,A good weapon never betrays its wielder. Find one that suits you.,Ang mabuting sandata ay hindi niloloko ang gumagamit nito. Hanapin ang bagay na bagay sa'yo.
NPC_150071,"Name’s Domir. Swords, axes, bows—whatever you need, I can forge it.","Tawagin mo akong Domir. Espada, palakol, pana—anumang kailangan mo, kayang kong gawin."
NPC_150072,You sure you’re happy with that weapon? You deserve better. Let me show you something nice.,Sigurado ka bang kuntento ka sa sandata mong 'yan? Karapat-dapat ka sa mas maganda. Ipakita ko sayo ang mas okay.
NPC_150073,"Attacking is important, but if you can’t defend yourself, you won’t last a battle.","Mahalaga ang pag-atake, pero kung hindi ka marunong magdepensa, hindi ka magtatagal."
NPC_150074,"I’m Toran, the best shieldsmith in the village. If you need a shield crafted, I’m your guy.","Ako si Toran, ang pinakamagaling na gumagawa ng kalasag sa baryo. Kung kailangan mo ng kalasag, ako ang tao mo."
NPC_150075,"That shield won’t last long out here. Lucky for you, I’ve got a sturdier one.",Hindi tatagal ang kalasag na iyan dito. Buti na lang may mas matibay akong handa.
NPC_150076,Fresh off the fire! I’ve even got a warm pot of soup. Want a bowl?,Sariwa mula sa uling! May mainit na sopas pa ako. Gusto mo ng isang mangkok?
NPC_150077,"I’m Karen, the best cook in the village. And no, my secret recipes aren’t going anywhere.","Ako si Karen, ang pinakamahusay na kusinero sa baryo. At hindi, hindi ko isiwang ibigay ang sikreto ng mga recipe ko."
NPC_150078,Fresh goods from the forest! Stock up before you travel.,Mga sariwang paninda mula sa gubat! Mag-impok bago umalis.
NPC_150079,A staff or wand is just a tool. The real magic depends on the person holding it.,Ang staff o wand ay kasangkapan lang. Nakasalalay ang tunay na salamangka sa taong humahawak nito.
NPC_150080,"I’m Nebrah, seller of magical tools. If you know how to handle these properly, they’ll bring great power.","Ako si Nebrah, nagtitinda ng mga magic tools. Kung marunong kang gumamit, magbibigay ito ng malaking kapangyarihan."
NPC_150081,"Interested in magic? I’ve got wands, staves, robes—take a look.","Interesado sa magic? May wands, staves, at robes ako—silipin mo."
NPC_150082,Color carries emotion. The flowers around here create shades no dye can match.,Ang kulay ay nagdadala ng emosyon. Ang mga bulaklak rito ay gumagawa ng mga shade na hindi kayang tularan ng dye.
NPC_150083,I’m Sena. I dye fabrics with flowers and plants. Your clothes would look beautiful with my colors.,Ako si Sena. Nagtitina ako ng tela gamit ang bulaklak at halaman. Gaganda ang damit mo sa kulay ko.
NPC_150084,Take a look.,Silipin mo.
NPC_150085,Wounds heal with time… but the right treatment helps a lot.,Gumagaling ang sugat sa paglipas ng panahon… pero malaking tulong ang tamang lunas.
NPC_150086,"I’m Rohan. I tend to the injured. It used to be peaceful work, but lately it’s been exhausting.","Ako si Rohan. Ako ang nag-aalaga sa mga nasugatan. Dati payapa ang trabahong ito, pero pagod na ngayon."
NPC_150087,"Time is money, friend.","Oras ay pera, kaibigan."
NPC_150088,"Knowledge is the strongest weapon. Those beasts fight with teeth, but we defeat them with wit.","Kaalaman ang pinakamalakas na sandata. Umaatake ang mga halimaw nang may ngipin, pero tinatalo natin sila ng talino."
