Key,English,Italian
NPC_100151,"I'm Pau Pau, the culinary maestro of Coral Island. I've harnessed my love for cooking to nourish and cherish my friends here. May your time on this island be a banquet of delights, and may your travels be seasoned with happiness!","I'm Pau Pau, the culinary maestro of Coral Island. I've harnessed my love for cooking to nourish and cherish my friends here. May your time on this island be a banquet of delights, and may your travels be seasoned with happiness!"
NPC_100152,"Keep those eyes wide open as you explore the island; you'll stumble upon a treasure trove of marvelous cooking ingredients. They're scattered like edible gems all around Coral Island, waiting for the discerning palates of adventurous souls like yours!","Keep those eyes wide open as you explore the island; you'll stumble upon a treasure trove of marvelous cooking ingredients. They're scattered like edible gems all around Coral Island, waiting for the discerning palates of adventurous souls like yours!"
NPC_100153,"It's a real treat to have you grace our cozy little village. Our mail system hasn't been very active the past few years, but I have a hunch that things are about to change now that the island's mysterious mist has lifted!","It's a real treat to have you grace our cozy little village. Our mail system hasn't been very active the past few years, but I have a hunch that things are about to change now that the island's mysterious mist has lifted!"
NPC_100154,"You, my friend, are as sharp as a tack! It's no wonder the folks in this village put their faith in you. Your trustworthiness shines like a beacon.","You, my friend, are as sharp as a tack! It's no wonder the folks in this village put their faith in you. Your trustworthiness shines like a beacon."
NPC_100155,"Coral Island is a haven, but peril lurks in the shadows. That's why we welcome outsiders like you with open arms. A helping hand from adventurers like you is always a ray of sunshine.","Coral Island is a haven, but peril lurks in the shadows. That's why we welcome outsiders like you with open arms. A helping hand from adventurers like you is always a ray of sunshine."
NPC_100156,"Greetings, greetings! I'm none other than your cheerful host, Sunny Pang. I'm here to make your island life a breeze. Whether it's sending heartwarming letters to friends, safeguarding your treasures in the bank, or just being the friendly face of our village, you can count on me!","Greetings, greetings! I'm none other than your cheerful host, Sunny Pang. I'm here to make your island life a breeze. Whether it's sending heartwarming letters to friends, safeguarding your treasures in the bank, or just being the friendly face of our village, you can count on me!"
NPC_100157,"Feel the warmth of Coral Island's embrace as you savor your stay, and rest assured, I'll be right here, ready to lend a helping flipper wherever I can. Enjoy the island, dear friend!","Feel the warmth of Coral Island's embrace as you savor your stay, and rest assured, I'll be right here, ready to lend a helping flipper wherever I can. Enjoy the island, dear friend!"
NPC_100158,"Oh, what an absolute delight to welcome a visitor like you to our cozy village! Your presence warms my heart, and I hope that my humble wares bring a smile to your face.","Oh, what an absolute delight to welcome a visitor like you to our cozy village! Your presence warms my heart, and I hope that my humble wares bring a smile to your face."
NPC_100159,We're deeply grateful for your kindness and support in helping our tight-knit community. Every bit of assistance is like a ray of sunshine on our village's path to prosperity.,We're deeply grateful for your kindness and support in helping our tight-knit community. Every bit of assistance is like a ray of sunshine on our village's path to prosperity.
NPC_100160,"Coral Island is a treasure trove of experiences waiting to be explored. Take your sweet time, immerse yourself in the lush jungles, and set sail on the boundless seas that surround this enchanting island.","Coral Island is a treasure trove of experiences waiting to be explored. Take your sweet time, immerse yourself in the lush jungles, and set sail on the boundless seas that surround this enchanting island."
NPC_100161,"I'm Kammie, your friendly neighborhood General Vendor. I make sure our village stays well-stocked with all the essentials our villagers and allies need to brave the wild frontiers of Coral Island.","I'm Kammie, your friendly neighborhood General Vendor. I make sure our village stays well-stocked with all the essentials our villagers and allies need to brave the wild frontiers of Coral Island."
NPC_100162,"Don't be a stranger, dear visitor! If there's ever anything you desire or require, do return for a visit. I'll be here with open arms and a collection of goods to make your heart flutter!","Don't be a stranger, dear visitor! If there's ever anything you desire or require, do return for a visit. I'll be here with open arms and a collection of goods to make your heart flutter!"
NPC_100163,"Hohoho, this island is a treasure trove of enigmas and formidable beasts! If you seek the keys to ultimate power, you're in the right place. The secrets are out there for the taking.","Hohoho, this island is a treasure trove of enigmas and formidable beasts! If you seek the keys to ultimate power, you're in the right place. The secrets are out there for the taking."
NPC_100164,Your bravery is your greatest asset in the boundless adventures that Coral Island offers. May every experience on our extraordinary island be etched in your heart and memory!,Your bravery is your greatest asset in the boundless adventures that Coral Island offers. May every experience on our extraordinary island be etched in your heart and memory!
NPC_100165,"Know that you are always welcomed with open arms in our village, no matter how far your travels take you. Return to our cozy haven whenever you wish.","Know that you are always welcomed with open arms in our village, no matter how far your travels take you. Return to our cozy haven whenever you wish."
NPC_100166,"Greetings, fellow adventurer! I'm BoBu, the mighty blacksmith of Coral Island village, and this little winged friend is Polly. Together, we forge the most potent armor for our villagers, and now, for our esteemed visitors like you!","Greetings, fellow adventurer! I'm BoBu, the mighty blacksmith of Coral Island village, and this little winged friend is Polly. Together, we forge the most potent armor for our villagers, and now, for our esteemed visitors like you!"
NPC_100167,"Until we meet again, adventure. If you ever desire to fortify your armor or seek my expertise in the future, don't hesitate to return. Your safety and strength are my top priorities!","Until we meet again, adventure. If you ever desire to fortify your armor or seek my expertise in the future, don't hesitate to return. Your safety and strength are my top priorities!"
NPC_100168,"Coral Island is a crucible of potent weapon technologies, born from the island's bountiful resources and our village's ingenious craftsmanship. Here, we shape the future of armaments!","Coral Island is a crucible of potent weapon technologies, born from the island's bountiful resources and our village's ingenious craftsmanship. Here, we shape the future of armaments!"
NPC_100169,"Ah, I can see you're as keen as the sharpest of blades! It's an absolute pleasure to have you join us and collaborate on forging a path to greatness.","Ah, I can see you're as keen as the sharpest of blades! It's an absolute pleasure to have you join us and collaborate on forging a path to greatness."
NPC_100170,"Remember, dreams are like trees. They bear fruit only when nurtured with determination and action.","Remember, dreams are like trees. They bear fruit only when nurtured with determination and action."
NPC_100171,"Step into my workshop, my friend! I'm Talus, your weapon master at Coral Island village. I work endlessly to craft potent weapons for our village's protection and hunting needs.","Step into my workshop, my friend! I'm Talus, your weapon master at Coral Island village. I work endlessly to craft potent weapons for our village's protection and hunting needs."
NPC_100172,"Should the need arise for weapon enhancement or if you seek the craftsmanship of a true master, don't hesitate to return. I'm here to empower you on your journey!","Should the need arise for weapon enhancement or if you seek the craftsmanship of a true master, don't hesitate to return. I'm here to empower you on your journey!"
NPC_100173,"The elusive secrets of Ultimate power are concealed within the very heart of Coral Island, waiting to be unveiled.","The elusive secrets of Ultimate power are concealed within the very heart of Coral Island, waiting to be unveiled."
NPC_100174,"Should your determination remain steady, the day may dawn when the keys to Ultimate power are yours to wield.","Should your determination remain steady, the day may dawn when the keys to Ultimate power are yours to wield."
NPC_100175,"The journey to uncover the island's arcane mysteries lies before you, should you dare to embark upon it.","The journey to uncover the island's arcane mysteries lies before you, should you dare to embark upon it."
NPC_100176,My desire is to witness the revelation of Ultimate power in those who prove themselves worthy of such extraordinary gifts.,My desire is to witness the revelation of Ultimate power in those who prove themselves worthy of such extraordinary gifts.
NPC_100177,"Return to my side bearing the essence of Ultima, and in exchange, I shall bestow upon you a fragment of the unfathomable Ultimate power.","Return to my side bearing the essence of Ultima, and in exchange, I shall bestow upon you a fragment of the unfathomable Ultimate power."
NPC_100178,Happy New Year~!\nMay the new year of 2024 be full of fun adventures!,Happy New Year~!\nMay the new year of 2024 be full of fun adventures!
NPC_100179,"Hi! I would like to ask you a favor, could you hear me out?","Hi! I would like to ask you a favor, could you hear me out?"
NPC_100180,"Have you heard of the rumor? The rumor that a blacksmith made a couple ring thinking only about his beloved until he died after losing her in an accident! When lovers put on the couple's ring and think about going to their lover, they fly to their lover in an instant, which is amazing, isn't it?","Have you heard of the rumor? The rumor that a blacksmith made a couple ring thinking only about his beloved until he died after losing her in an accident! When lovers put on the couple's ring and think about going to their lover, they fly to their lover in an instant, which is amazing, isn't it?"
NPC_100181,Do you want to exit the dungeon?,Do you want to exit the dungeon?
NPC_100182,"Did you know that the more you polish seashells in the sea, the more beautiful they become? I once saw seashells that were very highly polished. It was so beautiful.\nI know where I can get the materials I need to polish clams. Can you get the material there and polish the shells? It's dangerous, but it might be a great vacation for you","Did you know that the more you polish seashells in the sea, the more beautiful they become? I once saw seashells that were very highly polished. It was so beautiful.\nI know where I can get the materials I need to polish clams. Can you get the material there and polish the shells? It's dangerous, but it might be a great vacation for you"
NPC_100183,"It's the 20th anniversary of Flyff! How are you celebrating this lovely occasion? I'm going to be reminiscing, reading up on all kinds of history...","It's the 20th anniversary of Flyff! How are you celebrating this lovely occasion? I'm going to be reminiscing, reading up on all kinds of history..."
NPC_100184,"In order for me to give you a quest, all partners of your couple must be online!","In order for me to give you a quest, all partners of your couple must be online!"
NPC_100185,"I am Cupid, the messenger of love sent from the heavens. I've been dispatched to fill Madrigal with love. If you have someone you love, don't hesitate, confess your feelings using a ring!","I am Cupid, the messenger of love sent from the heavens. I've been dispatched to fill Madrigal with love. If you have someone you love, don't hesitate, confess your feelings using a ring!"
NPC_100186,"Hello there. Enjoying your life in Madrigal? If you wish to expand your horizons, come see me.","Hello there. Enjoying your life in Madrigal? If you wish to expand your horizons, come see me."
NPC_100187,"Speaking of me, I'm a master of thousand crafts. Herbs, trees, ores, fish, anything you don't know about this world, ask me. I'll tell you all about it.","Speaking of me, I'm a master of thousand crafts. Herbs, trees, ores, fish, anything you don't know about this world, ask me. I'll tell you all about it."
NPC_100188,We reuse our food - of course joking!,We reuse our food - of course joking!
NPC_100189,Hello there! I may have something useful for you. Would you mind taking a look in my bag?,Hello there! I may have something useful for you. Would you mind taking a look in my bag?
NPC_100190,I'm just walking around and selling stuff.,I'm just walking around and selling stuff.
NPC_100191,"I don't know what items will be available when, so come back whenever you have time. Hehe","I don't know what items will be available when, so come back whenever you have time. Hehe"
NPC_100192,"Arrr, ye got that look in yer eye! Reminds me of when I was a young scallywag, barely old enough to tie me own boots. There I was, face to face with a storm that could sink the fiercest ship. But here I am, still breathin'! Takes a bit o' grit to survive out here, but I reckon ye've got what it takes.","Arrr, ye got that look in yer eye! Reminds me of when I was a young scallywag, barely old enough to tie me own boots. There I was, face to face with a storm that could sink the fiercest ship. But here I am, still breathin'! Takes a bit o' grit to survive out here, but I reckon ye've got what it takes."
NPC_100193,"Ahoy! Captain Sovann, scourge o’ the seas of Madrigal! I’ve clashed blades and cannons in countless battles, and more than a few of 'em against the dark forces of Shade herself. Ain't many who could boast survivin’ such encounters! If there’s danger to face or treasure to seize, ye can bet ol' Sovann’s been there!","Ahoy! Captain Sovann, scourge o’ the seas of Madrigal! I’ve clashed blades and cannons in countless battles, and more than a few of 'em against the dark forces of Shade herself. Ain't many who could boast survivin’ such encounters! If there’s danger to face or treasure to seize, ye can bet ol' Sovann’s been there!"
NPC_100194,"As ye embark on yer journey through these treacherous waters and enchanted lands, remember Madrigal’s beauty is as deadly as it is mesmerizing. Stay sharp, bold traveler, for adventure may beckon, but danger lurks beneath every wave. Fare thee well, and may the tides favor ye till we cross paths again!","As ye embark on yer journey through these treacherous waters and enchanted lands, remember Madrigal’s beauty is as deadly as it is mesmerizing. Stay sharp, bold traveler, for adventure may beckon, but danger lurks beneath every wave. Fare thee well, and may the tides favor ye till we cross paths again!"
NPC_100195,"Ahoy! Fresh faces like yers bring new fire to these old sails. With a mate like ye, I just might find the spark for me next grand venture on the high seas!","Ahoy! Fresh faces like yers bring new fire to these old sails. With a mate like ye, I just might find the spark for me next grand venture on the high seas!"
NPC_100196,"Sailing the high seas is more than just a test of strengt it’s an art, a blend of courage, wit, and the call o’ the unknown. If yer heart yearns for the thrill of discovery and the clash of steel, know that I’ll be here, ready to welcome ye on ventures wild and grand!","Sailing the high seas is more than just a test of strengt it’s an art, a blend of courage, wit, and the call o’ the unknown. If yer heart yearns for the thrill of discovery and the clash of steel, know that I’ll be here, ready to welcome ye on ventures wild and grand!"
NPC_100197,"Uncover the secrets within the Revolutionary Journal, and great rewards await you","Uncover the secrets within the Revolutionary Journal, and great rewards await you"
NPC_150001,"I mean… what could really happen in a place this quiet? A short break won’t hurt, right?","I mean… what could really happen in a place this quiet? A short break won’t hurt, right?"
NPC_150002,"My name’s Doran. I’m an airport guard… though it’s honestly duller than I expected. You’re from across the sea, right? Seen anything interesting?","My name’s Doran. I’m an airport guard… though it’s honestly duller than I expected. You’re from across the sea, right? Seen anything interesting?"
NPC_150003,"I don’t recognize any of you. Who are you? You’re not one of those wolves, are you?","I don’t recognize any of you. Who are you? You’re not one of those wolves, are you?"
NPC_150004,"I'm Chiron, a soldier stationed here. We can forgive an old man for failing a mission, but not for neglecting his watch.","I'm Chiron, a soldier stationed here. We can forgive an old man for failing a mission, but not for neglecting his watch."
NPC_150005,"Hey, look at those clouds. Doesn’t that one look like a cat’s face?","Hey, look at those clouds. Doesn’t that one look like a cat’s face?"
NPC_150006,"Hey there, I’m Bran! Sometimes listening is more important than guarding… don’t you think?","Hey there, I’m Bran! Sometimes listening is more important than guarding… don’t you think?"
NPC_150007,"This airport feels safe, doesn’t it? But have you ever seen fire fall from the sky where you thought you were safe?","This airport feels safe, doesn’t it? But have you ever seen fire fall from the sky where you thought you were safe?"
NPC_150008,"I'm Karr. If you drop your guard during wartime, that moment might be your last.","I'm Karr. If you drop your guard during wartime, that moment might be your last."
NPC_150009,…Do you need something?,…Do you need something?
NPC_150010,My name’s Zerke. Keep your questions short. I’ll help if I can.,My name’s Zerke. Keep your questions short. I’ll help if I can.
NPC_150011,"It feels good to protect something, doesn’t it?","It feels good to protect something, doesn’t it?"
NPC_150012,I'm Elin. My job is to make sure everyone coming through here stays safe.,I'm Elin. My job is to make sure everyone coming through here stays safe.
NPC_150013,Protecting a village isn’t simple. All those lives rest on us.,Protecting a village isn’t simple. All those lives rest on us.
NPC_150014,I am Gard. I’m one of the guardians who protect this place.,I am Gard. I’m one of the guardians who protect this place.
NPC_150015,"Hello! Beautiful morning, isn’t it? I’m Gard.","Hello! Beautiful morning, isn’t it? I’m Gard."
NPC_150016,"Even cats need a break sometimes. Still, patrol never stops.","Even cats need a break sometimes. Still, patrol never stops."
NPC_150017,"I’m Liont. If my jokes get old, bear with me. I’ll keep this village safe.","I’m Liont. If my jokes get old, bear with me. I’ll keep this village safe."
NPC_150018,Why am I a guard? Because it’s cool. Simple as that.,Why am I a guard? Because it’s cool. Simple as that.
NPC_150019,War? I’m not afraid of it. I’ll fight until my last breath.,War? I’m not afraid of it. I’ll fight until my last breath.
NPC_150020,I’m Serkan. Need a reason to fight? I don’t. I just enjoy facing strong enemies.,I’m Serkan. Need a reason to fight? I don’t. I just enjoy facing strong enemies.
NPC_150021,Let’s make today a good one. Victory awaits.,Let’s make today a good one. Victory awaits.
NPC_150022,Why don’t those dogs come near us? Easy. They’re scared of our claws.,Why don’t those dogs come near us? Easy. They’re scared of our claws.
NPC_150023,Call me Kras. I protect this village.,Call me Kras. I protect this village.
NPC_150024,I used to be an adventurer like you… until I took an arrow to the knee.,I used to be an adventurer like you… until I took an arrow to the knee.
NPC_150025,A new face. I hope we stay on friendly terms.,A new face. I hope we stay on friendly terms.
NPC_150026,"I’m Maeron. I’ve fought for a long time, and I’ll keep fighting until we win.","I’m Maeron. I’ve fought for a long time, and I’ll keep fighting until we win."
NPC_150027,You’re not ready.,You’re not ready.
NPC_150028,Great day for patrol. Is there even such a thing as bad weather? Not for me.,Great day for patrol. Is there even such a thing as bad weather? Not for me.
NPC_150029,My name’s Kerion. I’m on patrol—let me know if you spot anything odd.,My name’s Kerion. I’m on patrol—let me know if you spot anything odd.
NPC_150030,"Go, adventurer… go.","Go, adventurer… go."
NPC_150031,"It’s wonderful seeing everyone living in peace, isn’t it?","It’s wonderful seeing everyone living in peace, isn’t it?"
NPC_150032,I’m Raon! No one loves this village more than me.,I’m Raon! No one loves this village more than me.
NPC_150033,You can’t pass.,You can’t pass.
NPC_150034,"Stay calm. If the soldiers panic, who will the villagers rely on?","Stay calm. If the soldiers panic, who will the villagers rely on?"
NPC_150035,"I am Dreon, Captain Baron’s loyal left hand. Everything I do is for this village.","I am Dreon, Captain Baron’s loyal left hand. Everything I do is for this village."
NPC_150036,The guy next to me? He’s connected. Says he’s friends with someone named Waldo.\nDo you know who that is?,The guy next to me? He’s connected. Says he’s friends with someone named Waldo.\nDo you know who that is?
NPC_150037,"You’ve made it this far… but from here on, things might get dangerous.","You’ve made it this far… but from here on, things might get dangerous."
NPC_150038,"I’m Merk, head of scouting. Seen any Lycan activity?","I’m Merk, head of scouting. Seen any Lycan activity?"
NPC_150039,Quiet. Scouting only works if we stay hidden.,Quiet. Scouting only works if we stay hidden.
NPC_150040,"Protecting the village is an honor, but never easy—especially when those beasts outside keep baring their fangs.","Protecting the village is an honor, but never easy—especially when those beasts outside keep baring their fangs."
NPC_150041,"I am Baron, captain of Eillun’s guards. As the shield and sword of this place, I won’t allow any threat near our people. Under my command, no one slacks off.","I am Baron, captain of Eillun’s guards. As the shield and sword of this place, I won’t allow any threat near our people. Under my command, no one slacks off."
NPC_150042,The Lycans are growing bolder. Keep your weapon ready.,The Lycans are growing bolder. Keep your weapon ready.
NPC_150043,This village has a long history… a very long one. But you don’t need to know everything. Sometimes knowledge becomes a burden.,This village has a long history… a very long one. But you don’t need to know everything. Sometimes knowledge becomes a burden.
NPC_150044,"I am Gaurang, the Jarl. I’ve protected this village for decades. My bones ache with age, yet the afterlife still refuses to take me. Strange, isn’t it?","I am Gaurang, the Jarl. I’ve protected this village for decades. My bones ache with age, yet the afterlife still refuses to take me. Strange, isn’t it?"
NPC_150045,Welcome to Eillun Village. I hope you enjoy your stay.,Welcome to Eillun Village. I hope you enjoy your stay.
NPC_150046,A new visitor… Let’s hope that’s a good sign.,A new visitor… Let’s hope that’s a good sign.
NPC_150047,"I am Ayr, one of the elders. I’ve helped uphold this village for a long time. It’s been harder lately, though. Maybe you’ll bring change.","I am Ayr, one of the elders. I’ve helped uphold this village for a long time. It’s been harder lately, though. Maybe you’ll bring change."
NPC_150048,sigh The jarl threw his work at me again today…\nI’m too old for this. Can’t even retire quietly.,sigh The jarl threw his work at me again today…\nI’m too old for this. Can’t even retire quietly.
NPC_150049,Do you always trust what you see? Think it through.,Do you always trust what you see? Think it through.
NPC_150050,"I’m Elder Traitus, in charge of supplies. Now then… how am I supposed to find enough for today?","I’m Elder Traitus, in charge of supplies. Now then… how am I supposed to find enough for today?"
NPC_150051,We’re not like the Khajiit… not like them at all.,We’re not like the Khajiit… not like them at all.
NPC_150052,"Sometimes protecting the village requires sacrifice. It’s harsh, but true.","Sometimes protecting the village requires sacrifice. It’s harsh, but true."
NPC_150053,"I’m Melak, responsible for security with Baron. Things get worse every day. Please don’t give me another reason to worry. I’ll be keeping an eye on you.","I’m Melak, responsible for security with Baron. Things get worse every day. Please don’t give me another reason to worry. I’ll be keeping an eye on you."
NPC_150054,It’s dangerous to go alone.,It’s dangerous to go alone.
NPC_150055,How long are we going to sit around? We need to strike back and show them who we are.,How long are we going to sit around? We need to strike back and show them who we are.
NPC_150056,I am Silar. There’s one way to protect this village: make our enemies fear us more than we fear them.,I am Silar. There’s one way to protect this village: make our enemies fear us more than we fear them.
NPC_150057,We have a great communicator here… want to guess who?,We have a great communicator here… want to guess who?
NPC_150058,"Is a long life a blessing? Stay too long in a place you were meant to leave, and the ground starts to feel like it’s sinking under you.","Is a long life a blessing? Stay too long in a place you were meant to leave, and the ground starts to feel like it’s sinking under you."
NPC_150059,"I’m Ebron, just an old man with too much spare time. Live long enough and you start noticing things others don’t.","I’m Ebron, just an old man with too much spare time. Live long enough and you start noticing things others don’t."
NPC_150060,"Time is a strange thing, isn’t it?","Time is a strange thing, isn’t it?"
NPC_150061,Stock up on supplies before you leave. Better to have too much than too little.,Stock up on supplies before you leave. Better to have too much than too little.
NPC_150062,"I’m Liana, owner of the general store. Traveler or villager, I’ll make sure you get what you need.","I’m Liana, owner of the general store. Traveler or villager, I’ll make sure you get what you need."
NPC_150063,"Hand over the Penya peacefully, and no one gets hurt.","Hand over the Penya peacefully, and no one gets hurt."
NPC_150064,Look at this gemstone! It’s not just jewelry—it’s art.,Look at this gemstone! It’s not just jewelry—it’s art.
NPC_150065,"I’m Teron. When it comes to gems, my eyes are sharper than anyone’s. I can find the perfect one for you.","I’m Teron. When it comes to gems, my eyes are sharper than anyone’s. I can find the perfect one for you."
NPC_150066,Jewels are art! Do you appreciate art? Train your eye—your skills might improve along with it.,Jewels are art! Do you appreciate art? Train your eye—your skills might improve along with it.
NPC_150067,Good armor is like having a second life.,Good armor is like having a second life.
NPC_150068,I’m Haret. Picking armor isn’t about preference—it’s survival. Think you’ll find better quality anywhere else? Doubt it.,I’m Haret. Picking armor isn’t about preference—it’s survival. Think you’ll find better quality anywhere else? Doubt it.
NPC_150069,You won’t find armor like this anywhere else. Buy today and I’ll even give you a small discount.,You won’t find armor like this anywhere else. Buy today and I’ll even give you a small discount.
NPC_150070,A good weapon never betrays its wielder. Find one that suits you.,A good weapon never betrays its wielder. Find one that suits you.
NPC_150071,"Name’s Domir. Swords, axes, bows—whatever you need, I can forge it.","Name’s Domir. Swords, axes, bows—whatever you need, I can forge it."
NPC_150072,You sure you’re happy with that weapon? You deserve better. Let me show you something nice.,You sure you’re happy with that weapon? You deserve better. Let me show you something nice.
NPC_150073,"Attacking is important, but if you can’t defend yourself, you won’t last a battle.","Attacking is important, but if you can’t defend yourself, you won’t last a battle."
NPC_150074,"I’m Toran, the best shieldsmith in the village. If you need a shield crafted, I’m your guy.","I’m Toran, the best shieldsmith in the village. If you need a shield crafted, I’m your guy."
NPC_150075,"That shield won’t last long out here. Lucky for you, I’ve got a sturdier one.","That shield won’t last long out here. Lucky for you, I’ve got a sturdier one."
NPC_150076,Fresh off the fire! I’ve even got a warm pot of soup. Want a bowl?,Fresh off the fire! I’ve even got a warm pot of soup. Want a bowl?
NPC_150077,"I’m Karen, the best cook in the village. And no, my secret recipes aren’t going anywhere.","I’m Karen, the best cook in the village. And no, my secret recipes aren’t going anywhere."
NPC_150078,Fresh goods from the forest! Stock up before you travel.,Fresh goods from the forest! Stock up before you travel.
NPC_150079,A staff or wand is just a tool. The real magic depends on the person holding it.,A staff or wand is just a tool. The real magic depends on the person holding it.
NPC_150080,"I’m Nebrah, seller of magical tools. If you know how to handle these properly, they’ll bring great power.","I’m Nebrah, seller of magical tools. If you know how to handle these properly, they’ll bring great power."
NPC_150081,"Interested in magic? I’ve got wands, staves, robes—take a look.","Interested in magic? I’ve got wands, staves, robes—take a look."
NPC_150082,Color carries emotion. The flowers around here create shades no dye can match.,Color carries emotion. The flowers around here create shades no dye can match.
NPC_150083,I’m Sena. I dye fabrics with flowers and plants. Your clothes would look beautiful with my colors.,I’m Sena. I dye fabrics with flowers and plants. Your clothes would look beautiful with my colors.
NPC_150084,Take a look.,Take a look.
NPC_150085,Wounds heal with time… but the right treatment helps a lot.,Wounds heal with time… but the right treatment helps a lot.
NPC_150086,"I’m Rohan. I tend to the injured. It used to be peaceful work, but lately it’s been exhausting.","I’m Rohan. I tend to the injured. It used to be peaceful work, but lately it’s been exhausting."
NPC_150087,"Time is money, friend.","Time is money, friend."
NPC_150088,"Knowledge is the strongest weapon. Those beasts fight with teeth, but we defeat them with wit.","Knowledge is the strongest weapon. Those beasts fight with teeth, but we defeat them with wit."
NPC_150089,I’m Belia. I teach young Myurans our history and wisdom. Learning never ends.,I’m Belia. I teach young Myurans our history and wisdom. Learning never ends.
NPC_150090,"If you want to share knowledge with us, you’d better learn our unit system. The YP Law is pretty great, honestly.","If you want to share knowledge with us, you’d better learn our unit system. The YP Law is pretty great, honestly."
NPC_150091,The stars reveal many things. Tonight’s constellations hint at change.,The stars reveal many things. Tonight’s constellations hint at change.
NPC_150092,"I’m Kerin. I read the stars for glimpses of the future. Your fate… well, I’m not supposed to say.","I’m Kerin. I read the stars for glimpses of the future. Your fate… well, I’m not supposed to say."
NPC_150093,But I do believe you’re strong enough to face whatever comes.,But I do believe you’re strong enough to face whatever comes.
NPC_150094,Hunting isn’t just catching prey—it’s understanding nature.,Hunting isn’t just catching prey—it’s understanding nature.
NPC_150095,"I’m Artin, the village hunter. I bring in fresh meat. Those dogs make it harder lately, but it’s still my job.","I’m Artin, the village hunter. I bring in fresh meat. Those dogs make it harder lately, but it’s still my job."
NPC_150096,Wanna communicate with mother Nature? Follow me!,Wanna communicate with mother Nature? Follow me!
NPC_150097,Trees are alive. I just help shape their lives into new forms.,Trees are alive. I just help shape their lives into new forms.
NPC_150098,I’m Pael. I carve fallen branches from the great town tree. Their memories live through my work.,I’m Pael. I carve fallen branches from the great town tree. Their memories live through my work.
NPC_150099,"To speak to living trees, you must use your true name and put your heart into it. I am Pael. I am Pael.","To speak to living trees, you must use your true name and put your heart into it. I am Pael. I am Pael."
NPC_150100,Dreams send messages from within. Understanding them can reveal the truth.,Dreams send messages from within. Understanding them can reveal the truth.
NPC_150101,I’m Lumi. I listen to people’s dreams and help them find meaning. Had any strange ones lately?,I’m Lumi. I listen to people’s dreams and help them find meaning. Had any strange ones lately?
NPC_150102,Let me show you… a world of dreams and imagination.,Let me show you… a world of dreams and imagination.
NPC_150103,The stars hold the stories of our ancestors. Their wisdom still guides us.,The stars hold the stories of our ancestors. Their wisdom still guides us.
NPC_150104,"I’m Ivelyn. I study the constellations. If I learn enough, I might even predict when those dogs will attack.","I’m Ivelyn. I study the constellations. If I learn enough, I might even predict when those dogs will attack."
NPC_150105,May the ancestors watch over you.,May the ancestors watch over you.
NPC_150106,A scent can hold a memory. One drop of my perfume might bring back something long forgotten.,A scent can hold a memory. One drop of my perfume might bring back something long forgotten.
NPC_150107,"I’m Selin, a maker of perfumes. I wonder which scent suits you best.","I’m Selin, a maker of perfumes. I wonder which scent suits you best."
NPC_150108,The same fragrance smells different on everyone. That’s the magic of it.,The same fragrance smells different on everyone. That’s the magic of it.
NPC_150109,Hey! Don’t tell the adults you saw me here. Seriously—don’t.,Hey! Don’t tell the adults you saw me here. Seriously—don’t.
NPC_150110,"I'm Kaela. Go home? Not happening. Wolves or not, I can handle myself.","I'm Kaela. Go home? Not happening. Wolves or not, I can handle myself."
NPC_150111,Grown-ups love saying “no.” It’s the one word I can’t stand.,Grown-ups love saying “no.” It’s the one word I can’t stand.
NPC_150112,Every event carries a lesson. A good story makes it easier to hear.,Every event carries a lesson. A good story makes it easier to hear.
NPC_150113,I’m Livia. I collect and share our people’s stories. Want to share yours?,I’m Livia. I collect and share our people’s stories. Want to share yours?
NPC_150114,Old legends always hide clues—ways to survive today.,Old legends always hide clues—ways to survive today.
NPC_150115,"One day… I’ll earn their respect, no matter what it takes.","One day… I’ll earn their respect, no matter what it takes."
NPC_150116,"I’m Taila. It’s a secret, but I’m actually the jarl’s—…no, I shouldn’t say more.","I’m Taila. It’s a secret, but I’m actually the jarl’s—…no, I shouldn’t say more."
NPC_150117,"If I say it out loud, I feel like everything might fall apart. So it stays a secret.","If I say it out loud, I feel like everything might fall apart. So it stays a secret."
NPC_150118,What are you doing here? Most people don’t even know this place exists.,What are you doing here? Most people don’t even know this place exists.
NPC_150119,You’re not ready to know the truth. But if you grow stronger… maybe that’ll change.,You’re not ready to know the truth. But if you grow stronger… maybe that’ll change.
NPC_150120,Turn back. You’re not qualified.,Turn back. You’re not qualified.
NPC_150121,"Where did we go so wrong!? It’s good they aren’t attacking, but still…","Where did we go so wrong!? It’s good they aren’t attacking, but still…"
NPC_150122,"I'm Beck, from Saint City. I joined the New World Expedition and ended up stuck here. Missed the ship home, sadly.","I'm Beck, from Saint City. I joined the New World Expedition and ended up stuck here. Missed the ship home, sadly."
NPC_150123,People—! A person is here! Help!,People—! A person is here! Help!
NPC_150124,Keeping watch here isn’t easy. You never know what might creep out of the darkness.,Keeping watch here isn’t easy. You never know what might creep out of the darkness.
NPC_150125,Me? I’m the guardian of Ankou’s Asylum. Someone has to make sure the nightmares stay inside.,Me? I’m the guardian of Ankou’s Asylum. Someone has to make sure the nightmares stay inside.
NPC_150126,Feeling brave today? Just remember—I warned you.,Feeling brave today? Just remember—I warned you.
NPC_150127,"If you make it through Ankou’s madness, come find me. I’d love to hear your story… assuming you’re still sane.","If you make it through Ankou’s madness, come find me. I’d love to hear your story… assuming you’re still sane."
