Key,English,Indonesian
NPC_100094,"One day you will see, that the Frostiae peak ahead holds a dark secret.","Suatu hari Anda akan melihat, bahwa Frostiae Peak di depan menyimpan rahasia kelam."
NPC_100095,Azria Mine,Azria Mine
NPC_100096,"I shouldn't say anything, but there are other mines abandoned around Madrigal that contain power even stronger than that within Dekane. One of those mines is hidden in the mountains of Azria.","Aku seharusnya tidak mengatakan apa-apa, tetapi ada tambang lain yang ditinggalkan di sekitar Madrigal yang mengandung kekuatan yang bahkan lebih kuat dari Dekane. Salah satu tambang itu tersembunyi di pegunungan Azria."
NPC_100097,"My name is Rankashu, and my ancestors have lived in the mountains of Darkon long before you creatures ever showed up. And no.. I am not one of those stuck up High-Dwarpets.","Namaku Rankashu, dan nenek moyangku telah tinggal di pegunungan Darkon jauh sebelum kalian muncul. Dan tidak.. aku bukan salah satu dari High-Dwarpet yang congkak."
NPC_100098,My people are all gone.. I am alone here.,Orang-orang kaumku semuanya pergi .. Aku sendirian di sini.
NPC_100099,I have lived here for what feels like an eternity collecting materials that may one day save Madrigal.,"Aku telah tinggal di sini untuk waktu yang terasa seperti keabadian, mengumpulkan materi yang suatu hari nanti dapat menyelamatkan Madrigal."
NPC_100100,No one should be here.. leave before you are killed.,Tidak ada seorang pun yang harus berada di sini .. pergi sebelum kamu dihabisi.
NPC_100101,"My name is Rankashin.. I have lived here for many years now. Long ago I helped build a powerful weapon, but in the end it was turned against us..","Namaku Rankashin.. Aku telah tinggal di sini selama bertahun-tahun sekarang. Dahulu kala aku membantu membuat senjata yang ampuh, tetapi pada akhirnya malah digunakan untuk berbalik melawan kami.."
NPC_100102,May the Clockworks War never be forgotten!,Semoga Clockworks War tidak pernah terlupakan!
NPC_100103,"Hi I am Kebaras Pang, the strongest of the Pang brothers. We manage the Lodelights.","Hai, aku Kebaras Pang dari Pang bersaudara yang terkuat. Kami mengelola Lodelights."
NPC_100104,Cursed Symbol,Cursed Symbol
NPC_100105,"I can feel the dark power radiating from your bag.. you have one of the symbols of corruption, don't you? Hand it to me if you don't mind.",Aku dapat merasakan kekuatan jahat yang terpancar dari tasmu... Kamu memiliki Symbol Of Corruption kan? Berikan kepadaku jika kamu tidak keberatan.
NPC_100106,Give the Symbol,Give the Symbol
NPC_100107,"The past few years have felt like a blur to me. I wrote this letter to an old friend, but I can't remember who..","Beberapa tahun terakhir ini terasa samar-samar bagiku. Aku menuliskan surat kepada teman lama, namun aku tidak dapat mengingat namanya.."
NPC_100108,IDS_Hael_Letter,IDS_Hael_Letter
NPC_100109,"Though Hael has gained back some memories of his past, it saddens me that he has forgotten so much. Thank you for bringing me his letter.","Meski Hael telah mendapatkan kembali ingatan masa lalu, hal itu membuatku sedih karena ingatannya banyak yang terlupakan. Terima kasih sudah membawakan surat ini."
NPC_100110,Give Letter,Give Letter
NPC_100111,This letter is fascinating.. apparently Hael began to lose his memory after a series of strange encounters with odd creatures along his travels. And look.. there's a map here.,Surat ini menarik.. Tampaknya Hael mulai kehilangan ingatan setelah beberapa perjumpaan dengan beberapa makhluk aneh selama perjalanannya. Dan lihat.. terdapat peta disini...
NPC_100112,You are a rare specimen. Not like other humans I see. Speak with me once more and I will show you a secret..,Kamu adalah sampel langka. Tidak seperti kebanyakan manusia yang kulihat. Bicaralah kepadaku sekali lagi dan aku akan menunjukkanmu sebuah rahasia..
NPC_100113,"Wow, you found my favorite trinket! If you had a map, I could show you where something special is hidden..","Wow, kamu menemukan perhiasan favoritku! Jika kamu memiliki peta, aku dapat menunjukkanmu sesuatu yang spesial dan tersembunyi."
NPC_100114,I love rare trinkets! My favorite trinket drops from a cute one-eyed bat..,Aku menyukai perhiasan langka! Perhiasan favoritku drop dari kelelawar bermata satu..
NPC_100115,You've been touched by an incredible amount of purple magic. It's good that you found me before you became one of them..,Kamu telah menerima banyak purple magic. Beruntunglah kamu menemuiku sebelum kamu menjadi salah satu dari mereka..
NPC_100116,"It's not too late to save your mind of corruption, but we must act quickly. To cleanse shade's aura from your body I'll need a stone blessed by angels and a powerful elixir that can cure disease.","Ini belum terlalu terlambat untuk menyelamatkan pikiranmu yang telah terkorupsi, tetapi kita harus bertindak cepat. Untuk membersihkan Shade Aura dari tubuhmu aku membutuhkan batu yang diberkati para malaikat dan elixir kuat yang dapat menyembuhkan penyakit."
NPC_100117,"Ah! You've brought everything needed to cleanse the evil from your body, just in time, too! In fact, there's enough here to create a second elixir of cleansing.. perhaps it will be useful in your travels.","Ah! Kamu sudah membawakanku seluruh bahan-bahan yang kubutuhkan untuk menyingkirkan roh jahat dari tubuhmu, waktumu tepat waktu juga! Kelihatannya bahan-bahannya lebih dari cukup untuk dapat membuat elixir of cleansing yang kedua.. Mungkin ini akan menolong selama perjalananmu."
NPC_100118,,
NPC_100119,,
NPC_100120,,
NPC_100121,Who is gonna attend the #bfinals in Manila#nb and win the #bFlyff World Championship 2026#nb? Prove that you are the best!,Who is gonna attend the #bfinals in Manila#nb and win the #bFlyff World Championship 2026#nb? Prove that you are the best!
NPC_100122,"Welcome, competitor! I am Ava, the manager of the Flyff World Championship. I will trade you the best equipment you can get to win the competition!","Selamat datang kompetitor! Aku adalah Ava, manager dari Flyff World Championship. Aku menjual equipment terbaik yang bisa kamu dapatkan untuk memenangkan kompetisi!"
NPC_100123,"Hm I can feel that you are the best PvE competitor! No, wait... Maybe PvP? Ha I don't know. Good luck!","Hm aku dapat merasakan kamu adalah PvE kompetitor terbaik! Bukan, tunggu.. Mungkin PvP? Ha aku tak tahu. Semoga beruntung!"
NPC_100124,May the best win!,Semoga yang terbaik menang!
NPC_100125,"I am an automated machine intended to replace and eliminate humans. However, I am also designed to deliver rewards in exchange for coins.","Aku adalah mesin otomatis yang ditujukan untuk menukar dan memusnahkan manusia. Namun, aku juga didesain untuk mengirimkan reward yang ditukar dengan koin."
NPC_100126,"We will probably meet again, and I might have more items for you next time!","Kita mungkin akan bertemu lagi kelak, dan mungkin aku akan membawakanmu banyak barang nanti!"
NPC_100127,"Hi, I am Private Leo. I got separated from my group after entering this dungeon.","Hi, aku adalah Private Leo. Aku terpisah dari grup ku ketika memasuki dungeon ini."
NPC_100128,"Thank you for saving me, I owe you one!","Terima kasih sudah menyelamatkanku, aku berhutang kepadamu!"
NPC_100129,Let's get out of here!,Yuk kita keluar dari sini!
NPC_400000,Collect some #bW-Token#nb from masquerpets and I will give you nice rewards!,Kumpulkan beberapa #bW-Token#nb dari masquerpets dan aku akan memberikanmu hadiah menarik!
NPC_100130,"Upgrade Costume Boxes with Repair Hammer that drops when you hunt a monster, and get various items!","Upgrade Costume Boxes dengan Repair Hammer yang drop ketika kamu hunting monster, dan dapatkan berbagai item!"
NPC_100131,"I'm the guardian of The Wilds, a wild and savage realm. What brings you here?","Aku adalah Guardian of The Wilds, suatu alam liar dan beringas. Apa tujuanmu kesini?"
NPC_100132,Always another group thinking they can conquer 'The Wilds.' Let's see who comes out in one piece this time.,Selalu ada kelompok lain yang berpikir mereka bisa menaklukkan 'The Wilds.' Mari kita lihat siapa yang keluar dalam keadaan utuh kali ini.
NPC_100133,"Stay safe out there. Remember, not all who wander find their way back.","Berhati-hatilah diluar sana. Ingat, tidak semua orang yang mengembara menemukan jalan pulang."
NPC_100134,"A wise decision, my friend. You're about to embark on a journey that will carve your legend. Brace yourself, for the untamed awaits.","Keputusan yang bijak, kawan. Kamu akan memulai perjalanan yang akan mengukir legendamu. Bersiaplah, karena yang liar sedang menanti."
NPC_100135,"Life's full of choices, and 'The Wilds' isn't for everyone. If you ever hunger for adventure, remember where I stand.","Hidup ini penuh dengan pilihan, dan 'The Wilds' bukanlah untuk semua orang. Jika kamu haus akan petualangan, ingatlah dimana saya berdiri."
NPC_100136,Interested in having your very own room?,Tertarik untuk memiliki kamarmu sendiri?
NPC_100137,You now have the opportunity to claim your own space! Invite a few friends or organize exclusive meetings with your guildmates.,Kamu sekarang memiliki kesempatan untuk mengklaim ruangmu sendiri! Undang beberapa teman atau adakan pertemuan eksklusif dengan rekan-rekan guild anda.
NPC_100138,I specialize in crafting top-notch furniture and other household items to adorn your room. I'm renowned as the finest carpenter around!,Aku berspesialisasi dalam membuat furnitur terbaik dan barang-barang rumah tangga lainnya untuk menghiasi ruanganmu. Aku terkenal sebagai tukang kayu terbaik!
NPC_100139,Owning a splendid home can rejuvenate and fortify you for battles in Madrigal.,Memiliki rumah yang indah dapat meremajakan dan membentengimu untuk bertempur di Madrigal.
NPC_100140,Does your guild aspire to have its own house?,Apakah guild kamu bercita-cita untuk memiliki rumah sendiri?
NPC_100141,"Greetings! If you're interested in acquiring a guild ship, you're in the right place. You'll need a guild with a minimum of 12 members.","Salam! Jika Kamu tertarik untuk mendapatkan rumah guild, Kamu berada di tempat yang tepat. Kamu membutuhkan guild dengan minimal 12 anggota."
NPC_100142,"Hello, my name is Lousiana, and I manage this ship.","Halo, nama saya Lousiana, dan saya mengelola kapal ini."
NPC_100143,"Look who we have here on the vibrant shores of Coral Island! After all these years, fresh faces like yours bring a spark of excitement to my inventor's heart. With your helping hand, I just might accelerate the pace of my ingenious projects!","Lihatlah siapa yang datang dipantai Coral Island yang semarak! Setelah menunggu bertahun-tahun, wajah-wajah baru seperti kalian membawa percikan semangat di hati penemu saya. Dengan bantuanmu, memungkinkan aku bisa mempercepat laju proyek cerdik saya!"
NPC_100144,"Hey there! It's a thrill to have you join our little island community! I'm on the brink of something revolutionary, and I need someone as creative and ambitious as you to help me build my next groundbreaking invention. Together, we can shape the destiny of Madrigal!","Hi! Senang sekali kamu bisa bergabung dengan komunitas pulau kecil kami! Aku sedang membuat sesuatu yang revolusioner, dan aku membutuhkan seseorang yang kreatif dan ambisius seperti kamu untuk membantuku membuat penemuan terobosan berikutnya. Bersama-sama, kita bisa membentuk takdir Madrigal!"
NPC_100145,"Building complex machinery is like crafting art - it takes time, patience, and vision. If you're intrigued by the world of invention and wish to collaborate in the future, know that I'll be here, ready to embark on electrifying ventures!","Membangun mesin yang rumit bagaikan membuat karya seni - membutuhkan waktu, kesabaran, dan visi. Jika kamu tertarik dengan dunia penemuan dan ingin berkolaborasi dimasa depan, ketahuilah bahwa aku akan ada disini, bersiap untuk memulai usaha yang menggetarkan!"
NPC_100146,"Greetings, I'm Remi! A fervent inventor who can't resist the allure of gadgets and gizmos. Coral Island is my canvas, and I'm constantly conjuring up new marvels and tinkering with the unknown.","Salam, saya adalah Remi! Seorang penemu bersemangat yang tidak bisa menolak daya tarik gadget dan gizmos. Coral Island adalah kanvas milikku, dan aku terus menciptakan keajaiban baru dan mengutak-atik hal-hal yang tidak diketahui."
NPC_100147,"As you set forth on your adventures across this bewitching island, remember it's a realm of both beauty and peril. Be cautious, intrepid traveler, for the world of invention may be exhilarating, but Madrigal can be equally treacherous!","Disaat kamu memulai petualanganmu di pulau yang mempesona ini, ingatlah bahwa pulau ini penuh dengan keindahan dan bahaya. Berhati-hatilah, pelancong pemberani, karena penemuan dunia mungkin menggembirakan, tetapi Madrigal juga sama berbahayanya!"
NPC_100148,"Welcome to our charming Coral Island village! I've dedicated myself to mastering the culinary arts, conjuring delectable dishes with the island's finest ingredients.","Selamat datang di Coral Island village yang menawan! Saya telah mendedikasikan diri saya untuk menguasai seni kuliner, menyulap hidangan lezat dengan bahan-bahan terbaik di pulau ini."
NPC_100149,"Oh, what a delight to have new and hungry souls to satiate! There's no greater joy for a chef like me than the smiles and satisfaction of full bellies.","Oh, betapa senangnya memiliki jiwa-jiwa baru yang lapar untuk dipuaskan! Tidak ada kegembiraan yang lebih besar bagi seorang koki seperti saya selain senyuman dan kepuasan dari perut yang kenyang."
NPC_100150,"If you ever find yourself yearning for the extraordinary flavors that Coral Island has to offer, look no further. Come to me, and I'll whip up a tantalizing feast that'll leave your taste buds dancing! Rare food ingredients, you say? Consider it a delicious deal!","Jika kamu merindukan cita rasa luar biasa yang ditawarkan Coral Island, tidak perlu mencari kemana-mana lagi. Datanglah kepadaku, dan aku akan menyiapkan hidangan lezat yang akan membuat lidahmu menari-nari! Bahan makanan langka katamu? Anggaplah saja ini penawaran yang menarik!"
NPC_100151,"I'm Pau Pau, the culinary maestro of Coral Island. I've harnessed my love for cooking to nourish and cherish my friends here. May your time on this island be a banquet of delights, and may your travels be seasoned with happiness!","Aku Pau Pau, sang maestro kuliner di Coral Island. Aku telah memanfaatkan kecintaanku dalam masak masakan sehat dan menyemangati teman-temanku disini. Semoga waktumu di pulau ini menjadi perjamuan yang menyenangkan dan dibumbui oleh kebahagiaan!"
NPC_100152,"Keep those eyes wide open as you explore the island; you'll stumble upon a treasure trove of marvelous cooking ingredients. They're scattered like edible gems all around Coral Island, waiting for the discerning palates of adventurous souls like yours!","Buka mata lebar-lebar saat anda menjelajahi pulau ini; anda akan menemukan harta karun berupa bahan-bahan masakan yang luar biasa. Mereka tersebar seperti permata yang dapat dimakan di seluruh Coral Island, menunggu selera jiwa petualang seperti anda!"
NPC_100153,"It's a real treat to have you grace our cozy little village. Our mail system hasn't been very active the past few years, but I have a hunch that things are about to change now that the island's mysterious mist has lifted!","Sungguh suatu kehormatan bagi kami untuk menyambutmu di desa kecil kami yang nyaman ini. Mail system kami tidak terlalu aktif selama beberapa tahun terakhir, namun aku memiliki firasat bahwa keadaan akan segera berubah setelah kabut misterius di pulau ini terangkat!"
NPC_100154,"You, my friend, are as sharp as a tack! It's no wonder the folks in this village put their faith in you. Your trustworthiness shines like a beacon.","Kamu, temanku, setajam paku payung! Tidak heran orang-orang di desa ini menaruh kepercayaan kepadamu. Kepercayaanmu bersinar bagaikan mercusuar."
NPC_100155,"Coral Island is a haven, but peril lurks in the shadows. That's why we welcome outsiders like you with open arms. A helping hand from adventurers like you is always a ray of sunshine.","Coral Island adalah surga, tetapi bahaya mengintai di balik bayang-bayang. Itulah mengapa kami menyambut orang luar sepertimu dengan tangan terbuka. Uluran tangan dari para petualang sepertimu selalu menjadi secercah sinar matahari."
NPC_100156,"Greetings, greetings! I'm none other than your cheerful host, Sunny Pang. I'm here to make your island life a breeze. Whether it's sending heartwarming letters to friends, safeguarding your treasures in the bank, or just being the friendly face of our village, you can count on me!","Salam, salam! Saya tidak lain adalah tuan rumahmu yang ceria, Sunny Pang. Saya di sini untuk membuat hidupmu di pulau ini menjadi mudah. Entah itu mengirim surat yang menghangatkan hati kepada teman-teman, menjaga hartamu di bank, atau sekadar menjadi wajah ramah di desa kami, kamu bisa mengandalkan saya!"
NPC_100157,"Feel the warmth of Coral Island's embrace as you savor your stay, and rest assured, I'll be right here, ready to lend a helping flipper wherever I can. Enjoy the island, dear friend!","Rasakan kehangatan pelukan Coral Island saat anda menikmati masa tinggal anda, dan yakinlah, saya akan ada di sini, siap untuk meminjamkan sirip kapan pun saya bisa. Selamat menikmati pulau ini, sahabat!"
NPC_100158,"Oh, what an absolute delight to welcome a visitor like you to our cozy village! Your presence warms my heart, and I hope that my humble wares bring a smile to your face.","Oh, betapa senangnya menyambut pengunjung sepertimu di desa kami yang nyaman ini! Kehadiranmu menghangatkan hatk, dan aku harap barang daganganku yang sederhana ini bisa membuatmu tersenyum."
NPC_100159,We're deeply grateful for your kindness and support in helping our tight-knit community. Every bit of assistance is like a ray of sunshine on our village's path to prosperity.,Kami sangat berterima kasih atas kebaikan dan dukungan anda dalam membantu komunitas kami yang sangat erat. Setiap bantuan yang anda berikan bagaikan secercah sinar matahari di jalan menuju kemakmuran desa kami.
NPC_100160,"Coral Island is a treasure trove of experiences waiting to be explored. Take your sweet time, immerse yourself in the lush jungles, and set sail on the boundless seas that surround this enchanting island.","Coral Island adalah harta karun pengalaman yang menunggu untuk dijelajahi. Luangkan waktumu, benamkan dirimu di hutan yang rimbun, dan berlayarlah di lautan tak terbatas yang mengelilingi pulau yang mempesona ini."
NPC_100161,"I'm Kammie, your friendly neighborhood General Vendor. I make sure our village stays well-stocked with all the essentials our villagers and allies need to brave the wild frontiers of Coral Island.","Namaku adalah Kammie, General Vendor yang ramah. Aku dapat memastikan bahwa stok desa kami tetap terisi penuh dengan semua kebutuhan yang diperlukan penduduk desa dan sekutu kami untuk menantang perbatasan liar Coral Island."
NPC_100162,"Don't be a stranger, dear visitor! If there's ever anything you desire or require, do return for a visit. I'll be here with open arms and a collection of goods to make your heart flutter!","Jangan bingung, pengunjungku yang terhormat! Jika terdapat sesuatu yang kamu ingin atau butuhkan, berkunjunglah kepadaku kembali. Aku akan selalu ada disini dengan tangan terbuka dan koleksi barang-barang yang akan membuat hatimu berdebar-debar!"
NPC_100163,"Hohoho, this island is a treasure trove of enigmas and formidable beasts! If you seek the keys to ultimate power, you're in the right place. The secrets are out there for the taking.","Hohoho, pulau ini adalah harta karun teka-teki dan binatang buas yang tangguh! Jika kamu mencari kunci menuju ultimate power, maka kamu sekarang berada ditempat yang tepat. Rahasia-rahasia itu ada diluar sana untuk kamu temukan."
NPC_100164,Your bravery is your greatest asset in the boundless adventures that Coral Island offers. May every experience on our extraordinary island be etched in your heart and memory!,Keberanianmu adalah aset terbesarmu dalam petualangan tanpa batas yang ditawarkan Coral Island. Semoga setiap pengalaman dipulau kami yang luar biasa ini terukir di hati dan ingatanmu!
NPC_100165,"Know that you are always welcomed with open arms in our village, no matter how far your travels take you. Return to our cozy haven whenever you wish.","Ketahuilah bahwa kamu akan selalu disambut dengan tangan terbuka di desa kami, sejauh apa pun perjalananmu. Kembalilah ke tempat yang nyaman ini kapan pun kamu mau."
NPC_100166,"Greetings, fellow adventurer! I'm BoBu, the mighty blacksmith of Coral Island village, and this little winged friend is Polly. Together, we forge the most potent armor for our villagers, and now, for our esteemed visitors like you!","Salam, sesama petualang! Saya BoBu, pandai besi yang perkasa dari Coral Island village, dan teman kecil bersayap ini adalah Polly. Bersama-sama, kami menempa armor yang paling ampuh untuk penduduk desa kami, dan sekarang, untuk pengunjung kami yang terhormat seperti anda!"
NPC_100167,"Until we meet again, adventure. If you ever desire to fortify your armor or seek my expertise in the future, don't hesitate to return. Your safety and strength are my top priorities!","Sampai jumpa lagi, sang petualang. Jika kamu ingin memperkuat armor milimu atau mencari keahlianku di masa depan, jangan ragu untuk kembali. Keselamatan dan kekuatanmu adalah prioritas utamaku!"
NPC_100168,"Coral Island is a crucible of potent weapon technologies, born from the island's bountiful resources and our village's ingenious craftsmanship. Here, we shape the future of armaments!","Coral Island adalah wadah teknologi senjata ampuh, yang lahir dari sumber daya pulau yang melimpah dan keahlian desa kami yang cerdik. Disini, kamilah yang membentuk masa depan persenjataan!"
NPC_100169,"Ah, I can see you're as keen as the sharpest of blades! It's an absolute pleasure to have you join us and collaborate on forging a path to greatness.","Ah, saya bisa melihat dirimu seperti setajam pisau yang paling tajam! Senang sekali kamu bisa bergabung dengan kami dan berkolaborasi dalam menempa jalan menuju kehebatan."
NPC_100170,"Remember, dreams are like trees. They bear fruit only when nurtured with determination and action.","Ingatlah, mimpi itu seperti pohon. Mereka hanya akan berbuah jika dipelihara dengan tekad dan tindakan."
NPC_100171,"Step into my workshop, my friend! I'm Talus, your weapon master at Coral Island village. I work endlessly to craft potent weapons for our village's protection and hunting needs.","Masuklah kedalam bengkel milikku, teman! Namaku adalah Talus, weapon master di Coral Island village. Aku bekerja tanpa henti untuk membuat senjata yang ampuh untuk kebutuhan perlindungan dan berburu di desa kami."
NPC_100172,"Should the need arise for weapon enhancement or if you seek the craftsmanship of a true master, don't hesitate to return. I'm here to empower you on your journey!","Jika kamu membutuhkan weapon enhancement atau jika kamu ingin mencari keahlian dari seorang master sejati, jangan ragu untuk kembali. Saya di sini untuk membantuk sepanjang perjalananmu!"
NPC_100173,"The elusive secrets of Ultimate power are concealed within the very heart of Coral Island, waiting to be unveiled.","Rahasia kekuatan ultimate yang sulit dipahami tersembunyi di dalam jantung Coral Island, menunggu untuk diungkap."
NPC_100174,"Should your determination remain steady, the day may dawn when the keys to Ultimate power are yours to wield.","Jika tekadmu selalu stabil, akan ada hari dimana kunci kekuatan ultimate akan berada ditanganmu."
NPC_100175,"The journey to uncover the island's arcane mysteries lies before you, should you dare to embark upon it.","Perjalanan untuk menguak misteri misterius pulau ini terbentang di hadapanmu, jika kamu berani melakukannya."
NPC_100176,My desire is to witness the revelation of Ultimate power in those who prove themselves worthy of such extraordinary gifts.,Keinginan saya adalah untuk menyaksikan penyingkapan kekuatan tertinggi dalam diri mereka yang membuktikan bahwa mereka layak menerima karunia-karunia yang luar biasa ini.
NPC_100177,"Return to my side bearing the essence of Ultima, and in exchange, I shall bestow upon you a fragment of the unfathomable Ultimate power.","Kembalilah ke sisiku dengan membawa esensi ultima, dan sebagai gantinya, aku akan menganugerahkan kepadamu sebagian dari kekuatan ultimate yang tak terduga."
NPC_100178,Happy New Year~!\nMay the new year of 2024 be full of fun adventures!,Selamat Tahun Baru ~!\nSemoga tahun baru 2024 penuh dengan petualangan yang menyenangkan!
NPC_100179,"Hi! I would like to ask you a favor, could you hear me out?","Hi! I would like to ask you a favor, could you hear me out?"
NPC_100180,"Have you heard of the rumor? The rumor that a blacksmith made a couple ring thinking only about his beloved until he died after losing her in an accident! When lovers put on the couple's ring and think about going to their lover, they fly to their lover in an instant, which is amazing, isn't it?","Have you heard of the rumor? The rumor that a blacksmith made a couple ring thinking only about his beloved until he died after losing her in an accident! When lovers put on the couple's ring and think about going to their lover, they fly to their lover in an instant, which is amazing, isn't it?"
NPC_100181,Do you want to exit the dungeon?,Apakah Kamu ingin keluar dari dungeon?
NPC_100182,"Did you know that the more you polish seashells in the sea, the more beautiful they become? I once saw seashells that were very highly polished. It was so beautiful.\nI know where I can get the materials I need to polish clams. Can you get the material there and polish the shells? It's dangerous, but it might be a great vacation for you","Did you know that the more you polish seashells in the sea, the more beautiful they become? I once saw seashells that were very highly polished. It was so beautiful.\nI know where I can get the materials I need to polish clams. Can you get the material there and polish the shells? It's dangerous, but it might be a great vacation for you"
NPC_100183,"It's the 20th anniversary of Flyff! How are you celebrating this lovely occasion? I'm going to be reminiscing, reading up on all kinds of history...","It's the 20th anniversary of Flyff! How are you celebrating this lovely occasion? I'm going to be reminiscing, reading up on all kinds of history..."
NPC_100184,"In order for me to give you a quest, all partners of your couple must be online!","In order for me to give you a quest, all partners of your couple must be online!"
NPC_100185,"I am Cupid, the messenger of love sent from the heavens. I've been dispatched to fill Madrigal with love. If you have someone you love, don't hesitate, confess your feelings using a ring!","I am Cupid, the messenger of love sent from the heavens. I've been dispatched to fill Madrigal with love. If you have someone you love, don't hesitate, confess your feelings using a ring!"
NPC_100186,"Hello there. Enjoying your life in Madrigal? If you wish to expand your horizons, come see me.","Hello there. Enjoying your life in Madrigal? If you wish to expand your horizons, come see me."
NPC_100187,"Speaking of me, I'm a master of thousand crafts. Herbs, trees, ores, fish, anything you don't know about this world, ask me. I'll tell you all about it.","Speaking of me, I'm a master of thousand crafts. Herbs, trees, ores, fish, anything you don't know about this world, ask me. I'll tell you all about it."
NPC_100188,We reuse our food - of course joking!,Kami menggunakan kembali makanan kami - tentu saja ini hanya bercanda!
NPC_100189,Hello there! I may have something useful for you. Would you mind taking a look in my bag?,Halo! Mungkin saya punya sesuatu yang berguna untuk Anda. Apakah Anda keberatan melihat isi tas saya?
NPC_100190,I'm just walking around and selling stuff.,Saya hanya berjalan-jalan dan menjual barang.
NPC_100191,"I don't know what items will be available when, so come back whenever you have time. Hehe","Saya tidak tahu barang-barang apa yang akan tersedia kapan, jadi silakan datang kapan saja Anda punya waktu. Hehe"
NPC_100192,"Arrr, ye got that look in yer eye! Reminds me of when I was a young scallywag, barely old enough to tie me own boots. There I was, face to face with a storm that could sink the fiercest ship. But here I am, still breathin'! Takes a bit o' grit to survive out here, but I reckon ye've got what it takes.","Arrr, ye got that look in yer eye! Reminds me of when I was a young scallywag, barely old enough to tie me own boots. There I was, face to face with a storm that could sink the fiercest ship. But here I am, still breathin'! Takes a bit o' grit to survive out here, but I reckon ye've got what it takes."
NPC_100193,"Ahoy! Captain Sovann, scourge o’ the seas of Madrigal! I’ve clashed blades and cannons in countless battles, and more than a few of 'em against the dark forces of Shade herself. Ain't many who could boast survivin’ such encounters! If there’s danger to face or treasure to seize, ye can bet ol' Sovann’s been there!","Ahoy! Captain Sovann, scourge o’ the seas of Madrigal! I’ve clashed blades and cannons in countless battles, and more than a few of 'em against the dark forces of Shade herself. Ain't many who could boast survivin’ such encounters! If there’s danger to face or treasure to seize, ye can bet ol' Sovann’s been there!"
NPC_100194,"As ye embark on yer journey through these treacherous waters and enchanted lands, remember Madrigal’s beauty is as deadly as it is mesmerizing. Stay sharp, bold traveler, for adventure may beckon, but danger lurks beneath every wave. Fare thee well, and may the tides favor ye till we cross paths again!","As ye embark on yer journey through these treacherous waters and enchanted lands, remember Madrigal’s beauty is as deadly as it is mesmerizing. Stay sharp, bold traveler, for adventure may beckon, but danger lurks beneath every wave. Fare thee well, and may the tides favor ye till we cross paths again!"
NPC_100195,"Ahoy! Fresh faces like yers bring new fire to these old sails. With a mate like ye, I just might find the spark for me next grand venture on the high seas!","Ahoy! Fresh faces like yers bring new fire to these old sails. With a mate like ye, I just might find the spark for me next grand venture on the high seas!"
NPC_100196,"Sailing the high seas is more than just a test of strengt it’s an art, a blend of courage, wit, and the call o’ the unknown. If yer heart yearns for the thrill of discovery and the clash of steel, know that I’ll be here, ready to welcome ye on ventures wild and grand!","Sailing the high seas is more than just a test of strengt it’s an art, a blend of courage, wit, and the call o’ the unknown. If yer heart yearns for the thrill of discovery and the clash of steel, know that I’ll be here, ready to welcome ye on ventures wild and grand!"
NPC_100197,"Uncover the secrets within the Revolutionary Journal, and great rewards await you","Uncover the secrets within the Revolutionary Journal, and great rewards await you"
NPC_150001,"I mean… what could really happen in a place this quiet? A short break won’t hurt, right?","I mean… what could really happen in a place this quiet? A short break won’t hurt, right?"
NPC_150002,"My name’s Doran. I’m an airport guard… though it’s honestly duller than I expected. You’re from across the sea, right? Seen anything interesting?","My name’s Doran. I’m an airport guard… though it’s honestly duller than I expected. You’re from across the sea, right? Seen anything interesting?"
NPC_150003,"I don’t recognize any of you. Who are you? You’re not one of those wolves, are you?","I don’t recognize any of you. Who are you? You’re not one of those wolves, are you?"
NPC_150004,"I'm Chiron, a soldier stationed here. We can forgive an old man for failing a mission, but not for neglecting his watch.","I'm Chiron, a soldier stationed here. We can forgive an old man for failing a mission, but not for neglecting his watch."
NPC_150005,"Hey, look at those clouds. Doesn’t that one look like a cat’s face?","Hey, look at those clouds. Doesn’t that one look like a cat’s face?"
NPC_150006,"Hey there, I’m Bran! Sometimes listening is more important than guarding… don’t you think?","Hey there, I’m Bran! Sometimes listening is more important than guarding… don’t you think?"
NPC_150007,"This airport feels safe, doesn’t it? But have you ever seen fire fall from the sky where you thought you were safe?","This airport feels safe, doesn’t it? But have you ever seen fire fall from the sky where you thought you were safe?"
NPC_150008,"I'm Karr. If you drop your guard during wartime, that moment might be your last.","I'm Karr. If you drop your guard during wartime, that moment might be your last."
NPC_150009,…Do you need something?,…Do you need something?
NPC_150010,My name’s Zerke. Keep your questions short. I’ll help if I can.,Nama saya Zerke. Jaga agar pertanyaan Anda singkat. Saya akan membantu jika bisa.
NPC_150011,"It feels good to protect something, doesn’t it?","It feels good to protect something, doesn’t it?"
NPC_150012,I'm Elin. My job is to make sure everyone coming through here stays safe.,Saya Elin. Tugas saya adalah memastikan semua orang yang melewati sini tetap aman.
NPC_150013,Protecting a village isn’t simple. All those lives rest on us.,Melindungi sebuah desa bukanlah hal yang mudah. Semua nyawa itu bergantung pada kita.
NPC_150014,I am Gard. I’m one of the guardians who protect this place.,Saya Gard. Saya salah satu penjaga yang melindungi tempat ini.
NPC_150015,"Hello! Beautiful morning, isn’t it? I’m Gard.","Hello! Beautiful morning, isn’t it? I’m Gard."
NPC_150016,"Even cats need a break sometimes. Still, patrol never stops.","Even cats need a break sometimes. Still, patrol never stops."
